,X1.x,sampledate,depth.x,o2.x,deck,light,frlight,avsnow,totice,whiteice,extcoef,blueice,surflite,Genus,Transect Cell Count,Magnification,Biovolume,CellBioVol,PerBioVol,# of Transects,Cell Count per cm2,Transect Length (cm),Start XY,Taxa,WaterCol,Functional,X15,X16,X17,X18,X19,End XY,Notes,Field of View scope,Field of View #,Total Cell Count,Estimated Total,Estimated Mucilage Percent Coverage,X1.y,lakeid,year4,group,depth.y,ph,alk,dic,tic,doc,toc,no3no2,no2,nh4,o2.y,totnf,totnuf,totpf,totpuf,drsif,year4frac,lakeid.y,year4.y,rep,sta,depth,surfchlor,wtemp,o2,o2sat,cond,frlight.y,chlor,phaeo,ph.y,phair,alk.y,dic.y,tic.y,doc.y,toc.y,no3no2.y,no2.y,nh4.y,totnf.y,totnuf.y,totpf.y,totpuf.y,drsif.y,brsif,brsiuf,tpm,cl,so4,ca,mg,na,k,fe,mn,no3no2_sloh,nh4_sloh,kjdl_n_sloh,totpuf_sloh,drp_sloh,drsif_sloh
38,383,02/28/2001,0,12.5,810,5.93,0.007,NA,NA,NA,NA,NA,0.007320988,TotalBiovolume,NA,NA,NA,21262.77994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7292,SP,2001,iceon,0,7.7,676,8.62,8.76,3.16,2.93,4,NA,56,12.5,293,266,4,14,2790,1983.74,SP,1983,1,1,0,0.4,15.31,7.65,83.36,NA,0.25,3.51,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,384,02/28/2001,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TotalBiovolume,NA,NA,NA,21262.77994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7292,SP,2001,iceon,0,7.7,676,8.62,8.76,3.16,2.93,4,NA,56,12.5,293,266,4,14,2790,1983.795,SP,1983,1,1,0,2.5,13.31,8.16,84.65,NA,0.25,3.55,1.95,7.17,7.94,NA,8.95,9.05,3.54,3.54,0.21,NA,52.29,202.46,238.6,6.73,12.44,2613.89,2682.93,2744.7,0.16,NA,NA,NA,NA,NA,NA,0.28,0.04,NA,NA,NA,NA,NA,NA
40,383,02/28/2001,0,12.5,810,5.93,0.007,NA,NA,NA,NA,NA,0.007320988,TotalBiovolume,NA,NA,NA,21262.77994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7293,SP,2001,iceon,0,7.68,672,8.54,8.84,3.19,2.94,8,NA,61,12.5,243,297,3,14,3055,1983.838,SP,1983,1,1,0,2.4,11.34,8.19,80.62,NA,0.22,3.68,2.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,384,02/28/2001,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TotalBiovolume,NA,NA,NA,21262.77994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7293,SP,2001,iceon,0,7.68,672,8.54,8.84,3.19,2.94,8,NA,61,12.5,243,297,3,14,3055,1983.874,SP,1983,1,1,0,3.1,7.3,9.21,81.12,92.62,0.11,4.01,0.87,7.34,7.76,660.38,9.11,9.17,3.56,3.62,2,NA,28.99,203.29,227.85,5.49,11.87,2859.71,2619.63,2632,0.14,5.46,2.23,9.87,2.87,2.44,0.69,0.11,0,NA,NA,NA,NA,NA,NA
42,383,02/28/2001,0,12.5,810,5.93,0.007,NA,NA,NA,NA,NA,0.007320988,TotalBiovolume,NA,NA,NA,21262.77994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7294,SP,2001,iceon,0,7.7,676,8.62,8.76,3.16,2.93,4,NA,56,NA,293,266,4,14,2790,1983.912,SP,1983,1,1,0,4.4,2.25,11.06,85.25,NA,1,2.04,1.29,7.29,7.71,NA,9.29,9.44,3.18,3.08,22.67,NA,112.97,294.06,260.5,9.34,8.71,3072.99,3194.29,3116.1,0,NA,NA,NA,NA,NA,NA,0.02,0.03,NA,NA,NA,NA,NA,NA
43,384,02/28/2001,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TotalBiovolume,NA,NA,NA,21262.77994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7294,SP,2001,iceon,0,7.7,676,8.62,8.76,3.16,2.93,4,NA,56,NA,293,266,4,14,2790,1984.016,SP,1984,1,1,0,5.4,2.36,10.07,77.63,97.08,0.13,0.92,0.77,7.21,8,709.51,9.19,9.24,3.19,2.95,52.09,NA,152.91,516.18,662.08,5.67,16.35,3364.29,3493.32,3414.83,0,6.13,2.1,11.18,3.15,2.74,0.82,0.88,0.12,NA,NA,NA,NA,NA,NA
44,383,02/28/2001,0,12.5,810,5.93,0.007,NA,NA,NA,NA,NA,0.007320988,TotalBiovolume,NA,NA,NA,21262.77994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7295,SP,2001,iceon,0,7.68,672,8.54,8.84,3.19,2.94,8,NA,61,NA,243,297,3,14,3055,1984.159,SP,1984,1,1,0,1.3,2.5,10.13,78.2,NA,0.23,2.94,0.81,7.26,7.76,NA,10.17,10.42,3.57,3.39,89.44,NA,251.13,465.31,501.94,17.91,19.79,3943.85,3972.46,3868.08,0,NA,NA,NA,NA,NA,NA,2.39,0.15,NA,NA,NA,NA,NA,NA
45,384,02/28/2001,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TotalBiovolume,NA,NA,NA,21262.77994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7295,SP,2001,iceon,0,7.68,672,8.54,8.84,3.19,2.94,8,NA,61,NA,243,297,3,14,3055,1984.276,SP,1984,1,1,0,2.9,7.66,13.28,117.91,91.74,0.23,4.69,0.08,7.8,8.05,647.96,8.53,8.72,2.91,2.83,6.94,NA,18.03,147.66,174.61,4.97,14.09,2862.44,2715.75,2720.24,0,5.28,2,10.68,3.01,2.57,0.73,0.04,0.02,NA,NA,NA,NA,NA,NA
46,386,04/30/2001,0,12.7,1698,1157,0.681,NA,NA,NA,NA,NA,0.68138987,TotalBiovolume,NA,NA,NA,28410.14551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7336,SP,2001,iceoff,0,7.9,645,8.49,8.8,3.46,3.26,13,NA,33,12.7,131,198,4,10,2857,1984.32,SP,1984,1,1,0,5.5,10.01,11.04,103.66,NA,0.22,2.92,10.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,387,04/30/2001,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TotalBiovolume,NA,NA,NA,28410.14551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7336,SP,2001,iceoff,0,7.9,645,8.49,8.8,3.46,3.26,13,NA,33,12.7,131,198,4,10,2857,1984.355,SP,1984,1,1,0,7.3,11.17,10.39,100.36,NA,0.21,3.91,0.68,7.58,8.02,NA,8.57,8.8,3.26,3.17,5.42,NA,50.92,301.36,342.55,11.76,18.88,2767.27,2628.08,2707.68,0,NA,NA,NA,NA,NA,NA,0.01,0.01,NA,NA,NA,NA,NA,NA
48,386,04/30/2001,0,12.7,1698,1157,0.681,NA,NA,NA,NA,NA,0.68138987,TotalBiovolume,NA,NA,NA,28410.14551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7337,SP,2001,iceoff,0,7.91,646,8.26,8.74,3.38,3.44,2,NA,2,12.7,117,194,3,8,2923,1984.388,SP,1984,1,1,0,4.4,12.61,9.39,93.39,NA,0.28,4.35,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,387,04/30/2001,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TotalBiovolume,NA,NA,NA,28410.14551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7337,SP,2001,iceoff,0,7.91,646,8.26,8.74,3.38,3.44,2,NA,2,12.7,117,194,3,8,2923,1984.426,SP,1984,1,1,0,3,14.01,9.63,98.66,NA,0.22,2.72,1.48,7.59,8.18,NA,8.87,8.93,3.31,3.28,1.22,NA,45.69,189.97,224.61,5.24,10.31,2722.64,2800.29,2829.87,0,NA,NA,NA,NA,NA,NA,0.23,0.02,NA,NA,NA,NA,NA,NA
50,386,04/30/2001,0,12.7,1698,1157,0.681,NA,NA,NA,NA,NA,0.68138987,TotalBiovolume,NA,NA,NA,28410.14551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7338,SP,2001,iceoff,0,7.9,645,8.49,8.8,3.46,3.26,13,NA,33,NA,131,198,4,10,2857,1984.47,SP,1984,1,1,0,1.7,14.01,9.63,98.66,NA,0.22,2.72,1.48,7.59,8.18,NA,8.87,8.93,3.31,3.28,1.22,NA,45.69,189.97,224.61,5.24,10.31,2722.64,2800.29,2829.87,0,NA,NA,NA,NA,NA,NA,0.23,0.02,NA,NA,NA,NA,NA,NA
51,387,04/30/2001,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TotalBiovolume,NA,NA,NA,28410.14551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7338,SP,2001,iceoff,0,7.9,645,8.49,8.8,3.46,3.26,13,NA,33,NA,131,198,4,10,2857,1984.47,SP,1984,2,1,0,2.1,14.01,9.63,98.66,NA,0.22,2.72,1.48,7.59,8.18,NA,8.87,8.93,3.31,3.28,1.22,NA,45.69,189.97,224.61,5.24,10.31,2722.64,2800.29,2829.87,0,NA,NA,NA,NA,NA,NA,0.23,0.02,NA,NA,NA,NA,NA,NA
52,386,04/30/2001,0,12.7,1698,1157,0.681,NA,NA,NA,NA,NA,0.68138987,TotalBiovolume,NA,NA,NA,28410.14551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7339,SP,2001,iceoff,0,7.91,646,8.26,8.74,3.38,3.44,2,NA,2,NA,117,194,3,8,2923,1984.511,SP,1984,1,1,0,1.3,14.01,9.63,98.66,NA,0.22,2.72,1.48,7.59,8.18,NA,8.87,8.93,3.31,3.28,1.22,NA,45.69,189.97,224.61,5.24,10.31,2722.64,2800.29,2829.87,0,NA,NA,NA,NA,NA,NA,0.23,0.02,NA,NA,NA,NA,NA,NA
53,387,04/30/2001,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TotalBiovolume,NA,NA,NA,28410.14551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7339,SP,2001,iceoff,0,7.91,646,8.26,8.74,3.38,3.44,2,NA,2,NA,117,194,3,8,2923,1984.541,SP,1984,1,1,0,1.2,14.01,9.63,98.66,NA,0.22,2.72,1.48,7.59,8.18,NA,8.87,8.93,3.31,3.28,1.22,NA,45.69,189.97,224.61,5.24,10.31,2722.64,2800.29,2829.87,0,NA,NA,NA,NA,NA,NA,0.23,0.02,NA,NA,NA,NA,NA,NA
54,389,05/29/2001,0,9.7,1564,1035,0.662,NA,NA,NA,NA,NA,0.661764706,TotalBiovolume,NA,NA,NA,41235.72366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7378,SP,2001,iceoff,0,7.92,NA,8.4,8.11,3.28,3.16,13,NA,5,9.7,209,156,1,2,2592,1984.582,SP,1984,1,1,0,0.7,14.01,9.63,98.66,NA,0.22,2.72,1.48,7.59,8.18,NA,8.87,8.93,3.31,3.28,1.22,NA,45.69,189.97,224.61,5.24,10.31,2722.64,2800.29,2829.87,0,NA,NA,NA,NA,NA,NA,0.23,0.02,NA,NA,NA,NA,NA,NA
55,391,06/26/2001,0,10,1755,1285,0.732,NA,NA,NA,NA,NA,0.732193732,TotalBiovolume,NA,NA,NA,134990.8154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,diatoms.org,NA,NA,NA,NA,NA,7421,SP,2001,iceoff,0,8.22,NA,8.04,8.17,3.44,3.32,1,NA,5,10,242,215,6,9,2536,1984.626,SP,1984,1,1,0,1.8,14.01,9.63,98.66,NA,0.22,2.72,1.48,7.59,8.18,NA,8.87,8.93,3.31,3.28,1.22,NA,45.69,189.97,224.61,5.24,10.31,2722.64,2800.29,2829.87,0,NA,NA,NA,NA,NA,NA,0.23,0.02,NA,NA,NA,NA,NA,NA
56,393,07/24/2001,0,8.4,1339,905,0.676,NA,NA,NA,NA,NA,0.675877521,TotalBiovolume,NA,NA,NA,22145.11309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7463,SP,2001,iceoff,0,8.1,NA,8.4,8.28,3.5,3.53,1,NA,1,8.4,153,101,1,1,2649,1984.68,SP,1984,1,1,0,1.3,14.01,9.63,98.66,NA,0.22,2.72,1.48,7.59,8.18,NA,8.87,8.93,3.31,3.28,1.22,NA,45.69,189.97,224.61,5.24,10.31,2722.64,2800.29,2829.87,0,NA,NA,NA,NA,NA,NA,0.23,0.02,NA,NA,NA,NA,NA,NA
57,395,08/20/2001,0,8.4,671,435,0.648,NA,NA,NA,NA,NA,0.64828614,TotalBiovolume,NA,NA,NA,29306.01224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7505,SP,2001,iceoff,0,8.13,655,7.9,7.93,3.43,3.39,4,NA,54,8.4,191,219,0,1,2649,1984.735,SP,1984,1,1,0,2.4,14.01,9.63,98.66,NA,0.22,2.72,1.48,7.59,8.18,NA,8.87,8.93,3.31,3.28,1.22,NA,45.69,189.97,224.61,5.24,10.31,2722.64,2800.29,2829.87,0,NA,NA,NA,NA,NA,NA,0.23,0.02,NA,NA,NA,NA,NA,NA
58,396,08/20/2001,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TotalBiovolume,NA,NA,NA,29306.01224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7505,SP,2001,iceoff,0,8.13,655,7.9,7.93,3.43,3.39,4,NA,54,8.4,191,219,0,1,2649,1984.795,SP,1984,1,1,0,2.6,14.01,9.63,98.66,NA,0.22,2.72,1.48,7.59,8.18,NA,8.87,8.93,3.31,3.28,1.22,NA,45.69,189.97,224.61,5.24,10.31,2722.64,2800.29,2829.87,0,NA,NA,NA,NA,NA,NA,0.23,0.02,NA,NA,NA,NA,NA,NA
59,395,08/20/2001,0,8.4,671,435,0.648,NA,NA,NA,NA,NA,0.64828614,TotalBiovolume,NA,NA,NA,29306.01224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7506,SP,2001,iceoff,0,NA,646,7.88,7.96,3.43,3.49,0,NA,0,8.4,224,238,0,0,2771,1984.795,SP,1984,2,1,0,2.1,14.01,9.63,98.66,NA,0.22,2.72,1.48,7.59,8.18,NA,8.87,8.93,3.31,3.28,1.22,NA,45.69,189.97,224.61,5.24,10.31,2722.64,2800.29,2829.87,0,NA,NA,NA,NA,NA,NA,0.23,0.02,NA,NA,NA,NA,NA,NA
60,396,08/20/2001,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TotalBiovolume,NA,NA,NA,29306.01224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7506,SP,2001,iceoff,0,NA,646,7.88,7.96,3.43,3.49,0,NA,0,8.4,224,238,0,0,2771,1984.853,SP,1984,1,1,0,2,14.01,9.63,98.66,NA,0.22,2.72,1.48,7.59,8.18,NA,8.87,8.93,3.31,3.28,1.22,NA,45.69,189.97,224.61,5.24,10.31,2722.64,2800.29,2829.87,0,NA,NA,NA,NA,NA,NA,0.23,0.02,NA,NA,NA,NA,NA,NA
61,395,08/20/2001,0,8.4,671,435,0.648,NA,NA,NA,NA,NA,0.64828614,TotalBiovolume,NA,NA,NA,29306.01224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7507,SP,2001,iceoff,0,8.13,655,7.9,7.93,3.43,3.39,4,NA,54,NA,191,219,0,1,2649,1984.904,SP,1984,1,1,0,3.3,14.01,9.63,98.66,NA,0.22,2.72,1.48,7.59,8.18,NA,8.87,8.93,3.31,3.28,1.22,NA,45.69,189.97,224.61,5.24,10.31,2722.64,2800.29,2829.87,0,NA,NA,NA,NA,NA,NA,0.23,0.02,NA,NA,NA,NA,NA,NA
62,396,08/20/2001,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TotalBiovolume,NA,NA,NA,29306.01224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7507,SP,2001,iceoff,0,8.13,655,7.9,7.93,3.43,3.39,4,NA,54,NA,191,219,0,1,2649,1985.03,SP,1985,1,1,0,2.8,14.01,9.63,98.66,NA,0.22,2.72,1.48,7.59,8.18,NA,8.87,8.93,3.31,3.28,1.22,NA,45.69,189.97,224.61,5.24,10.31,2722.64,2800.29,2829.87,0,NA,NA,NA,NA,NA,NA,0.23,0.02,NA,NA,NA,NA,NA,NA
63,395,08/20/2001,0,8.4,671,435,0.648,NA,NA,NA,NA,NA,0.64828614,TotalBiovolume,NA,NA,NA,29306.01224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7508,SP,2001,iceoff,0,NA,646,7.88,7.96,3.43,3.49,0,NA,0,NA,224,238,0,0,2771,1985.159,SP,1985,1,1,0,0.9,14.01,9.63,98.66,NA,0.22,2.72,1.48,7.59,8.18,NA,8.87,8.93,3.31,3.28,1.22,NA,45.69,189.97,224.61,5.24,10.31,2722.64,2800.29,2829.87,0,NA,NA,NA,NA,NA,NA,0.23,0.02,NA,NA,NA,NA,NA,NA
64,396,08/20/2001,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TotalBiovolume,NA,NA,NA,29306.01224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7508,SP,2001,iceoff,0,NA,646,7.88,7.96,3.43,3.49,0,NA,0,NA,224,238,0,0,2771,1985.233,SP,1985,1,1,0,0.1,14.01,9.63,98.66,NA,0.22,2.72,1.48,7.59,8.18,NA,8.87,8.93,3.31,3.28,1.22,NA,45.69,189.97,224.61,5.24,10.31,2722.64,2800.29,2829.87,0,NA,NA,NA,NA,NA,NA,0.23,0.02,NA,NA,NA,NA,NA,NA
65,402,11/15/2001,0,10.5,214,95.2,0.445,NA,NA,NA,NA,NA,0.444859813,TotalBiovolume,NA,NA,NA,139887.1505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7631,SP,2001,iceoff,0,7.54,664,8.96,9.03,3.37,3.32,28,NA,43,10.5,188,196,7,11,2959,1985.277,SP,1985,1,1,0,1.4,15.07,9.45,99.1,NA,0.26,3.25,2.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,404,02/28/2002,0,15.4,622,35.5,0.057,1.6,38,11,0.267,27,0.057073955,TotalBiovolume,NA,NA,NA,52925.62857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7674,SP,2002,iceon,0,8.1,705,9.01,9.14,3.35,3.28,22,NA,10,15.4,350,327,3,2,3057,1985.326,SP,1985,1,1,0,4.3,17.07,9.17,100.34,NA,0.28,3.65,2.56,7.45,7.85,NA,8.42,8.62,3.22,3.19,1.56,NA,41.87,193.48,233.3,3.9,8.97,2655.09,2573.29,2743.74,0,NA,NA,NA,NA,NA,NA,0.2,0.02,NA,NA,NA,NA,NA,NA
67,406,04/23/2002,0,11.7,671,335.9,0.501,NA,NA,NA,NA,NA,0.500596125,TotalBiovolume,NA,NA,NA,127889.5355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7719,SP,2002,iceoff,0,7.29,634,8.73,8.97,3.01,2.91,59,NA,33,11.7,302,311,11,21,2877,1985.326,SP,1985,2,1,0,4.7,15.8,8.73,93.53,NA,0.26,4.1,2.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,407,04/23/2002,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TotalBiovolume,NA,NA,NA,127889.5355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7719,SP,2002,iceoff,0,7.29,634,8.73,8.97,3.01,2.91,59,NA,33,11.7,302,311,11,21,2877,1985.37,SP,1985,1,1,0,5.4,15.8,8.73,93.53,NA,0.26,4.1,2.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,406,04/23/2002,0,11.7,671,335.9,0.501,NA,NA,NA,NA,NA,0.500596125,TotalBiovolume,NA,NA,NA,127889.5355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7720,SP,2002,iceoff,0,7.28,611,8.66,8.96,2.91,2.92,62,NA,43,11.7,297,307,11,18,1860,1985.408,SP,1985,1,1,0,2.5,15.81,8.09,87.56,91.23,0.2,4.16,3.05,7.38,7.74,630.39,8.81,8.96,3.38,3.21,1.5,NA,38.66,221.31,266.89,7.79,15.17,2635.12,2691.12,2802.64,0,5.57,1.95,10.06,2.94,2.53,0.67,0.21,0.03,NA,NA,NA,NA,NA,NA
70,407,04/23/2002,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TotalBiovolume,NA,NA,NA,127889.5355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7720,SP,2002,iceoff,0,7.28,611,8.66,8.96,2.91,2.92,62,NA,43,11.7,297,307,11,18,1860,1985.441,SP,1985,1,1,0,1.4,15.91,8.98,97.54,NA,0.26,2.86,2.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,406,04/23/2002,0,11.7,671,335.9,0.501,NA,NA,NA,NA,NA,0.500596125,TotalBiovolume,NA,NA,NA,127889.5355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7721,SP,2002,iceoff,0,7.29,634,8.73,8.97,3.01,2.91,59,NA,33,NA,302,311,11,21,2877,1985.482,SP,1985,1,1,0,1.4,13.78,8.4,87.57,NA,0.25,4.54,2.95,7.39,7.85,NA,8.98,9.13,3.34,3.32,3.39,NA,53.24,196.04,228.5,3.54,10.99,2736.74,2456.29,2620.25,0,NA,NA,NA,NA,NA,NA,0.28,0.02,NA,NA,NA,NA,NA,NA
72,407,04/23/2002,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TotalBiovolume,NA,NA,NA,127889.5355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7721,SP,2002,iceoff,0,7.29,634,8.73,8.97,3.01,2.91,59,NA,33,NA,302,311,11,21,2877,1985.523,SP,1985,1,1,0,1.4,10.96,8.31,81.37,NA,0.23,3.02,4.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,406,04/23/2002,0,11.7,671,335.9,0.501,NA,NA,NA,NA,NA,0.500596125,TotalBiovolume,NA,NA,NA,127889.5355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7722,SP,2002,iceoff,0,7.28,611,8.66,8.96,2.91,2.92,62,NA,43,NA,297,307,11,18,1860,1985.556,SP,1985,1,1,0,2.2,9.74,8.7,82.29,NA,0.18,4.59,3.5,7.28,7.87,NA,9.1,9.21,3.24,3.17,1.77,NA,43.71,285.14,263.51,5.48,10.19,2793.7,3208.06,3224.75,0,NA,NA,NA,NA,NA,NA,0.37,0.04,NA,NA,NA,NA,NA,NA
74,407,04/23/2002,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TotalBiovolume,NA,NA,NA,127889.5355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7722,SP,2002,iceoff,0,7.28,611,8.66,8.96,2.91,2.92,62,NA,43,NA,297,307,11,18,1860,1985.595,SP,1985,1,1,0,1.1,7.39,11.5,101.55,91,0.13,15.29,0.51,7.55,8.04,649.9,8.57,8.71,3.34,3.37,1.62,NA,12.64,199.52,220.48,4.87,9.25,2553.2,3216.62,3245,0,5.95,2.14,10.3,3.03,2.57,0.72,0.08,0,NA,NA,NA,NA,NA,NA
75,411,06/19/2002,0,9.1,679,371.3,0.547,NA,NA,NA,NA,NA,0.546833579,TotalBiovolume,NA,NA,NA,114042.3605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Some sort of bluegreen in the family Chroococolaes.  Same as ?17,NA,NA,NA,NA,NA,7803,SP,2002,iceoff,0,7.97,NA,8.09,8.06,3.4,3.6,2,NA,12,9.1,267,302,6,7,2510,1985.633,SP,1985,1,1,0,2.2,2.64,11.86,92.5,NA,0.08,4.81,3.58,7.33,8,NA,9.62,9.81,3.8,3.74,5.75,NA,97.74,324.75,384.78,5.28,13.03,3018.25,3223.29,3267.5,0,NA,NA,NA,NA,NA,NA,0.02,0.05,NA,NA,NA,NA,NA,NA
