,sampledate,Genus,Transect Cell Count,Magnification,Biovolume,CellBioVol,PerBioVol,# of Transects,Cell Count per cm2,Transect Length (cm),Start XY,Taxa,WaterCol,Functional,X15,X16,X17,X18,X19,End XY,Notes,Field of View scope,Field of View #,Total Cell Count,Estimated Total,Estimated Mucilage Percent Coverage,X1,lakeid,year4,group,depth,ph,alk,dic,tic,doc,toc,no3no2,no2,nh4,o2,totnf,totnuf,totpf,totpuf,drsif
379,07/27/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6341,SP,1998,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,NA,NA,NA,NA,NA
380,08/12/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6360,SP,1998,iceoff,0,8.2,625,8.25,8.26,3.53,3.53,2,NA,108,7.9,171,210,2,3,2156
381,08/12/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6361,SP,1998,iceoff,0,7.95,622,8.26,8.29,3.56,3.55,0,NA,13,7.9,156,190,1,3,2731
382,08/12/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6362,SP,1998,iceoff,0,8.2,625,8.25,8.26,3.53,3.53,2,NA,108,NA,171,210,2,3,2156
383,08/12/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6363,SP,1998,iceoff,0,7.95,622,8.26,8.29,3.56,3.55,0,NA,13,NA,156,190,1,3,2731
384,08/26/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6382,SP,1998,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA
385,09/09/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6401,SP,1998,iceoff,0,8.18,NA,8.48,8.55,3.68,3.77,0,NA,19,8.5,151,165,0,2,2315
386,09/24/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6423,SP,1998,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
387,10/06/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6442,SP,1998,iceoff,0,7.92,NA,8.32,8.4,3.42,3.62,0,NA,19,9.5,166,184,2,4,2282
388,10/06/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6443,SP,1998,iceoff,0,7.91,NA,8.28,8.3,3.52,3.44,1,NA,13,9.5,160,201,2,4,2282
389,10/06/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6444,SP,1998,iceoff,0,7.92,NA,8.32,8.4,3.42,3.62,0,NA,19,NA,166,184,2,4,2282
390,10/06/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6445,SP,1998,iceoff,0,7.91,NA,8.28,8.3,3.52,3.44,1,NA,13,NA,160,201,2,4,2282
391,10/20/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6464,SP,1998,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,NA,NA,NA,NA,NA
392,11/12/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6483,SP,1998,iceoff,0,7.33,661,9.18,9.18,3.68,3.52,2,NA,30,9.2,219,240,5,12,2918
393,01/18/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6505,SP,1999,iceon,0,7.59,NA,9.6,9.82,3.51,3.38,12,NA,61,13.6,258,226,3,10,3068
394,02/23/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6526,SP,1999,iceon,0,7.54,731,9.44,9.58,3.44,3.24,32,NA,72,13.2,447,576,5,15,3068
395,03/24/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6548,SP,1999,iceon,0,8.08,NA,9.58,9.66,3.64,3.61,34,NA,23,15.8,256,295,2,0,3191
396,05/04/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6570,SP,1999,iceoff,0,8.14,649,8.37,8.61,2.99,2.89,0,NA,9,12.2,147,117,4,29,2700
397,05/20/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6592,SP,1999,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,NA,NA,NA,NA,NA
398,06/02/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6612,SP,1999,iceoff,0,8.16,NA,8.24,8.45,3.34,3.16,2,NA,56,9.4,280,325,11,15,2577
399,06/16/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6634,SP,1999,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA
400,07/01/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6654,SP,1999,iceoff,0,8.09,NA,8.29,8.41,3.32,3.36,2,NA,7,8.4,136,211,2,4,2555
401,07/01/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6655,SP,1999,iceoff,0,8.1,NA,8.38,8.47,3.3,3.67,1,NA,7,8.4,131,181,1,4,2491
402,07/01/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6656,SP,1999,iceoff,0,8.09,NA,8.29,8.41,3.32,3.36,2,NA,7,NA,136,211,2,4,2555
403,07/01/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6657,SP,1999,iceoff,0,8.1,NA,8.38,8.47,3.3,3.67,1,NA,7,NA,131,181,1,4,2491
404,07/15/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6676,SP,1999,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA
405,07/28/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6696,SP,1999,iceoff,0,8.17,NA,7.78,7.86,3.38,3.43,1,NA,2,7.8,146,193,0,3,2463
406,08/10/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6718,SP,1999,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,NA,NA,NA,NA,NA
407,08/10/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6719,SP,1999,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,08/23/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6738,SP,1999,iceoff,0,8.07,619,8.27,8.31,3.66,3.47,2,NA,6,8,178,223,4,5,2272
409,09/09/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6760,SP,1999,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
410,09/23/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6780,SP,1999,iceoff,0,7.98,NA,8.3,8.44,3.38,3.47,1,NA,7,9.1,169,164,1,3,2526
411,10/08/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6802,SP,1999,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,NA,NA,NA,NA,NA
412,10/19/1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6822,SP,1999,iceoff,0,7.55,NA,8.51,8.58,3.22,3.21,1,NA,4,10.2,202,202,4,5,2463
413,11/10/1999,Peanut,9,NA,84.9851,764.8659,0.026021932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6844,SP,1999,iceoff,0,7.54,651,8.57,8.66,3.34,3.27,1,NA,10,11.6,212,223,5,9,2545
414,01/18/2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6866,SP,2000,iceon,0,7.78,NA,9.44,9.75,4.32,4.25,2,NA,13,11.5,291,370,5,13,2943
415,02/22/2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6887,SP,2000,iceon,0,7.66,709,9.61,9.62,3.21,3.16,2,NA,60,14.4,226,282,6,9,2975
416,04/06/2000,Peanut,1,NA,84.9851,84.9851,0.00066063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6909,SP,2000,iceoff,0,7.42,645,8.41,8.77,2.67,2.58,8,NA,12,11.7,242,279,2,7,3007
417,04/18/2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6931,SP,2000,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2,NA,NA,NA,NA,NA
418,05/02/2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6951,SP,2000,iceoff,0,8.01,NA,8.57,8.86,3.58,3.31,3,NA,36,12.2,198,218,3,6,2883
419,05/02/2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6952,SP,2000,iceoff,0,7.97,NA,8.71,8.95,3.61,3.31,1,NA,207,12.2,230,232,5,8,2883
420,05/02/2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6953,SP,2000,iceoff,0,8.01,NA,8.57,8.86,3.58,3.31,3,NA,36,NA,198,218,3,6,2883
421,05/02/2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6954,SP,2000,iceoff,0,7.97,NA,8.71,8.95,3.61,3.31,1,NA,207,NA,230,232,5,8,2883
422,05/17/2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6973,SP,2000,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,NA,NA,NA,NA,NA
423,05/30/2000,Peanut,36,NA,84.9851,3059.4636,0.009978698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6993,SP,2000,iceoff,0,8.16,NA,8.48,8.62,3.31,3.22,2,NA,50,9.7,171,249,1,4,2947
424,06/13/2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7015,SP,2000,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
425,06/13/2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7016,SP,2000,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
426,06/27/2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7035,SP,2000,iceoff,0,7.94,NA,8.56,8.59,3.46,3.51,6,NA,35,9,219,214,2,4,2638
427,06/27/2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7036,SP,2000,iceoff,0,8.02,NA,8.5,8.62,3.36,3.4,2,NA,30,9,239,254,1,3,2700
428,06/27/2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7037,SP,2000,iceoff,0,7.94,NA,8.56,8.59,3.46,3.51,6,NA,35,NA,219,214,2,4,2638
429,06/27/2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7038,SP,2000,iceoff,0,8.02,NA,8.5,8.62,3.36,3.4,2,NA,30,NA,239,254,1,3,2700
430,07/12/2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7057,SP,2000,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA
431,07/26/2000,Peanut,8,NA,84.9851,679.8808,0.008741214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7077,SP,2000,iceoff,0,7.99,NA,8.4,8.54,3.78,3.93,0,NA,9,8.3,193,248,0,3,2138
432,08/08/2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7102,SP,2000,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA
433,08/21/2000,Peanut,7,NA,84.9851,594.8957,0.007767378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7122,SP,2000,iceoff,0,8.36,633,8.2,8.34,4,4.22,1,NA,6,8.8,214,191,4,3,2386
434,09/06/2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7144,SP,2000,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA
435,09/18/2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7164,SP,2000,iceoff,0,7.87,NA,8.45,8.28,4.37,3.95,3,NA,64,9.2,205,250,0,4,2223
436,10/03/2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7186,SP,2000,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA
437,10/17/2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7206,SP,2000,iceoff,0,7.64,NA,8.52,8.53,3.98,4.23,2,NA,7,10.5,214,283,7,6,2363
438,11/01/2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7228,SP,2000,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,NA,NA,NA,NA,NA
439,11/16/2000,Peanut,62,NA,84.9851,5269.0762,0.0550302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7248,SP,2000,iceoff,0,7.32,656,9.06,8.95,3.35,3.45,5,NA,47,10.2,226,268,3,9,2890
440,01/22/2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7270,SP,2001,iceon,0,7.77,NA,9.03,9.38,3.74,3.84,2,NA,25,13.5,215,274,5,15,2857
441,02/28/2001,Peanut,91,NA,84.9851,7733.6441,0.36371745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7292,SP,2001,iceon,0,7.7,676,8.62,8.76,3.16,2.93,4,NA,56,12.5,293,266,4,14,2790
442,02/28/2001,Peanut,91,NA,84.9851,7733.6441,0.36371745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7293,SP,2001,iceon,0,7.68,672,8.54,8.84,3.19,2.94,8,NA,61,12.5,243,297,3,14,3055
443,02/28/2001,Peanut,91,NA,84.9851,7733.6441,0.36371745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7294,SP,2001,iceon,0,7.7,676,8.62,8.76,3.16,2.93,4,NA,56,NA,293,266,4,14,2790
444,02/28/2001,Peanut,91,NA,84.9851,7733.6441,0.36371745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7295,SP,2001,iceon,0,7.68,672,8.54,8.84,3.19,2.94,8,NA,61,NA,243,297,3,14,3055
445,04/03/2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7314,SP,2001,iceon,0,7.72,NA,9.26,9.14,3.73,3.73,46,NA,49,12.9,296,350,6,15,2923
446,04/30/2001,Peanut,1,NA,84.9851,84.9851,0.002991364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7336,SP,2001,iceoff,0,7.9,645,8.49,8.8,3.46,3.26,13,NA,33,12.7,131,198,4,10,2857
447,04/30/2001,Peanut,1,NA,84.9851,84.9851,0.002991364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7337,SP,2001,iceoff,0,7.91,646,8.26,8.74,3.38,3.44,2,NA,2,12.7,117,194,3,8,2923
448,04/30/2001,Peanut,1,NA,84.9851,84.9851,0.002991364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7338,SP,2001,iceoff,0,7.9,645,8.49,8.8,3.46,3.26,13,NA,33,NA,131,198,4,10,2857
449,04/30/2001,Peanut,1,NA,84.9851,84.9851,0.002991364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7339,SP,2001,iceoff,0,7.91,646,8.26,8.74,3.38,3.44,2,NA,2,NA,117,194,3,8,2923
450,05/14/2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7358,SP,2001,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8,NA,NA,NA,NA,NA
451,05/29/2001,Peanut,143,NA,84.9851,12152.8693,0.294717013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7378,SP,2001,iceoff,0,7.92,NA,8.4,8.11,3.28,3.16,13,NA,5,9.7,209,156,1,2,2592
452,06/11/2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7400,SP,2001,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA
453,06/26/2001,Peanut,124,NA,84.9851,10538.1524,0.078065699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7421,SP,2001,iceoff,0,8.22,NA,8.04,8.17,3.44,3.32,1,NA,5,10,242,215,6,9,2536
454,07/09/2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7443,SP,2001,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
455,07/24/2001,Peanut,53,NA,84.9851,4504.2103,0.203395227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7463,SP,2001,iceoff,0,8.1,NA,8.4,8.28,3.5,3.53,1,NA,1,8.4,153,101,1,1,2649
456,08/06/2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7485,SP,2001,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,NA,NA,NA,NA,NA
457,08/20/2001,Peanut,18,NA,84.9851,1529.7318,0.052198566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7505,SP,2001,iceoff,0,8.13,655,7.9,7.93,3.43,3.39,4,NA,54,8.4,191,219,0,1,2649
458,08/20/2001,Peanut,18,NA,84.9851,1529.7318,0.052198566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7506,SP,2001,iceoff,0,NA,646,7.88,7.96,3.43,3.49,0,NA,0,8.4,224,238,0,0,2771
459,08/20/2001,Peanut,18,NA,84.9851,1529.7318,0.052198566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7507,SP,2001,iceoff,0,8.13,655,7.9,7.93,3.43,3.39,4,NA,54,NA,191,219,0,1,2649
460,08/20/2001,Peanut,18,NA,84.9851,1529.7318,0.052198566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7508,SP,2001,iceoff,0,NA,646,7.88,7.96,3.43,3.49,0,NA,0,NA,224,238,0,0,2771
461,09/04/2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7527,SP,2001,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA
462,09/18/2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7547,SP,2001,iceoff,0,8.04,NA,8.47,8.62,3.38,3.91,0,NA,5,9.2,187,217,4,5,2847
463,10/02/2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7569,SP,2001,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA
464,10/15/2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7589,SP,2001,iceoff,0,7.76,NA,8.45,8.47,3.32,3.19,32,NA,6,9.9,227,259,0,0,2588
465,10/29/2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7611,SP,2001,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,NA,NA,NA,NA,NA
466,11/15/2001,Peanut,65,NA,84.9851,5524.0315,0.039489199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7631,SP,2001,iceoff,0,7.54,664,8.96,9.03,3.37,3.32,28,NA,43,10.5,188,196,7,11,2959
467,01/16/2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7653,SP,2002,iceon,0,7.77,NA,9.33,9.49,3.64,3.41,13,NA,23,14.8,372,474,2,6,3057
468,02/28/2002,Peanut,19,NA,84.9851,1614.7169,0.030509168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7674,SP,2002,iceon,0,8.1,705,9.01,9.14,3.35,3.28,22,NA,10,15.4,350,327,3,2,3057
469,04/01/2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7697,SP,2002,iceon,0,8.2,NA,9.37,9.54,3.39,3.21,15,NA,26,16,390,423,1,7,2997
470,04/23/2002,Peanut,7,NA,84.9851,594.8957,0.004651637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7719,SP,2002,iceoff,0,7.29,634,8.73,8.97,3.01,2.91,59,NA,33,11.7,302,311,11,21,2877
471,04/23/2002,Peanut,7,NA,84.9851,594.8957,0.004651637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7720,SP,2002,iceoff,0,7.28,611,8.66,8.96,2.91,2.92,62,NA,43,11.7,297,307,11,18,1860
