sampledate,Genus,Transect Cell Count,Magnification,Biovolume,CellBioVol,PerBioVol,# of Transects,Cell Count per cm2,Transect Length (cm),Start XY,Taxa,WaterCol,Functional,,,,,,End XY,Notes,Field of View scope,Field of View #,Total Cell Count,Estimated Total,Estimated Mucilage Percent Coverage
07/12/2006,?11,1,,1545.356039,1545.356039,0.027731371,,,,"113.7, 38.5",,,,,,,,,,,,,,,
07/12/2006,unID Naviculoid diatom,1,,,0,0,,,,,,,,,,,,,"101.4, 38.6",,,,,,
07/12/2006,Large Cryptomonad-esque cell husks,2,,195.2354,390.4708,0.007006988,,,,,,,,,,,,,,,,,,,
07/12/2006,Limnothrix,51,,5.642771,287.781321,0.005164228,,,,,,,,,,,,,,,,,,,
07/12/2006,Microcystis,132,,3.156457729,416.6524202,0.007476816,,,,,,,,,,,,,,,,,,,
07/12/2006,Planktolyngabia,67,,,0,0,,,,,,,,,,,,,,,,,,,
07/12/2006,Cf. Komvophoron / Trichormus,25,,9.7808535,244.5213375,0.004387929,,,,,,,,,,,,,,,,,,,
07/12/2006,Cryptomonad,12,,195.2354,2342.8248,0.042041926,,,,,,,,,,,,,,,,,,,
07/12/2006,Armored Dinoflagellate,3,,874.8631698,2624.589509,0.047098186,,,,,,,,,,,,,,,,,,,
07/12/2006,Cf. Cryptomonad,9,,195.2354,1757.1186,0.031531445,,,,,,,,,,,,,,,,,,,
07/12/2006,Dinobryon,37,,1034.087,38261.219,0.686596519,,,,,,,,,,,,,,,,,,,
07/12/2006,Fragilaria,9,,311.155,2800.395,0.050253011,,,,,,,,,,,,,,,,,,,
07/12/2006,Lindavia comensis,38,,44.42277385,1688.065406,0.030292287,,,,,,,,,,,,,,,,,,,
07/12/2006,Elakatothrix,46,,2.597609,119.490014,0.002144245,,,,,,,,,,,,,,,,,,,
07/12/2006,Flagellated green,21,,87.26957,1832.66097,0.032887051,,,,,,,,,,,,,,,,,,,
07/12/2006,Segmented green,29,,41.7167,1209.7843,0.021709546,,,,,,,,,,,,,,,,,,,
07/12/2006,Peanut,1,,84.9851,84.9851,0.001525055,,,,,,,,,,,,,,,,,,,
07/12/2006,TotalBiovolume,,,,55725.91462,,,,,,,,,,,,,,,,,,,,
08/09/2006,Large Cryptomonad-esque cell husks,1,100,195.2354,195.2354,0.010520284,1,,,,,,,,,,,,"100.5, 37.4",,,,,,
08/09/2006,Limnothrix,118,,5.642771,665.846978,0.035879249,,,,"95.2, 37.4",,,,,,,,,"103.6, 33.35",,,,,,
08/09/2006,Microcystis,165,,3.156457729,520.8155253,0.028064211,,,,"and 100.5, 33.35",,,,,,,,,,,,,,,
08/09/2006,Planktolyngabia,11,,314.1592654,3455.751919,0.186213633,,,,,,,,,,,,,,,,,,,
08/09/2006,Cf. Komvophoron / Trichormus,34,,9.7808535,332.549019,0.017919446,,,,,,,,,,,,,,,,,,,
08/09/2006,Cryptomonad,22,,195.2354,4295.1788,0.231446258,,,,,,,,,,,,,,,,,,,
08/09/2006,Dinobryon,3,,1034.087,3102.261,0.16716573,,,,,,,,,,,,,,,,,,,
08/09/2006,Fragilaria,5,,311.155,1555.775,0.083833134,,,,,,,,,,,,,,,,,,,
08/09/2006,Lindavia comensis,33,,44.42277385,1465.951537,0.078992986,,,,,,,,,,,,,,,,,,,
08/09/2006,Elakatothrix,65,,2.597609,168.844585,0.009098212,,,,,,,,,,,,,,,,,,,
08/09/2006,Flagellated green,10,,87.26957,872.6957,0.047025319,,,,,,,,,,,,,,,,,,,
08/09/2006,Segmented green,13,,41.7167,542.3171,0.029222826,,,,,,,,,,,,,,,,,,,
08/09/2006,Peanut,6,,84.9851,509.9106,0.027476598,,,,,,,,,,,,,,,,,,,
08/09/2006,Cf. Actinastrum falcatus,1,,,0,0,,,,,,,,,,,,,,,,,,,
08/09/2006,Cf. Chlorallantus oblongus,1,,,0,0,,,,,,,,,,,,,,,,,,,
08/09/2006,Armored Dinoflagellate,1,,874.8631698,874.8631698,0.047142114,,,,,,,,,,,,,,,,,,,
08/09/2006,TotalBiovolume,,,,18557.99633,,,,,,,,,,,,,,,,,,,,
10/30/2006,Cf. Actinastrum falcatus,3,100,,0,0,1,,,,,,,,,,,,,,,,,,
10/30/2006,Mallomonas colony,4,,24,96,0.00194773,,,,"111.5, 38.7",,,,,,,,,,,,,,,
10/30/2006,Cf. Chlorallantus oblongus,6,,,0,0,,,,,,,,,,,,,,,,,,,
10/30/2006,Large Cryptomonad-esque cell husks,1,,195.2354,195.2354,0.003961102,,,,,,,,,,,,,,,,,,,
10/30/2006,Lindavia cf. bodanica,1,,44.42277385,44.42277385,0.000901287,,,,,,,,,,,,,,,,,,,
10/30/2006,Pinnularia,1,,,0,0,,,,,,,,,,,,,,,,,,,
10/30/2006,Limnothrix,53,,5.642771,299.066863,0.006067722,,,,,,,,,,,,,,,,,,,
10/30/2006,Microcystis,7,,3.156457729,22.0952041,0.000448286,,,,,,,,,,,,,,,,,,,
10/30/2006,Planktolyngabia,26,,314.1592654,8168.1409,0.165722178,,,,,,,,,,,,,,,,,,,
10/30/2006,Cryptomonad,24,,195.2354,4685.6496,0.095066438,,,,,,,,,,,,,,,,,,,
10/30/2006,Naked Dinoflagellate,1,,7003.540037,7003.540037,0.142093767,,,,,,,,,,,,,,,,,,,
10/30/2006,Armored Dinoflagellate,4,,874.8631698,3499.452679,0.070999867,,,,,,,,,,,,,,,,,,,
10/30/2006,Dinobryon,12,,1034.087,12409.044,0.251765221,,,,,,,,,,,,,,,,,,,
10/30/2006,Fragilaria,9,,311.155,2800.395,0.056816792,,,,,,,,,,,,,,,,,,,
10/30/2006,Lindavia comensis,113,,44.42277385,5019.773446,0.101845426,,,,,,,,,,,,,,,,,,,
10/30/2006,Cf. Elakatothrix,5,,2.597609,12.988045,0.000263512,,,,,,,,,,,,,,,,,,,
10/30/2006,Flagellated green,27,,87.26957,2356.27839,0.047806177,,,,,,,,,,,,,,,,,,,
10/30/2006,Segmented green,56,,41.7167,2336.1352,0.047397495,,,,,,,,,,,,,,,,,,,
10/30/2006,Peanut,4,,84.9851,339.9404,0.006896999,,,,,,,,,,,,,,,,,,,
10/30/2006,TotalBiovolume,,,,49288.15794,,,,,,,,,,,,,,,,,,,,
02/20/2007,?11,3,100,1545.356039,4636.068117,0.106481073,1,,,,,,,,,,,,,,,,,,
02/20/2007,Large Cryptomonad-esque cell husks,1,,195.2354,195.2354,0.004484161,,,,"94.8, 38.7",,,,,,,,,"110.7, 38.7",,,,,,
02/20/2007,unID Cyclotella,3,,113.0973355,339.2920065,0.007792849,,,,,,,,,,,,,,,,,,,
02/20/2007,Stephanodiscus hantzschii,1,,154.4537325,154.4537325,0.003547489,,,,,,,,,,,,,,,,,,,
02/20/2007,Limnothrix,9,,5.642771,50.784939,0.001166427,,,,,,,,,,,,,,,,,,,
02/20/2007,Microcystis,47,,3.156457729,148.3535133,0.003407379,,,,,,,,,,,,,,,,,,,
02/20/2007,Cryptomonad,8,,195.2354,1561.8832,0.035873286,,,,,,,,,,,,,,,,,,,
02/20/2007,Naked Dinoflagellate,2,,7003.540037,14007.08007,0.321714195,,,,,,,,,,,,,,,,,,,
02/20/2007,Small Cocconeis,32,,152.6421331,4884.548259,0.112188158,,,,,,,,,,,,,,,,,,,
02/20/2007,Dinobryon,5,,1034.087,5170.435,0.118754396,,,,,,,,,,,,,,,,,,,
02/20/2007,Fragilaria,15,,311.155,4667.325,0.10719898,,,,,,,,,,,,,,,,,,,
02/20/2007,Lindavia comensis,12,,44.42277385,533.0732863,0.012243611,,,,,,,,,,,,,,,,,,,
02/20/2007,Flagellated green,34,,87.26957,2967.16538,0.068149765,,,,,,,,,,,,,,,,,,,
02/20/2007,Asterionella,3,,545.5867498,1636.760249,0.03759306,,,,,,,,,,,,,,,,,,,
02/20/2007,Segmented green,62,,41.7167,2586.4354,0.059405171,,,,,,,,,,,,,,,,,,,
02/20/2007,TotalBiovolume,,,,43538.89356,,,,,,,,,,,,,,,,,,,,
04/24/2007,?11,2,100,1545.356039,3090.712078,0.053518963,1,,,"112.6, 39.2",,,,,,,,,,,,,,,
04/24/2007,Large Cryptomonad-esque cell husks,5,,195.2354,976.177,0.016903542,,,,,,,,,,,,,"95.8, 39.2",,,,,,
04/24/2007,Cf. Raphidocelis subcapitata,7,,,0,0,,,,,,,,,,,,,,,,,,,
04/24/2007,Cf. Sellaphora (small),1,,110,110,0.001904767,,,,,,,,,,,,,,,,,,,
04/24/2007,Planktolyngabia,19,,314.1592654,5969.026043,0.103360026,,,,,,,,,,,,,,,,,,,
04/24/2007,Cryptomonad,37,,195.2354,7223.7098,0.125086208,,,,,,,,,,,,,,,,,,,
04/24/2007,Naked Dinoflagellate,3,,7003.540037,21010.62011,0.363821205,,,,,,,,,,,,,,,,,,,
04/24/2007,Armored Dinoflagellate,2,,874.8631698,1749.72634,0.03029837,,,,,,,,,,,,,,,,,,,
04/24/2007,Cf. Cryptomonad,7,,195.2354,1366.6478,0.023664958,,,,,,,,,,,,,,,,,,,
04/24/2007,Small Chroococcus,57,,5,285,0.004935078,,,,,,,,,,,,,,,,,,,
04/24/2007,Dinobryon,3,,1034.087,3102.261,0.053718944,,,,,,,,,,,,,,,,,,,
04/24/2007,Fragilaria,21,,311.155,6534.255,0.113147566,,,,,,,,,,,,,,,,,,,
04/24/2007,Lindavia comensis,3,,44.42277385,133.2683216,0.002307683,,,,,,,,,,,,,,,,,,,
04/24/2007,Flagellated Green,49,,87.26957,4276.20893,0.0740471,,,,,,,,,,,,,,,,,,,
04/24/2007,Asterionella,1,,545.5867498,545.5867498,0.009447414,,,,,,,,,,,,,,,,,,,
04/24/2007,Segmented Green,33,,41.7167,1376.6511,0.023838176,,,,,,,,,,,,,,,,,,,
04/24/2007,TotalBiovolume,,,,57749.85027,,,,,,,,,,,,,,,,,,,,
06/19/2007,Cf. Sellaphora (small),2,100,110,220,0.003444792,1,,,"95.0, 39.1",,,,,,,,,,,,,,,
06/19/2007,Large Cryptomonad-esque cell husks,2,,195.2354,390.4708,0.006114048,,,,,,,,,,,,,"111.8, 39.2",,,,,,
06/19/2007,?11,2,,1545.356039,3090.712078,0.048394815,,,,,,,,,,,,,,,,,,,
06/19/2007,Cf. Decussata,1,,,0,0,,,,,,,,,,,,,,,,,,,
06/19/2007,Limnothrix,26,,5.642771,146.712046,0.002297238,,,,,,,,,,,,,,,,,,,
06/19/2007,Cf. Komvophoron / Trichormus,68,,9.7808535,665.098038,0.010414201,,,,,,,,,,,,,,,,,,,
06/19/2007,Cryptomonad,21,,195.2354,4099.9434,0.064197505,,,,,,,,,,,,,,,,,,,
06/19/2007,Naked Dinoflagellate,1,,7003.540037,7003.540037,0.109662439,,,,,,,,,,,,,,,,,,,
06/19/2007,Armored Dinoflagellate,1,,874.8631698,874.8631698,0.013698734,,,,,,,,,,,,,,,,,,,
06/19/2007,Cf. Cryptomonad,2,,195.2354,390.4708,0.006114048,,,,,,,,,,,,,,,,,,,
06/19/2007,Long thin rod,4,,3175.905207,12703.62083,0.198915125,,,,,,,,,,,,,,,,,,,
06/19/2007,Dinobryon,18,,1034.087,18613.566,0.291453899,,,,,,,,,,,,,,,,,,,
06/19/2007,Lindavia comensis,271,,44.42277385,12038.57171,0.188501691,,,,,,,,,,,,,,,,,,,
06/19/2007,Flagellated Green,32,,87.26957,2792.62624,0.043727344,,,,,,,,,,,,,,,,,,,
06/19/2007,Segmented Green,20,,41.7167,834.334,0.013064122,,,,,,,,,,,,,,,,,,,
06/19/2007,TotalBiovolume,,,,63864.52915,,,,,,,,,,,,,,,,,,,,
07/16/2007,?11,1,100,1545.356039,1545.356039,0.019636331,1,,,,,,,,,,,,,,,,,,
07/16/2007,Mallomonas colony,4.45,,24,106.8,0.001357072,,,,"111.6, 39.3",,,,,,,,,,,,,,,
07/16/2007,Cf. Raphidocelis subcapitata,5,,,0,0,,,,,,,,,,,,,"94.8, 39.3",,,,,,
07/16/2007,Fragilaria tenera,2,,,0,0,,,,,,,,,,,,,,,,,,,
07/16/2007,Navicula,1,,186.6048309,186.6048309,0.002371126,,,,,,,,,,,,,,,,,,,
07/16/2007,Planktolyngabia,7,,314.1592654,2199.114858,0.027943429,,,,,,,,,,,,,,,,,,,
07/16/2007,Cf. Komvophoron / Trichormus,8,,9.7808535,78.246828,0.000994257,,,,,,,,,,,,,,,,,,,
07/16/2007,Cryptomonad,22,,195.2354,4295.1788,0.054577425,,,,,,,,,,,,,,,,,,,
07/16/2007,Long thin rod,7,,3175.905207,22231.33645,0.282486282,,,,,,,,,,,,,,,,,,,
07/16/2007,Dinobryon,37,,1034.087,38261.219,0.486172728,,,,,,,,,,,,,,,,,,,
07/16/2007,Lindavia comensis,98,,44.42277385,4353.431838,0.055317627,,,,,,,,,,,,,,,,,,,
07/16/2007,Flagellated Green,34,,87.26957,2967.16538,0.037702795,,,,,,,,,,,,,,,,,,,
07/16/2007,Asterionella,4,,545.5867498,2182.346999,0.027730366,,,,,,,,,,,,,,,,,,,
07/16/2007,Segmented Green,7,,41.7167,292.0169,0.003710563,,,,,,,,,,,,,,,,,,,
07/16/2007,TotalBiovolume,,,,78698.81792,,,,,,,,,,,,,,,,,,,,
08/13/2007,Cf. Raphidocelis subcapitata,6,100,,0,0,1,,,,,,,,,,,,,,,,,,
08/13/2007,Large Cryptomonad-esque cell husks,11,,195.2354,2147.5894,0.024885581,,,,"95.1, 39.2",,,,,,,,,,,,,,,
08/13/2007,Diploneis,1,,241.4706653,241.4706653,0.002798085,,,,,,,,,,,,,"111.65, 39.2",,,,,,
08/13/2007,Photosynthetic Euglenoid,1,,,0,0,,,,,,,,,,,,,,,,,,,
08/13/2007,?11,1,,1545.356039,1545.356039,0.017907093,,,,,,,,,,,,,,,,,,,
08/13/2007,Lindavia affinis,1,,44.42277385,44.42277385,0.000514757,,,,,,,,,,,,,,"Compare image ""Cryptomonad.esque.husk.1"" to ""Photosynthetic.euglenoid.1"" for better understanding if these ""husks"" are poorly preserved Euglena.",,,,,
08/13/2007,unID Ciliate,1,,,0,0,,,,,,,,,,,,,,,,,,,
08/13/2007,Mallomonas colony,4,,24,96,0.001112417,,,,,,,,,,,,,,,,,,,
08/13/2007,Microcystis,74,,3.156457729,233.5778719,0.002706626,,,,,,,,,,,,,,,,,,,
08/13/2007,Cf. Komvophoron / Trichormus,69,,9.7808535,674.8788915,0.007820281,,,,,,,,,,,,,,,,,,,
08/13/2007,Cryptomonad,20,,195.2354,3904.708,0.04524651,,,,,,,,,,,,,,,,,,,
08/13/2007,Cf. Cryptomonad,5,,195.2354,976.177,0.011311628,,,,,,,,,,,,,,,,,,,
08/13/2007,Long thin rod,11,,3175.905207,34934.95728,0.404815135,,,,,,,,,,,,,,,,,,,
08/13/2007,Dinobryon,29,,1034.087,29988.523,0.347497433,,,,,,,,,,,,,,,,,,,
08/13/2007,Fragilaria,3,,311.155,933.465,0.010816694,,,,,,,,,,,,,,,,,,,
08/13/2007,Lindavia comensis,136,,44.42277385,6041.497244,0.070006942,,,,,,,,,,,,,,,,,,,
08/13/2007,Flagellated Green,28,,87.26957,2443.54796,0.028315054,,,,,,,,,,,,,,,,,,,
08/13/2007,Asterionella,2,,545.5867498,1091.1735,0.01264417,,,,,,,,,,,,,,,,,,,
08/13/2007,Segmented Green,24,,41.7167,1001.2008,0.011601595,,,,,,,,,,,,,,,,,,,
08/13/2007,TotalBiovolume,,,,86298.54542,,,,,,,,,,,,,,,,,,,,
11/12/2007,Dinobryon internal organelles ONLY,65,100,,0,0,1,,,,,,,,,,,,,,,,,,
11/12/2007,?11,1,,1545.356039,1545.356039,0.02232231,,,,"94.4, 39.2",,,,,,,,,,,,,,,
11/12/2007,Cf. Karayevia,1,,,0,0,,,,,,,,,,,,,106.85. 39.2,,,,,,
11/12/2007,Large Cryptomonad-esque cell husks,1,,195.2354,195.2354,0.00282013,,,,,,,,,,,,,,,,,,,
11/12/2007,Microcystis,2,,3.156457729,6.312915458,9.12E-05,,,,,,,,,,,,,,,,,,,
11/12/2007,Planktolyngabia,8,,314.1592654,2513.274123,0.036303662,,,,,,,,,,,,,,,,,,,
11/12/2007,Cryptomonad,6,,195.2354,1171.4124,0.01692078,,,,,,,,,,,,,,,,,,,
11/12/2007,Armored Dinoflagellate,1,,874.8631698,874.8631698,0.012637196,,,,,,,,,,,,,,,,,,,
11/12/2007,Dinobryon,35,,1034.087,36193.045,0.52280014,,,,,,,,,,,,,,,,,,,
11/12/2007,Fragilaria,43,,311.155,13379.665,0.193266157,,,,,,,,,,,,,,,,,,,
11/12/2007,Lindavia comensis,263,,44.42277385,11683.18952,0.168760963,,,,,,,,,,,,,,,,,,,
11/12/2007,Flagellated Green,10,,87.26957,872.6957,0.012605887,,,,,,,,,,,,,,,,,,,
11/12/2007,Segmented Green,17,,41.7167,709.1839,0.010243997,,,,,,,,,,,,,,,,,,,
11/12/2007,Peanut,1,,84.9851,84.9851,0.00122759,,,,,,,,,,,,,,,,,,,
11/12/2007,TotalBiovolume,,,,69229.21827,,,,,,,,,,,,,,,,,,,,
03/03/2008,Lindavia affinis,2,100,44.42277385,88.84554771,0.011983078,1,,,,,,,,,,,,,,,,,,
03/03/2008,Planktothrix,25,,15.74954,393.7385,0.053105634,,,,"39.2, 111.9",,,,,,,,,,,,,,,
03/03/2008,Limnothrix,6,,5.642771,33.856626,0.004566426,,,,,,,,,,,,,"95.5, 39.2",,,,,,
03/03/2008,Cryptomonad,15,,195.2354,2928.531,0.394986763,,,,,,,,,,,,,,,,,,,
03/03/2008,Small chroococcus,4,,5,20,0.002697508,,,,,,,,,,,,,,,,,,,
03/03/2008,Dinobryon,1,,1034.087,1034.087,0.139472888,,,,,,,,,,,,,,,,,,,
03/03/2008,Fragilaria,2,,311.155,622.31,0.083934304,,,,,,,,,,,,,,,,,,,
03/03/2008,Lindavia comensis,9,,44.42277385,399.8049647,0.053923851,,,,,,,,,,,,,,,,,,,
03/03/2008,Flagellated Green,15,,87.26957,1309.04355,0.17655776,,,,,,,,,,,,,,,,,,,
03/03/2008,Segmented Green,14,,41.7167,584.0338,0.078771787,,,,,,,,,,,,,,,,,,,
03/03/2008,TotalBiovolume,,,,7414.250988,,,,,,,,,,,,,,,,,,,,
05/13/2008,Cf. Raphidocelis subcapitata,3,100,,0,0,1,,,,,,,,,,,,,,,,,,
05/13/2008,Planktothrix,56,,15.74954,881.97424,0.008679298,,,,,,,,,,,,,,,,,,,
05/13/2008,Anabaena eucompacta,3,,125,375,0.003690285,,,,,,,,,,,,,,,,,,,
05/13/2008,Cf. Tetraedron victoriae,5,,47.2472,236.236,0.002324742,,,,,,,,,,,,,,,,,,,
05/13/2008,Cf. Aphanothece bacilloidea,2,,7.2,14.4,0.000141707,,,,,,,,,,,,,,,,,,,
05/13/2008,Photosynthetic Euglena,4,,7392.788,29571.152,0.291002637,,,,,,,,,,,,,,,,,,,
05/13/2008,Limnothrix,23,,5.642771,129.783733,0.001277171,,,,,,,,,,,,,,,,,,,
05/13/2008,Cryptomonad,12,,195.2354,2342.8248,0.023055179,,,,,,,,,,,,,,,,,,,
05/13/2008,Naked Dinoflagellate,1,,7003.540037,7003.540037,0.068920163,,,,,,,,,,,,,,,,,,,
05/13/2008,Armored Dinoflagellate,7,,874.8631698,6124.042189,0.060265235,,,,,,,,,,,,,,,,,,,
05/13/2008,Cf. Cryptomonad,12,,195.2354,2342.8248,0.023055179,,,,,,,,,,,,,,,,,,,
05/13/2008,Small Chroococcus,4,,5,20,0.000196815,,,,,,,,,,,,,,,,,,,
05/13/2008,Dinobryon,45,,1034.087,46533.915,0.457929132,,,,,,,,,,,,,,,,,,,
05/13/2008,Lindavia comensis,2,,44.42277385,88.84554771,0.000874308,,,,,,,,,,,,,,,,,,,
05/13/2008,Flagellated Green,40,,87.26957,3490.7828,0.034351959,,,,,,,,,,,,,,,,,,,
05/13/2008,Segmented Green,57,,41.7167,2377.8519,0.023399872,,,,,,,,,,,,,,,,,,,
05/13/2008,Peanut,1,,84.9851,84.9851,0.000836318,,,,,,,,,,,,,,,,,,,
05/13/2008,TotalBiovolume,,,,101618.1581,,,,,,,,,,,,,,,,,,,,
07/01/2008,?11,1,100,1545.356039,1545.356039,0.011255078,1,,,,,,,,,,,,,,,,,,
07/01/2008,Large Cryptomonad,4,,195.2354,780.9416,0.005687724,,,,"110.6, 39.1",,,,,,,,,,,,,,,
07/01/2008,Mallomonas Colony,5,,24,120,0.000873979,,,,,,,,,,,,,"94.3, 39.1",,,,,,
07/01/2008,Cf. Raphidocelis subcapitata,2,,,0,0,,,,,,,,,,,,,,,,,,,
07/01/2008,Tabellaria,1,,431.1835917,431.1835917,0.00314038,,,,,,,,,,,,,,,,,,,
07/01/2008,Cf. Asterocapsa,1,,3879.43376,3879.43376,0.028254543,,,,,,,,,,,,,,,,,,,
07/01/2008,Limnothrix,64,,5.642771,361.137344,0.002630222,,,,,,,,,,,,,,,,,,,
07/01/2008,Cf. Komvophoron / Trichormus,675,,9.7808535,6602.076113,0.048083988,,,,,,,,,,,,,,,,,,,
07/01/2008,Cryptomonad,21,,195.2354,4099.9434,0.029860551,,,,,,,,,,,,,,,,,,,
07/01/2008,Naked Dinoflagellate,1,,7003.540037,7003.540037,0.051007914,,,,,,,,,,,,,,,,,,,
07/01/2008,Armored Dinoflagellate,4,,874.8631698,3499.452679,0.02548708,,,,,,,,,,,,,,,,,,,
07/01/2008,Cf. Cryptomonad,4,,195.2354,780.9416,0.005687724,,,,,,,,,,,,,,,,,,,
07/01/2008,Long thin rod,1,,3175.905207,3175.905207,0.023130631,,,,,,,,,,,,,,,,,,,
07/01/2008,Dinobryon,85,,1034.087,87897.395,0.640170936,,,,,,,,,,,,,,,,,,,
07/01/2008,Fragilaria,6,,311.155,1866.93,0.013597153,,,,,,,,,,,,,,,,,,,
07/01/2008,Lindavia comensis,5,,44.42277385,222.1138693,0.001617691,,,,,,,,,,,,,,,,,,,
07/01/2008,Cf. Elakatothrix,11,,2.597609,28.573699,0.000208107,,,,,,,,,,,,,,,,,,,
07/01/2008,Flagellated Green,39,,87.26957,3403.51323,0.024788337,,,,,,,,,,,,,,,,,,,
07/01/2008,Asterionella,15,,545.5867498,8183.801247,0.059603947,,,,,,,,,,,,,,,,,,,
07/01/2008,Segmented Green,82,,41.7167,3420.7694,0.024914016,,,,,,,,,,,,,,,,,,,
07/01/2008,TotalBiovolume,,,,137303.0078,,,,,,,,,,,,,,,,,,,,
08/25/2008,Cf. Raphidocelis subcapitata,2,100,,0,0,1,,,"95.35, 39.1",,,,,,,,,,,,,,,
08/25/2008,Nitzschia,1,,51.1875,51.1875,0.000715063,,,,,,,,,,,,,"108.4, 39.1","Sample clearly hit bottom sediment. Are silicaceous algae representative of water column, or of accumulated dead cells?",,,,,
08/25/2008,Navicula,1,,186.6048309,186.6048309,0.002606773,,,,,,,,,,,,,,,,,,,
08/25/2008,Cf. Staurosirella leptostauron var dubia,1,,,0,0,,,,,,,,,,,,,,,,,,,
08/25/2008,Cf. Planothidium,1,,126.6690158,126.6690158,0.001769501,,,,,,,,,,,,,,,,,,,
08/25/2008,Limnothrix,72,,5.642771,406.279512,0.005675515,,,,,,,,,,,,,,,,,,,
08/25/2008,Microcystis,14,,3.156457729,44.19040821,0.000617317,,,,,,,,,,,,,,,,,,,
08/25/2008,Planktolyngabia,41,,314.1592654,12880.52988,0.17993435,,,,,,,,,,,,,,,,,,,
08/25/2008,Cf. Komvophoron / Trichormus,1924,,9.7808535,18818.36213,0.2628828,,,,,,,,,,,,,,,,,,,
08/25/2008,Cryptomonad,24,,195.2354,4685.6496,0.065456105,,,,,,,,,,,,,,,,,,,
08/25/2008,Naked Dinoflagellate,1,,7003.540037,7003.540037,0.097835837,,,,,,,,,,,,,,,,,,,
08/25/2008,Long thin rod,2,,3175.905207,6351.810414,0.088731511,,,,,,,,,,,,,,,,,,,
08/25/2008,Dinobryon,7,,1034.087,7238.609,0.101119629,,,,,,,,,,,,,,,,,,,
08/25/2008,Fragilaria,28,,311.155,8712.34,0.12170689,,,,,,,,,,,,,,,,,,,
08/25/2008,Lindavia comensis,42,,44.42277385,1865.756502,0.026063655,,,,,,,,,,,,,,,,,,,
08/25/2008,Cf. Elakatothrix,187,,2.597609,485.752883,0.006785717,,,,,,,,,,,,,,,,,,,
08/25/2008,Flagellated Green,25,,87.26957,2181.73925,0.030477771,,,,,,,,,,,,,,,,,,,
08/25/2008,Asterionella,1,,545.5867498,545.5867498,0.007621565,,,,,,,,,,,,,,,,,,,
08/25/2008,Peanut,10,,,0,0,,,,,,,,,,,,,,,,,,,
08/25/2008,TotalBiovolume,,,,71584.60772,,,,,,,,,,,,,,,,,,,,
11/12/2008,Actinastrum falcatus,3,100,,0,0,1,,,,,,,,,,,,,,,,,,
11/12/2008,Cf. Raphidocelis subcapitata,1,,,0,0,,,,"111.9, 37.7",,,,,,,,,"94.9, 37.7",,,,,,
11/12/2008,?11,3,,1545.356039,4636.068117,0.060200593,,,,,,,,,,,,,,,,,,,
11/12/2008,Large cryptomonad,20,,195.2354,3904.708,0.050703685,,,,,,,,,,,,,,,,,,,
11/12/2008,Photosynthetic Euglena,2,,7392.788,14785.576,0.191994687,,,,,,,,,,,,,,,,,,,
11/12/2008,Nitzschia,2,,51.1875,102.375,0.001329367,,,,,,,,,,,,,,,,,,,
11/12/2008,Cf. Golenkinia,1,,,0,0,,,,,,,,,,,,,,,,,,,
11/12/2008,Filamentous Green,1,,,0,0,,,,,,,,,,,,,,,,,,,
11/12/2008,unID Ciliate,1,,,0,0,,,,,,,,,,,,,,,,,,,
11/12/2008,Adlafia,1,,,0,0,,,,,,,,,,,,,,,,,,,
11/12/2008,Stephanodiscus small,2,,154.4537325,308.907465,0.004011247,,,,,,,,,,,,,,,,,,,
11/12/2008,Limnothrix,11,,5.642771,62.070481,0.000806002,,,,,,,,,,,,,,,,,,,
11/12/2008,Planktolyngabia,16,,314.1592654,5026.548246,0.065271083,,,,,,,,,,,,,,,,,,,
11/12/2008,Cf. Komvophoron / Trichormus,57,,9.7808535,557.5086495,0.0072394,,,,,,,,,,,,,,,,,,,
11/12/2008,Cryptomonad,42,,195.2354,8199.8868,0.106477739,,,,,,,,,,,,,,,,,,,
11/12/2008,Naked Dinoflagellate,1,,7003.540037,7003.540037,0.090942854,,,,,,,,,,,,,,,,,,,
11/12/2008,Armored Dinoflagellate,1,,874.8631698,874.8631698,0.011360334,,,,,,,,,,,,,,,,,,,
11/12/2008,Cf. Cryptomonad,4,,195.2354,780.9416,0.010140737,,,,,,,,,,,,,,,,,,,
11/12/2008,Dinobryon,10,,1034.087,10340.87,0.134278982,,,,,,,,,,,,,,,,,,,
11/12/2008,Fragilaria,22,,311.155,6845.41,0.088889493,,,,,,,,,,,,,,,,,,,
11/12/2008,Lindavia comensis,38,,44.42277385,1688.065406,0.021919984,,,,,,,,,,,,,,,,,,,
11/12/2008,Cf. Elakatothrix,1,,2.597609,2.597609,3.37E-05,,,,,,,,,,,,,,,,,,,
11/12/2008,Flagellated Green,47,,87.26957,4101.66979,0.053261287,,,,,,,,,,,,,,,,,,,
11/12/2008,Asterionella,9,,545.5867498,4910.280748,0.063761318,,,,,,,,,,,,,,,,,,,
11/12/2008,Segmented Green,69,,41.7167,2878.4523,0.037377478,,,,,,,,,,,,,,,,,,,
11/12/2008,TotalBiovolume,,,,77010.33942,,,,,,,,,,,,,,,,,,,,
02/24/2009,Actinastrum falcatus,39,100,,0,0,1,,,"94.55, 37.6",,,,,,,,,,,,,,,
02/24/2009,Dinobryon small,22,,1030.087,22661.914,0.401897834,,,,,,,,,,,,,"112.4, 37.6","Slide covered in yellow film, obscuring cells.",,,,,
