,lakeid,year4,sample_date,species_code,species_name,density,individuals_measured,avg_length,group
324,SP,1982,8/17/82,61801,KERATELLA COCHLEARIS,11.32,NA,NA,iceoff
325,SP,1982,8/17/82,61803,KERATELLA CRASSA,0.3,NA,NA,iceoff
326,SP,1982,8/17/82,61805,KERATELLA HIEMALIS,0.12,NA,NA,iceoff
327,SP,1982,8/17/82,61806,KERATELLA QUADRATA,2.13,NA,NA,iceoff
328,SP,1982,8/17/82,61808,KERATELLA TAUROCEPHALA,0.13,NA,NA,iceoff
329,SP,1982,8/17/82,61900,LECANE,0.21,NA,NA,iceoff
330,SP,1982,8/17/82,63001,POLYARTHRA DOLICHOPTERA,2.13,NA,NA,iceoff
331,SP,1982,8/17/82,63003,POLYARTHRA MAJOR,0.12,NA,NA,iceoff
332,SP,1982,8/17/82,63005,POLYARTHRA VULGARIS,0.65,NA,NA,iceoff
333,SP,1982,8/17/82,63400,SYNCHAETA,0.12,NA,NA,iceoff
334,SP,1982,8/17/82,63603,TRICHOCERCA CYLINDRICA,0.13,NA,NA,iceoff
335,SP,1982,9/9/82,10000,COPEPOD NAUPLII,14.14,NA,NA,iceoff
336,SP,1982,9/9/82,20000,CYCLOPOID,6.99,NA,NA,iceoff
337,SP,1982,9/9/82,20302,DIACYCLOPS THOMASI,3.62,NA,NA,iceoff
338,SP,1982,9/9/82,20901,TROPOCYCLOPS PRASINUS MEXICANUS,2.3,NA,NA,iceoff
339,SP,1982,9/9/82,30402,LEPTODIAPTOMUS MINUTUS,0.86,NA,NA,iceoff
340,SP,1982,9/9/82,30801,SKISTODIAPTOMUS OREGONENSIS,0.91,NA,NA,iceoff
341,SP,1982,9/9/82,51103,DAPHNIA MENDOTAE,1.23,NA,NA,iceoff
342,SP,1982,9/9/82,51200,DIAPHANOSOMA,1.23,NA,NA,iceoff
343,SP,1982,9/9/82,60902,CONOCHILUS UNICORNIS,0.52,NA,NA,iceoff
344,SP,1982,9/9/82,61500,GASTROPUS,2.04,NA,NA,iceoff
345,SP,1982,9/9/82,61702,KELLICOTTIA LONGISPINA,14.94,NA,NA,iceoff
346,SP,1982,9/9/82,61801,KERATELLA COCHLEARIS,27.4,NA,NA,iceoff
347,SP,1982,9/9/82,61806,KERATELLA QUADRATA,2.23,NA,NA,iceoff
348,SP,1982,9/9/82,61808,KERATELLA TAUROCEPHALA,0.33,NA,NA,iceoff
349,SP,1982,9/9/82,61900,LECANE,0.28,NA,NA,iceoff
350,SP,1982,9/9/82,62900,PLOESOMA,1.16,NA,NA,iceoff
351,SP,1982,9/9/82,63001,POLYARTHRA DOLICHOPTERA,2.71,NA,NA,iceoff
352,SP,1982,9/9/82,63005,POLYARTHRA VULGARIS,2.64,NA,NA,iceoff
353,SP,1982,10/7/82,10000,COPEPOD NAUPLII,21.84,NA,NA,iceoff
354,SP,1982,10/7/82,20302,DIACYCLOPS THOMASI,19.54,NA,NA,iceoff
355,SP,1982,10/7/82,20901,TROPOCYCLOPS PRASINUS MEXICANUS,3.45,NA,NA,iceoff
356,SP,1982,10/7/82,30402,LEPTODIAPTOMUS MINUTUS,1.15,NA,NA,iceoff
357,SP,1982,10/7/82,51000,CHYDORUS,2.3,NA,NA,iceoff
358,SP,1982,10/7/82,51104,DAPHNIA LONGIREMIS,2.3,NA,NA,iceoff
359,SP,1982,10/7/82,51202,DIAPHANOSOMA BIRGEI,2.3,NA,NA,iceoff
360,SP,1982,10/7/82,61702,KELLICOTTIA LONGISPINA,20.69,NA,NA,iceoff
361,SP,1982,10/7/82,61801,KERATELLA COCHLEARIS,57.47,NA,NA,iceoff
362,SP,1982,10/7/82,61804,KERATELLA EARLINAE,2.3,NA,NA,iceoff
363,SP,1982,10/7/82,63001,POLYARTHRA DOLICHOPTERA,3.45,NA,NA,iceoff
364,SP,1982,10/7/82,63004,POLYARTHRA REMATA,2.3,NA,NA,iceoff
365,SP,1982,10/7/82,63005,POLYARTHRA VULGARIS,18.39,NA,NA,iceoff
366,SP,1982,11/10/82,10000,COPEPOD NAUPLII,2.9,NA,NA,iceoff
367,SP,1982,11/10/82,20000,CYCLOPOID,3.38,NA,NA,iceoff
368,SP,1982,11/10/82,20302,DIACYCLOPS THOMASI,1.85,NA,NA,iceoff
369,SP,1982,11/10/82,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.77,NA,NA,iceoff
370,SP,1982,11/10/82,30000,CALANOID,0.05,NA,NA,iceoff
371,SP,1982,11/10/82,30402,LEPTODIAPTOMUS MINUTUS,0.12,NA,NA,iceoff
372,SP,1982,11/10/82,30801,SKISTODIAPTOMUS OREGONENSIS,0.4,NA,NA,iceoff
373,SP,1982,11/10/82,50700,BOSMINIDAE,0.99,NA,NA,iceoff
374,SP,1982,11/10/82,51103,DAPHNIA MENDOTAE,3.03,NA,NA,iceoff
375,SP,1982,11/10/82,51104,DAPHNIA LONGIREMIS,0.25,NA,NA,iceoff
376,SP,1982,11/10/82,60200,ASCOMORPHA,0.48,NA,NA,iceoff
377,SP,1982,11/10/82,60300,ASPLANCHNA,1.83,NA,NA,iceoff
378,SP,1982,11/10/82,61500,GASTROPUS,0.67,NA,NA,iceoff
379,SP,1982,11/10/82,61702,KELLICOTTIA LONGISPINA,3.14,NA,NA,iceoff
380,SP,1982,11/10/82,61801,KERATELLA COCHLEARIS,12.96,NA,NA,iceoff
381,SP,1982,11/10/82,61806,KERATELLA QUADRATA,0.05,NA,NA,iceoff
382,SP,1982,11/10/82,61900,LECANE,0.34,NA,NA,iceoff
383,SP,1982,11/10/82,63001,POLYARTHRA DOLICHOPTERA,0.34,NA,NA,iceoff
384,SP,1982,11/10/82,63005,POLYARTHRA VULGARIS,12.67,NA,NA,iceoff
385,SP,1982,11/10/82,63400,SYNCHAETA,0.11,NA,NA,iceoff
386,SP,1983,1/13/83,10000,COPEPOD NAUPLII,20.12,NA,NA,iceon
387,SP,1983,1/13/83,20302,DIACYCLOPS THOMASI,15.38,NA,NA,iceon
388,SP,1983,1/13/83,20901,TROPOCYCLOPS PRASINUS MEXICANUS,2.37,NA,NA,iceon
389,SP,1983,1/13/83,51103,DAPHNIA MENDOTAE,4.73,NA,NA,iceon
390,SP,1983,1/13/83,61702,KELLICOTTIA LONGISPINA,11.83,NA,NA,iceon
391,SP,1983,1/13/83,61801,KERATELLA COCHLEARIS,7.1,NA,NA,iceon
392,SP,1983,1/13/83,61805,KERATELLA HIEMALIS,3.55,NA,NA,iceon
393,SP,1983,1/13/83,63004,POLYARTHRA REMATA,1.18,NA,NA,iceon
394,SP,1983,1/13/83,63005,POLYARTHRA VULGARIS,10.65,NA,NA,iceon
395,SP,1983,3/28/83,10000,COPEPOD NAUPLII,48.99,NA,NA,iceon
396,SP,1983,3/28/83,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.07,NA,NA,iceon
397,SP,1983,3/28/83,60300,ASPLANCHNA,1.07,NA,NA,iceon
398,SP,1983,3/28/83,61702,KELLICOTTIA LONGISPINA,11.71,NA,NA,iceon
399,SP,1983,3/28/83,61805,KERATELLA HIEMALIS,1.07,NA,NA,iceon
400,SP,1983,3/28/83,63400,SYNCHAETA,1.07,NA,NA,iceon
401,SP,1983,5/25/83,10000,COPEPOD NAUPLII,11.71,NA,NA,iceoff
402,SP,1983,5/25/83,20302,DIACYCLOPS THOMASI,24.49,NA,NA,iceoff
403,SP,1983,5/25/83,30801,SKISTODIAPTOMUS OREGONENSIS,1.07,NA,NA,iceoff
404,SP,1983,5/25/83,51103,DAPHNIA MENDOTAE,1.07,NA,NA,iceoff
405,SP,1983,5/25/83,60300,ASPLANCHNA,9.58,NA,NA,iceoff
406,SP,1983,5/25/83,60900,CONOCHILUS,8.52,NA,NA,iceoff
407,SP,1983,5/25/83,61501,GASTROPUS HYPTOPUS,6.39,NA,NA,iceoff
408,SP,1983,5/25/83,61502,GASTROPUS STYLIFER,1.07,NA,NA,iceoff
409,SP,1983,5/25/83,61702,KELLICOTTIA LONGISPINA,317.36,NA,NA,iceoff
410,SP,1983,5/25/83,61801,KERATELLA COCHLEARIS,19.17,NA,NA,iceoff
411,SP,1983,5/25/83,61805,KERATELLA HIEMALIS,5.32,NA,NA,iceoff
412,SP,1983,5/25/83,63001,POLYARTHRA DOLICHOPTERA,1.07,NA,NA,iceoff
413,SP,1983,5/25/83,63004,POLYARTHRA REMATA,2.13,NA,NA,iceoff
414,SP,1983,5/25/83,63005,POLYARTHRA VULGARIS,52.18,NA,NA,iceoff
415,SP,1983,5/25/83,63400,SYNCHAETA,2.13,NA,NA,iceoff
416,SP,1983,6/9/83,10000,COPEPOD NAUPLII,33.82,NA,NA,iceoff
417,SP,1983,6/9/83,20000,CYCLOPOID,12.02,NA,NA,iceoff
418,SP,1983,6/9/83,20302,DIACYCLOPS THOMASI,4.61,NA,NA,iceoff
419,SP,1983,6/9/83,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.22,NA,NA,iceoff
420,SP,1983,6/9/83,30000,CALANOID,3.18,NA,NA,iceoff
421,SP,1983,6/9/83,30402,LEPTODIAPTOMUS MINUTUS,0.52,NA,NA,iceoff
422,SP,1983,6/9/83,30801,SKISTODIAPTOMUS OREGONENSIS,1.74,NA,NA,iceoff
423,SP,1983,6/9/83,50700,BOSMINIDAE,0.2,NA,NA,iceoff
424,SP,1983,6/9/83,51000,CHYDORUS,0.22,NA,NA,iceoff
425,SP,1983,6/9/83,51103,DAPHNIA MENDOTAE,2.39,NA,NA,iceoff
426,SP,1983,6/9/83,51104,DAPHNIA LONGIREMIS,0.59,NA,NA,iceoff
427,SP,1983,6/9/83,51130,DAPHNIA PULICARIA,0.2,NA,NA,iceoff
428,SP,1983,6/9/83,60200,ASCOMORPHA,0.12,NA,NA,iceoff
429,SP,1983,6/9/83,60300,ASPLANCHNA,2.81,NA,NA,iceoff
430,SP,1983,6/9/83,60902,CONOCHILUS UNICORNIS,59.17,NA,NA,iceoff
431,SP,1983,6/9/83,61500,GASTROPUS,1.62,NA,NA,iceoff
432,SP,1983,6/9/83,61702,KELLICOTTIA LONGISPINA,224.63,NA,NA,iceoff
433,SP,1983,6/9/83,61801,KERATELLA COCHLEARIS,73.69,NA,NA,iceoff
434,SP,1983,6/9/83,61805,KERATELLA HIEMALIS,0.95,NA,NA,iceoff
435,SP,1983,6/9/83,61806,KERATELLA QUADRATA,4.25,NA,NA,iceoff
436,SP,1983,6/9/83,61900,LECANE,0.19,NA,NA,iceoff
437,SP,1983,6/9/83,63001,POLYARTHRA DOLICHOPTERA,16.82,NA,NA,iceoff
438,SP,1983,6/9/83,63005,POLYARTHRA VULGARIS,38.54,NA,NA,iceoff
439,SP,1983,6/21/83,10000,COPEPOD NAUPLII,60.91,NA,NA,iceoff
440,SP,1983,6/21/83,20000,CYCLOPOID,15.52,NA,NA,iceoff
441,SP,1983,6/21/83,20302,DIACYCLOPS THOMASI,2.16,NA,NA,iceoff
442,SP,1983,6/21/83,30000,CALANOID,2.41,NA,NA,iceoff
443,SP,1983,6/21/83,30801,SKISTODIAPTOMUS OREGONENSIS,0.87,NA,NA,iceoff
444,SP,1983,6/21/83,50700,BOSMINIDAE,1.46,NA,NA,iceoff
445,SP,1983,6/21/83,51000,CHYDORUS,0.11,NA,NA,iceoff
446,SP,1983,6/21/83,51103,DAPHNIA MENDOTAE,5.6,NA,NA,iceoff
447,SP,1983,6/21/83,51104,DAPHNIA LONGIREMIS,0.84,NA,NA,iceoff
448,SP,1983,6/21/83,51108,DAPHNIA DENTIFERA,0.38,NA,NA,iceoff
449,SP,1983,6/21/83,51202,DIAPHANOSOMA BIRGEI,0.04,NA,NA,iceoff
450,SP,1983,6/21/83,51801,HOLOPEDIUM GIBBERUM,0.3,NA,NA,iceoff
451,SP,1983,6/21/83,60200,ASCOMORPHA,1.91,NA,NA,iceoff
452,SP,1983,6/21/83,60300,ASPLANCHNA,0.84,NA,NA,iceoff
453,SP,1983,6/21/83,60902,CONOCHILUS UNICORNIS,153.7,NA,NA,iceoff
454,SP,1983,6/21/83,61400,FILINIA,0.34,NA,NA,iceoff
455,SP,1983,6/21/83,61702,KELLICOTTIA LONGISPINA,242.06,NA,NA,iceoff
456,SP,1983,6/21/83,61801,KERATELLA COCHLEARIS,63.04,NA,NA,iceoff
457,SP,1983,6/21/83,61805,KERATELLA HIEMALIS,0.18,NA,NA,iceoff
458,SP,1983,6/21/83,61806,KERATELLA QUADRATA,15.32,NA,NA,iceoff
459,SP,1983,6/21/83,61900,LECANE,1.25,NA,NA,iceoff
460,SP,1983,6/21/83,62900,PLOESOMA,0.98,NA,NA,iceoff
461,SP,1983,6/21/83,63001,POLYARTHRA DOLICHOPTERA,6.36,NA,NA,iceoff
462,SP,1983,6/21/83,63005,POLYARTHRA VULGARIS,23.34,NA,NA,iceoff
463,SP,1983,6/21/83,63400,SYNCHAETA,0.92,NA,NA,iceoff
464,SP,1983,6/21/83,63600,TRICHOCERCA,0.1,NA,NA,iceoff
465,SP,1983,6/21/83,69928,UNKNOWN,6.15,NA,NA,iceoff
466,SP,1983,7/8/83,10000,COPEPOD NAUPLII,28.64,NA,NA,iceoff
467,SP,1983,7/8/83,20000,CYCLOPOID,10.34,NA,NA,iceoff
468,SP,1983,7/8/83,20302,DIACYCLOPS THOMASI,2.86,NA,NA,iceoff
469,SP,1983,7/8/83,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.34,NA,NA,iceoff
470,SP,1983,7/8/83,30000,CALANOID,2.23,NA,NA,iceoff
471,SP,1983,7/8/83,30801,SKISTODIAPTOMUS OREGONENSIS,0.8,NA,NA,iceoff
472,SP,1983,7/8/83,50700,BOSMINIDAE,1.54,NA,NA,iceoff
473,SP,1983,7/8/83,51103,DAPHNIA MENDOTAE,2.85,NA,NA,iceoff
474,SP,1983,7/8/83,51104,DAPHNIA LONGIREMIS,3.58,NA,NA,iceoff
475,SP,1983,7/8/83,51130,DAPHNIA PULICARIA,0.03,NA,NA,iceoff
476,SP,1983,7/8/83,60200,ASCOMORPHA,3.09,NA,NA,iceoff
477,SP,1983,7/8/83,60300,ASPLANCHNA,0.3,NA,NA,iceoff
478,SP,1983,7/8/83,60902,CONOCHILUS UNICORNIS,86.65,NA,NA,iceoff
479,SP,1983,7/8/83,61400,FILINIA,0.8,NA,NA,iceoff
480,SP,1983,7/8/83,61500,GASTROPUS,0.44,NA,NA,iceoff
481,SP,1983,7/8/83,61702,KELLICOTTIA LONGISPINA,274.16,NA,NA,iceoff
482,SP,1983,7/8/83,61801,KERATELLA COCHLEARIS,143.93,NA,NA,iceoff
483,SP,1983,7/8/83,61805,KERATELLA HIEMALIS,1.36,NA,NA,iceoff
484,SP,1983,7/8/83,61806,KERATELLA QUADRATA,14.66,NA,NA,iceoff
485,SP,1983,7/8/83,61808,KERATELLA TAUROCEPHALA,0.14,NA,NA,iceoff
486,SP,1983,7/8/83,61900,LECANE,0.28,NA,NA,iceoff
487,SP,1983,7/8/83,62900,PLOESOMA,37.46,NA,NA,iceoff
488,SP,1983,7/8/83,63001,POLYARTHRA DOLICHOPTERA,29.4,NA,NA,iceoff
489,SP,1983,7/8/83,63005,POLYARTHRA VULGARIS,82.69,NA,NA,iceoff
490,SP,1983,7/8/83,63600,TRICHOCERCA,0.12,NA,NA,iceoff
491,SP,1983,7/21/83,10000,COPEPOD NAUPLII,20.99,NA,NA,iceoff
492,SP,1983,7/21/83,20000,CYCLOPOID,5.08,NA,NA,iceoff
493,SP,1983,7/21/83,20302,DIACYCLOPS THOMASI,0.15,NA,NA,iceoff
494,SP,1983,7/21/83,30000,CALANOID,0.85,NA,NA,iceoff
495,SP,1983,7/21/83,30801,SKISTODIAPTOMUS OREGONENSIS,0.1,NA,NA,iceoff
496,SP,1983,7/21/83,50700,BOSMINIDAE,0.28,NA,NA,iceoff
497,SP,1983,7/21/83,51103,DAPHNIA MENDOTAE,1.39,NA,NA,iceoff
498,SP,1983,7/21/83,51104,DAPHNIA LONGIREMIS,2.83,NA,NA,iceoff
499,SP,1983,7/21/83,51108,DAPHNIA DENTIFERA,0.1,NA,NA,iceoff
500,SP,1983,7/21/83,60200,ASCOMORPHA,5.68,NA,NA,iceoff
501,SP,1983,7/21/83,60300,ASPLANCHNA,1.84,NA,NA,iceoff
502,SP,1983,7/21/83,60902,CONOCHILUS UNICORNIS,11.19,NA,NA,iceoff
503,SP,1983,7/21/83,61400,FILINIA,0.05,NA,NA,iceoff
504,SP,1983,7/21/83,61500,GASTROPUS,7.17,NA,NA,iceoff
505,SP,1983,7/21/83,61702,KELLICOTTIA LONGISPINA,140.07,NA,NA,iceoff
506,SP,1983,7/21/83,61801,KERATELLA COCHLEARIS,91.57,NA,NA,iceoff
507,SP,1983,7/21/83,61802,KERATELLA COCHLEARIS F. TECTA,0.55,NA,NA,iceoff
508,SP,1983,7/21/83,61803,KERATELLA CRASSA,0.2,NA,NA,iceoff
509,SP,1983,7/21/83,61806,KERATELLA QUADRATA,7.21,NA,NA,iceoff
510,SP,1983,7/21/83,61900,LECANE,0.35,NA,NA,iceoff
511,SP,1983,7/21/83,62900,PLOESOMA,2.64,NA,NA,iceoff
512,SP,1983,7/21/83,63001,POLYARTHRA DOLICHOPTERA,0.87,NA,NA,iceoff
513,SP,1983,7/21/83,63005,POLYARTHRA VULGARIS,103.38,NA,NA,iceoff
514,SP,1983,7/21/83,63400,SYNCHAETA,0.16,NA,NA,iceoff
515,SP,1983,7/21/83,69930,UNKNOWN,13.01,NA,NA,iceoff
516,SP,1983,7/21/83,69931,UNKNOWN,18.81,NA,NA,iceoff
517,SP,1983,8/16/83,10000,COPEPOD NAUPLII,14.9,NA,NA,iceoff
518,SP,1983,8/16/83,20302,DIACYCLOPS THOMASI,3.8,NA,NA,iceoff
519,SP,1983,8/16/83,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.2,NA,NA,iceoff
520,SP,1983,8/16/83,51104,DAPHNIA LONGIREMIS,2.3,NA,NA,iceoff
521,SP,1983,8/16/83,60202,ASCOMORPHA OVALIS,1.3,NA,NA,iceoff
522,SP,1983,8/16/83,60203,ASCOMORPHA SALTANS,3,NA,NA,iceoff
523,SP,1983,8/16/83,60300,ASPLANCHNA,0.2,NA,NA,iceoff
524,SP,1983,8/16/83,60900,CONOCHILUS,1.3,NA,NA,iceoff
525,SP,1983,8/16/83,61402,FILINIA TERMINALIS,0.4,NA,NA,iceoff
526,SP,1983,8/16/83,61502,GASTROPUS STYLIFER,4.5,NA,NA,iceoff
527,SP,1983,8/16/83,61702,KELLICOTTIA LONGISPINA,0.9,NA,NA,iceoff
528,SP,1983,8/16/83,61801,KERATELLA COCHLEARIS,72,NA,NA,iceoff
529,SP,1983,8/16/83,61803,KERATELLA CRASSA,86.7,NA,NA,iceoff
530,SP,1983,8/16/83,61804,KERATELLA EARLINAE,2.3,NA,NA,iceoff
531,SP,1983,8/16/83,61806,KERATELLA QUADRATA,1.1,NA,NA,iceoff
532,SP,1983,8/16/83,61808,KERATELLA TAUROCEPHALA,0.2,NA,NA,iceoff
533,SP,1983,8/16/83,61900,LECANE,0.2,NA,NA,iceoff
534,SP,1983,8/16/83,62900,PLOESOMA,0.6,NA,NA,iceoff
535,SP,1983,8/16/83,63004,POLYARTHRA REMATA,31.3,NA,NA,iceoff
536,SP,1983,8/16/83,63005,POLYARTHRA VULGARIS,18.1,NA,NA,iceoff
537,SP,1983,8/16/83,63400,SYNCHAETA,0.2,NA,NA,iceoff
538,SP,1983,9/27/83,10000,COPEPOD NAUPLII,34.61,NA,NA,iceoff
539,SP,1983,9/27/83,20302,DIACYCLOPS THOMASI,12.69,NA,NA,iceoff
540,SP,1983,9/27/83,50700,BOSMINIDAE,9.23,NA,NA,iceoff
541,SP,1983,9/27/83,51103,DAPHNIA MENDOTAE,1.15,NA,NA,iceoff
542,SP,1983,9/27/83,61702,KELLICOTTIA LONGISPINA,2.31,NA,NA,iceoff
543,SP,1983,9/27/83,61801,KERATELLA COCHLEARIS,87.68,NA,NA,iceoff
544,SP,1983,9/27/83,61803,KERATELLA CRASSA,4.61,NA,NA,iceoff
545,SP,1983,9/27/83,61804,KERATELLA EARLINAE,5.77,NA,NA,iceoff
546,SP,1983,9/27/83,61900,LECANE,3.46,NA,NA,iceoff
547,SP,1983,9/27/83,63004,POLYARTHRA REMATA,2.31,NA,NA,iceoff
548,SP,1983,9/27/83,63005,POLYARTHRA VULGARIS,6.92,NA,NA,iceoff
549,SP,1983,9/27/83,63400,SYNCHAETA,4.61,NA,NA,iceoff
550,SP,1983,10/17/83,10000,COPEPOD NAUPLII,51.95,NA,NA,iceoff
551,SP,1983,10/17/83,20302,DIACYCLOPS THOMASI,19.48,NA,NA,iceoff
552,SP,1983,10/17/83,20901,TROPOCYCLOPS PRASINUS MEXICANUS,2.6,NA,NA,iceoff
553,SP,1983,10/17/83,50700,BOSMINIDAE,10.39,NA,NA,iceoff
554,SP,1983,10/17/83,51104,DAPHNIA LONGIREMIS,6.49,NA,NA,iceoff
555,SP,1983,10/17/83,60900,CONOCHILUS,1.3,NA,NA,iceoff
556,SP,1983,10/17/83,61702,KELLICOTTIA LONGISPINA,1.3,NA,NA,iceoff
557,SP,1983,10/17/83,61801,KERATELLA COCHLEARIS,85.71,NA,NA,iceoff
558,SP,1983,10/17/83,61803,KERATELLA CRASSA,6.49,NA,NA,iceoff
559,SP,1983,10/17/83,61804,KERATELLA EARLINAE,35.06,NA,NA,iceoff
560,SP,1983,10/17/83,63004,POLYARTHRA REMATA,2.6,NA,NA,iceoff
561,SP,1983,10/17/83,63400,SYNCHAETA,1.3,NA,NA,iceoff
562,SP,1983,10/17/83,69915,UNKNOWN,3.9,NA,NA,iceoff
563,SP,1983,11/2/83,10000,COPEPOD NAUPLII,80.29,NA,NA,iceoff
564,SP,1983,11/2/83,20302,DIACYCLOPS THOMASI,27.22,NA,NA,iceoff
565,SP,1983,11/2/83,51103,DAPHNIA MENDOTAE,10.89,NA,NA,iceoff
566,SP,1983,11/2/83,51104,DAPHNIA LONGIREMIS,1.36,NA,NA,iceoff
567,SP,1983,11/2/83,61502,GASTROPUS STYLIFER,1.36,NA,NA,iceoff
568,SP,1983,11/2/83,61801,KERATELLA COCHLEARIS,48.99,NA,NA,iceoff
569,SP,1983,11/2/83,61803,KERATELLA CRASSA,4.08,NA,NA,iceoff
570,SP,1983,11/2/83,61804,KERATELLA EARLINAE,25.85,NA,NA,iceoff
571,SP,1983,11/2/83,63004,POLYARTHRA REMATA,2.72,NA,NA,iceoff
572,SP,1983,11/2/83,63005,POLYARTHRA VULGARIS,6.8,NA,NA,iceoff
573,SP,1983,11/29/83,10000,COPEPOD NAUPLII,79.9,NA,NA,iceoff
574,SP,1983,11/29/83,20302,DIACYCLOPS THOMASI,15.32,NA,NA,iceoff
575,SP,1983,11/29/83,51103,DAPHNIA MENDOTAE,2.19,NA,NA,iceoff
576,SP,1983,11/29/83,51104,DAPHNIA LONGIREMIS,9.85,NA,NA,iceoff
577,SP,1983,11/29/83,60900,CONOCHILUS,1.09,NA,NA,iceoff
578,SP,1983,11/29/83,61502,GASTROPUS STYLIFER,3.28,NA,NA,iceoff
579,SP,1983,11/29/83,61702,KELLICOTTIA LONGISPINA,5.47,NA,NA,iceoff
580,SP,1983,11/29/83,61801,KERATELLA COCHLEARIS,125.87,NA,NA,iceoff
581,SP,1983,11/29/83,61803,KERATELLA CRASSA,9.85,NA,NA,iceoff
582,SP,1983,11/29/83,61804,KERATELLA EARLINAE,42.69,NA,NA,iceoff
583,SP,1983,11/29/83,61805,KERATELLA HIEMALIS,1.09,NA,NA,iceoff
584,SP,1983,11/29/83,63004,POLYARTHRA REMATA,14.23,NA,NA,iceoff
585,SP,1983,11/29/83,63005,POLYARTHRA VULGARIS,17.51,NA,NA,iceoff
586,SP,1983,11/29/83,63400,SYNCHAETA,1.09,NA,NA,iceoff
587,SP,1984,1/6/84,10000,COPEPOD NAUPLII,102.71,NA,NA,iceon
588,SP,1984,1/6/84,20302,DIACYCLOPS THOMASI,15.74,NA,NA,iceon
589,SP,1984,1/6/84,51103,DAPHNIA MENDOTAE,0.83,NA,NA,iceon
590,SP,1984,1/6/84,51104,DAPHNIA LONGIREMIS,0.83,NA,NA,iceon
591,SP,1984,1/6/84,60900,CONOCHILUS,0.83,NA,NA,iceon
592,SP,1984,1/6/84,61502,GASTROPUS STYLIFER,0.83,NA,NA,iceon
593,SP,1984,1/6/84,61702,KELLICOTTIA LONGISPINA,4.97,NA,NA,iceon
594,SP,1984,1/6/84,61801,KERATELLA COCHLEARIS,61.29,NA,NA,iceon
595,SP,1984,1/6/84,61803,KERATELLA CRASSA,2.48,NA,NA,iceon
596,SP,1984,1/6/84,61804,KERATELLA EARLINAE,23.19,NA,NA,iceon
597,SP,1984,1/6/84,63004,POLYARTHRA REMATA,5.8,NA,NA,iceon
598,SP,1984,1/6/84,63005,POLYARTHRA VULGARIS,24.02,NA,NA,iceon
599,SP,1984,2/27/84,10000,COPEPOD NAUPLII,96.55,NA,NA,iceon
600,SP,1984,2/27/84,20302,DIACYCLOPS THOMASI,9.2,NA,NA,iceon
601,SP,1984,2/27/84,60300,ASPLANCHNA,1.15,NA,NA,iceon
602,SP,1984,2/27/84,60900,CONOCHILUS,2.3,NA,NA,iceon
603,SP,1984,2/27/84,61702,KELLICOTTIA LONGISPINA,12.64,NA,NA,iceon
604,SP,1984,2/27/84,61801,KERATELLA COCHLEARIS,9.2,NA,NA,iceon
605,SP,1984,2/27/84,61804,KERATELLA EARLINAE,2.3,NA,NA,iceon
606,SP,1984,2/27/84,63001,POLYARTHRA DOLICHOPTERA,2.3,NA,NA,iceon
607,SP,1984,2/27/84,63005,POLYARTHRA VULGARIS,47.13,NA,NA,iceon
608,SP,1984,2/27/84,69921,UNKNOWN,6.9,NA,NA,iceon
609,SP,1984,4/10/84,10000,COPEPOD NAUPLII,44.97,NA,NA,iceoff
610,SP,1984,4/10/84,20302,DIACYCLOPS THOMASI,41.42,NA,NA,iceoff
611,SP,1984,4/10/84,60300,ASPLANCHNA,1.18,NA,NA,iceoff
612,SP,1984,4/10/84,60900,CONOCHILUS,7.1,NA,NA,iceoff
613,SP,1984,4/10/84,61502,GASTROPUS STYLIFER,2.37,NA,NA,iceoff
614,SP,1984,4/10/84,61702,KELLICOTTIA LONGISPINA,26.03,NA,NA,iceoff
615,SP,1984,4/10/84,61801,KERATELLA COCHLEARIS,22.48,NA,NA,iceoff
616,SP,1984,4/10/84,61803,KERATELLA CRASSA,1.18,NA,NA,iceoff
617,SP,1984,4/10/84,61804,KERATELLA EARLINAE,5.92,NA,NA,iceoff
618,SP,1984,4/10/84,61805,KERATELLA HIEMALIS,3.55,NA,NA,iceoff
619,SP,1984,4/10/84,63001,POLYARTHRA DOLICHOPTERA,2.37,NA,NA,iceoff
620,SP,1984,4/10/84,63003,POLYARTHRA MAJOR,29.58,NA,NA,iceoff
621,SP,1984,4/10/84,63004,POLYARTHRA REMATA,1.18,NA,NA,iceoff
622,SP,1984,4/10/84,63005,POLYARTHRA VULGARIS,34.32,NA,NA,iceoff
623,SP,1984,4/10/84,63400,SYNCHAETA,1.18,NA,NA,iceoff
624,SP,1984,5/9/84,10000,COPEPOD NAUPLII,96.2,NA,NA,iceoff
625,SP,1984,5/9/84,20302,DIACYCLOPS THOMASI,27.85,NA,NA,iceoff
626,SP,1984,5/9/84,51104,DAPHNIA LONGIREMIS,1.27,NA,NA,iceoff
627,SP,1984,5/9/84,60300,ASPLANCHNA,7.59,NA,NA,iceoff
628,SP,1984,5/9/84,60900,CONOCHILUS,53.16,NA,NA,iceoff
629,SP,1984,5/9/84,61500,GASTROPUS,2.53,NA,NA,iceoff
630,SP,1984,5/9/84,61702,KELLICOTTIA LONGISPINA,134.18,NA,NA,iceoff
