lakeid,year4,sample_date,species_code,species_name,density,individuals_measured,avg_length
SP,1983,05/25/1983,63005,POLYARTHRA VULGARIS,52.18,,
SP,1983,05/25/1983,63400,SYNCHAETA,2.13,,
SP,1983,06/09/1983,10000,COPEPOD NAUPLII,33.82,,
SP,1983,06/09/1983,20000,CYCLOPOID,12.02,,
SP,1983,06/09/1983,20302,DIACYCLOPS THOMASI,4.61,,
SP,1983,06/09/1983,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.22,,
SP,1983,06/09/1983,30000,CALANOID,3.18,,
SP,1983,06/09/1983,30402,LEPTODIAPTOMUS MINUTUS,0.52,,
SP,1983,06/09/1983,30801,SKISTODIAPTOMUS OREGONENSIS,1.74,,
SP,1983,06/09/1983,50700,BOSMINIDAE,0.2,,
SP,1983,06/09/1983,51000,CHYDORUS,0.22,,
SP,1983,06/09/1983,51103,DAPHNIA MENDOTAE,2.39,,
SP,1983,06/09/1983,51104,DAPHNIA LONGIREMIS,0.59,,
SP,1983,06/09/1983,51130,DAPHNIA PULICARIA,0.2,,
SP,1983,06/09/1983,60200,ASCOMORPHA,0.12,,
SP,1983,06/09/1983,60300,ASPLANCHNA,2.81,,
SP,1983,06/09/1983,60902,CONOCHILUS UNICORNIS,59.17,,
SP,1983,06/09/1983,61500,GASTROPUS,1.62,,
SP,1983,06/09/1983,61702,KELLICOTTIA LONGISPINA,224.63,,
SP,1983,06/09/1983,61801,KERATELLA COCHLEARIS,73.69,,
SP,1983,06/09/1983,61805,KERATELLA HIEMALIS,0.95,,
SP,1983,06/09/1983,61806,KERATELLA QUADRATA,4.25,,
SP,1983,06/09/1983,61900,LECANE,0.19,,
SP,1983,06/09/1983,63001,POLYARTHRA DOLICHOPTERA,16.82,,
SP,1983,06/09/1983,63005,POLYARTHRA VULGARIS,38.54,,
SP,1983,06/21/1983,10000,COPEPOD NAUPLII,60.91,,
SP,1983,06/21/1983,20000,CYCLOPOID,15.52,,
SP,1983,06/21/1983,20302,DIACYCLOPS THOMASI,2.16,,
SP,1983,06/21/1983,30000,CALANOID,2.41,,
SP,1983,06/21/1983,30801,SKISTODIAPTOMUS OREGONENSIS,0.87,,
SP,1983,06/21/1983,50700,BOSMINIDAE,1.46,,
SP,1983,06/21/1983,51000,CHYDORUS,0.11,,
SP,1983,06/21/1983,51103,DAPHNIA MENDOTAE,5.6,,
SP,1983,06/21/1983,51104,DAPHNIA LONGIREMIS,0.84,,
SP,1983,06/21/1983,51108,DAPHNIA DENTIFERA,0.38,,
SP,1983,06/21/1983,51202,DIAPHANOSOMA BIRGEI,0.04,,
SP,1983,06/21/1983,51801,HOLOPEDIUM GIBBERUM,0.3,,
SP,1983,06/21/1983,60200,ASCOMORPHA,1.91,,
SP,1983,06/21/1983,60300,ASPLANCHNA,0.84,,
SP,1983,06/21/1983,60902,CONOCHILUS UNICORNIS,153.7,,
SP,1983,06/21/1983,61400,FILINIA,0.34,,
SP,1983,06/21/1983,61702,KELLICOTTIA LONGISPINA,242.06,,
SP,1983,06/21/1983,61801,KERATELLA COCHLEARIS,63.04,,
SP,1983,06/21/1983,61805,KERATELLA HIEMALIS,0.18,,
SP,1983,06/21/1983,61806,KERATELLA QUADRATA,15.32,,
SP,1983,06/21/1983,61900,LECANE,1.25,,
SP,1983,06/21/1983,62900,PLOESOMA,0.98,,
SP,1983,06/21/1983,63001,POLYARTHRA DOLICHOPTERA,6.36,,
SP,1983,06/21/1983,63005,POLYARTHRA VULGARIS,23.34,,
SP,1983,06/21/1983,63400,SYNCHAETA,0.92,,
SP,1983,06/21/1983,63600,TRICHOCERCA,0.1,,
SP,1983,06/21/1983,69928,UNKNOWN,6.15,,
SP,1983,07/08/1983,10000,COPEPOD NAUPLII,28.64,,
SP,1983,07/08/1983,20000,CYCLOPOID,10.34,,
SP,1983,07/08/1983,20302,DIACYCLOPS THOMASI,2.86,,
SP,1983,07/08/1983,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.34,,
SP,1983,07/08/1983,30000,CALANOID,2.23,,
SP,1983,07/08/1983,30801,SKISTODIAPTOMUS OREGONENSIS,0.8,,
SP,1983,07/08/1983,50700,BOSMINIDAE,1.54,,
SP,1983,07/08/1983,51103,DAPHNIA MENDOTAE,2.85,,
SP,1983,07/08/1983,51104,DAPHNIA LONGIREMIS,3.58,,
SP,1983,07/08/1983,51130,DAPHNIA PULICARIA,0.03,,
SP,1983,07/08/1983,60200,ASCOMORPHA,3.09,,
SP,1983,07/08/1983,60300,ASPLANCHNA,0.3,,
SP,1983,07/08/1983,60902,CONOCHILUS UNICORNIS,86.65,,
SP,1983,07/08/1983,61400,FILINIA,0.8,,
SP,1983,07/08/1983,61500,GASTROPUS,0.44,,
SP,1983,07/08/1983,61702,KELLICOTTIA LONGISPINA,274.16,,
SP,1983,07/08/1983,61801,KERATELLA COCHLEARIS,143.93,,
SP,1983,07/08/1983,61805,KERATELLA HIEMALIS,1.36,,
SP,1983,07/08/1983,61806,KERATELLA QUADRATA,14.66,,
SP,1983,07/08/1983,61808,KERATELLA TAUROCEPHALA,0.14,,
SP,1983,07/08/1983,61900,LECANE,0.28,,
SP,1983,07/08/1983,62900,PLOESOMA,37.46,,
SP,1983,07/08/1983,63001,POLYARTHRA DOLICHOPTERA,29.4,,
SP,1983,07/08/1983,63005,POLYARTHRA VULGARIS,82.69,,
SP,1983,07/08/1983,63600,TRICHOCERCA,0.12,,
SP,1983,07/21/1983,10000,COPEPOD NAUPLII,20.99,,
SP,1983,07/21/1983,20000,CYCLOPOID,5.08,,
SP,1983,07/21/1983,20302,DIACYCLOPS THOMASI,0.15,,
SP,1983,07/21/1983,30000,CALANOID,0.85,,
SP,1983,07/21/1983,30801,SKISTODIAPTOMUS OREGONENSIS,0.1,,
SP,1983,07/21/1983,50700,BOSMINIDAE,0.28,,
SP,1983,07/21/1983,51103,DAPHNIA MENDOTAE,1.39,,
SP,1983,07/21/1983,51104,DAPHNIA LONGIREMIS,2.83,,
SP,1983,07/21/1983,51108,DAPHNIA DENTIFERA,0.1,,
SP,1983,07/21/1983,60200,ASCOMORPHA,5.68,,
SP,1983,07/21/1983,60300,ASPLANCHNA,1.84,,
SP,1983,07/21/1983,60902,CONOCHILUS UNICORNIS,11.19,,
SP,1983,07/21/1983,61400,FILINIA,0.05,,
SP,1983,07/21/1983,61500,GASTROPUS,7.17,,
SP,1983,07/21/1983,61702,KELLICOTTIA LONGISPINA,140.07,,
SP,1983,07/21/1983,61801,KERATELLA COCHLEARIS,91.57,,
SP,1983,07/21/1983,61802,KERATELLA COCHLEARIS F. TECTA,0.55,,
SP,1983,07/21/1983,61803,KERATELLA CRASSA,0.2,,
SP,1983,07/21/1983,61806,KERATELLA QUADRATA,7.21,,
SP,1983,07/21/1983,61900,LECANE,0.35,,
SP,1983,07/21/1983,62900,PLOESOMA,2.64,,
SP,1983,07/21/1983,63001,POLYARTHRA DOLICHOPTERA,0.87,,
SP,1983,07/21/1983,63005,POLYARTHRA VULGARIS,103.38,,
SP,1983,07/21/1983,63400,SYNCHAETA,0.16,,
SP,1983,07/21/1983,69930,UNKNOWN,13.01,,
SP,1983,07/21/1983,69931,UNKNOWN,18.81,,
SP,1983,08/16/1983,10000,COPEPOD NAUPLII,14.9,,
SP,1983,08/16/1983,20302,DIACYCLOPS THOMASI,3.8,,
SP,1983,08/16/1983,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.2,,
SP,1983,08/16/1983,51104,DAPHNIA LONGIREMIS,2.3,,
SP,1983,08/16/1983,60202,ASCOMORPHA OVALIS,1.3,,
SP,1983,08/16/1983,60203,ASCOMORPHA SALTANS,3,,
SP,1983,08/16/1983,60300,ASPLANCHNA,0.2,,
SP,1983,08/16/1983,60900,CONOCHILUS,1.3,,
SP,1983,08/16/1983,61402,FILINIA TERMINALIS,0.4,,
SP,1983,08/16/1983,61502,GASTROPUS STYLIFER,4.5,,
SP,1983,08/16/1983,61702,KELLICOTTIA LONGISPINA,0.9,,
SP,1983,08/16/1983,61801,KERATELLA COCHLEARIS,72,,
SP,1983,08/16/1983,61803,KERATELLA CRASSA,86.7,,
SP,1983,08/16/1983,61804,KERATELLA EARLINAE,2.3,,
SP,1983,08/16/1983,61806,KERATELLA QUADRATA,1.1,,
SP,1983,08/16/1983,61808,KERATELLA TAUROCEPHALA,0.2,,
SP,1983,08/16/1983,61900,LECANE,0.2,,
SP,1983,08/16/1983,62900,PLOESOMA,0.6,,
SP,1983,08/16/1983,63004,POLYARTHRA REMATA,31.3,,
SP,1983,08/16/1983,63005,POLYARTHRA VULGARIS,18.1,,
SP,1983,08/16/1983,63400,SYNCHAETA,0.2,,
SP,1983,09/27/1983,10000,COPEPOD NAUPLII,34.61,,
SP,1983,09/27/1983,20302,DIACYCLOPS THOMASI,12.69,,
SP,1983,09/27/1983,50700,BOSMINIDAE,9.23,,
SP,1983,09/27/1983,51103,DAPHNIA MENDOTAE,1.15,,
SP,1983,09/27/1983,61702,KELLICOTTIA LONGISPINA,2.31,,
SP,1983,09/27/1983,61801,KERATELLA COCHLEARIS,87.68,,
SP,1983,09/27/1983,61803,KERATELLA CRASSA,4.61,,
SP,1983,09/27/1983,61804,KERATELLA EARLINAE,5.77,,
SP,1983,09/27/1983,61900,LECANE,3.46,,
SP,1983,09/27/1983,63004,POLYARTHRA REMATA,2.31,,
SP,1983,09/27/1983,63005,POLYARTHRA VULGARIS,6.92,,
SP,1983,09/27/1983,63400,SYNCHAETA,4.61,,
SP,1983,10/17/1983,10000,COPEPOD NAUPLII,51.95,,
SP,1983,10/17/1983,20302,DIACYCLOPS THOMASI,19.48,,
SP,1983,10/17/1983,20901,TROPOCYCLOPS PRASINUS MEXICANUS,2.6,,
SP,1983,10/17/1983,50700,BOSMINIDAE,10.39,,
SP,1983,10/17/1983,51104,DAPHNIA LONGIREMIS,6.49,,
SP,1983,10/17/1983,60900,CONOCHILUS,1.3,,
SP,1983,10/17/1983,61702,KELLICOTTIA LONGISPINA,1.3,,
SP,1983,10/17/1983,61801,KERATELLA COCHLEARIS,85.71,,
SP,1983,10/17/1983,61803,KERATELLA CRASSA,6.49,,
SP,1983,10/17/1983,61804,KERATELLA EARLINAE,35.06,,
SP,1983,10/17/1983,63004,POLYARTHRA REMATA,2.6,,
SP,1983,10/17/1983,63400,SYNCHAETA,1.3,,
SP,1983,10/17/1983,69915,UNKNOWN,3.9,,
SP,1983,11/02/1983,10000,COPEPOD NAUPLII,80.29,,
SP,1983,11/02/1983,20302,DIACYCLOPS THOMASI,27.22,,
SP,1983,11/02/1983,51103,DAPHNIA MENDOTAE,10.89,,
SP,1983,11/02/1983,51104,DAPHNIA LONGIREMIS,1.36,,
SP,1983,11/02/1983,61502,GASTROPUS STYLIFER,1.36,,
SP,1983,11/02/1983,61801,KERATELLA COCHLEARIS,48.99,,
SP,1983,11/02/1983,61803,KERATELLA CRASSA,4.08,,
SP,1983,11/02/1983,61804,KERATELLA EARLINAE,25.85,,
SP,1983,11/02/1983,63004,POLYARTHRA REMATA,2.72,,
SP,1983,11/02/1983,63005,POLYARTHRA VULGARIS,6.8,,
SP,1983,11/29/1983,10000,COPEPOD NAUPLII,79.9,,
SP,1983,11/29/1983,20302,DIACYCLOPS THOMASI,15.32,,
SP,1983,11/29/1983,51103,DAPHNIA MENDOTAE,2.19,,
SP,1983,11/29/1983,51104,DAPHNIA LONGIREMIS,9.85,,
SP,1983,11/29/1983,60900,CONOCHILUS,1.09,,
SP,1983,11/29/1983,61502,GASTROPUS STYLIFER,3.28,,
SP,1983,11/29/1983,61702,KELLICOTTIA LONGISPINA,5.47,,
SP,1983,11/29/1983,61801,KERATELLA COCHLEARIS,125.87,,
SP,1983,11/29/1983,61803,KERATELLA CRASSA,9.85,,
SP,1983,11/29/1983,61804,KERATELLA EARLINAE,42.69,,
SP,1983,11/29/1983,61805,KERATELLA HIEMALIS,1.09,,
SP,1983,11/29/1983,63004,POLYARTHRA REMATA,14.23,,
SP,1983,11/29/1983,63005,POLYARTHRA VULGARIS,17.51,,
SP,1983,11/29/1983,63400,SYNCHAETA,1.09,,
SP,1984,01/06/1984,10000,COPEPOD NAUPLII,102.71,,
SP,1984,01/06/1984,20302,DIACYCLOPS THOMASI,15.74,,
SP,1984,01/06/1984,51103,DAPHNIA MENDOTAE,0.83,,
SP,1984,01/06/1984,51104,DAPHNIA LONGIREMIS,0.83,,
SP,1984,01/06/1984,60900,CONOCHILUS,0.83,,
SP,1984,01/06/1984,61502,GASTROPUS STYLIFER,0.83,,
SP,1984,01/06/1984,61702,KELLICOTTIA LONGISPINA,4.97,,
SP,1984,01/06/1984,61801,KERATELLA COCHLEARIS,61.29,,
SP,1984,01/06/1984,61803,KERATELLA CRASSA,2.48,,
SP,1984,01/06/1984,61804,KERATELLA EARLINAE,23.19,,
SP,1984,01/06/1984,63004,POLYARTHRA REMATA,5.8,,
SP,1984,01/06/1984,63005,POLYARTHRA VULGARIS,24.02,,
SP,1984,02/27/1984,10000,COPEPOD NAUPLII,96.55,,
SP,1984,02/27/1984,20302,DIACYCLOPS THOMASI,9.2,,
SP,1984,02/27/1984,60300,ASPLANCHNA,1.15,,
SP,1984,02/27/1984,60900,CONOCHILUS,2.3,,
SP,1984,02/27/1984,61702,KELLICOTTIA LONGISPINA,12.64,,
SP,1984,02/27/1984,61801,KERATELLA COCHLEARIS,9.2,,
SP,1984,02/27/1984,61804,KERATELLA EARLINAE,2.3,,
SP,1984,02/27/1984,63001,POLYARTHRA DOLICHOPTERA,2.3,,
SP,1984,02/27/1984,63005,POLYARTHRA VULGARIS,47.13,,
SP,1984,02/27/1984,69921,UNKNOWN,6.9,,
SP,1984,04/10/1984,10000,COPEPOD NAUPLII,44.97,,
SP,1984,04/10/1984,20302,DIACYCLOPS THOMASI,41.42,,
SP,1984,04/10/1984,60300,ASPLANCHNA,1.18,,
SP,1984,04/10/1984,60900,CONOCHILUS,7.1,,
SP,1984,04/10/1984,61502,GASTROPUS STYLIFER,2.37,,
SP,1984,04/10/1984,61702,KELLICOTTIA LONGISPINA,26.03,,
SP,1984,04/10/1984,61801,KERATELLA COCHLEARIS,22.48,,
SP,1984,04/10/1984,61803,KERATELLA CRASSA,1.18,,
SP,1984,04/10/1984,61804,KERATELLA EARLINAE,5.92,,
SP,1984,04/10/1984,61805,KERATELLA HIEMALIS,3.55,,
SP,1984,04/10/1984,63001,POLYARTHRA DOLICHOPTERA,2.37,,
SP,1984,04/10/1984,63003,POLYARTHRA MAJOR,29.58,,
SP,1984,04/10/1984,63004,POLYARTHRA REMATA,1.18,,
SP,1984,04/10/1984,63005,POLYARTHRA VULGARIS,34.32,,
SP,1984,04/10/1984,63400,SYNCHAETA,1.18,,
SP,1984,05/09/1984,10000,COPEPOD NAUPLII,96.2,,
SP,1984,05/09/1984,20302,DIACYCLOPS THOMASI,27.85,,
SP,1984,05/09/1984,51104,DAPHNIA LONGIREMIS,1.27,,
SP,1984,05/09/1984,60300,ASPLANCHNA,7.59,,
SP,1984,05/09/1984,60900,CONOCHILUS,53.16,,
SP,1984,05/09/1984,61500,GASTROPUS,2.53,,
SP,1984,05/09/1984,61702,KELLICOTTIA LONGISPINA,134.18,,
SP,1984,05/09/1984,61801,KERATELLA COCHLEARIS,37.97,,
SP,1984,05/09/1984,61804,KERATELLA EARLINAE,6.33,,
SP,1984,05/09/1984,61805,KERATELLA HIEMALIS,3.8,,
SP,1984,05/09/1984,61806,KERATELLA QUADRATA,1.27,,
SP,1984,05/09/1984,62900,PLOESOMA,17.72,,
SP,1984,05/09/1984,63001,POLYARTHRA DOLICHOPTERA,17.72,,
SP,1984,05/09/1984,63004,POLYARTHRA REMATA,49.37,,
SP,1984,05/09/1984,63005,POLYARTHRA VULGARIS,54.43,,
SP,1984,05/09/1984,63400,SYNCHAETA,2.53,,
SP,1984,06/04/1984,10000,COPEPOD NAUPLII,63.86,,
SP,1984,06/04/1984,20302,DIACYCLOPS THOMASI,39.76,,
SP,1984,06/04/1984,51104,DAPHNIA LONGIREMIS,2.41,,
SP,1984,06/04/1984,60900,CONOCHILUS,57.83,,
SP,1984,06/04/1984,61402,FILINIA TERMINALIS,1.2,,
SP,1984,06/04/1984,61500,GASTROPUS,21.69,,
SP,1984,06/04/1984,61702,KELLICOTTIA LONGISPINA,463.86,,
SP,1984,06/04/1984,61801,KERATELLA COCHLEARIS,619.28,,
SP,1984,06/04/1984,61803,KERATELLA CRASSA,4.82,,
SP,1984,06/04/1984,61804,KERATELLA EARLINAE,267.47,,
SP,1984,06/04/1984,61805,KERATELLA HIEMALIS,2.41,,
SP,1984,06/04/1984,61806,KERATELLA QUADRATA,7.23,,
SP,1984,06/04/1984,61807,KERATELLA SERRULATA,2.41,,
SP,1984,06/04/1984,61900,LECANE,3.61,,
SP,1984,06/04/1984,62900,PLOESOMA,1.2,,
SP,1984,06/04/1984,63001,POLYARTHRA DOLICHOPTERA,34.94,,
SP,1984,06/04/1984,63004,POLYARTHRA REMATA,302.41,,
SP,1984,06/04/1984,63005,POLYARTHRA VULGARIS,43.37,,
SP,1984,06/04/1984,63400,SYNCHAETA,2.41,,
SP,1984,06/04/1984,69915,UNKNOWN,2.41,,
SP,1984,06/20/1984,10000,COPEPOD NAUPLII,68.34,,
SP,1984,06/20/1984,20302,DIACYCLOPS THOMASI,36.03,,
SP,1984,06/20/1984,50700,BOSMINIDAE,14.91,,
SP,1984,06/20/1984,51103,DAPHNIA MENDOTAE,3.73,,
SP,1984,06/20/1984,60900,CONOCHILUS,31.06,,
SP,1984,06/20/1984,61502,GASTROPUS STYLIFER,9.94,,
SP,1984,06/20/1984,61702,KELLICOTTIA LONGISPINA,63.37,,
SP,1984,06/20/1984,61801,KERATELLA COCHLEARIS,109.34,,
SP,1984,06/20/1984,61804,KERATELLA EARLINAE,118.03,,
SP,1984,06/20/1984,61805,KERATELLA HIEMALIS,1.24,,
SP,1984,06/20/1984,61806,KERATELLA QUADRATA,2.48,,
SP,1984,06/20/1984,61900,LECANE,2.48,,
SP,1984,06/20/1984,63001,POLYARTHRA DOLICHOPTERA,22.36,,
SP,1984,06/20/1984,63003,POLYARTHRA MAJOR,6.21,,
SP,1984,06/20/1984,63004,POLYARTHRA REMATA,48.46,,
SP,1984,06/20/1984,63005,POLYARTHRA VULGARIS,57.15,,
SP,1984,07/05/1984,10000,COPEPOD NAUPLII,63.64,,
SP,1984,07/05/1984,20302,DIACYCLOPS THOMASI,38.96,,
SP,1984,07/05/1984,20901,TROPOCYCLOPS PRASINUS MEXICANUS,5.19,,
SP,1984,07/05/1984,50700,BOSMINIDAE,28.57,,
SP,1984,07/05/1984,51104,DAPHNIA LONGIREMIS,18.18,,
SP,1984,07/05/1984,51107,DAPHNIA RETROCURVA,1.3,,
SP,1984,07/05/1984,60900,CONOCHILUS,40.26,,
SP,1984,07/05/1984,61500,GASTROPUS,9.09,,
SP,1984,07/05/1984,61702,KELLICOTTIA LONGISPINA,38.96,,
SP,1984,07/05/1984,61801,KERATELLA COCHLEARIS,54.55,,
SP,1984,07/05/1984,61803,KERATELLA CRASSA,1.3,,
SP,1984,07/05/1984,61804,KERATELLA EARLINAE,28.57,,
SP,1984,07/05/1984,61806,KERATELLA QUADRATA,1.3,,
SP,1984,07/05/1984,63001,POLYARTHRA DOLICHOPTERA,16.88,,
SP,1984,07/05/1984,63004,POLYARTHRA REMATA,68.83,,
SP,1984,07/05/1984,63005,POLYARTHRA VULGARIS,38.96,,
SP,1984,07/05/1984,69915,UNKNOWN,25.97,,
SP,1984,07/16/1984,10000,COPEPOD NAUPLII,56.92,,
SP,1984,07/16/1984,20302,DIACYCLOPS THOMASI,41.53,,
SP,1984,07/16/1984,50700,BOSMINIDAE,12.31,,
SP,1984,07/16/1984,51103,DAPHNIA MENDOTAE,13.84,,
SP,1984,07/16/1984,51202,DIAPHANOSOMA BIRGEI,1.54,,
SP,1984,07/16/1984,60900,CONOCHILUS,12.31,,
SP,1984,07/16/1984,61400,FILINIA,3.08,,
SP,1984,07/16/1984,61502,GASTROPUS STYLIFER,1.54,,
SP,1984,07/16/1984,61702,KELLICOTTIA LONGISPINA,16.92,,
SP,1984,07/16/1984,61801,KERATELLA COCHLEARIS,15.38,,
SP,1984,07/16/1984,61804,KERATELLA EARLINAE,55.38,,
SP,1984,07/16/1984,61805,KERATELLA HIEMALIS,6.15,,
SP,1984,07/16/1984,61806,KERATELLA QUADRATA,23.07,,
SP,1984,07/16/1984,61900,LECANE,1.54,,
SP,1984,07/16/1984,63001,POLYARTHRA DOLICHOPTERA,4.61,,
SP,1984,07/16/1984,63004,POLYARTHRA REMATA,56.92,,
SP,1984,07/16/1984,63005,POLYARTHRA VULGARIS,38.46,,
SP,1984,07/31/1984,10000,COPEPOD NAUPLII,48,,
SP,1984,07/31/1984,20101,ACANTHOCYCLOPS VERNALIS,0.32,,
SP,1984,07/31/1984,20302,DIACYCLOPS THOMASI,22.59,,
SP,1984,07/31/1984,20901,TROPOCYCLOPS PRASINUS MEXICANUS,4.97,,
SP,1984,07/31/1984,30402,LEPTODIAPTOMUS MINUTUS,1.62,,
SP,1984,07/31/1984,30801,SKISTODIAPTOMUS OREGONENSIS,1.08,,
SP,1984,07/31/1984,50700,BOSMINIDAE,2.99,,
SP,1984,07/31/1984,51102,DAPHNIA DUBIA,5.61,,
SP,1984,07/31/1984,51104,DAPHNIA LONGIREMIS,24.3,,
SP,1984,07/31/1984,51202,DIAPHANOSOMA BIRGEI,3.47,,
SP,1984,07/31/1984,60200,ASCOMORPHA,1.89,,
SP,1984,07/31/1984,60900,CONOCHILUS,2.79,,
SP,1984,07/31/1984,61402,FILINIA TERMINALIS,0.32,,
SP,1984,07/31/1984,61702,KELLICOTTIA LONGISPINA,22.35,,
SP,1984,07/31/1984,61801,KERATELLA COCHLEARIS,23.77,,
SP,1984,07/31/1984,61804,KERATELLA EARLINAE,26.66,,
SP,1984,07/31/1984,61806,KERATELLA QUADRATA,3.19,,
SP,1984,07/31/1984,61900,LECANE,1.24,,
SP,1984,07/31/1984,63001,POLYARTHRA DOLICHOPTERA,7.08,,
SP,1984,07/31/1984,63004,POLYARTHRA REMATA,84.61,,
SP,1984,07/31/1984,63005,POLYARTHRA VULGARIS,35.75,,
SP,1984,07/31/1984,69915,UNKNOWN,4.38,,
SP,1984,08/16/1984,10000,COPEPOD NAUPLII,38.12,,
SP,1984,08/16/1984,20302,DIACYCLOPS THOMASI,24.3,,
SP,1984,08/16/1984,20901,TROPOCYCLOPS PRASINUS MEXICANUS,5.7,,
SP,1984,08/16/1984,30402,LEPTODIAPTOMUS MINUTUS,4.72,,
SP,1984,08/16/1984,30801,SKISTODIAPTOMUS OREGONENSIS,1.72,,
SP,1984,08/16/1984,50700,BOSMINIDAE,1.02,,
SP,1984,08/16/1984,51102,DAPHNIA DUBIA,1.02,,
SP,1984,08/16/1984,51104,DAPHNIA LONGIREMIS,17.77,,
SP,1984,08/16/1984,51202,DIAPHANOSOMA BIRGEI,0.51,,
SP,1984,08/16/1984,51801,HOLOPEDIUM GIBBERUM,0.7,,
SP,1984,08/16/1984,60200,ASCOMORPHA,2.05,,
SP,1984,08/16/1984,61500,GASTROPUS,4.21,,
SP,1984,08/16/1984,61702,KELLICOTTIA LONGISPINA,27.79,,
SP,1984,08/16/1984,61801,KERATELLA COCHLEARIS,21.57,,
SP,1984,08/16/1984,61804,KERATELLA EARLINAE,13.41,,
SP,1984,08/16/1984,61806,KERATELLA QUADRATA,5.71,,
SP,1984,08/16/1984,61808,KERATELLA TAUROCEPHALA,5.62,,
SP,1984,08/16/1984,63001,POLYARTHRA DOLICHOPTERA,0.51,,
SP,1984,08/16/1984,63004,POLYARTHRA REMATA,90.14,,
SP,1984,08/16/1984,63005,POLYARTHRA VULGARIS,33.1,,
SP,1984,09/05/1984,10000,COPEPOD NAUPLII,14.7,,
SP,1984,09/05/1984,20302,DIACYCLOPS THOMASI,5.6,,
SP,1984,09/05/1984,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.49,,
SP,1984,09/05/1984,30402,LEPTODIAPTOMUS MINUTUS,3.52,,
SP,1984,09/05/1984,30801,SKISTODIAPTOMUS OREGONENSIS,1.72,,
SP,1984,09/05/1984,50700,BOSMINIDAE,0.88,,
SP,1984,09/05/1984,51100,DAPHNIA,0.23,,
SP,1984,09/05/1984,51104,DAPHNIA LONGIREMIS,3.91,,
SP,1984,09/05/1984,51202,DIAPHANOSOMA BIRGEI,2.64,,
SP,1984,09/05/1984,61702,KELLICOTTIA LONGISPINA,12.92,,
SP,1984,09/05/1984,61801,KERATELLA COCHLEARIS,3.87,,
SP,1984,09/05/1984,61804,KERATELLA EARLINAE,9.31,,
SP,1984,09/05/1984,61806,KERATELLA QUADRATA,1.85,,
SP,1984,09/05/1984,63004,POLYARTHRA REMATA,32.41,,
SP,1984,09/05/1984,63005,POLYARTHRA VULGARIS,20.98,,
SP,1984,09/05/1984,69915,UNKNOWN,6.49,,
SP,1984,09/25/1984,10000,COPEPOD NAUPLII,29.2,,
SP,1984,09/25/1984,20302,DIACYCLOPS THOMASI,9.73,,
SP,1984,09/25/1984,20901,TROPOCYCLOPS PRASINUS MEXICANUS,4.17,,
SP,1984,09/25/1984,30402,LEPTODIAPTOMUS MINUTUS,2.78,,
SP,1984,09/25/1984,30801,SKISTODIAPTOMUS OREGONENSIS,12.51,,
SP,1984,09/25/1984,50700,BOSMINIDAE,5.56,,
SP,1984,09/25/1984,51103,DAPHNIA MENDOTAE,9.73,,
SP,1984,09/25/1984,61501,GASTROPUS HYPTOPUS,1.39,,
SP,1984,09/25/1984,61702,KELLICOTTIA LONGISPINA,43.1,,
SP,1984,09/25/1984,61801,KERATELLA COCHLEARIS,8.34,,
SP,1984,09/25/1984,61804,KERATELLA EARLINAE,16.68,,
SP,1984,09/25/1984,61806,KERATELLA QUADRATA,5.56,,
SP,1984,09/25/1984,61900,LECANE,5.56,,
SP,1984,09/25/1984,63003,POLYARTHRA MAJOR,4.17,,
SP,1984,09/25/1984,63004,POLYARTHRA REMATA,5.56,,
SP,1984,09/25/1984,63005,POLYARTHRA VULGARIS,23.64,,
SP,1984,10/17/1984,10000,COPEPOD NAUPLII,22.37,,
SP,1984,10/17/1984,20302,DIACYCLOPS THOMASI,15.79,,
SP,1984,10/17/1984,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.32,,
SP,1984,10/17/1984,30402,LEPTODIAPTOMUS MINUTUS,1.32,,
SP,1984,10/17/1984,30801,SKISTODIAPTOMUS OREGONENSIS,1.32,,
SP,1984,10/17/1984,50700,BOSMINIDAE,2.63,,
SP,1984,10/17/1984,51104,DAPHNIA LONGIREMIS,1.32,,
SP,1984,10/17/1984,51202,DIAPHANOSOMA BIRGEI,1.32,,
SP,1984,10/17/1984,60900,CONOCHILUS,5.26,,
SP,1984,10/17/1984,61702,KELLICOTTIA LONGISPINA,18.42,,
SP,1984,10/17/1984,61801,KERATELLA COCHLEARIS,19.74,,
SP,1984,10/17/1984,61805,KERATELLA HIEMALIS,1.32,,
SP,1984,10/17/1984,61806,KERATELLA QUADRATA,9.21,,
SP,1984,10/17/1984,63001,POLYARTHRA DOLICHOPTERA,2.63,,
SP,1984,10/17/1984,63004,POLYARTHRA REMATA,17.11,,
SP,1984,10/17/1984,63005,POLYARTHRA VULGARIS,2.63,,
SP,1984,10/17/1984,69915,UNKNOWN,3.95,,
SP,1984,11/07/1984,10000,COPEPOD NAUPLII,29.29,,
SP,1984,11/07/1984,20302,DIACYCLOPS THOMASI,6.06,,
SP,1984,11/07/1984,20901,TROPOCYCLOPS PRASINUS MEXICANUS,3.03,,
SP,1984,11/07/1984,30402,LEPTODIAPTOMUS MINUTUS,4.04,,
