"lakeid","year4","sample_date","station","species_code","species_name","density","individuals_measured","avg_length"
"AL",1986,"1986-04-24",1,10000,"COPEPOD NAUPLII",44.40,,
"AL",1986,"1986-04-24",1,20000,"CYCLOPOID",6.80,,
"AL",1986,"1986-04-24",1,20101,"ACANTHOCYCLOPS VERNALIS",0.80,,
"AL",1986,"1986-04-24",1,30801,"SKISTODIAPTOMUS OREGONENSIS",2.40,,
"AL",1986,"1986-04-24",1,51130,"DAPHNIA PULICARIA",0.80,,
"AL",1986,"1986-04-24",1,60900,"CONOCHILUS",4.00,,
"AL",1986,"1986-04-24",1,61402,"FILINIA TERMINALIS",8.40,,
"AL",1986,"1986-04-24",1,61502,"GASTROPUS STYLIFER",2.00,,
"AL",1986,"1986-04-24",1,61702,"KELLICOTTIA LONGISPINA",20.80,,
"AL",1986,"1986-04-24",1,61801,"KERATELLA COCHLEARIS",40.30,,
"AL",1986,"1986-04-24",1,61803,"KERATELLA CRASSA",0.40,,
"AL",1986,"1986-04-24",1,61804,"KERATELLA EARLINAE",2.40,,
"AL",1986,"1986-04-24",1,61805,"KERATELLA HIEMALIS",27.20,,
"AL",1986,"1986-04-24",1,61806,"KERATELLA QUADRATA",7.20,,
"AL",1986,"1986-04-24",1,63001,"POLYARTHRA DOLICHOPTERA",0.40,,
"AL",1986,"1986-04-24",1,63003,"POLYARTHRA MAJOR",0.40,,
"AL",1986,"1986-04-24",1,63005,"POLYARTHRA VULGARIS",0.40,,
"AL",1986,"1986-04-24",1,63400,"SYNCHAETA",39.90,,
"AL",1986,"1986-04-24",1,63700,"TRICHOTRIA",0.40,,
"AL",1986,"1986-07-02",1,10000,"COPEPOD NAUPLII",24.30,,
"AL",1986,"1986-07-02",1,20000,"CYCLOPOID",0.60,,
"AL",1986,"1986-07-02",1,20601,"MESOCYCLOPS EDAX",0.60,,
"AL",1986,"1986-07-02",1,30402,"LEPTODIAPTOMUS MINUTUS",9.30,,
"AL",1986,"1986-07-02",1,51100,"DAPHNIA",0.60,,
"AL",1986,"1986-07-02",1,51130,"DAPHNIA PULICARIA",3.50,,
"AL",1986,"1986-07-02",1,60202,"ASCOMORPHA OVALIS",5.80,,
"AL",1986,"1986-07-02",1,60300,"ASPLANCHNA",2.30,,
"AL",1986,"1986-07-02",1,60900,"CONOCHILUS",30.00,,
"AL",1986,"1986-07-02",1,61502,"GASTROPUS STYLIFER",6.90,,
"AL",1986,"1986-07-02",1,61803,"KERATELLA CRASSA",6.90,,
"AL",1986,"1986-07-02",1,61804,"KERATELLA EARLINAE",9.20,,
"AL",1986,"1986-07-02",1,62900,"PLOESOMA",8.10,,
"AL",1986,"1986-07-02",1,63003,"POLYARTHRA MAJOR",13.90,,
"AL",1986,"1986-07-02",1,63004,"POLYARTHRA REMATA",77.40,,
"AL",1986,"1986-07-02",1,63005,"POLYARTHRA VULGARIS",67.00,,
"AL",1986,"1986-07-02",1,63603,"TRICHOCERCA CYLINDRICA",2.30,,
"AL",1986,"1986-07-02",1,63612,"TRICHOCERCA MULTICRINIS",5.80,,
"AL",1986,"1986-07-02",1,63616,"TRICHOCERCA ROUSSELETI",1.20,,
"AL",1986,"1986-07-02",1,63617,"TRICHOCERCA SIMILIS",12.70,,
"AL",1986,"1986-07-02",1,88888,"UNKNOWN ROTIFER",12.70,,
"AL",1986,"1986-08-13",1,10000,"COPEPOD NAUPLII",33.90,,
"AL",1986,"1986-08-13",1,20000,"CYCLOPOID",1.30,,
"AL",1986,"1986-08-13",1,20302,"DIACYCLOPS THOMASI",0.40,,
"AL",1986,"1986-08-13",1,20601,"MESOCYCLOPS EDAX",1.60,,
"AL",1986,"1986-08-13",1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",4.40,,
"AL",1986,"1986-08-13",1,30801,"SKISTODIAPTOMUS OREGONENSIS",1.70,,
"AL",1986,"1986-08-13",1,51103,"DAPHNIA MENDOTAE",15.20,,
"AL",1986,"1986-08-13",1,51130,"DAPHNIA PULICARIA",0.90,,
"AL",1986,"1986-08-13",1,60202,"ASCOMORPHA OVALIS",1.70,,
"AL",1986,"1986-08-13",1,60900,"CONOCHILUS",17.40,,
"AL",1986,"1986-08-13",1,61500,"GASTROPUS",11.30,,
"AL",1986,"1986-08-13",1,61701,"KELLICOTTIA BOSTONIENSIS",0.90,,
"AL",1986,"1986-08-13",1,61702,"KELLICOTTIA LONGISPINA",0.90,,
"AL",1986,"1986-08-13",1,61801,"KERATELLA COCHLEARIS",144.20,,
"AL",1986,"1986-08-13",1,61803,"KERATELLA CRASSA",1.70,,
"AL",1986,"1986-08-13",1,61804,"KERATELLA EARLINAE",7.00,,
"AL",1986,"1986-08-13",1,61900,"LECANE",2.60,,
"AL",1986,"1986-08-13",1,63001,"POLYARTHRA DOLICHOPTERA",2.60,,
"AL",1986,"1986-08-13",1,63003,"POLYARTHRA MAJOR",0.90,,
"AL",1986,"1986-08-13",1,63004,"POLYARTHRA REMATA",4.30,,
"AL",1986,"1986-08-13",1,63005,"POLYARTHRA VULGARIS",42.60,,
"AL",1986,"1986-08-13",1,63100,"POMPHOLYX",3.50,,
"AL",1986,"1986-08-13",1,63603,"TRICHOCERCA CYLINDRICA",7.00,,
"AL",1986,"1986-08-13",1,63617,"TRICHOCERCA SIMILIS",1.70,,
"AL",1986,"1986-11-03",1,10000,"COPEPOD NAUPLII",11.60,,
"AL",1986,"1986-11-03",1,20000,"CYCLOPOID",1.10,,
"AL",1986,"1986-11-03",1,20302,"DIACYCLOPS THOMASI",6.30,,
"AL",1986,"1986-11-03",1,20601,"MESOCYCLOPS EDAX",1.10,,
"AL",1986,"1986-11-03",1,30801,"SKISTODIAPTOMUS OREGONENSIS",2.20,,
"AL",1986,"1986-11-03",1,50700,"BOSMINIDAE",1.10,,
"AL",1986,"1986-11-03",1,51000,"CHYDORUS",1.10,,
"AL",1986,"1986-11-03",1,51100,"DAPHNIA",7.40,,
"AL",1986,"1986-11-03",1,60300,"ASPLANCHNA",1.10,,
"AL",1986,"1986-11-03",1,60900,"CONOCHILUS",38.90,,
"AL",1986,"1986-11-03",1,61501,"GASTROPUS HYPTOPUS",3.20,,
"AL",1986,"1986-11-03",1,61702,"KELLICOTTIA LONGISPINA",3.20,,
"AL",1986,"1986-11-03",1,61800,"KERATELLA",179.60,,
"AL",1986,"1986-11-03",1,61803,"KERATELLA CRASSA",1.10,,
"AL",1986,"1986-11-03",1,61806,"KERATELLA QUADRATA",2.10,,
"AL",1986,"1986-11-03",1,63005,"POLYARTHRA VULGARIS",4.20,,
"AL",1986,"1986-11-03",1,63613,"TRICHOCERCA PORCELLUS",2.10,,
"AL",1986,"1986-11-03",1,63616,"TRICHOCERCA ROUSSELETI",1.10,,
"AL",1987,"1987-02-24",1,10000,"COPEPOD NAUPLII",12.00,,
"AL",1987,"1987-02-24",1,20000,"CYCLOPOID",0.50,,
"AL",1987,"1987-02-24",1,20302,"DIACYCLOPS THOMASI",0.50,,
"AL",1987,"1987-02-24",1,20601,"MESOCYCLOPS EDAX",1.00,,
"AL",1987,"1987-02-24",1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",1.00,,
"AL",1987,"1987-02-24",1,30801,"SKISTODIAPTOMUS OREGONENSIS",2.00,,
"AL",1987,"1987-02-24",1,51100,"DAPHNIA",14.00,,
"AL",1987,"1987-02-24",1,61702,"KELLICOTTIA LONGISPINA",4.50,,
"AL",1987,"1987-02-24",1,61801,"KERATELLA COCHLEARIS",1.00,,
"AL",1987,"1987-02-24",1,61804,"KERATELLA EARLINAE",17.00,,
"AL",1987,"1987-02-24",1,61806,"KERATELLA QUADRATA",1.00,,
"AL",1987,"1987-04-15",1,10000,"COPEPOD NAUPLII",25.70,,
"AL",1987,"1987-04-15",1,20000,"CYCLOPOID",1.90,,
"AL",1987,"1987-04-15",1,20601,"MESOCYCLOPS EDAX",1.40,,
"AL",1987,"1987-04-15",1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",0.50,,
"AL",1987,"1987-04-15",1,30801,"SKISTODIAPTOMUS OREGONENSIS",1.40,,
"AL",1987,"1987-04-15",1,51100,"DAPHNIA",1.40,,
"AL",1987,"1987-04-15",1,60300,"ASPLANCHNA",0.50,,
"AL",1987,"1987-04-15",1,60900,"CONOCHILUS",5.60,,
"AL",1987,"1987-04-15",1,61402,"FILINIA TERMINALIS",2.30,,
"AL",1987,"1987-04-15",1,61702,"KELLICOTTIA LONGISPINA",2.80,,
"AL",1987,"1987-04-15",1,61804,"KERATELLA EARLINAE",14.50,,
"AL",1987,"1987-04-15",1,61806,"KERATELLA QUADRATA",20.10,,
"AL",1987,"1987-04-15",1,63000,"POLYARTHRA",2.80,,
"AL",1987,"1987-04-15",1,63400,"SYNCHAETA",7.00,,
"AL",1987,"1987-06-11",1,10000,"COPEPOD NAUPLII",42.00,,
"AL",1987,"1987-06-11",1,20000,"CYCLOPOID",11.70,,
"AL",1987,"1987-06-11",1,20601,"MESOCYCLOPS EDAX",1.10,,
"AL",1987,"1987-06-11",1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",6.30,,
"AL",1987,"1987-06-11",1,30801,"SKISTODIAPTOMUS OREGONENSIS",5.40,,
"AL",1987,"1987-06-11",1,50700,"BOSMINIDAE",2.10,,
"AL",1987,"1987-06-11",1,51100,"DAPHNIA",20.00,,
"AL",1987,"1987-06-11",1,60202,"ASCOMORPHA OVALIS",1.10,,
"AL",1987,"1987-06-11",1,60300,"ASPLANCHNA",3.20,,
"AL",1987,"1987-06-11",1,60900,"CONOCHILUS",590.40,,
"AL",1987,"1987-06-11",1,61502,"GASTROPUS STYLIFER",2.10,,
"AL",1987,"1987-06-11",1,61702,"KELLICOTTIA LONGISPINA",1.10,,
"AL",1987,"1987-06-11",1,61801,"KERATELLA COCHLEARIS",23.10,,
"AL",1987,"1987-06-11",1,61803,"KERATELLA CRASSA",1.10,,
"AL",1987,"1987-06-11",1,61804,"KERATELLA EARLINAE",20.00,,
"AL",1987,"1987-06-11",1,61806,"KERATELLA QUADRATA",1.10,,
"AL",1987,"1987-06-11",1,62900,"PLOESOMA",1.10,,
"AL",1987,"1987-06-11",1,63004,"POLYARTHRA REMATA",548.40,,
"AL",1987,"1987-06-11",1,63005,"POLYARTHRA VULGARIS",228.00,,
"AL",1987,"1987-06-11",1,63400,"SYNCHAETA",242.70,,
"AL",1987,"1987-06-11",1,63602,"TRICHOCERCA BIROSTRIS",5.30,,
"AL",1987,"1987-06-11",1,63612,"TRICHOCERCA MULTICRINIS",8.40,,
"AL",1987,"1987-06-11",1,63616,"TRICHOCERCA ROUSSELETI",12.60,,
"AL",1987,"1987-06-11",1,63617,"TRICHOCERCA SIMILIS",32.60,,
"AL",1987,"1987-08-13",1,10000,"COPEPOD NAUPLII",66.20,,
"AL",1987,"1987-08-13",1,20000,"CYCLOPOID",1.00,,
"AL",1987,"1987-08-13",1,20601,"MESOCYCLOPS EDAX",3.20,,
"AL",1987,"1987-08-13",1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",2.70,,
"AL",1987,"1987-08-13",1,30801,"SKISTODIAPTOMUS OREGONENSIS",10.00,,
"AL",1987,"1987-08-13",1,50700,"BOSMINIDAE",0.50,,
"AL",1987,"1987-08-13",1,51103,"DAPHNIA MENDOTAE",28.40,,
"AL",1987,"1987-08-13",1,51130,"DAPHNIA PULICARIA",1.60,,
"AL",1987,"1987-08-13",1,51202,"DIAPHANOSOMA BIRGEI",2.10,,
"AL",1987,"1987-08-13",1,60202,"ASCOMORPHA OVALIS",12.60,,
"AL",1987,"1987-08-13",1,60300,"ASPLANCHNA",3.20,,
"AL",1987,"1987-08-13",1,60601,"COLLOTHECA MUTABILIS",4.20,,
"AL",1987,"1987-08-13",1,60900,"CONOCHILUS",252.10,,
"AL",1987,"1987-08-13",1,61502,"GASTROPUS STYLIFER",3.20,,
"AL",1987,"1987-08-13",1,61801,"KERATELLA COCHLEARIS",173.30,,
"AL",1987,"1987-08-13",1,61803,"KERATELLA CRASSA",27.30,,
"AL",1987,"1987-08-13",1,61804,"KERATELLA EARLINAE",2.10,,
"AL",1987,"1987-08-13",1,62900,"PLOESOMA",4.20,,
"AL",1987,"1987-08-13",1,63003,"POLYARTHRA MAJOR",1.10,,
"AL",1987,"1987-08-13",1,63004,"POLYARTHRA REMATA",37.80,,
"AL",1987,"1987-08-13",1,63005,"POLYARTHRA VULGARIS",50.40,,
"AL",1987,"1987-08-13",1,63100,"POMPHOLYX",2.10,,
"AL",1987,"1987-08-13",1,63400,"SYNCHAETA",1.10,,
"AL",1987,"1987-08-13",1,63602,"TRICHOCERCA BIROSTRIS",2.10,,
"AL",1987,"1987-08-13",1,63603,"TRICHOCERCA CYLINDRICA",22.10,,
"AL",1987,"1987-08-13",1,63612,"TRICHOCERCA MULTICRINIS",2.10,,
"AL",1987,"1987-08-13",1,63617,"TRICHOCERCA SIMILIS",10.50,,
"AL",1987,"1987-11-05",1,10000,"COPEPOD NAUPLII",48.40,,
"AL",1987,"1987-11-05",1,20302,"DIACYCLOPS THOMASI",2.10,,
"AL",1987,"1987-11-05",1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",7.30,,
"AL",1987,"1987-11-05",1,30801,"SKISTODIAPTOMUS OREGONENSIS",8.30,,
"AL",1987,"1987-11-05",1,50700,"BOSMINIDAE",4.10,,
"AL",1987,"1987-11-05",1,51000,"CHYDORUS",1.00,,
"AL",1987,"1987-11-05",1,51103,"DAPHNIA MENDOTAE",10.30,,
"AL",1987,"1987-11-05",1,51130,"DAPHNIA PULICARIA",2.10,,
"AL",1987,"1987-11-05",1,60900,"CONOCHILUS",4.10,,
"AL",1987,"1987-11-05",1,61701,"KELLICOTTIA BOSTONIENSIS",1.00,,
"AL",1987,"1987-11-05",1,61702,"KELLICOTTIA LONGISPINA",2.10,,
"AL",1987,"1987-11-05",1,61801,"KERATELLA COCHLEARIS",235.90,,
"AL",1987,"1987-11-05",1,61803,"KERATELLA CRASSA",6.20,,
"AL",1987,"1987-11-05",1,61804,"KERATELLA EARLINAE",10.30,,
"AL",1987,"1987-11-05",1,61805,"KERATELLA HIEMALIS",9.30,,
"AL",1987,"1987-11-05",1,63003,"POLYARTHRA MAJOR",3.10,,
"AL",1987,"1987-11-05",1,63004,"POLYARTHRA REMATA",8.20,,
"AL",1987,"1987-11-05",1,63005,"POLYARTHRA VULGARIS",1.00,,
"AL",1987,"1987-11-05",1,63400,"SYNCHAETA",6.20,,
"AL",1987,"1987-11-05",1,63616,"TRICHOCERCA ROUSSELETI",1.00,,
"AL",1987,"1987-11-05",1,63617,"TRICHOCERCA SIMILIS",1.00,,
"AL",1988,"1988-03-02",1,10000,"COPEPOD NAUPLII",7.90,,
"AL",1988,"1988-03-02",1,20302,"DIACYCLOPS THOMASI",1.00,,
"AL",1988,"1988-03-02",1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",1.10,,
"AL",1988,"1988-03-02",1,30801,"SKISTODIAPTOMUS OREGONENSIS",2.10,,
"AL",1988,"1988-03-02",1,51000,"CHYDORUS",0.50,,
"AL",1988,"1988-03-02",1,51103,"DAPHNIA MENDOTAE",8.90,,
"AL",1988,"1988-03-02",1,60201,"ASCOMORPHA ECAUDIS",0.50,,
"AL",1988,"1988-03-02",1,61501,"GASTROPUS HYPTOPUS",0.50,,
"AL",1988,"1988-03-02",1,61502,"GASTROPUS STYLIFER",0.50,,
"AL",1988,"1988-03-02",1,61702,"KELLICOTTIA LONGISPINA",2.10,,
"AL",1988,"1988-03-02",1,61801,"KERATELLA COCHLEARIS",35.70,,
"AL",1988,"1988-03-02",1,61804,"KERATELLA EARLINAE",5.30,,
"AL",1988,"1988-03-02",1,61806,"KERATELLA QUADRATA",3.20,,
"AL",1988,"1988-03-02",1,61808,"KERATELLA TAUROCEPHALA",0.50,,
"AL",1988,"1988-04-26",1,10000,"COPEPOD NAUPLII",46.70,,
"AL",1988,"1988-04-26",1,20101,"ACANTHOCYCLOPS VERNALIS",1.80,,
"AL",1988,"1988-04-26",1,20601,"MESOCYCLOPS EDAX",0.90,,
"AL",1988,"1988-04-26",1,30801,"SKISTODIAPTOMUS OREGONENSIS",5.10,,
"AL",1988,"1988-04-26",1,51000,"CHYDORUS",0.90,,
"AL",1988,"1988-04-26",1,51100,"DAPHNIA",0.90,,
"AL",1988,"1988-04-26",1,60200,"ASCOMORPHA",27.20,,
"AL",1988,"1988-04-26",1,60900,"CONOCHILUS",0.90,,
"AL",1988,"1988-04-26",1,61402,"FILINIA TERMINALIS",2.60,,
"AL",1988,"1988-04-26",1,61702,"KELLICOTTIA LONGISPINA",8.50,,
"AL",1988,"1988-04-26",1,61801,"KERATELLA COCHLEARIS",28.00,,
"AL",1988,"1988-04-26",1,61804,"KERATELLA EARLINAE",7.60,,
"AL",1988,"1988-04-26",1,61805,"KERATELLA HIEMALIS",17.00,,
"AL",1988,"1988-04-26",1,61806,"KERATELLA QUADRATA",10.20,,
"AL",1988,"1988-04-26",1,63005,"POLYARTHRA VULGARIS",3.40,,
"AL",1988,"1988-04-26",1,63400,"SYNCHAETA",22.90,,
"AL",1988,"1988-06-20",1,10000,"COPEPOD NAUPLII",46.40,,
"AL",1988,"1988-06-20",1,20000,"CYCLOPOID",2.70,,
"AL",1988,"1988-06-20",1,20601,"MESOCYCLOPS EDAX",4.50,,
"AL",1988,"1988-06-20",1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",1.80,,
"AL",1988,"1988-06-20",1,30801,"SKISTODIAPTOMUS OREGONENSIS",2.70,,
"AL",1988,"1988-06-20",1,50700,"BOSMINIDAE",1.80,,
"AL",1988,"1988-06-20",1,50900,"CERIODAPHNIA",0.90,,
"AL",1988,"1988-06-20",1,51000,"CHYDORUS",0.90,,
"AL",1988,"1988-06-20",1,51103,"DAPHNIA MENDOTAE",5.50,,
"AL",1988,"1988-06-20",1,51130,"DAPHNIA PULICARIA",11.80,,
"AL",1988,"1988-06-20",1,60202,"ASCOMORPHA OVALIS",7.30,,
"AL",1988,"1988-06-20",1,60900,"CONOCHILUS",412.70,,
"AL",1988,"1988-06-20",1,61502,"GASTROPUS STYLIFER",1.80,,
"AL",1988,"1988-06-20",1,61702,"KELLICOTTIA LONGISPINA",0.90,,
"AL",1988,"1988-06-20",1,61801,"KERATELLA COCHLEARIS",37.30,,
"AL",1988,"1988-06-20",1,61803,"KERATELLA CRASSA",12.70,,
"AL",1988,"1988-06-20",1,61804,"KERATELLA EARLINAE",10.90,,
"AL",1988,"1988-06-20",1,63004,"POLYARTHRA REMATA",112.70,,
"AL",1988,"1988-06-20",1,63005,"POLYARTHRA VULGARIS",184.60,,
"AL",1988,"1988-06-20",1,63400,"SYNCHAETA",17.30,,
"AL",1988,"1988-06-20",1,63612,"TRICHOCERCA MULTICRINIS",0.90,,
"AL",1988,"1988-06-20",1,63616,"TRICHOCERCA ROUSSELETI",0.90,,
"AL",1988,"1988-06-20",1,63617,"TRICHOCERCA SIMILIS",5.50,,
"AL",1988,"1988-08-18",1,10000,"COPEPOD NAUPLII",54.60,,
"AL",1988,"1988-08-18",1,20000,"CYCLOPOID",1.00,,
"AL",1988,"1988-08-18",1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",10.00,,
"AL",1988,"1988-08-18",1,30801,"SKISTODIAPTOMUS OREGONENSIS",10.70,,
"AL",1988,"1988-08-18",1,50700,"BOSMINIDAE",0.50,,
"AL",1988,"1988-08-18",1,51103,"DAPHNIA MENDOTAE",12.10,,
"AL",1988,"1988-08-18",1,51202,"DIAPHANOSOMA BIRGEI",8.90,,
"AL",1988,"1988-08-18",1,51801,"HOLOPEDIUM GIBBERUM",0.50,,
"AL",1988,"1988-08-18",1,60202,"ASCOMORPHA OVALIS",6.30,,
"AL",1988,"1988-08-18",1,60300,"ASPLANCHNA",2.10,,
"AL",1988,"1988-08-18",1,60601,"COLLOTHECA MUTABILIS",1.10,,
"AL",1988,"1988-08-18",1,60900,"CONOCHILUS",110.30,,
"AL",1988,"1988-08-18",1,61501,"GASTROPUS HYPTOPUS",20.00,,
"AL",1988,"1988-08-18",1,61502,"GASTROPUS STYLIFER",9.50,,
"AL",1988,"1988-08-18",1,61801,"KERATELLA COCHLEARIS",433.90,,
"AL",1988,"1988-08-18",1,61803,"KERATELLA CRASSA",8.40,,
"AL",1988,"1988-08-18",1,61804,"KERATELLA EARLINAE",10.50,,
"AL",1988,"1988-08-18",1,61918,"LECANE TENUISETA",1.10,,
"AL",1988,"1988-08-18",1,62900,"PLOESOMA",1.10,,
"AL",1988,"1988-08-18",1,63001,"POLYARTHRA DOLICHOPTERA",5.30,,
"AL",1988,"1988-08-18",1,63003,"POLYARTHRA MAJOR",3.20,,
"AL",1988,"1988-08-18",1,63004,"POLYARTHRA REMATA",128.20,,
"AL",1988,"1988-08-18",1,63005,"POLYARTHRA VULGARIS",14.70,,
"AL",1988,"1988-08-18",1,63100,"POMPHOLYX",9.50,,
"AL",1988,"1988-08-18",1,63612,"TRICHOCERCA MULTICRINIS",4.20,,
"AL",1988,"1988-08-18",1,63617,"TRICHOCERCA SIMILIS",9.50,,
"AL",1988,"1988-11-02",1,10000,"COPEPOD NAUPLII",17.20,,
"AL",1988,"1988-11-02",1,20000,"CYCLOPOID",1.00,,
"AL",1988,"1988-11-02",1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",4.00,,
"AL",1988,"1988-11-02",1,30801,"SKISTODIAPTOMUS OREGONENSIS",4.00,,
"AL",1988,"1988-11-02",1,50700,"BOSMINIDAE",1.00,,
"AL",1988,"1988-11-02",1,51103,"DAPHNIA MENDOTAE",24.20,,
"AL",1988,"1988-11-02",1,51130,"DAPHNIA PULICARIA",3.00,,
"AL",1988,"1988-11-02",1,60900,"CONOCHILUS",3.00,,
"AL",1988,"1988-11-02",1,61501,"GASTROPUS HYPTOPUS",13.10,,
"AL",1988,"1988-11-02",1,61502,"GASTROPUS STYLIFER",3.00,,
"AL",1988,"1988-11-02",1,61702,"KELLICOTTIA LONGISPINA",3.00,,
"AL",1988,"1988-11-02",1,61801,"KERATELLA COCHLEARIS",218.20,,
"AL",1988,"1988-11-02",1,61803,"KERATELLA CRASSA",1.00,,
"AL",1988,"1988-11-02",1,61804,"KERATELLA EARLINAE",6.10,,
"AL",1988,"1988-11-02",1,61805,"KERATELLA HIEMALIS",12.10,,
"AL",1988,"1988-11-02",1,63003,"POLYARTHRA MAJOR",2.00,,
"AL",1988,"1988-11-02",1,63004,"POLYARTHRA REMATA",13.10,,
"AL",1988,"1988-11-02",1,63005,"POLYARTHRA VULGARIS",1.00,,
"AL",1988,"1988-11-02",1,63400,"SYNCHAETA",2.00,,
"AL",1989,"1989-03-06",1,10000,"COPEPOD NAUPLII",10.00,,
"AL",1989,"1989-03-06",1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",3.70,,
"AL",1989,"1989-03-06",1,30801,"SKISTODIAPTOMUS OREGONENSIS",3.10,,
"AL",1989,"1989-03-06",1,51103,"DAPHNIA MENDOTAE",0.50,,
"AL",1989,"1989-03-06",1,51130,"DAPHNIA PULICARIA",2.60,,
"AL",1989,"1989-03-06",1,60900,"CONOCHILUS",0.50,,
"AL",1989,"1989-03-06",1,61702,"KELLICOTTIA LONGISPINA",1.10,,
"AL",1989,"1989-03-06",1,61803,"KERATELLA CRASSA",0.50,,
"AL",1989,"1989-03-06",1,61804,"KERATELLA EARLINAE",13.10,,
"AL",1989,"1989-03-06",1,61806,"KERATELLA QUADRATA",1.60,,
"AL",1989,"1989-05-01",1,10000,"COPEPOD NAUPLII",63.00,,
"AL",1989,"1989-05-01",1,20000,"CYCLOPOID",2.60,,
"AL",1989,"1989-05-01",1,20302,"DIACYCLOPS THOMASI",2.10,,
"AL",1989,"1989-05-01",1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",2.10,,
"AL",1989,"1989-05-01",1,30801,"SKISTODIAPTOMUS OREGONENSIS",6.40,,
"AL",1989,"1989-05-01",1,51000,"CHYDORUS",0.50,,
"AL",1989,"1989-05-01",1,51100,"DAPHNIA",0.50,,
"AL",1989,"1989-05-01",1,60201,"ASCOMORPHA ECAUDIS",6.30,,
"AL",1989,"1989-05-01",1,60900,"CONOCHILUS",11.60,,
"AL",1989,"1989-05-01",1,61402,"FILINIA TERMINALIS",1.60,,
"AL",1989,"1989-05-01",1,61502,"GASTROPUS STYLIFER",0.50,,
"AL",1989,"1989-05-01",1,61702,"KELLICOTTIA LONGISPINA",3.20,,
"AL",1989,"1989-05-01",1,61801,"KERATELLA COCHLEARIS",13.10,,
"AL",1989,"1989-05-01",1,61803,"KERATELLA CRASSA",0.50,,
"AL",1989,"1989-05-01",1,61804,"KERATELLA EARLINAE",0.50,,
"AL",1989,"1989-05-01",1,61805,"KERATELLA HIEMALIS",21.00,,
"AL",1989,"1989-05-01",1,61806,"KERATELLA QUADRATA",1.60,,
"AL",1989,"1989-05-01",1,63005,"POLYARTHRA VULGARIS",1.10,,
"AL",1989,"1989-05-01",1,63400,"SYNCHAETA",18.90,,
"AL",1989,"1989-06-13",1,10000,"COPEPOD NAUPLII",41.00,,
"AL",1989,"1989-06-13",1,20000,"CYCLOPOID",2.10,,
"AL",1989,"1989-06-13",1,30801,"SKISTODIAPTOMUS OREGONENSIS",0.50,,
"AL",1989,"1989-06-13",1,50700,"BOSMINIDAE",0.50,,
"AL",1989,"1989-06-13",1,51000,"CHYDORUS",0.50,,
"AL",1989,"1989-06-13",1,60202,"ASCOMORPHA OVALIS",1.10,,
"AL",1989,"1989-06-13",1,60300,"ASPLANCHNA",3.20,,
"AL",1989,"1989-06-13",1,60900,"CONOCHILUS",6.30,,
"AL",1989,"1989-06-13",1,61501,"GASTROPUS HYPTOPUS",3.20,,
"AL",1989,"1989-06-13",1,61502,"GASTROPUS STYLIFER",30.50,,
"AL",1989,"1989-06-13",1,61702,"KELLICOTTIA LONGISPINA",1.10,,
"AL",1989,"1989-06-13",1,61801,"KERATELLA COCHLEARIS",32.60,,
"AL",1989,"1989-06-13",1,61803,"KERATELLA CRASSA",2.10,,
"AL",1989,"1989-06-13",1,61804,"KERATELLA EARLINAE",18.90,,
"AL",1989,"1989-06-13",1,61806,"KERATELLA QUADRATA",9.50,,
"AL",1989,"1989-06-13",1,62000,"LEPADELLA",1.10,,
"AL",1989,"1989-06-13",1,62400,"MONOSTYLA",1.10,,
"AL",1989,"1989-06-13",1,62601,"NOTHOLCA ACUMINATA",1.10,,
"AL",1989,"1989-06-13",1,63004,"POLYARTHRA REMATA",12.60,,
"AL",1989,"1989-06-13",1,63005,"POLYARTHRA VULGARIS",197.50,,
"AL",1989,"1989-06-13",1,63400,"SYNCHAETA",12.60,,
"AL",1989,"1989-06-13",1,63617,"TRICHOCERCA SIMILIS",2.10,,
"AL",1989,"1989-06-13",1,63700,"TRICHOTRIA",1.10,,
"AL",1989,"1989-08-22",1,10000,"COPEPOD NAUPLII",129.20,,
"AL",1989,"1989-08-22",1,20101,"ACANTHOCYCLOPS VERNALIS",0.50,,
"AL",1989,"1989-08-22",1,20601,"MESOCYCLOPS EDAX",0.50,,
"AL",1989,"1989-08-22",1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",27.40,,
"AL",1989,"1989-08-22",1,30801,"SKISTODIAPTOMUS OREGONENSIS",11.80,,
"AL",1989,"1989-08-22",1,51103,"DAPHNIA MENDOTAE",0.50,,
"AL",1989,"1989-08-22",1,51202,"DIAPHANOSOMA BIRGEI",1.60,,
"AL",1989,"1989-08-22",1,60202,"ASCOMORPHA OVALIS",11.60,,
"AL",1989,"1989-08-22",1,60900,"CONOCHILUS",244.80,,
"AL",1989,"1989-08-22",1,61502,"GASTROPUS STYLIFER",10.50,,
