group,year,month,sampledate,Genus,chloro,Transect Cell Count,Magnification,Biovolume,CellBioVol,PerBioVol,InchesSnow,whiteice,blackice,totalice,Chl,# of Transects,Start XY,End XY,,,,Field of View scope,Field of View #,Total Cell Count,Estimated Total,Estimated Mucilage Percent Coverage,,,,,,,,,,,,
iceoff,2006,8,8/9/06,Cryptomonad,,22,,195.2354,4295.1788,0.231446258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,8,8/9/06,Dinobryon,,3,,1034.087,3102.261,0.16716573,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,8,8/9/06,Fragilaria,,5,,311.155,1555.775,0.083833134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,8,8/9/06,Lindavia,,33,,44.42277385,1465.951537,0.078992986,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,8,8/9/06,Elakatothrix,,65,,2.597609,168.844585,0.009098212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,8,8/9/06,Flagellated Green,,10,,87.26957,872.6957,0.047025319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,8,8/9/06,Segmented Green,,13,,41.7167,542.3171,0.029222826,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,8,8/9/06,Peanut,,6,,84.9851,509.9106,0.027476598,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,8,8/9/06,Actinastrum Falcatus,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,8,8/9/06,Chlorallantus Oblongus,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,8,8/9/06,Armored Dinoflagellate,,1,,874.8631698,874.8631698,0.047142114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,8,8/9/06,TotalBiovolume,,,,,18557.99633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,10,10/30/06,Actinastrum Falcatus,,3,100,,0,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,10,10/30/06,Mallomonas Colony,,4,,24,96,0.00194773,,,,,,,"111.5, 38.7",,,,,,,,,,,,,,,,,,,,,
iceoff,2006,10,10/30/06,Chlorallantus Oblongus,,6,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,10,10/30/06,Cryptomonad Cell,,1,,195.2354,195.2354,0.003961102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,10,10/30/06,Pinnularia,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,10,10/30/06,Limnothrix,,53,,5.642771,299.066863,0.006067722,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,10,10/30/06,Microcystis,,7,,3.156457729,22.0952041,0.000448286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,10,10/30/06,Planktolyngabia,,26,,314.1592654,8168.1409,0.165722178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,10,10/30/06,Cryptomonad,,24,,195.2354,4685.6496,0.095066438,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,10,10/30/06,Naked Dinoflagellate,,1,,7003.540037,7003.540037,0.142093767,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,10,10/30/06,Armored Dinoflagellate,,4,,874.8631698,3499.452679,0.070999867,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,10,10/30/06,Dinobryon,,12,,1034.087,12409.044,0.251765221,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,10,10/30/06,Fragilaria,,9,,311.155,2800.395,0.056816792,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,10,10/30/06,Lindavia,,114,,44.42277385,5064.196219,0.102746713,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,10,10/30/06,Elakatothrix,,5,,2.597609,12.988045,0.000263512,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,10,10/30/06,Flagellated Green,,27,,87.26957,2356.27839,0.047806177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,10,10/30/06,Segmented Green,,56,,41.7167,2336.1352,0.047397495,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,10,10/30/06,Peanut,,4,,84.9851,339.9404,0.006896999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,10,10/30/06,TotalBiovolume,,,,,49288.15794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2007,2,2/20/07,?11,,3,100,1545.356039,4636.068117,0.106481073,8.7,5,37,42,,1,,,,,,,,,,,,,,,,,,,,,,
iceon,2007,2,2/20/07,Cryptomonad Cell,,1,,195.2354,195.2354,0.004484161,8.7,5,37,42,,,"94.8, 38.7","110.7, 38.7",,,,,,,,,,,,,,,,,,,,
iceon,2007,2,2/20/07,Cyclotella,,3,,113.0973355,339.2920065,0.007792849,8.7,5,37,42,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2007,2,2/20/07,Stephanodiscus Hantzschii,,1,,154.4537325,154.4537325,0.003547489,8.7,5,37,42,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2007,2,2/20/07,Limnothrix,,9,,5.642771,50.784939,0.001166427,8.7,5,37,42,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2007,2,2/20/07,Microcystis,,47,,3.156457729,148.3535133,0.003407379,8.7,5,37,42,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2007,2,2/20/07,Cryptomonad,,8,,195.2354,1561.8832,0.035873286,8.7,5,37,42,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2007,2,2/20/07,Naked Dinoflagellate,,2,,7003.540037,14007.08007,0.321714195,8.7,5,37,42,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2007,2,2/20/07,Cocconeis,,32,,152.6421331,4884.548259,0.112188158,8.7,5,37,42,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2007,2,2/20/07,Dinobryon,,5,,1034.087,5170.435,0.118754396,8.7,5,37,42,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2007,2,2/20/07,Fragilaria,,15,,311.155,4667.325,0.10719898,8.7,5,37,42,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2007,2,2/20/07,Lindavia,,12,,44.42277385,533.0732863,0.012243611,8.7,5,37,42,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2007,2,2/20/07,Flagellated Green,,34,,87.26957,2967.16538,0.068149765,8.7,5,37,42,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2007,2,2/20/07,Asterionella,,3,,545.5867498,1636.760249,0.03759306,8.7,5,37,42,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2007,2,2/20/07,Segmented Green,,62,,41.7167,2586.4354,0.059405171,8.7,5,37,42,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2007,2,2/20/07,TotalBiovolume,,,,,43538.89356,,8.7,5,37,42,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,4,4/24/07,?11,,2,100,1545.356039,3090.712078,0.053518963,,,,,,1,"112.6, 39.2",,,,,,,,,,,,,,,,,,,,,
iceoff,2007,4,4/24/07,Cryptomonad Cell,,5,,195.2354,976.177,0.016903542,,,,,,,,"95.8, 39.2",,,,,,,,,,,,,,,,,,,,
iceoff,2007,4,4/24/07,Sellaphora,,1,,110,110,0.001904767,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,4,4/24/07,Planktolyngabia,,19,,314.1592654,5969.026043,0.103360026,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,4,4/24/07,Cryptomonad,,37,,195.2354,7223.7098,0.125086208,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,4,4/24/07,Naked Dinoflagellate,,3,,7003.540037,21010.62011,0.363821205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,4,4/24/07,Armored Dinoflagellate,,2,,874.8631698,1749.72634,0.03029837,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,4,4/24/07,Cryptomonad,,7,,195.2354,1366.6478,0.023664958,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,4,4/24/07,Chroococcus,,57,,5,285,0.004935078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,4,4/24/07,Dinobryon,,3,,1034.087,3102.261,0.053718944,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,4,4/24/07,Fragilaria,,21,,311.155,6534.255,0.113147566,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,4,4/24/07,Lindavia,,3,,44.42277385,133.2683216,0.002307683,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,4,4/24/07,Flagellated Green,,49,,87.26957,4276.20893,0.0740471,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,4,4/24/07,Asterionella,,1,,545.5867498,545.5867498,0.009447414,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,4,4/24/07,Segmented Green,,33,,41.7167,1376.6511,0.023838176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,4,4/24/07,TotalBiovolume,,,,,57749.85027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,6,6/19/07,Sellaphora,,2,100,110,220,0.003444792,,,,,,1,"95.0, 39.1",,,,,,,,,,,,,,,,,,,,,
iceoff,2007,6,6/19/07,Cryptomonad Cell,,2,,195.2354,390.4708,0.006114048,,,,,,,,"111.8, 39.2",,,,,,,,,,,,,,,,,,,,
iceoff,2007,6,6/19/07,?11,,2,,1545.356039,3090.712078,0.048394815,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,6,6/19/07,Decussata,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,6,6/19/07,Limnothrix,,26,,5.642771,146.712046,0.002297238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,6,6/19/07,Komvophoron / Trichormus,,68,,9.7808535,665.098038,0.010414201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,6,6/19/07,Cryptomonad,,21,,195.2354,4099.9434,0.064197505,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,6,6/19/07,Naked Dinoflagellate,,1,,7003.540037,7003.540037,0.109662439,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,6,6/19/07,Armored Dinoflagellate,,1,,874.8631698,874.8631698,0.013698734,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,6,6/19/07,Cryptomonad,,2,,195.2354,390.4708,0.006114048,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,6,6/19/07,Long thin rod,,4,,3175.905207,12703.62083,0.198915125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,6,6/19/07,Dinobryon,,18,,1034.087,18613.566,0.291453899,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,6,6/19/07,Lindavia,,271,,44.42277385,12038.57171,0.188501691,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,6,6/19/07,Flagellated Green,,32,,87.26957,2792.62624,0.043727344,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,6,6/19/07,Segmented Green,,20,,41.7167,834.334,0.013064122,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,6,6/19/07,TotalBiovolume,,,,,63864.52915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,7,7/16/07,?11,,1,100,1545.356039,1545.356039,0.019636331,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,7,7/16/07,Mallomonas Colony,,4.45,,24,106.8,0.001357072,,,,,,,"111.6, 39.3",,,,,,,,,,,,,,,,,,,,,
iceoff,2007,7,7/16/07,Raphidocelis Subcapitata,,5,,,0,0,,,,,,,,"94.8, 39.3",,,,,,,,,,,,,,,,,,,,
iceoff,2007,7,7/16/07,Fragilaria Tenera,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,7,7/16/07,Navicula,,1,,186.6048309,186.6048309,0.002371126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,7,7/16/07,Planktolyngabia,,7,,314.1592654,2199.114858,0.027943429,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,7,7/16/07,Komvophoron / Trichormus,,8,,9.7808535,78.246828,0.000994257,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,7,7/16/07,Cryptomonad,,22,,195.2354,4295.1788,0.054577425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,7,7/16/07,Long thin rod,,7,,3175.905207,22231.33645,0.282486282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,7,7/16/07,Dinobryon,,37,,1034.087,38261.219,0.486172728,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,7,7/16/07,Lindavia,,98,,44.42277385,4353.431838,0.055317627,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,7,7/16/07,Flagellated Green,,34,,87.26957,2967.16538,0.037702795,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,7,7/16/07,Asterionella,,4,,545.5867498,2182.346999,0.027730366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,7,7/16/07,Segmented Green,,7,,41.7167,292.0169,0.003710563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,7,7/16/07,TotalBiovolume,,,,,78698.81792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,8,8/13/07,Raphidocelis Subcapitata,,6,100,,0,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,8,8/13/07,Cryptomonad Cell,,11,,195.2354,2147.5894,0.024885581,,,,,,,"95.1, 39.2",,,,,,,,,,,,,,,,,,,,,
iceoff,2007,8,8/13/07,Diploneis,,1,,241.4706653,241.4706653,0.002798085,,,,,,,,"111.65, 39.2",,,,,,,,,,,,,,,,,,,,
iceoff,2007,8,8/13/07,Photosynthetic Euglenoid,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,8,8/13/07,?11,,1,,1545.356039,1545.356039,0.017907093,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,8,8/13/07,Lindavia,,1,,44.42277385,44.42277385,0.000514757,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,8,8/13/07,Ciliate,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,8,8/13/07,Mallomonas Colony,,4,,24,96,0.001112417,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,8,8/13/07,Microcystis,,74,,3.156457729,233.5778719,0.002706626,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,8,8/13/07,Komvophoron / Trichormus,,69,,9.7808535,674.8788915,0.007820281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,8,8/13/07,Cryptomonad,,25,,195.2354,4880.885,0.056558138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,8,8/13/07,Long thin rod,,11,,3175.905207,34934.95728,0.404815135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,8,8/13/07,Dinobryon,,29,,1034.087,29988.523,0.347497433,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,8,8/13/07,Fragilaria,,3,,311.155,933.465,0.010816694,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,8,8/13/07,Lindavia,,136,,44.42277385,6041.497244,0.070006942,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,8,8/13/07,Flagellated Green,,28,,87.26957,2443.54796,0.028315054,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,8,8/13/07,Asterionella,,2,,545.5867498,1091.1735,0.01264417,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,8,8/13/07,Segmented Green,,24,,41.7167,1001.2008,0.011601595,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,8,8/13/07,TotalBiovolume,,,,,86298.54542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,11,11/12/07,?11,,1,,1545.356039,1545.356039,0.02232231,,,,,,1,"94.4, 39.2",,,,,,,,,,,,,,,,,,,,,
iceoff,2007,11,11/12/07,Karayevia,,1,,,0,0,,,,,,,,106.85. 39.2,,,,,,,,,,,,,,,,,,,,
iceoff,2007,11,11/12/07,Cryptomonad ,,1,,195.2354,195.2354,0.00282013,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,11,11/12/07,Microcystis,,2,,3.156457729,6.312915458,9.11886E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,11,11/12/07,Planktolyngabia,,8,,314.1592654,2513.274123,0.036303662,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,11,11/12/07,Cryptomonad,,6,,195.2354,1171.4124,0.01692078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,11,11/12/07,Armored Dinoflagellate,,1,,874.8631698,874.8631698,0.012637196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,11,11/12/07,Dinobryon,,35,,1034.087,36193.045,0.52280014,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,11,11/12/07,Fragilaria,,43,,311.155,13379.665,0.193266157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,11,11/12/07,Lindavia comensis,,263,,44.42277385,11683.18952,0.168760963,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,11,11/12/07,Flagellated Green,,10,,87.26957,872.6957,0.012605887,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,11,11/12/07,Segmented Green,,17,,41.7167,709.1839,0.010243997,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,11,11/12/07,Peanut,,1,,84.9851,84.9851,0.00122759,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11,11/12/07,Other,,379,,,65436.03835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2007,11,11/12/07,TotalBiovolume,,,,,69229.21827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2008,3,3/3/08,Planktothrix,,25,,15.74954,393.7385,0.117319339,18.9,13,35,48,,,"39.2, 111.9",,,,,,,,,,,,,,,,,,,,,
iceon,2008,3,3/3/08,Limnothrix,,6,,5.642771,33.856626,0.010088008,18.9,13,35,48,,,,"95.5, 39.2",,,,,,,,,,,,,,,,,,,,
iceon,2008,3,3/3/08,Cryptomonad,,15,,195.2354,2928.531,0.872592653,18.9,13,35,48,,,,,,,,,,,,,,,,,,,,,,,,
,,4,3/4/08,Other,,47,,,4058.124862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2008,3,3/3/08,TotalBiovolume,,,,,3356.126126,,18.9,13,35,48,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2008,5,5/13/08,Limnothrix,,23,,5.642771,129.783733,0.007233106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2008,5,5/13/08,Cryptomonad,,24,,195.2354,4685.6496,0.261140586,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2008,5,5/13/08,Naked Dinoflagellate,,1,,7003.540037,7003.540037,0.390321237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2008,5,5/13/08,Armored Dinoflagellate,,7,,874.8631698,6124.042189,0.34130507,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,5/13/08,Other,,222,,,83675.14259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2008,5,5/13/08,TotalBiovolume,,,,,17943.01556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2008,7,7/1/08,Cryptomonad,,4,,195.2354,780.9416,0.033766019,,,,,,,"110.6, 39.1",,,,,,,,,,,,,,,,,,,,,
iceoff,2008,7,7/1/08,Limnothrix,,64,,5.642771,361.137344,0.015614702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2008,7,7/1/08,Komvophoron / Trichormus,,675,,9.7808535,6602.076113,0.285457746,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2008,7,7/1/08,Cryptomonad,,25,,195.2354,4880.885,0.21103762,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2008,7,7/1/08,Naked Dinoflagellate,,1,,7003.540037,7003.540037,0.302816072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2008,7,7/1/08,Armored Dinoflagellate,,4,,874.8631698,3499.452679,0.15130784,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7,7/1/08,Other,,254,,,114174.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2008,7,7/1/08,TotalBiovolume,,,,,23128.03277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2008,8,8/25/08,Limnothrix,,72,,5.642771,406.279512,0.013123562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2008,8,8/25/08,Microcystis,,14,,3.156457729,44.19040821,0.00142743,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2008,8,8/25/08,Komvophoron / Trichormus,,1924,,9.7808535,18818.36213,0.607867076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2008,8,8/25/08,Cryptomonad,,24,,195.2354,4685.6496,0.151354943,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2008,8,8/25/08,Naked Dinoflagellate,,1,,7003.540037,7003.540037,0.226226989,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,8/25/08,Other,,349,,,40626.58603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2008,8,8/25/08,TotalBiovolume,,,,,30958.02169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2008,11,11/12/08,Cryptomonad,,24,,195.2354,4685.6496,0.219124348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2008,11,11/12/08,Limnothrix,,11,,5.642771,62.070481,0.002902725,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2008,11,11/12/08,Komvophoron / Trichormus,,57,,9.7808535,557.5086495,0.026071885,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2008,11,11/12/08,Cryptomonad,,42,,195.2354,8199.8868,0.383467609,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2008,11,11/12/08,Naked Dinoflagellate,,1,,7003.540037,7003.540037,0.327520467,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2008,11,11/12/08,Armored Dinoflagellate,,1,,874.8631698,874.8631698,0.040912966,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11,11/12/08,Other,,229,,,55626.82068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2008,11,11/12/08,TotalBiovolume,,,,,21383.51874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2009,2,2/24/09,Limnothrix,,50,,5.642771,282.13855,0.044472231,3.6,55,9,46,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2009,2,2/24/09,Microcystis,,4,,3.156457729,12.62583092,0.001990153,3.6,55,9,46,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2009,2,2/24/09,Komvophoron / Trichormus,,359,,9.7808535,3511.326407,0.553474596,3.6,55,9,46,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2009,2,2/24/09,Cryptomonad,,13,,195.2354,2538.0602,0.400063019,3.6,55,9,46,,,,,,,,,,,,,,,,,,,,,,,,
,,2,2/24/09,Other,,147,,,50043.09995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2009,2,2/24/09,TotalBiovolume,,,,,6344.150987,,3.6,55,9,46,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2009,4,4/29/09,Cryptomonad,,2,100,195.2354,390.4708,0.023193379,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
iceoff,2009,4,4/29/09,Komvophoron / Trichormus,,60,,9.7808535,586.85121,0.034858081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2009,4,4/29/09,Cryptomonad,,5,,195.2354,976.177,0.057983449,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2009,4,4/29/09,Naked Dinoflagellate,,2,,7003.540037,14007.08007,0.831999532,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2009,4,4/29/09,Armored Dinoflagellate,,1,,874.8631698,874.8631698,0.051965559,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,4/29/09,Other,,609,,,307372.6897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2009,4,4/29/09,TotalBiovolume,,,,,16835.44225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
