"","year","month","sampledate","genus","cellcount","lakeid","depth","ph","alk","dic","tic","doc","toc","no2","totnf","totnuf","totpf","totpuf","drsif","brsif","brsiuf","tpm","chlor","phaeo","group","Characteristic","Latitude","Longitude","Area_ha","Mean Depth (m)","Maximum Depth (m)","EpiMin","EpiMax","MetaMin","MetaMax","HypoMin","HypoMax"
"443",NA,NA,2000-11-14,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"444",NA,NA,2000-11-08,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"445",NA,NA,2000-11-26,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"446",NA,NA,2000-11-09,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"447",NA,NA,2000-11-12,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"448",NA,NA,2000-11-13,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"449",NA,NA,2000-12-08,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"450",NA,NA,2000-11-27,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"451",NA,NA,2000-11-21,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"452",NA,NA,2000-12-07,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"453",NA,NA,2000-11-14,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"454",NA,NA,2000-11-10,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"455",NA,NA,2000-11-25,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"456",NA,NA,2000-11-22,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"457",NA,NA,2000-11-30,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"458",NA,NA,2000-11-16,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"459",NA,NA,2000-11-20,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"460",NA,NA,2000-12-01,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"461",NA,NA,2000-11-27,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"462",NA,NA,2000-11-18,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"463",NA,NA,2000-11-27,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"464",NA,NA,2000-11-19,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"465",NA,NA,2000-11-10,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"466",NA,NA,2000-11-23,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"467",NA,NA,2000-12-06,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"468",NA,NA,2000-11-10,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"469",NA,NA,NA,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"470",NA,NA,2000-12-20,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"471",NA,NA,2000-12-13,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"472",NA,NA,2000-12-03,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"473",NA,NA,2000-12-19,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"474",NA,NA,2000-12-04,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"475",NA,NA,2000-12-07,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"476",NA,NA,2000-12-22,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"477",NA,NA,2000-12-13,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"478",NA,NA,2000-12-01,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"479",NA,NA,2000-12-14,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"480",NA,NA,2000-12-02,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"481",NA,NA,2000-12-10,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"482",NA,NA,2000-11-30,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"483",NA,NA,2000-12-12,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"484",NA,NA,2000-11-29,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"485",NA,NA,2000-11-28,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"486",NA,NA,2000-12-22,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"487",NA,NA,2000-12-28,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"488",NA,NA,2000-12-20,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"489",NA,NA,2000-12-08,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"490",NA,NA,2000-12-31,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"491",NA,NA,2000-12-03,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"492",NA,NA,2000-12-03,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"493",NA,NA,2000-12-18,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"494",NA,NA,2000-12-08,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"495",NA,NA,2000-12-26,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"496",NA,NA,2000-12-10,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"497",NA,NA,2000-12-09,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"498",NA,NA,2000-12-17,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"499",NA,NA,2000-12-09,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"500",NA,NA,2001-01-03,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"501",NA,NA,2000-12-21,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"502",NA,NA,2000-12-08,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"503",NA,NA,2000-11-28,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"504",NA,NA,2001-01-04,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"505",NA,NA,2000-12-17,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"506",NA,NA,2000-12-14,NA,NA,"TR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Lake",46.029,-89.665,1565.1,14.6,35.7,0,2,9,21,25,36
"507",NA,NA,NA,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"508",NA,NA,NA,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"509",NA,NA,2001-04-27,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"510",NA,NA,2001-04-21,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"511",NA,NA,2001-04-20,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"512",NA,NA,2001-04-12,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"513",NA,NA,2001-04-10,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"514",NA,NA,2001-04-13,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"515",NA,NA,2001-04-25,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"516",NA,NA,2001-04-17,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"517",NA,NA,2001-04-18,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"518",NA,NA,2001-04-29,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"519",NA,NA,2001-05-01,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"520",NA,NA,2001-04-19,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"521",NA,NA,2001-04-23,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"522",NA,NA,2001-05-10,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"523",NA,NA,2001-04-27,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"524",NA,NA,2001-04-09,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"525",NA,NA,2001-04-13,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"526",NA,NA,2001-03-26,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"527",NA,NA,2001-04-21,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"528",NA,NA,2001-04-18,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"529",NA,NA,2001-04-23,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"530",NA,NA,2001-04-18,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"531",NA,NA,2001-04-12,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"532",NA,NA,2001-04-14,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"533",NA,NA,2001-04-10,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"534",NA,NA,2001-04-27,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"535",NA,NA,2001-04-18,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"536",NA,NA,2001-03-30,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"537",NA,NA,2001-04-26,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"538",NA,NA,2001-03-21,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"539",NA,NA,2001-05-09,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"540",NA,NA,2001-05-07,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"541",NA,NA,2001-04-11,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"542",NA,NA,2001-04-18,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"543",NA,NA,2001-04-08,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"544",NA,NA,2001-05-05,NA,NA,"AL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Allequash Lake",46.038,-89.621,164.2,2.9,8,0,2,2,6,6,8
"545",NA,NA,NA,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"546",NA,NA,2001-05-01,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"547",NA,NA,2001-04-30,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"548",NA,NA,2001-04-21,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"549",NA,NA,2001-04-23,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"550",NA,NA,2001-04-13,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"551",NA,NA,2001-04-11,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"552",NA,NA,2001-04-17,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
