
"lakeid","year4","sampledate","depth","chlor","phaeo"
"SP",1994,"1994-02-21",10.00,2.1,-0.7
"SP",1994,"1994-02-21",12.00,1.4,-0.3
"SP",1994,"1994-02-21",15.00,4.4,-2.1
"SP",1994,"1994-02-21",18.00,46.0,20.2
"SP",1994,"1994-03-28",0.00,27.6,-8.9
"SP",1994,"1994-03-28",3.00,8.6,-2.2
"SP",1994,"1994-03-28",5.00,8.2,-2.6
"SP",1994,"1994-03-28",8.00,7.2,-2.1
"SP",1994,"1994-03-28",10.00,5.4,-1.5
"SP",1994,"1994-03-28",12.00,4.3,-1.2
"SP",1994,"1994-03-28",15.00,3.4,-1.3
"SP",1994,"1994-03-28",18.00,6.6,6.8
"SP",1994,"1994-03-28",18.00,7.6,5.9
"SP",1994,"1994-05-05",0.00,9.0,-1.5
"SP",1994,"1994-05-05",3.00,10.8,-2.8
"SP",1994,"1994-05-05",5.00,11.6,-3.1
"SP",1994,"1994-05-05",8.00,11.9,-3.2
"SP",1994,"1994-05-05",10.00,13.9,-3.8
"SP",1994,"1994-05-05",12.00,10.5,-3.2
"SP",1994,"1994-05-05",15.00,10.8,-3.2
"SP",1994,"1994-05-05",18.00,12.6,-3.4
"SP",1994,"1994-05-05",18.00,1.5,-0.9
"SP",1994,"1994-05-16",0.00,9.4,-2.7
"SP",1994,"1994-05-16",3.00,8.0,-1.1
"SP",1994,"1994-05-16",3.00,7.4,0.6
"SP",1994,"1994-05-16",5.00,9.0,-2.3
"SP",1994,"1994-05-16",8.00,11.4,-3.1
"SP",1994,"1994-05-16",10.00,13.2,-3.4
"SP",1994,"1994-05-16",12.00,11.2,-2.7
"SP",1994,"1994-05-16",15.00,8.9,-2.2
"SP",1994,"1994-05-16",18.00,13.0,-2.6
"SP",1994,"1994-06-01",0.00,3.8,-3.6
"SP",1994,"1994-06-01",0.00,0.9,2.0
"SP",1994,"1994-06-01",3.00,2.3,-1.1
"SP",1994,"1994-06-01",5.00,4.9,-3.0
"SP",1994,"1994-06-01",8.00,9.6,-5.3
"SP",1994,"1994-06-01",10.00,31.4,-23.7
"SP",1994,"1994-06-01",12.00,12.7,-0.9
"SP",1994,"1994-06-01",15.00,27.2,-19.4
"SP",1994,"1994-06-01",18.00,-4.8,26.9
"SP",1994,"1994-06-15",0.00,3.5,-3.3
"SP",1994,"1994-06-15",3.00,2.4,-0.8
"SP",1994,"1994-06-15",5.00,2.5,-0.8
"SP",1994,"1994-06-15",5.00,2.6,-0.8
"SP",1994,"1994-06-15",8.00,4.4,-0.9
"SP",1994,"1994-06-15",10.00,9.2,-1.5
"SP",1994,"1994-06-15",12.00,20.3,-4.6
"SP",1994,"1994-06-15",15.00,8.7,-1.9
"SP",1994,"1994-06-15",18.00,9.8,0.1
"SP",1994,"1994-06-27",0.00,1.0,-0.6
"SP",1994,"1994-06-27",3.00,1.0,-0.7
"SP",1994,"1994-06-27",5.00,1.4,-0.6
"SP",1994,"1994-06-27",8.00,2.5,-0.3
"SP",1994,"1994-06-27",10.00,6.5,-1.3
"SP",1994,"1994-06-27",12.00,18.2,-4.9
"SP",1994,"1994-06-27",15.00,6.8,-3.0
"SP",1994,"1994-06-27",18.00,8.0,-2.5
"SP",1994,"1994-07-12",0.00,1.7,-0.4
"SP",1994,"1994-07-12",3.00,2.0,-0.5
"SP",1994,"1994-07-12",5.00,2.2,-0.8
"SP",1994,"1994-07-12",8.00,2.3,-0.5
"SP",1994,"1994-07-12",10.00,2.8,0.3
"SP",1994,"1994-07-12",10.00,3.3,-0.7
"SP",1994,"1994-07-12",12.00,5.9,-1.4
"SP",1994,"1994-07-12",15.00,7.3,-1.0
"SP",1994,"1994-07-12",18.00,13.7,5.9
"SP",1994,"1994-07-27",0.00,2.0,-0.4
"SP",1994,"1994-07-27",3.00,2.4,-0.6
"SP",1994,"1994-07-27",5.00,2.5,-0.4
"SP",1994,"1994-07-27",8.00,4.1,-1.1
"SP",1994,"1994-07-27",10.00,5.6,-1.4
"SP",1994,"1994-07-27",10.00,5.8,-1.3
"SP",1994,"1994-07-27",12.00,6.3,-1.3
"SP",1994,"1994-07-27",15.00,9.7,-0.7
"SP",1994,"1994-07-27",18.00,9.2,9.6
"SP",1994,"1994-08-09",0.00,3.1,-0.5
"SP",1994,"1994-08-09",3.00,2.9,-0.9
"SP",1994,"1994-08-09",5.00,3.2,-1.3
"SP",1994,"1994-08-09",5.00,3.3,-1.2
"SP",1994,"1994-08-09",8.00,4.1,-1.2
"SP",1994,"1994-08-09",10.00,5.4,-1.5
"SP",1994,"1994-08-09",12.00,4.6,-1.6
"SP",1994,"1994-08-09",15.00,10.7,-0.9
"SP",1994,"1994-08-09",18.00,14.3,12.3
"SP",1994,"1994-08-24",0.00,1.8,-0.3
"SP",1994,"1994-08-24",3.00,2.5,-1.4
"SP",1994,"1994-08-24",5.00,2.3,-0.8
"SP",1994,"1994-08-24",8.00,4.1,-1.6
"SP",1994,"1994-08-24",10.00,4.0,-0.3
"SP",1994,"1994-08-24",12.00,7.6,-2.5
"SP",1994,"1994-08-24",12.00,6.8,-2.1
"SP",1994,"1994-08-24",15.00,24.5,-8.0
"SP",1994,"1994-08-24",18.00,3.2,32.1
"SP",1994,"1994-09-06",0.00,1.8,-0.5
"SP",1994,"1994-09-06",0.00,2.6,-1.4
"SP",1994,"1994-09-06",3.00,2.2,-0.9
"SP",1994,"1994-09-06",5.00,2.7,-1.4
"SP",1994,"1994-09-06",8.00,2.6,-1.3
"SP",1994,"1994-09-06",10.00,6.3,-2.0
"SP",1994,"1994-09-06",12.00,9.2,-4.3
"SP",1994,"1994-09-06",15.00,25.6,-14.3
"SP",1994,"1994-09-06",18.00,21.9,-1.7
"SP",1994,"1994-09-21",0.00,2.4,-1.1
"SP",1994,"1994-09-21",3.00,1.9,-0.3
"SP",1994,"1994-09-21",5.00,1.8,-0.4
"SP",1994,"1994-09-21",8.00,2.0,-0.3
"SP",1994,"1994-09-21",10.00,4.4,0.4
"SP",1994,"1994-09-21",12.00,8.3,-2.4
"SP",1994,"1994-09-21",15.00,24.7,-7.7
"SP",1994,"1994-09-21",15.00,0.3,0.4
"SP",1994,"1994-09-21",18.00,14.6,2.6
"SP",1994,"1994-10-03",0.00,3.1,-1.1
"SP",1994,"1994-10-03",3.00,2.8,-0.7
"SP",1994,"1994-10-03",5.00,2.9,-0.7
"SP",1994,"1994-10-03",5.00,2.9,-0.8
"SP",1994,"1994-10-03",8.00,3.0,-0.8
"SP",1994,"1994-10-03",10.00,2.5,-0.5
"SP",1994,"1994-10-03",12.00,4.5,-0.5
"SP",1994,"1994-10-03",15.00,13.5,-5.2
"SP",1994,"1994-10-03",18.00,16.0,-2.7
"SP",1994,"1994-10-17",0.00,2.8,-0.6
"SP",1994,"1994-10-17",3.00,3.1,-0.8
"SP",1994,"1994-10-17",5.00,3.2,-0.9
"SP",1994,"1994-10-17",8.00,2.9,-0.8
"SP",1994,"1994-10-17",8.00,2.7,-0.7
"SP",1994,"1994-10-17",10.00,3.4,-1.2
"SP",1994,"1994-10-17",12.00,4.2,-0.9
"SP",1994,"1994-10-17",15.00,11.3,-1.5
"SP",1994,"1994-10-17",18.00,12.7,1.1
"SP",1994,"1994-11-01",0.00,4.2,-1.6
"SP",1994,"1994-11-01",3.00,4.4,-1.5
"SP",1994,"1994-11-01",5.00,4.2,-1.0
"SP",1994,"1994-11-01",8.00,4.5,-1.6
"SP",1994,"1994-11-01",10.00,3.9,-1.0
"SP",1994,"1994-11-01",12.00,5.0,-1.8
"SP",1994,"1994-11-01",15.00,20.5,3.3
"SP",1994,"1994-11-01",18.00,11.9,-1.3
"SP",1994,"1994-11-01",18.00,10.4,0.1
"SP",1994,"1994-11-16",0.00,5.2,-1.4
"SP",1994,"1994-11-16",0.00,4.8,-1.0
"SP",1994,"1994-11-16",3.00,4.6,-1.1
"SP",1994,"1994-11-16",5.00,5.4,-1.5
"SP",1994,"1994-11-16",8.00,5.3,-1.7
"SP",1994,"1994-11-16",10.00,5.0,-1.2
"SP",1994,"1994-11-16",12.00,5.0,-1.3
"SP",1994,"1994-11-16",15.00,4.8,-1.1
"SP",1994,"1994-11-16",18.00,4.9,-1.2
"SP",1995,"1995-01-09",0.00,4.4,-0.9
"SP",1995,"1995-01-09",3.00,10.2,-1.8
"SP",1995,"1995-01-09",5.00,8.4,-1.6
"SP",1995,"1995-01-09",5.00,9.2,-1.4
"SP",1995,"1995-01-09",8.00,5.1,-1.0
"SP",1995,"1995-01-09",10.00,3.7,-0.8
"SP",1995,"1995-01-09",12.00,3.4,-0.5
"SP",1995,"1995-01-09",15.00,3.8,-0.8
"SP",1995,"1995-01-09",17.00,4.8,-3.2
"SP",1995,"1995-02-20",0.00,13.8,-3.8
"SP",1995,"1995-02-20",3.00,4.7,-1.0
"SP",1995,"1995-02-20",5.00,3.1,-0.3
"SP",1995,"1995-02-20",8.00,2.0,-0.1
"SP",1995,"1995-02-20",10.00,2.2,-0.5
"SP",1995,"1995-02-20",10.00,1.8,-0.3
"SP",1995,"1995-02-20",12.00,2.2,-0.6
"SP",1995,"1995-02-20",15.00,1.6,-1.1
"SP",1995,"1995-02-20",18.00,6.0,-2.6
"SP",1995,"1995-03-24",10.00,5.3,-1.7
"SP",1995,"1995-03-24",12.00,2.1,-0.7
"SP",1995,"1995-03-24",15.00,3.1,-2.2
"SP",1995,"1995-03-24",18.00,2.2,-1.0
"SP",1995,"1995-05-02",0.00,3.4,-0.9
"SP",1995,"1995-05-02",3.00,4.9,-1.6
"SP",1995,"1995-05-02",5.00,7.4,-2.2
"SP",1995,"1995-05-02",8.00,7.5,-2.2
"SP",1995,"1995-05-02",10.00,9.6,-3.5
"SP",1995,"1995-05-02",10.00,8.7,-2.8
"SP",1995,"1995-05-02",12.00,8.5,-3.4
"SP",1995,"1995-05-02",15.00,7.6,-3.1
"SP",1995,"1995-05-02",18.00,6.6,-3.0
"SP",1995,"1995-05-15",0.00,2.7,-0.9
"SP",1995,"1995-05-15",3.00,4.4,-1.5
"SP",1995,"1995-05-15",5.00,4.7,-1.4
"SP",1995,"1995-05-15",5.00,5.6,-1.8
"SP",1995,"1995-05-15",8.00,8.8,-2.7
"SP",1995,"1995-05-15",10.00,15.3,-4.3
"SP",1995,"1995-05-15",12.00,10.3,-3.3
"SP",1995,"1995-05-15",15.00,9.2,-3.6
"SP",1995,"1995-05-15",18.00,9.6,-5.4
"SP",1995,"1995-05-31",0.00,1.6,-0.7
"SP",1995,"1995-05-31",3.00,2.3,-0.9
"SP",1995,"1995-05-31",5.00,2.6,-0.9
"SP",1995,"1995-05-31",5.00,1.7,-0.7
"SP",1995,"1995-05-31",8.00,3.9,-1.1
"SP",1995,"1995-05-31",10.00,7.6,-2.1
"SP",1995,"1995-05-31",12.00,11.6,-3.4
"SP",1995,"1995-05-31",15.00,12.0,-3.4
"SP",1995,"1995-05-31",18.00,7.9,4.1
"SP",1995,"1995-06-14",0.00,0.5,0.0
"SP",1995,"1995-06-14",3.00,0.7,0.2
"SP",1995,"1995-06-14",5.00,0.8,0.3
"SP",1995,"1995-06-14",8.00,3.1,-0.3
"SP",1995,"1995-06-14",10.00,4.9,-1.2
"SP",1995,"1995-06-14",12.00,9.2,-1.1
"SP",1995,"1995-06-14",12.00,7.0,0.5
"SP",1995,"1995-06-14",15.00,10.8,-3.0
"SP",1995,"1995-06-14",18.00,17.3,-6.1
"SP",1995,"1995-06-27",0.00,1.7,-0.4
"SP",1995,"1995-06-27",3.00,2.2,-0.7
"SP",1995,"1995-06-27",5.00,1.6,0.2
"SP",1995,"1995-06-27",8.00,3.4,-1.2
"SP",1995,"1995-06-27",10.00,4.8,2.0
"SP",1995,"1995-06-27",12.00,7.8,0.4
"SP",1995,"1995-06-27",15.00,11.4,-2.0
"SP",1995,"1995-06-27",18.00,18.2,8.0
"SP",1995,"1995-06-27",18.00,20.7,4.8
"SP",1995,"1995-07-11",0.00,0.9,0.3
"SP",1995,"1995-07-11",3.00,0.7,0.7
"SP",1995,"1995-07-11",3.00,1.0,0.4
"SP",1995,"1995-07-11",5.00,1.3,0.5
"SP",1995,"1995-07-11",8.00,2.1,1.2
"SP",1995,"1995-07-11",10.00,3.7,2.3
"SP",1995,"1995-07-11",12.00,3.6,2.9
"SP",1995,"1995-07-11",15.00,2.6,3.1
"SP",1995,"1995-07-11",18.00,7.1,18.1
"SP",1995,"1995-07-24",0.00,0.4,1.7
"SP",1995,"1995-07-24",3.00,0.2,2.7
"SP",1995,"1995-07-24",5.00,3.1,-0.6
"SP",1995,"1995-07-24",8.00,-3.8,10.9
"SP",1995,"1995-07-24",10.00,3.2,3.3
"SP",1995,"1995-07-24",12.00,8.4,-2.2
"SP",1995,"1995-07-24",15.00,9.2,-4.9
"SP",1995,"1995-07-24",15.00,15.2,-14.9
"SP",1995,"1995-07-24",18.00,10.9,5.4
"SP",1995,"1995-08-07",0.00,1.4,-0.2
"SP",1995,"1995-08-07",3.00,1.1,0.0
"SP",1995,"1995-08-07",5.00,1.0,0.5
"SP",1995,"1995-08-07",8.00,1.8,0.9
"SP",1995,"1995-08-07",10.00,5.0,-0.5
"SP",1995,"1995-08-07",12.00,3.8,2.5
"SP",1995,"1995-08-07",15.00,3.8,5.1
"SP",1995,"1995-08-07",15.00,2.8,3.1
"SP",1995,"1995-08-07",18.00,11.8,10.9
"SP",1995,"1995-08-22",0.00,1.3,-0.6
"SP",1995,"1995-08-22",3.00,1.3,-0.5
"SP",1995,"1995-08-22",5.00,1.5,-0.7
"SP",1995,"1995-08-22",8.00,2.7,-1.2
"SP",1995,"1995-08-22",10.00,4.0,-1.6
"SP",1995,"1995-08-22",10.00,2.4,-0.8
"SP",1995,"1995-08-22",12.00,4.1,1.2
"SP",1995,"1995-08-22",15.00,5.8,-1.4
"SP",1995,"1995-08-22",18.00,21.0,10.9
"SP",1995,"1995-09-06",0.00,0.7,0.3
"SP",1995,"1995-09-06",3.00,0.8,0.2
"SP",1995,"1995-09-06",5.00,0.9,0.2
"SP",1995,"1995-09-06",8.00,0.5,1.3
"SP",1995,"1995-09-06",10.00,1.6,0.8
"SP",1995,"1995-09-06",12.00,2.4,1.6
"SP",1995,"1995-09-06",15.00,4.9,3.0
"SP",1995,"1995-09-06",18.00,10.9,31.4
"SP",1995,"1995-09-19",0.00,1.5,0.2
"SP",1995,"1995-09-19",3.00,1.5,0.3
"SP",1995,"1995-09-19",5.00,1.4,0.3
"SP",1995,"1995-09-19",8.00,2.0,-0.5
"SP",1995,"1995-09-19",10.00,3.2,1.0
"SP",1995,"1995-09-19",10.00,2.1,0.9
"SP",1995,"1995-09-19",12.00,3.9,1.9
"SP",1995,"1995-09-19",15.00,8.1,5.9
"SP",1995,"1995-09-19",18.00,12.9,30.8
"SP",1995,"1995-10-03",0.00,1.4,0.2
"SP",1995,"1995-10-03",3.00,1.9,-0.6
"SP",1995,"1995-10-03",3.00,1.8,-0.2
"SP",1995,"1995-10-03",5.00,1.1,0.7
"SP",1995,"1995-10-03",8.00,1.3,0.6
"SP",1995,"1995-10-03",10.00,1.4,0.6
"SP",1995,"1995-10-03",12.00,4.7,2.4
"SP",1995,"1995-10-03",15.00,8.2,6.4
"SP",1995,"1995-10-03",18.00,15.6,28.1
"SP",1995,"1995-10-18",0.00,2.1,-0.3
"SP",1995,"1995-10-18",3.00,1.0,1.2
"SP",1995,"1995-10-18",5.00,1.1,1.0
"SP",1995,"1995-10-18",8.00,1.0,1.2
"SP",1995,"1995-10-18",10.00,1.0,1.4
"SP",1995,"1995-10-18",12.00,3.3,1.9
"SP",1995,"1995-10-18",12.00,2.7,1.1
"SP",1995,"1995-10-18",15.00,4.1,7.5
"SP",1995,"1995-10-18",18.00,6.8,23.4
"SP",1995,"1995-10-31",0.00,2.3,0.7
"SP",1995,"1995-10-31",3.00,2.7,0.9
"SP",1995,"1995-10-31",5.00,2.2,1.1
"SP",1995,"1995-10-31",8.00,3.0,-0.1
"SP",1995,"1995-10-31",8.00,2.3,1.0
"SP",1995,"1995-10-31",10.00,2.5,0.5
"SP",1995,"1995-10-31",12.00,2.3,0.6
"SP",1995,"1995-10-31",15.00,4.6,-0.5
"SP",1995,"1995-10-31",18.00,11.9,8.4
"SP",1995,"1995-11-13",0.00,4.7,-2.4
"SP",1995,"1995-11-13",0.00,4.6,-2.0
"SP",1995,"1995-11-13",3.00,4.6,-1.9
"SP",1995,"1995-11-13",5.00,5.1,-2.3
"SP",1995,"1995-11-13",8.00,5.5,-2.6
"SP",1995,"1995-11-13",10.00,5.1,-2.0
"SP",1995,"1995-11-13",12.00,5.0,-1.5
"SP",1995,"1995-11-13",15.00,5.5,-2.4
"SP",1995,"1995-11-13",18.00,5.2,-2.3
"SP",1996,"1996-01-24",0.00,2.1,-0.4
"SP",1996,"1996-01-24",3.00,1.1,-0.1
"SP",1996,"1996-01-24",5.00,0.4,0.3
"SP",1996,"1996-01-24",8.00,0.1,0.3
"SP",1996,"1996-01-24",10.00,0.3,0.0
"SP",1996,"1996-01-24",12.00,0.1,0.3
"SP",1996,"1996-01-24",15.00,0.2,0.4
"SP",1996,"1996-01-24",18.00,0.9,2.7
"SP",1996,"1996-01-24",18.00,1.4,2.4
"SP",1996,"1996-04-01",0.00,1.2,0.3
"SP",1996,"1996-04-01",3.00,0.6,0.2
"SP",1996,"1996-04-01",5.00,0.4,0.2
"SP",1996,"1996-04-01",8.00,0.2,0.1
"SP",1996,"1996-04-01",10.00,0.1,0.1
"SP",1996,"1996-04-01",12.00,0.1,0.1
"SP",1996,"1996-04-01",15.00,0.5,0.4
"SP",1996,"1996-04-01",18.00,3.5,3.1
"SP",1996,"1996-04-01",18.00,2.6,4.0
"SP",1996,"1996-05-14",0.00,3.7,2.0
"SP",1996,"1996-05-14",3.00,3.5,1.6
"SP",1996,"1996-05-14",5.00,3.5,2.0
"SP",1996,"1996-05-14",8.00,4.3,1.7
"SP",1996,"1996-05-14",10.00,3.8,1.4
"SP",1996,"1996-05-14",12.00,3.6,1.2
"SP",1996,"1996-05-14",15.00,3.7,0.9
"SP",1996,"1996-05-14",18.00,5.1,0.2
"SP",1996,"1996-05-14",18.00,4.6,1.0
"SP",1996,"1996-05-29",0.00,1.4,0.7
"SP",1996,"1996-05-29",3.00,2.0,0.4
"SP",1996,"1996-05-29",5.00,4.3,1.5
"SP",1996,"1996-05-29",8.00,23.8,4.2
"SP",1996,"1996-05-29",10.00,6.1,2.9
"SP",1996,"1996-05-29",10.00,6.4,3.4
"SP",1996,"1996-05-29",12.00,5.0,2.2
"SP",1996,"1996-05-29",15.00,3.2,1.3
"SP",1996,"1996-05-29",18.00,2.8,1.0
"SP",1996,"1996-06-10",0.00,0.7,0.6
"SP",1996,"1996-06-10",3.00,0.8,0.5
"SP",1996,"1996-06-10",5.00,1.7,1.0
"SP",1996,"1996-06-10",5.00,1.4,1.3
"SP",1996,"1996-06-10",8.00,3.8,3.1
"SP",1996,"1996-06-10",10.00,21.9,10.0
"SP",1996,"1996-06-10",12.00,3.9,3.7
"SP",1996,"1996-06-10",15.00,1.5,2.0
"SP",1996,"1996-06-10",18.00,1.1,2.6
"SP",1996,"1996-06-26",0.00,1.2,0.5
"SP",1996,"1996-06-26",3.00,1.3,0.4
"SP",1996,"1996-06-26",3.00,1.1,0.6
"SP",1996,"1996-06-26",5.00,1.5,0.6
"SP",1996,"1996-06-26",8.00,2.4,1.5
"SP",1996,"1996-06-26",10.00,7.0,3.8
"SP",1996,"1996-06-26",12.00,12.1,7.2
"SP",1996,"1996-06-26",15.00,1.8,2.0
"SP",1996,"1996-06-26",18.00,7.1,3.4
"SP",1996,"1996-07-10",0.00,2.1,-0.5
"SP",1996,"1996-07-10",3.00,2.1,-0.4
"SP",1996,"1996-07-10",5.00,3.4,-1.0
"SP",1996,"1996-07-10",5.00,2.8,-0.3
"SP",1996,"1996-07-10",8.00,3.4,-0.7
"SP",1996,"1996-07-10",10.00,5.6,-0.6
"SP",1996,"1996-07-10",12.00,14.8,-1.5
"SP",1996,"1996-07-10",15.00,4.1,-0.4
"SP",1996,"1996-07-10",18.00,10.7,1.6
"SP",1996,"1996-07-25",0.00,2.1,-0.2
"SP",1996,"1996-07-25",3.00,2.6,-0.7
"SP",1996,"1996-07-25",5.00,2.2,-0.1
"SP",1996,"1996-07-25",8.00,4.9,-1.6
"SP",1996,"1996-07-25",10.00,4.7,-0.2
"SP",1996,"1996-07-25",12.00,8.6,-1.4
"SP",1996,"1996-07-25",12.00,8.7,-0.6
"SP",1996,"1996-07-25",15.00,6.1,1.0
"SP",1996,"1996-07-25",18.00,6.7,19.3
"SP",1996,"1996-08-08",0.00,1.0,1.0
"SP",1996,"1996-08-08",3.00,0.9,1.1
"SP",1996,"1996-08-08",5.00,0.7,2.5
"SP",1996,"1996-08-08",8.00,0.9,3.7
"SP",1996,"1996-08-08",18.00,7.2,13.3
"SP",1996,"1996-08-20",0.00,1.2,0.3
"SP",1996,"1996-08-20",3.00,1.9,-0.7
"SP",1996,"1996-08-20",5.00,2.4,-0.7
"SP",1996,"1996-08-20",8.00,3.3,0.2
"SP",1996,"1996-08-20",10.00,3.3,1.5
"SP",1996,"1996-08-20",12.00,3.8,3.8
"SP",1996,"1996-08-20",15.00,6.9,5.2
"SP",1996,"1996-08-20",18.00,5.3,7.7
"SP",1996,"1996-08-20",18.00,4.4,8.4
"SP",1996,"1996-09-05",0.00,0.7,0.9
"SP",1996,"1996-09-05",3.00,1.6,-0.4
"SP",1996,"1996-09-05",5.00,2.0,-0.4
"SP",1996,"1996-09-05",8.00,1.8,0.6
"SP",1996,"1996-09-05",10.00,3.3,2.6
"SP",1996,"1996-09-05",12.00,3.8,6.1
"SP",1996,"1996-09-05",15.00,6.2,8.3
"SP",1996,"1996-09-05",15.00,14.3,-2.0
"SP",1996,"1996-09-05",18.00,8.1,5.0
"SP",1996,"1996-09-18",0.00,1.9,-0.5
"SP",1996,"1996-09-18",3.00,1.7,-0.1
"SP",1996,"1996-09-18",5.00,0.9,1.1
"SP",1996,"1996-09-18",8.00,1.2,1.5
"SP",1996,"1996-09-18",10.00,3.1,4.0
"SP",1996,"1996-09-18",12.00,6.9,0.1
"SP",1996,"1996-09-18",15.00,12.8,1.0
"SP",1996,"1996-09-18",15.00,6.8,11.7
"SP",1996,"1996-09-18",18.00,4.3,12.5
"SP",1996,"1996-09-30",0.00,1.4,0.3
"SP",1996,"1996-09-30",3.00,1.7,0.1
"SP",1996,"1996-09-30",5.00,2.0,-0.1
"SP",1996,"1996-09-30",8.00,1.7,0.4
"SP",1996,"1996-09-30",10.00,5.5,-0.7
"SP",1996,"1996-09-30",10.00,6.0,-1.3
"SP",1996,"1996-09-30",12.00,5.2,1.5
"SP",1996,"1996-09-30",15.00,10.2,5.4
"SP",1996,"1996-09-30",18.00,3.5,13.6
"SP",1996,"1996-10-15",0.00,0.9,0.7
"SP",1996,"1996-10-15",3.00,2.0,-0.7
"SP",1996,"1996-10-15",5.00,0.8,1.5
"SP",1996,"1996-10-15",5.00,1.6,0.1
"SP",1996,"1996-10-15",8.00,2.1,-0.2
"SP",1996,"1996-10-15",10.00,2.0,0.0
"SP",1996,"1996-10-15",12.00,6.6,-0.2
"SP",1996,"1996-10-15",15.00,10.0,15.7
"SP",1996,"1996-10-15",18.00,8.3,11.3
"SP",1996,"1996-11-06",0.00,0.7,2.6
"SP",1996,"1996-11-06",3.00,0.7,2.5
"SP",1996,"1996-11-06",5.00,2.5,-0.5
"SP",1996,"1996-11-06",8.00,2.7,-0.8
"SP",1996,"1996-11-06",10.00,2.5,-0.5
"SP",1996,"1996-11-06",12.00,1.5,1.0
"SP",1996,"1996-11-06",15.00,0.8,2.4
"SP",1996,"1996-11-06",18.00,7.6,-2.8
"SP",1996,"1996-11-06",18.00,2.7,3.9
"SP",1997,"1997-01-14",0.00,1.3,0.4
"SP",1997,"1997-01-14",3.00,0.8,0.0
"SP",1997,"1997-01-14",5.00,0.6,0.2
"SP",1997,"1997-01-14",8.00,0.5,0.2
"SP",1997,"1997-01-14",10.00,0.3,0.3
"SP",1997,"1997-01-14",12.00,0.7,-0.4
"SP",1997,"1997-01-14",15.00,0.5,0.2
"SP",1997,"1997-01-14",18.00,-0.3,4.1
"SP",1997,"1997-02-17",0.00,0.9,0.4
"SP",1997,"1997-02-17",3.00,0.3,0.3
"SP",1997,"1997-02-17",5.00,0.2,0.2
"SP",1997,"1997-02-17",8.00,0.1,0.2
"SP",1997,"1997-02-17",10.00,0.1,0.3
"SP",1997,"1997-02-17",12.00,0.2,0.0
"SP",1997,"1997-02-17",15.00,0.2,0.4
"SP",1997,"1997-02-17",18.00,-3.6,8.9
"SP",1997,"1997-03-25",0.00,3.8,0.5
"SP",1997,"1997-03-25",3.00,0.6,0.7
"SP",1997,"1997-03-25",5.00,0.4,0.2
"SP",1997,"1997-03-25",8.00,0.1,0.1
"SP",1997,"1997-03-25",10.00,0.2,0.2
"SP",1997,"1997-03-25",12.00,0.1,0.2
"SP",1997,"1997-03-25",15.00,0.6,0.3
"SP",1997,"1997-03-25",18.00,-0.6,5.8
"SP",1997,"1997-05-06",0.00,7.3,2.9
"SP",1997,"1997-05-06",3.00,9.1,1.7
"SP",1997,"1997-05-06",5.00,7.8,2.0
"SP",1997,"1997-05-06",8.00,6.5,1.7
"SP",1997,"1997-05-06",10.00,5.5,1.1
"SP",1997,"1997-05-06",12.00,4.3,0.9
"SP",1997,"1997-05-06",15.00,3.9,0.5
"SP",1997,"1997-05-06",18.00,3.7,0.7
"SP",1997,"1997-05-21",0.00,4.5,1.8
"SP",1997,"1997-05-21",3.00,4.5,2.9
"SP",1997,"1997-05-21",5.00,6.8,-0.7
"SP",1997,"1997-05-21",8.00,4.5,3.7
"SP",1997,"1997-05-21",10.00,4.6,2.9
"SP",1997,"1997-05-21",12.00,4.3,3.0
"SP",1997,"1997-05-21",15.00,3.0,2.1
"SP",1997,"1997-05-21",18.00,3.3,0.8
"SP",1997,"1997-06-04",0.00,0.3,0.2
"SP",1997,"1997-06-04",3.00,0.7,0.2
"SP",1997,"1997-06-04",5.00,1.1,0.8
"SP",1997,"1997-06-04",8.00,2.7,3.2
"SP",1997,"1997-06-04",10.00,6.1,4.3
"SP",1997,"1997-06-04",12.00,4.4,3.3
"SP",1997,"1997-06-04",15.00,3.2,1.7
"SP",1997,"1997-06-04",18.00,4.3,1.2
"SP",1997,"1997-06-18",0.00,1.0,0.8
"SP",1997,"1997-06-18",3.00,1.5,0.8
"SP",1997,"1997-06-18",5.00,1.9,0.3
"SP",1997,"1997-06-18",8.00,1.5,0.4
"SP",1997,"1997-06-18",10.00,1.5,1.7
"SP",1997,"1997-06-18",12.00,3.7,3.4
"SP",1997,"1997-06-18",15.00,6.9,4.0
"SP",1997,"1997-06-18",18.00,3.9,-0.5
"SP",1997,"1997-07-01",0.00,0.7,0.3
"SP",1997,"1997-07-01",3.00,1.4,0.1
"SP",1997,"1997-07-01",5.00,1.7,1.5
"SP",1997,"1997-07-01",8.00,2.3,0.1
"SP",1997,"1997-07-01",10.00,3.7,-0.4
"SP",1997,"1997-07-01",12.00,6.6,-0.5
"SP",1997,"1997-07-01",15.00,7.0,0.0
"SP",1997,"1997-07-01",18.00,4.8,-1.2
"SP",1997,"1997-07-17",0.00,0.7,0.6
"SP",1997,"1997-07-17",3.00,0.6,1.1
"SP",1997,"1997-07-17",5.00,1.0,2.2
"SP",1997,"1997-07-17",8.00,1.0,2.1
"SP",1997,"1997-07-17",10.00,0.2,1.5
"SP",1997,"1997-07-17",15.00,1.2,2.4
"SP",1997,"1997-07-17",18.00,0.8,2.7
"SP",1997,"1997-07-29",0.00,0.0,1.7
"SP",1997,"1997-07-29",3.00,-0.7,3.1
