,lakeid,sampledate,Biovolume,CellBioVol,ice.pres,depth,chlor.surf,yearfrac,wtemp,o2,o2sat,cond,frlight,chlor.int,phaeo,ph,phair,alk,dic,tic,doc,toc,no3no2,no2,nh4,totnf,totnuf,totpf,totpuf,drsif,brsif,brsiuf,tpm,cl,so4,ca,mg,na,k,fe,mn,no3no2_sloh,nh4_sloh,kjdl_n_sloh,totpuf_sloh,drp_sloh,drsif_sloh,year4frac
,,7/12/00,NA,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,SP,7/13/00,,,0,,,0.527,14.83,10.12,105.82,NA,0.2,5.11,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000.527
,,7/26/00,TotalBiovolume,77778.75809,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,SP,7/27/00,,,0,0,1.8,0.566,14.86,9.12,96.18,NA,0.22,3.33,0.81,7.43,7.97,NA,8.97,9.13,3.54,3.49,2.02,NA,40.43,263.9,318.77,5.03,10.89,2748.05,2616.86,2837.51,0.49,NA,NA,NA,NA,NA,NA,0.31,0.03,NA,NA,NA,NA,NA,NA,2000.566
,,8/8/00,NA,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,SP,8/9/00,,,0,,,0.601,15.85,8.8,95.06,NA,0.31,4.05,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000.601
336,SP,8/22/00,,,0,,,0.637,15.75,8.72,95.05,92.38,0.26,3.49,0.38,7.58,7.93,631.62,8.88,9.09,3.72,3.72,0.99,NA,25.42,245.23,287.42,6.78,10.28,2862.93,2668.26,2699.18,0.28,5.74,1.37,10.4,2.92,2.55,0.7,0.21,0.02,NA,NA,NA,NA,NA,NA,2000.637
,,9/6/00,NA,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,SP,9/7/00,,,0,0,1.1,0.68,15.12,7.98,86.1,NA,0.23,2.18,2.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000.68
,,9/18/00,NA,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,SP,9/19/00,,,0,,,0.713,14.53,8.24,88.23,NA,0.25,3.91,2.04,7.33,7.84,NA,9.01,9.1,3.88,3.75,1.38,NA,63,246.74,297.3,4.82,13.01,2670.76,2782.52,2834.02,0.21,NA,NA,NA,NA,NA,NA,0.29,0.04,NA,NA,NA,NA,NA,NA,2000.713
,,10/3/00,NA,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,SP,10/4/00,,,0,0,2.9,0.754,12.67,8.22,84.62,NA,0.21,4.67,2.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000.754
,,10/17/00,NA,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,SP,10/18/00,,,0,,,0.792,10.83,8.43,82.44,NA,0.24,4.96,3.03,7.24,7.68,NA,9.26,9.34,3.81,3.83,3.38,NA,52.06,260.44,309.26,10.03,13.05,2750.32,3025.73,3049.88,0.21,NA,NA,NA,NA,NA,NA,0.35,0.04,NA,NA,NA,NA,NA,NA,2000.792
,,11/1/00,NA,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,SP,11/2/00,,,0,0,3,0.833,10.16,8.81,84.44,NA,0.21,4.01,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000.833
,,11/16/00,TotalBiovolume,95748.80998,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,SP,11/17/00,,,0,,,0.874,7.12,9.93,87.06,93,0.16,5.48,1.39,7.32,7.9,656.62,9.01,9.05,3.38,3.39,3.89,NA,42.86,227.77,267.12,3.38,10.24,2814.44,2868.35,2916.13,0.09,5.95,2.22,10.4,2.95,2.62,0.72,0.07,0.02,NA,NA,NA,NA,NA,NA,2000.874
343,SP,1/22/01,NA,NA,1,0,5.5,1.058,3.11,9.81,77.35,NA,0.31,1.83,0.31,7.25,7.9,NA,9.42,9.6,3.46,3.5,10.9,NA,103.79,287.89,303.1,4.53,10.83,3016.19,2950.17,3085.86,0,NA,NA,NA,NA,NA,NA,0.06,0.06,NA,NA,NA,NA,NA,NA,2001.058
344,SP,2/28/01,TotalBiovolume,21262.77994,1,0,2.2,1.159,3.08,9.02,70.87,96.66,0.44,0.78,0.22,7.23,7.94,683.7,9.04,9.1,3.02,2.71,38.97,NA,147.17,395.09,421.98,4.64,14.62,3332.01,3125.07,3201.73,0,6.23,2.08,10.76,3.07,2.73,0.7,0.81,0.17,NA,NA,NA,NA,NA,NA,2001.159
345,SP,4/3/01,NA,NA,0,0,3,1.252,3.44,9.14,72.56,NA,0.29,2.16,0.27,7.1,7.94,NA,9.62,9.57,3.32,3.25,72.37,NA,48,288.89,316.84,6.09,16.42,3139.19,3212.93,3301.12,0,NA,NA,NA,NA,NA,NA,0.1,0.03,NA,NA,NA,NA,NA,NA,2001.252
346,SP,4/30/01,TotalBiovolume,28410.14551,0,0,11,1.326,7.16,12.57,110.63,91.74,0.16,10.04,0.8,7.48,7.97,649.82,8.59,8.9,3.44,3.22,16.91,NA,23.65,144.91,187.8,3.51,8.64,2955.45,3056.76,3696.41,0.09,5.9,2.29,10.34,2.97,2.65,0.67,0.04,0,NA,NA,NA,NA,NA,NA,2001.326
347,SP,5/14/01,NA,NA,0,0,1.9,1.364,9.75,10.69,100.42,NA,0.21,4.08,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001.364
348,SP,5/29/01,TotalBiovolume,41235.72366,0,,,1.405,11.32,10.34,100.28,NA,0.24,3.9,0.15,7.57,7.92,NA,8.57,8.58,3.18,3.14,8.02,NA,13.62,198.92,227.15,1.36,4.03,2753.29,2982.93,3066.82,0.1,NA,NA,NA,NA,NA,NA,0.01,0.01,NA,NA,NA,NA,NA,NA,2001.405
349,SP,6/11/01,NA,NA,0,,,1.441,12.69,11.05,110.74,NA,0.29,5.48,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001.441
350,SP,6/26/01,TotalBiovolume,134990.8154,0,0,1.7,1.482,14.74,11.37,118.96,NA,0.25,3.23,0.76,7.6,7.89,NA,8.31,8.6,3.22,3.25,0.94,NA,10.66,229.97,239.45,5.59,8.84,2707.98,2577.27,2650.58,0.14,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,2001.482
351,SP,7/9/01,NA,NA,0,,,1.518,15.45,10.2,108.16,NA,0.25,3.77,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001.518
352,SP,7/24/01,TotalBiovolume,22145.11309,0,0,0.7,1.559,17.35,9.49,105.02,NA,0.29,4.6,0.12,7.52,7.94,NA,8.71,8.79,3.45,3.39,3.15,NA,51.27,140.2,130.79,1.88,4.08,2658.15,2843.98,2874.71,0.11,NA,NA,NA,NA,NA,NA,0.02,0.03,NA,NA,NA,NA,NA,NA,2001.559
353,SP,8/6/01,NA,NA,0,0,0.7,1.595,17.88,9.07,101.75,NA,0.28,2.69,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001.595
354,SP,8/20/01,TotalBiovolume,29306.01224,0,0,1.2,1.633,17.05,8.66,96.32,92.63,0.33,2.04,0.72,7.49,8,658.15,8.37,8.44,3.41,3.35,4.42,NA,42.39,249.66,299.71,0.57,7.17,2781.3,3087,3135.23,0.12,4.31,2.3,10.8,3.1,2.73,0.7,0.17,0.03,NA,NA,NA,NA,NA,NA,2001.633
355,SP,9/4/01,NA,NA,0,0,1.1,1.674,16.82,8.77,97.86,NA,0.23,2.08,2.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001.674
356,SP,9/18/01,NA,NA,0,,,1.712,15.28,8.34,90.22,NA,0.3,2.09,3.13,7.4,7.84,NA,9.01,9.16,3.42,3.54,4.11,NA,43.27,219.51,259.78,4.36,9.92,3010.24,2982.27,3068.47,0.11,NA,NA,NA,NA,NA,NA,0.28,0.03,NA,NA,NA,NA,NA,NA,2001.712
357,SP,10/2/01,NA,NA,0,0,0.9,1.751,13.39,8.35,86.89,NA,0.28,1.7,3.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001.751
358,SP,10/15/01,NA,NA,0,,,1.786,11.85,8.45,84.08,NA,0.28,2.58,2.28,7.33,7.62,NA,8.73,8.76,3.38,3.17,19.62,NA,123.77,234.73,281.19,1.23,4.22,2959.86,3024.81,3265.75,0.33,NA,NA,NA,NA,NA,NA,0.38,0.05,NA,NA,NA,NA,NA,NA,2001.786
359,SP,10/29/01,NA,NA,0,0,2.4,1.825,9.13,9.56,88.13,NA,0.2,2,3.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001.825
360,SP,11/15/01,TotalBiovolume,139887.1505,0,,,1.871,7.92,10.81,96.69,95.49,0.19,3.25,0.65,7.48,7.78,649.05,8.98,9.06,3.37,3.32,13.27,NA,48.14,183.6,229.13,13.54,14.12,2918.12,2846.58,2932.58,0.08,4.41,2.29,10.7,3,2.64,0.69,0.02,0.01,NA,NA,NA,NA,NA,NA,2001.871
361,SP,1/16/02,NA,NA,1,0,0.3,2.041,2.46,12.59,97.71,NA,0.22,0.32,0.56,7.33,7.99,NA,9.05,9.18,3.34,3.17,15.98,NA,74.31,433.99,477.18,3.1,5.38,3107.17,3125.41,3176.52,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.041
362,SP,2/28/02,TotalBiovolume,52925.62857,1,,,2.159,2.6,11.49,89.19,98.76,0.28,0.15,0.4,7.31,7.84,671.38,8.89,8.9,3.17,3.06,47.52,NA,39.67,401.67,421.49,3.9,5.47,3220.66,3275.79,3337.26,0,6.21,2.73,10.73,3.06,2.4,0.69,0.04,0.03,NA,NA,NA,NA,NA,NA,2002.159
363,SP,4/1/02,NA,NA,0,0,4.1,2.247,2.56,10.83,83.92,NA,0.42,1.68,1.2,7.3,7.93,NA,9.82,9.95,3.02,2.93,55.47,NA,314.89,687.68,696.27,59.3,73.29,3742.25,3856.71,3855.51,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.247
364,SP,4/23/02,TotalBiovolume,127889.5355,0,0,3.1,2.307,4.07,11.46,93,93.12,0.18,2.3,2.2,7.19,7.94,636.01,8.92,9.14,2.94,2.9,63.44,NA,40.51,302.74,416.08,11.13,23.35,2851.91,3074.33,3041.85,0.1,5.93,2.56,10.54,2.98,2.61,0.69,0.07,0.01,NA,NA,NA,NA,NA,NA,2002.307
365,SP,5/7/02,NA,NA,0,0,5.3,2.345,5.98,12.13,103.38,NA,0.17,5.54,1.58,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.345
366,SP,5/22/02,NA,NA,0,,,2.386,8.19,13.11,118.13,NA,0.16,5.97,0.61,7.83,7.94,NA,8.25,8.53,3.2,3.27,12.41,NA,8.94,195.23,265.49,3.25,9.13,2772.52,2802.48,2948.06,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.386
367,SP,6/5/02,NA,NA,0,0,0.7,2.425,11.26,12.53,120.88,NA,0.22,5.29,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.425
368,SP,6/19/02,TotalBiovolume,114042.3605,0,,,2.463,13.08,10.46,105.12,NA,0.24,3.11,1.61,7.61,7.97,NA,8.28,8.34,3.38,3.42,4.1,NA,21.45,277.79,404.87,6.57,12.93,2659.39,2452.65,2617.33,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.463
369,SP,7/3/02,NA,NA,0,0,0.6,2.501,15.85,10.21,108.1,NA,0.23,2.32,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.501
370,SP,7/17/02,TotalBiovolume,72801.22226,0,,,2.54,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.54
371,SP,7/30/02,NA,NA,0,0,2.2,2.575,17.14,9.55,105.75,NA,0.24,4.81,2.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.575
372,SP,8/14/02,TotalBiovolume,45852.44843,0,0,1.7,2.616,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,NA,NA,NA,NA,NA,NA,2002.616
373,SP,8/29/02,NA,NA,0,,,2.658,16.85,8.73,97.21,NA,0.23,5.19,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.658
374,SP,9/12/02,NA,NA,0,0,2.2,2.696,16.89,8.33,93.67,NA,0.24,4.31,0.64,7.45,8.05,NA,8.93,9.06,3.48,3.44,1.37,NA,33,246.66,296.36,4.08,11.47,2648.63,2863.24,2865.53,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.696
375,SP,9/26/02,NA,NA,0,,,2.734,14.46,8.01,85.38,NA,NA,4.91,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.734
376,SP,10/9/02,NA,NA,0,0,3.6,2.77,12.42,8.55,86.59,NA,0.18,4.08,1.59,7.41,7.7,NA,6.12,8.65,2.24,3.24,3.63,NA,43.76,202.75,264.7,6.33,11.04,2636.44,2670.6,2757.05,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.77
377,SP,10/24/02,NA,NA,0,,,2.811,8.97,9.93,91.33,NA,0.14,4.21,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.811
378,SP,11/7/02,TotalBiovolume,79280.51352,0,0,4,2.849,6.44,10.06,86.72,98.49,0.14,3.98,0.09,7.4,7.68,655.48,8.64,8.78,3.26,3.12,4.53,NA,33.61,225.46,259.75,5.86,11.38,3091.4,2727.97,2838.04,0.11,6.47,2.28,10.55,2.99,2.65,0.68,0.06,0,NA,NA,NA,NA,NA,NA,2002.849
379,SP,1/15/03,NA,NA,1,,,3.038,3.36,12.17,96.8,NA,NA,3.82,0.96,7.48,7.91,NA,10.07,10.12,3.74,3.55,13.2,NA,95.3,390.18,474.44,14.26,16.35,3265.33,3411.69,3406.64,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003.038
380,SP,3/6/03,TotalBiovolume,39769.15413,1,0,9,3.175,3.46,8.97,71.24,102.34,0.35,2.4,0.84,7.23,7.86,703.52,10.12,10.26,3.76,3.71,51.35,NA,115.6,355.54,361.53,5.4,10.66,3087.46,3204.71,3340.83,0,7.09,2.41,11.12,3.12,2.72,0.73,0.07,0.06,NA,NA,NA,NA,NA,NA,2003.175
381,SP,4/2/03,NA,NA,0,0,31.5,3.249,3.98,9.57,77.41,NA,0.25,6.42,1.84,7.22,7.84,NA,8.91,9.19,3.07,2.88,58.01,NA,266.86,474.34,580.33,27.87,32.92,3287.15,NA,997,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003.249
382,SP,4/29/03,TotalBiovolume,69635.17216,0,0,3.4,3.323,6.06,11.02,94.36,94.48,0.21,4.17,0.89,7.15,7.93,663.36,9.3,9.54,3.24,3.13,28.35,NA,79.52,553.91,595.39,7.79,16.4,2987.96,NA,NA,0.23,6.49,2.31,10.25,2.89,2.51,0.65,0.1,0.04,NA,NA,NA,NA,NA,NA,2003.323
383,SP,5/14/03,NA,NA,0,,,3.364,8.39,9.89,90.43,NA,0.19,5.75,1.21,7.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003.364
384,SP,5/30/03,NA,NA,0,0,2.1,3.408,10.88,9.71,94.84,NA,NA,5,1.01,7.38,7.9,NA,8.91,9,3.4,3.35,9.33,NA,14.78,246.01,354.33,5.5,13.15,2619.09,NA,NA,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003.408
385,SP,6/9/03,NA,NA,0,0,1.6,3.436,11.69,9.04,90.17,NA,0.19,5.04,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003.436
386,SP,6/23/03,TotalBiovolume,53497.5692,0,,,3.474,14,9.26,96.93,NA,0.23,3.91,0.53,7.41,8.06,NA,8.42,8.61,3.58,3.52,4.87,NA,22.82,235.92,294.85,3.57,9.71,2498.06,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003.474
387,SP,7/7/03,NA,NA,0,0,0.5,3.512,14.88,9.23,98.64,NA,0.25,3.46,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003.512
388,SP,7/21/03,TotalBiovolume,76879.44305,0,,,3.551,15.42,8.8,95.17,NA,0.23,3.29,1.85,7.51,7.96,NA,8.75,8.91,3.57,3.46,5.3,NA,23.09,215.4,245.01,6.27,11.85,2282.87,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003.551
389,SP,8/4/03,NA,NA,0,0,3.3,3.589,16.23,9.09,100.22,NA,0.27,7,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003.589
390,SP,8/20/03,TotalBiovolume,70854.36054,0,,,3.633,17.6,8.29,94.17,95.64,0.27,4.53,0.88,7.53,8.17,661.69,9.13,9.23,3.91,3.72,3.14,NA,84.77,237.4,272.57,7.66,15.38,2163.16,NA,NA,0.32,6.76,2.32,10.18,2.91,2.54,0.67,0.23,0.02,NA,NA,NA,NA,NA,NA,2003.633
391,SP,9/3/03,NA,NA,0,0,1.2,3.671,16.43,8.23,91.73,NA,0.25,3.49,2.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003.671
392,SP,9/16/03,NA,NA,0,,,3.707,15.91,7.95,87.81,NA,0.24,4.07,1.83,7.46,7.91,NA,8.98,9.08,3.44,3.39,0.43,NA,31.49,326.09,371.85,5.14,11.39,2427.53,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003.707
393,SP,10/1/03,NA,NA,0,0,1.9,3.748,12.46,7.93,80.92,NA,0.29,4.82,2.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003.748
394,SP,10/14/03,NA,NA,0,,,3.784,11.93,8.25,82.72,NA,NA,4.04,2.27,7.29,7.88,NA,9.38,9.38,3.61,3.55,3.74,NA,77.57,265.27,359.04,5.98,14.89,2508.57,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003.784
395,SP,10/28/03,NA,NA,0,0,2.9,3.822,9.67,8.43,79.21,NA,0.24,3.41,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003.822
396,SP,11/13/03,TotalBiovolume,102362.2103,0,,,3.866,5.68,11.4,96.45,96.62,0.13,3.06,0.64,7.33,7.99,666.09,7.01,7,5.57,5.57,2.63,NA,27.59,242.7,288.1,2.02,7.14,2533.73,NA,NA,0.04,7.01,2.38,10.54,3.02,2.74,0.69,0.11,0,NA,NA,NA,NA,NA,NA,2003.866
397,SP,1/12/04,NA,NA,1,0,11.4,4.03,3.1,11.44,90.28,NA,0.2,3.14,1,7.29,7.98,NA,8.94,8.67,3.14,2.76,20.84,NA,99.3,405.35,419.37,3.76,10.56,3053.31,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004.03
398,SP,2/18/04,,,1,,,4.131,3.01,9.8,77.07,103.45,NA,1.4,0.65,7.22,7.91,701.14,10.46,10.4,3.42,3.21,59.75,NA,171.05,484.44,549.73,6.15,15.86,3459.48,NA,NA,0,6.06,2.14,12.54,3.47,2.99,0.7,1.41,0.22,NA,NA,NA,NA,NA,NA,2004.131
399,SP,4/7/04,NA,NA,0,,,4.265,3.63,9.44,75.63,NA,0.3,0.76,0.56,7.18,7.56,NA,8.55,10.89,2.87,3.35,89.84,NA,310.15,604.27,638.16,21.28,26.79,3004.7,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004.265
400,SP,4/30/04,TotalBiovolume,124704.1185,0,0,4,4.328,6.14,11.21,95.97,93.14,NA,6.7,0.27,7.39,7.86,638.15,8.86,9.03,3.15,3.17,58.38,NA,13.71,315.15,340.58,9.96,12.14,2813.83,NA,NA,0.08,5.52,2.13,10.24,2.87,2.55,0.62,0.04,0,NA,NA,NA,NA,NA,NA,2004.328
401,SP,5/10/04,NA,NA,0,,,4.355,7.85,12.09,108.14,NA,NA,5.1,3.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004.355
402,SP,5/24/04,NA,NA,0,0,2,4.393,9.83,10.74,100.85,NA,0.18,4.12,1.5,7.57,7.85,NA,7.5,8.59,3.31,3.11,13.38,NA,70.12,265.3,341.57,3.27,9.27,2537.58,NA,NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004.393
403,SP,6/7/04,NA,NA,0,,,4.432,11.78,11.27,110.91,NA,0.26,2.4,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004.432
404,SP,6/22/04,TotalBiovolume,80990.95401,0,0,1.1,4.473,13.62,10.72,109.28,NA,0.23,2.47,1.66,7.59,7.96,NA,8.39,8.54,3.32,3.29,13.2,NA,60.97,274.55,290.6,2.35,7.28,2544.2,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004.473
405,SP,7/6/04,NA,NA,0,,,4.511,14.19,9.42,97.59,NA,0.19,2.08,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004.511
406,SP,7/21/04,TotalBiovolume,38911.84667,0,0,1,4.552,15.98,9.75,105.12,NA,0.24,1.78,1.07,7.46,7.94,NA,8.59,8.73,3.48,3.43,13.78,NA,35.35,247.56,259.46,1.88,5.57,2727.52,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004.552
407,SP,8/2/04,NA,NA,0,,,4.585,16.41,9.86,106.67,NA,0.27,1.78,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004.585
408,SP,8/16/04,TotalBiovolume,34815.18089,0,0,1.1,4.623,15.17,5.99,65.33,94.9,0.26,1.81,2.5,7.55,7.92,647.9,8.64,8.78,3.44,3.42,16.45,NA,204.01,240.56,250.56,3.5,9.04,2665.48,NA,NA,0.16,7.01,2.41,11.31,3.11,3.08,0.7,0.05,0,NA,NA,NA,NA,NA,NA,2004.623
409,SP,8/30/04,NA,NA,0,,,4.661,15.11,9.06,97.09,NA,0.24,2.28,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004.661
410,SP,9/13/04,NA,NA,0,0,1.4,4.699,15.56,8.91,96.85,NA,0.25,3.47,1.82,7.4,7.93,NA,8.54,8.67,3.37,3.3,2.2,NA,34.19,237.55,232.26,5.94,9.79,2720.06,NA,NA,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004.699
