"sampledate","species_name","density"
1983-06-23,"DIAPHANOSOMA BIRGEI",0
1983-06-23,"MESOCYCLOPS EDAX",0
1983-06-23,"DIAPHANOSOMA",0
1983-06-23,"ASCOMORPHA OVALIS",0
1983-06-23,"GASTROPUS",0
1983-06-23,"UNKNOWN",0
1983-06-23,"POLYARTHRA",0
1983-06-23,"UNKNOWN ROTIFER",0
1983-06-23,"LECANE INERMIS",0
1983-06-23,"TRICHOCERCA CYLINDRICA",0
1983-06-23,"LECANE MIRA",0
1983-06-23,"MANFREDIUM EUDACTYLOTUM",0
1983-06-23,"KERATELLA CRASSA",0
1983-06-23,"BRACHIONUS",0
1983-06-23,"MONOSTYLA OBTUSA",0
1983-06-23,"KERATELLA",0
1983-06-23,"ASCOMORPHA SALTANS",0
1983-06-23,"EPISCHURA LACUSTRIS",0
1983-06-23,"DAPHNIA AMBIGUA",0
1983-06-23,"LECANE TUDICOLA",0
1983-06-23,"LEPADELLA",0
1983-06-23,"CEPHALODELLA",0
1983-06-23,"NOTOMMATA",0
1983-06-23,"KERATELLA EARLINAE",0
1983-06-23,"KERATELLA TESTUDO",0
1983-06-23,"LEPADELLA ACUMINATA",0
1983-06-23,"EUCHLANIS",0
1983-06-23,"PLOESOMA LENTICULARE",0
1983-06-23,"TRICHOTRIA",0
1983-06-23,"POLYARTHRA MAJOR",0
1983-06-23,"CLADOCERAN",0
1983-06-23,"ENCENTRUM",0
1983-06-23,"SCAPHOLEBERIS",0
1983-06-23,"HOLOPEDIUM",0
1983-06-23,"LEPADELLA PATELLA",0
1983-06-23,"TRICHOCERCA ROUSSELETI",0
1983-06-23,"NOTHOLCA MICHIGANENSIS",0
1983-08-17,"ASCOMORPHA",29.4
1983-08-17,"ASCOMORPHA ECAUDIS",1.3
1983-08-17,"BOSMINIDAE",5.8
1983-08-17,"CHYDORUS",0
1983-08-17,"KERATELLA TAUROCEPHALA",20.5
1983-08-17,"KERATELLA TICINENSIS",846
1983-08-17,"TROPOCYCLOPS PRASINUS MEXICANUS",32
1983-08-17,"ASPLANCHNA",0
1983-08-17,"COPEPOD NAUPLII",88.2
1983-08-17,"CYCLOPOID",0
1983-08-17,"LECANE TENUISETA",0
1983-08-17,"MONOSTYLA LUNARIS",0
1983-08-17,"SYNCHAETA",0
1983-08-17,"DAPHNIA PULICARIA",0
1983-08-17,"GASTROPUS HYPTOPUS",0
1983-08-17,"HOLOPEDIUM GIBBERUM",2.6
1983-08-17,"POLYARTHRA VULGARIS",0
1983-08-17,"TRICHOCERCA BIROSTRIS",0
1983-08-17,"CERIODAPHNIA",12.8
1983-08-17,"GASTROPUS STYLIFER",1.3
1983-08-17,"DIACYCLOPS THOMASI",0
1983-08-17,"LEPADELLA TRIPTERA",0
1983-08-17,"CONOCHILOIDES",0
1983-08-17,"CONOCHILUS",0
1983-08-17,"DAPHNIA PARVULA",0
1983-08-17,"KELLICOTTIA BOSTONIENSIS",0
1983-08-17,"DAPHNIA MENDOTAE",0
1983-08-17,"KERATELLA HIEMALIS",0
1983-08-17,"ACANTHOCYCLOPS VERNALIS",0
1983-08-17,"FILINIA TERMINALIS",0
1983-08-17,"KERATELLA QUADRATA",0
1983-08-17,"ORTHOCYCLOPS MODESTUS",0
1983-08-17,"TRICHOCERCA",0
1983-08-17,"DAPHNIA",0
1983-08-17,"KELLICOTTIA LONGISPINA",0
1983-08-17,"POLYARTHRA REMATA",0
1983-08-17,"KERATELLA COCHLEARIS",0
1983-08-17,"MONOSTYLA",0
1983-08-17,"LECANE",0
1983-08-17,"TRICHOCERCA MULTICRINIS",0
1983-08-17,"CALANOID",0
1983-08-17,"SKISTODIAPTOMUS OREGONENSIS",0
1983-08-17,"DIAPHANOSOMA BIRGEI",0
1983-08-17,"MESOCYCLOPS EDAX",0
1983-08-17,"DIAPHANOSOMA",0
1983-08-17,"ASCOMORPHA OVALIS",0
1983-08-17,"GASTROPUS",0
1983-08-17,"UNKNOWN",0
1983-08-17,"POLYARTHRA",0
1983-08-17,"UNKNOWN ROTIFER",0
1983-08-17,"LECANE INERMIS",0
1983-08-17,"TRICHOCERCA CYLINDRICA",0
1983-08-17,"LECANE MIRA",0
1983-08-17,"MANFREDIUM EUDACTYLOTUM",0
1983-08-17,"KERATELLA CRASSA",0
1983-08-17,"BRACHIONUS",0
1983-08-17,"MONOSTYLA OBTUSA",0
1983-08-17,"KERATELLA",0
1983-08-17,"ASCOMORPHA SALTANS",0
1983-08-17,"EPISCHURA LACUSTRIS",0
1983-08-17,"DAPHNIA AMBIGUA",0
1983-08-17,"LECANE TUDICOLA",0
1983-08-17,"LEPADELLA",0
1983-08-17,"CEPHALODELLA",0
1983-08-17,"NOTOMMATA",0
1983-08-17,"KERATELLA EARLINAE",0
1983-08-17,"KERATELLA TESTUDO",0
1983-08-17,"LEPADELLA ACUMINATA",0
1983-08-17,"EUCHLANIS",0
1983-08-17,"PLOESOMA LENTICULARE",0
1983-08-17,"TRICHOTRIA",0
1983-08-17,"POLYARTHRA MAJOR",0
1983-08-17,"CLADOCERAN",0
1983-08-17,"ENCENTRUM",0
1983-08-17,"SCAPHOLEBERIS",0
1983-08-17,"HOLOPEDIUM",0
1983-08-17,"LEPADELLA PATELLA",0
1983-08-17,"TRICHOCERCA ROUSSELETI",0
1983-08-17,"NOTHOLCA MICHIGANENSIS",0
1983-11-14,"ASCOMORPHA",7.8
1983-11-14,"ASCOMORPHA ECAUDIS",0
1983-11-14,"BOSMINIDAE",1.7
1983-11-14,"CHYDORUS",0
1983-11-14,"KERATELLA TAUROCEPHALA",176.9
1983-11-14,"KERATELLA TICINENSIS",149
1983-11-14,"TROPOCYCLOPS PRASINUS MEXICANUS",3.1
1983-11-14,"ASPLANCHNA",0
1983-11-14,"COPEPOD NAUPLII",3.5
1983-11-14,"CYCLOPOID",0
1983-11-14,"LECANE TENUISETA",0
1983-11-14,"MONOSTYLA LUNARIS",0
1983-11-14,"SYNCHAETA",7
1983-11-14,"DAPHNIA PULICARIA",0
1983-11-14,"GASTROPUS HYPTOPUS",0
1983-11-14,"HOLOPEDIUM GIBBERUM",0
1983-11-14,"POLYARTHRA VULGARIS",0
1983-11-14,"TRICHOCERCA BIROSTRIS",0
1983-11-14,"CERIODAPHNIA",0.4
1983-11-14,"GASTROPUS STYLIFER",0
1983-11-14,"DIACYCLOPS THOMASI",0.4
1983-11-14,"LEPADELLA TRIPTERA",0
1983-11-14,"CONOCHILOIDES",0
1983-11-14,"CONOCHILUS",0
1983-11-14,"DAPHNIA PARVULA",0
1983-11-14,"KELLICOTTIA BOSTONIENSIS",0
1983-11-14,"DAPHNIA MENDOTAE",0
1983-11-14,"KERATELLA HIEMALIS",0
1983-11-14,"ACANTHOCYCLOPS VERNALIS",0
1983-11-14,"FILINIA TERMINALIS",0
1983-11-14,"KERATELLA QUADRATA",0
1983-11-14,"ORTHOCYCLOPS MODESTUS",0
1983-11-14,"TRICHOCERCA",0
1983-11-14,"DAPHNIA",0
1983-11-14,"KELLICOTTIA LONGISPINA",0
1983-11-14,"POLYARTHRA REMATA",0
1983-11-14,"KERATELLA COCHLEARIS",0
1983-11-14,"MONOSTYLA",0
1983-11-14,"LECANE",0
1983-11-14,"TRICHOCERCA MULTICRINIS",0
1983-11-14,"CALANOID",0
1983-11-14,"SKISTODIAPTOMUS OREGONENSIS",0
1983-11-14,"DIAPHANOSOMA BIRGEI",0
1983-11-14,"MESOCYCLOPS EDAX",0
1983-11-14,"DIAPHANOSOMA",0
1983-11-14,"ASCOMORPHA OVALIS",0
1983-11-14,"GASTROPUS",0
1983-11-14,"UNKNOWN",0
1983-11-14,"POLYARTHRA",0
1983-11-14,"UNKNOWN ROTIFER",0
1983-11-14,"LECANE INERMIS",0
1983-11-14,"TRICHOCERCA CYLINDRICA",0
1983-11-14,"LECANE MIRA",0
1983-11-14,"MANFREDIUM EUDACTYLOTUM",0
1983-11-14,"KERATELLA CRASSA",0
1983-11-14,"BRACHIONUS",0
1983-11-14,"MONOSTYLA OBTUSA",0
1983-11-14,"KERATELLA",0
1983-11-14,"ASCOMORPHA SALTANS",0
1983-11-14,"EPISCHURA LACUSTRIS",0
1983-11-14,"DAPHNIA AMBIGUA",0
1983-11-14,"LECANE TUDICOLA",0
1983-11-14,"LEPADELLA",0
1983-11-14,"CEPHALODELLA",0
1983-11-14,"NOTOMMATA",0
1983-11-14,"KERATELLA EARLINAE",0
1983-11-14,"KERATELLA TESTUDO",0
1983-11-14,"LEPADELLA ACUMINATA",0
1983-11-14,"EUCHLANIS",0
1983-11-14,"PLOESOMA LENTICULARE",0
1983-11-14,"TRICHOTRIA",0
1983-11-14,"POLYARTHRA MAJOR",0
1983-11-14,"CLADOCERAN",0
1983-11-14,"ENCENTRUM",0
1983-11-14,"SCAPHOLEBERIS",0
1983-11-14,"HOLOPEDIUM",0
1983-11-14,"LEPADELLA PATELLA",0
1983-11-14,"TRICHOCERCA ROUSSELETI",0
1983-11-14,"NOTHOLCA MICHIGANENSIS",0
1984-02-28,"ASCOMORPHA",19.3
1984-02-28,"ASCOMORPHA ECAUDIS",0
1984-02-28,"BOSMINIDAE",6.7
1984-02-28,"CHYDORUS",0
1984-02-28,"KERATELLA TAUROCEPHALA",118.5
1984-02-28,"KERATELLA TICINENSIS",12.6
1984-02-28,"TROPOCYCLOPS PRASINUS MEXICANUS",4.4
1984-02-28,"ASPLANCHNA",4.4
1984-02-28,"COPEPOD NAUPLII",0
1984-02-28,"CYCLOPOID",0
1984-02-28,"LECANE TENUISETA",0
1984-02-28,"MONOSTYLA LUNARIS",0.7
1984-02-28,"SYNCHAETA",0
1984-02-28,"DAPHNIA PULICARIA",0
1984-02-28,"GASTROPUS HYPTOPUS",0
1984-02-28,"HOLOPEDIUM GIBBERUM",0
1984-02-28,"POLYARTHRA VULGARIS",0
1984-02-28,"TRICHOCERCA BIROSTRIS",0
1984-02-28,"CERIODAPHNIA",0
1984-02-28,"GASTROPUS STYLIFER",0
1984-02-28,"DIACYCLOPS THOMASI",0
1984-02-28,"LEPADELLA TRIPTERA",0
1984-02-28,"CONOCHILOIDES",0
1984-02-28,"CONOCHILUS",0
1984-02-28,"DAPHNIA PARVULA",0
1984-02-28,"KELLICOTTIA BOSTONIENSIS",0.7
1984-02-28,"DAPHNIA MENDOTAE",0
1984-02-28,"KERATELLA HIEMALIS",0.7
1984-02-28,"ACANTHOCYCLOPS VERNALIS",0
1984-02-28,"FILINIA TERMINALIS",0
1984-02-28,"KERATELLA QUADRATA",0
1984-02-28,"ORTHOCYCLOPS MODESTUS",0
1984-02-28,"TRICHOCERCA",0
1984-02-28,"DAPHNIA",0
1984-02-28,"KELLICOTTIA LONGISPINA",0
1984-02-28,"POLYARTHRA REMATA",0
1984-02-28,"KERATELLA COCHLEARIS",0
1984-02-28,"MONOSTYLA",0
1984-02-28,"LECANE",0
1984-02-28,"TRICHOCERCA MULTICRINIS",0
1984-02-28,"CALANOID",0
1984-02-28,"SKISTODIAPTOMUS OREGONENSIS",0
1984-02-28,"DIAPHANOSOMA BIRGEI",0
1984-02-28,"MESOCYCLOPS EDAX",0
1984-02-28,"DIAPHANOSOMA",0
1984-02-28,"ASCOMORPHA OVALIS",0
1984-02-28,"GASTROPUS",0
1984-02-28,"UNKNOWN",0
1984-02-28,"POLYARTHRA",0
1984-02-28,"UNKNOWN ROTIFER",0
1984-02-28,"LECANE INERMIS",0
1984-02-28,"TRICHOCERCA CYLINDRICA",0
1984-02-28,"LECANE MIRA",0
1984-02-28,"MANFREDIUM EUDACTYLOTUM",0
1984-02-28,"KERATELLA CRASSA",0
1984-02-28,"BRACHIONUS",0
1984-02-28,"MONOSTYLA OBTUSA",0
1984-02-28,"KERATELLA",0
1984-02-28,"ASCOMORPHA SALTANS",0
1984-02-28,"EPISCHURA LACUSTRIS",0
1984-02-28,"DAPHNIA AMBIGUA",0
1984-02-28,"LECANE TUDICOLA",0
1984-02-28,"LEPADELLA",0
1984-02-28,"CEPHALODELLA",0
1984-02-28,"NOTOMMATA",0
1984-02-28,"KERATELLA EARLINAE",0
1984-02-28,"KERATELLA TESTUDO",0
1984-02-28,"LEPADELLA ACUMINATA",0
1984-02-28,"EUCHLANIS",0
1984-02-28,"PLOESOMA LENTICULARE",0
1984-02-28,"TRICHOTRIA",0
1984-02-28,"POLYARTHRA MAJOR",0
1984-02-28,"CLADOCERAN",0
1984-02-28,"ENCENTRUM",0
1984-02-28,"SCAPHOLEBERIS",0
1984-02-28,"HOLOPEDIUM",0
1984-02-28,"LEPADELLA PATELLA",0
1984-02-28,"TRICHOCERCA ROUSSELETI",0
1984-02-28,"NOTHOLCA MICHIGANENSIS",0
1984-05-08,"ASCOMORPHA",122
1984-05-08,"ASCOMORPHA ECAUDIS",0
1984-05-08,"BOSMINIDAE",0
1984-05-08,"CHYDORUS",0
1984-05-08,"KERATELLA TAUROCEPHALA",504.2
1984-05-08,"KERATELLA TICINENSIS",18.6
1984-05-08,"TROPOCYCLOPS PRASINUS MEXICANUS",3.5
1984-05-08,"ASPLANCHNA",0
1984-05-08,"COPEPOD NAUPLII",5.8
1984-05-08,"CYCLOPOID",1.8
1984-05-08,"LECANE TENUISETA",1.2
1984-05-08,"MONOSTYLA LUNARIS",0
1984-05-08,"SYNCHAETA",134.8
1984-05-08,"DAPHNIA PULICARIA",0
1984-05-08,"GASTROPUS HYPTOPUS",0
1984-05-08,"HOLOPEDIUM GIBBERUM",0
1984-05-08,"POLYARTHRA VULGARIS",0
1984-05-08,"TRICHOCERCA BIROSTRIS",0
1984-05-08,"CERIODAPHNIA",0.6
1984-05-08,"GASTROPUS STYLIFER",4.7
1984-05-08,"DIACYCLOPS THOMASI",0
1984-05-08,"LEPADELLA TRIPTERA",0
1984-05-08,"CONOCHILOIDES",1.2
1984-05-08,"CONOCHILUS",0
1984-05-08,"DAPHNIA PARVULA",0
1984-05-08,"KELLICOTTIA BOSTONIENSIS",0
1984-05-08,"DAPHNIA MENDOTAE",0
1984-05-08,"KERATELLA HIEMALIS",1.2
1984-05-08,"ACANTHOCYCLOPS VERNALIS",0
1984-05-08,"FILINIA TERMINALIS",0
1984-05-08,"KERATELLA QUADRATA",0
1984-05-08,"ORTHOCYCLOPS MODESTUS",0
1984-05-08,"TRICHOCERCA",0
1984-05-08,"DAPHNIA",0
1984-05-08,"KELLICOTTIA LONGISPINA",0
1984-05-08,"POLYARTHRA REMATA",0
1984-05-08,"KERATELLA COCHLEARIS",0
1984-05-08,"MONOSTYLA",0
1984-05-08,"LECANE",0
1984-05-08,"TRICHOCERCA MULTICRINIS",0
1984-05-08,"CALANOID",0
1984-05-08,"SKISTODIAPTOMUS OREGONENSIS",0
1984-05-08,"DIAPHANOSOMA BIRGEI",0
1984-05-08,"MESOCYCLOPS EDAX",0
1984-05-08,"DIAPHANOSOMA",0
1984-05-08,"ASCOMORPHA OVALIS",0
1984-05-08,"GASTROPUS",0
1984-05-08,"UNKNOWN",0
1984-05-08,"POLYARTHRA",0
1984-05-08,"UNKNOWN ROTIFER",0
1984-05-08,"LECANE INERMIS",0
1984-05-08,"TRICHOCERCA CYLINDRICA",0
1984-05-08,"LECANE MIRA",0
1984-05-08,"MANFREDIUM EUDACTYLOTUM",0
1984-05-08,"KERATELLA CRASSA",0
1984-05-08,"BRACHIONUS",0
1984-05-08,"MONOSTYLA OBTUSA",0
1984-05-08,"KERATELLA",0
1984-05-08,"ASCOMORPHA SALTANS",0
1984-05-08,"EPISCHURA LACUSTRIS",0
1984-05-08,"DAPHNIA AMBIGUA",0
1984-05-08,"LECANE TUDICOLA",0
1984-05-08,"LEPADELLA",0
1984-05-08,"CEPHALODELLA",0
1984-05-08,"NOTOMMATA",0
1984-05-08,"KERATELLA EARLINAE",0
1984-05-08,"KERATELLA TESTUDO",0
1984-05-08,"LEPADELLA ACUMINATA",0
1984-05-08,"EUCHLANIS",0
1984-05-08,"PLOESOMA LENTICULARE",0
1984-05-08,"TRICHOTRIA",0
1984-05-08,"POLYARTHRA MAJOR",0
1984-05-08,"CLADOCERAN",0
1984-05-08,"ENCENTRUM",0
1984-05-08,"SCAPHOLEBERIS",0
1984-05-08,"HOLOPEDIUM",0
1984-05-08,"LEPADELLA PATELLA",0
1984-05-08,"TRICHOCERCA ROUSSELETI",0
1984-05-08,"NOTHOLCA MICHIGANENSIS",0
1984-06-19,"ASCOMORPHA",6.6
1984-06-19,"ASCOMORPHA ECAUDIS",0
1984-06-19,"BOSMINIDAE",32.6
1984-06-19,"CHYDORUS",0
1984-06-19,"KERATELLA TAUROCEPHALA",1005.5
1984-06-19,"KERATELLA TICINENSIS",242.8
1984-06-19,"TROPOCYCLOPS PRASINUS MEXICANUS",22
1984-06-19,"ASPLANCHNA",0
1984-06-19,"COPEPOD NAUPLII",25.4
1984-06-19,"CYCLOPOID",1.2
1984-06-19,"LECANE TENUISETA",0
1984-06-19,"MONOSTYLA LUNARIS",15.5
1984-06-19,"SYNCHAETA",9.9
1984-06-19,"DAPHNIA PULICARIA",1.1
1984-06-19,"GASTROPUS HYPTOPUS",0
1984-06-19,"HOLOPEDIUM GIBBERUM",37
1984-06-19,"POLYARTHRA VULGARIS",12.1
1984-06-19,"TRICHOCERCA BIROSTRIS",2.2
1984-06-19,"CERIODAPHNIA",17.1
1984-06-19,"GASTROPUS STYLIFER",15.5
1984-06-19,"DIACYCLOPS THOMASI",0
1984-06-19,"LEPADELLA TRIPTERA",0
1984-06-19,"CONOCHILOIDES",0
1984-06-19,"CONOCHILUS",0
1984-06-19,"DAPHNIA PARVULA",0
1984-06-19,"KELLICOTTIA BOSTONIENSIS",0
1984-06-19,"DAPHNIA MENDOTAE",0
1984-06-19,"KERATELLA HIEMALIS",0
1984-06-19,"ACANTHOCYCLOPS VERNALIS",0.6
1984-06-19,"FILINIA TERMINALIS",1.1
1984-06-19,"KERATELLA QUADRATA",1.1
1984-06-19,"ORTHOCYCLOPS MODESTUS",0.6
1984-06-19,"TRICHOCERCA",0
1984-06-19,"DAPHNIA",0
1984-06-19,"KELLICOTTIA LONGISPINA",0
1984-06-19,"POLYARTHRA REMATA",0
1984-06-19,"KERATELLA COCHLEARIS",0
1984-06-19,"MONOSTYLA",0
1984-06-19,"LECANE",0
1984-06-19,"TRICHOCERCA MULTICRINIS",0
1984-06-19,"CALANOID",0
1984-06-19,"SKISTODIAPTOMUS OREGONENSIS",0
1984-06-19,"DIAPHANOSOMA BIRGEI",0
1984-06-19,"MESOCYCLOPS EDAX",0
1984-06-19,"DIAPHANOSOMA",0
1984-06-19,"ASCOMORPHA OVALIS",0
1984-06-19,"GASTROPUS",0
1984-06-19,"UNKNOWN",0
1984-06-19,"POLYARTHRA",0
1984-06-19,"UNKNOWN ROTIFER",0
1984-06-19,"LECANE INERMIS",0
1984-06-19,"TRICHOCERCA CYLINDRICA",0
1984-06-19,"LECANE MIRA",0
1984-06-19,"MANFREDIUM EUDACTYLOTUM",0
1984-06-19,"KERATELLA CRASSA",0
1984-06-19,"BRACHIONUS",0
1984-06-19,"MONOSTYLA OBTUSA",0
1984-06-19,"KERATELLA",0
1984-06-19,"ASCOMORPHA SALTANS",0
1984-06-19,"EPISCHURA LACUSTRIS",0
1984-06-19,"DAPHNIA AMBIGUA",0
1984-06-19,"LECANE TUDICOLA",0
1984-06-19,"LEPADELLA",0
1984-06-19,"CEPHALODELLA",0
1984-06-19,"NOTOMMATA",0
1984-06-19,"KERATELLA EARLINAE",0
1984-06-19,"KERATELLA TESTUDO",0
1984-06-19,"LEPADELLA ACUMINATA",0
1984-06-19,"EUCHLANIS",0
1984-06-19,"PLOESOMA LENTICULARE",0
1984-06-19,"TRICHOTRIA",0
1984-06-19,"POLYARTHRA MAJOR",0
1984-06-19,"CLADOCERAN",0
1984-06-19,"ENCENTRUM",0
1984-06-19,"SCAPHOLEBERIS",0
1984-06-19,"HOLOPEDIUM",0
1984-06-19,"LEPADELLA PATELLA",0
1984-06-19,"TRICHOCERCA ROUSSELETI",0
1984-06-19,"NOTHOLCA MICHIGANENSIS",0
1984-08-01,"ASCOMORPHA",0
1984-08-01,"ASCOMORPHA ECAUDIS",23
1984-08-01,"BOSMINIDAE",0
1984-08-01,"CHYDORUS",0
1984-08-01,"KERATELLA TAUROCEPHALA",10.1
1984-08-01,"KERATELLA TICINENSIS",47.4
1984-08-01,"TROPOCYCLOPS PRASINUS MEXICANUS",97.7
1984-08-01,"ASPLANCHNA",0
1984-08-01,"COPEPOD NAUPLII",209.9
1984-08-01,"CYCLOPOID",0
1984-08-01,"LECANE TENUISETA",0
1984-08-01,"MONOSTYLA LUNARIS",0
1984-08-01,"SYNCHAETA",0
1984-08-01,"DAPHNIA PULICARIA",0
1984-08-01,"GASTROPUS HYPTOPUS",0
1984-08-01,"HOLOPEDIUM GIBBERUM",7.2
1984-08-01,"POLYARTHRA VULGARIS",2.9
1984-08-01,"TRICHOCERCA BIROSTRIS",0
1984-08-01,"CERIODAPHNIA",21.6
1984-08-01,"GASTROPUS STYLIFER",15.8
1984-08-01,"DIACYCLOPS THOMASI",0
1984-08-01,"LEPADELLA TRIPTERA",0
1984-08-01,"CONOCHILOIDES",0
1984-08-01,"CONOCHILUS",0
1984-08-01,"DAPHNIA PARVULA",0
1984-08-01,"KELLICOTTIA BOSTONIENSIS",0
1984-08-01,"DAPHNIA MENDOTAE",0
1984-08-01,"KERATELLA HIEMALIS",0
1984-08-01,"ACANTHOCYCLOPS VERNALIS",0
1984-08-01,"FILINIA TERMINALIS",0
1984-08-01,"KERATELLA QUADRATA",0
1984-08-01,"ORTHOCYCLOPS MODESTUS",0
1984-08-01,"TRICHOCERCA",0
1984-08-01,"DAPHNIA",0
1984-08-01,"KELLICOTTIA LONGISPINA",0
1984-08-01,"POLYARTHRA REMATA",0
1984-08-01,"KERATELLA COCHLEARIS",0
1984-08-01,"MONOSTYLA",0
1984-08-01,"LECANE",0
1984-08-01,"TRICHOCERCA MULTICRINIS",0
1984-08-01,"CALANOID",0
1984-08-01,"SKISTODIAPTOMUS OREGONENSIS",0
1984-08-01,"DIAPHANOSOMA BIRGEI",0
1984-08-01,"MESOCYCLOPS EDAX",0
1984-08-01,"DIAPHANOSOMA",0
1984-08-01,"ASCOMORPHA OVALIS",0
1984-08-01,"GASTROPUS",0
1984-08-01,"UNKNOWN",0
1984-08-01,"POLYARTHRA",0
1984-08-01,"UNKNOWN ROTIFER",0
1984-08-01,"LECANE INERMIS",0
1984-08-01,"TRICHOCERCA CYLINDRICA",0
1984-08-01,"LECANE MIRA",0
1984-08-01,"MANFREDIUM EUDACTYLOTUM",0
1984-08-01,"KERATELLA CRASSA",0
1984-08-01,"BRACHIONUS",0
1984-08-01,"MONOSTYLA OBTUSA",0
1984-08-01,"KERATELLA",0
1984-08-01,"ASCOMORPHA SALTANS",0
1984-08-01,"EPISCHURA LACUSTRIS",0
1984-08-01,"DAPHNIA AMBIGUA",0
1984-08-01,"LECANE TUDICOLA",0
1984-08-01,"LEPADELLA",0
1984-08-01,"CEPHALODELLA",0
1984-08-01,"NOTOMMATA",0
1984-08-01,"KERATELLA EARLINAE",0
1984-08-01,"KERATELLA TESTUDO",0
1984-08-01,"LEPADELLA ACUMINATA",0
1984-08-01,"EUCHLANIS",0
1984-08-01,"PLOESOMA LENTICULARE",0
1984-08-01,"TRICHOTRIA",0
1984-08-01,"POLYARTHRA MAJOR",0
1984-08-01,"CLADOCERAN",0
1984-08-01,"ENCENTRUM",0
1984-08-01,"SCAPHOLEBERIS",0
1984-08-01,"HOLOPEDIUM",0
1984-08-01,"LEPADELLA PATELLA",0
1984-08-01,"TRICHOCERCA ROUSSELETI",0
1984-08-01,"NOTHOLCA MICHIGANENSIS",0
1984-11-08,"ASCOMORPHA",4.7
1984-11-08,"ASCOMORPHA ECAUDIS",0
1984-11-08,"BOSMINIDAE",1.2
1984-11-08,"CHYDORUS",0
1984-11-08,"KERATELLA TAUROCEPHALA",27.9
1984-11-08,"KERATELLA TICINENSIS",26.7
1984-11-08,"TROPOCYCLOPS PRASINUS MEXICANUS",12.2
1984-11-08,"ASPLANCHNA",0
1984-11-08,"COPEPOD NAUPLII",0.6
1984-11-08,"CYCLOPOID",0
1984-11-08,"LECANE TENUISETA",1.2
1984-11-08,"MONOSTYLA LUNARIS",0
1984-11-08,"SYNCHAETA",0
1984-11-08,"DAPHNIA PULICARIA",0.6
1984-11-08,"GASTROPUS HYPTOPUS",0
1984-11-08,"HOLOPEDIUM GIBBERUM",0
1984-11-08,"POLYARTHRA VULGARIS",0
1984-11-08,"TRICHOCERCA BIROSTRIS",1.7
1984-11-08,"CERIODAPHNIA",0
1984-11-08,"GASTROPUS STYLIFER",0
1984-11-08,"DIACYCLOPS THOMASI",0
1984-11-08,"LEPADELLA TRIPTERA",0
1984-11-08,"CONOCHILOIDES",0
1984-11-08,"CONOCHILUS",0
1984-11-08,"DAPHNIA PARVULA",0
1984-11-08,"KELLICOTTIA BOSTONIENSIS",0
1984-11-08,"DAPHNIA MENDOTAE",0
1984-11-08,"KERATELLA HIEMALIS",0
1984-11-08,"ACANTHOCYCLOPS VERNALIS",0
1984-11-08,"FILINIA TERMINALIS",0
1984-11-08,"KERATELLA QUADRATA",0.6
1984-11-08,"ORTHOCYCLOPS MODESTUS",0
1984-11-08,"TRICHOCERCA",0.6
1984-11-08,"DAPHNIA",0
1984-11-08,"KELLICOTTIA LONGISPINA",0
1984-11-08,"POLYARTHRA REMATA",0
1984-11-08,"KERATELLA COCHLEARIS",0
1984-11-08,"MONOSTYLA",0
1984-11-08,"LECANE",0
1984-11-08,"TRICHOCERCA MULTICRINIS",0
1984-11-08,"CALANOID",0
1984-11-08,"SKISTODIAPTOMUS OREGONENSIS",0
1984-11-08,"DIAPHANOSOMA BIRGEI",0
1984-11-08,"MESOCYCLOPS EDAX",0
1984-11-08,"DIAPHANOSOMA",0
1984-11-08,"ASCOMORPHA OVALIS",0
1984-11-08,"GASTROPUS",0
1984-11-08,"UNKNOWN",0
1984-11-08,"POLYARTHRA",0
1984-11-08,"UNKNOWN ROTIFER",0
1984-11-08,"LECANE INERMIS",0
1984-11-08,"TRICHOCERCA CYLINDRICA",0
1984-11-08,"LECANE MIRA",0
1984-11-08,"MANFREDIUM EUDACTYLOTUM",0
1984-11-08,"KERATELLA CRASSA",0
1984-11-08,"BRACHIONUS",0
1984-11-08,"MONOSTYLA OBTUSA",0
1984-11-08,"KERATELLA",0
1984-11-08,"ASCOMORPHA SALTANS",0
1984-11-08,"EPISCHURA LACUSTRIS",0
1984-11-08,"DAPHNIA AMBIGUA",0
1984-11-08,"LECANE TUDICOLA",0
1984-11-08,"LEPADELLA",0
1984-11-08,"CEPHALODELLA",0
1984-11-08,"NOTOMMATA",0
1984-11-08,"KERATELLA EARLINAE",0
1984-11-08,"KERATELLA TESTUDO",0
1984-11-08,"LEPADELLA ACUMINATA",0
1984-11-08,"EUCHLANIS",0
1984-11-08,"PLOESOMA LENTICULARE",0
1984-11-08,"TRICHOTRIA",0
1984-11-08,"POLYARTHRA MAJOR",0
1984-11-08,"CLADOCERAN",0
1984-11-08,"ENCENTRUM",0
1984-11-08,"SCAPHOLEBERIS",0
1984-11-08,"HOLOPEDIUM",0
1984-11-08,"LEPADELLA PATELLA",0
1984-11-08,"TRICHOCERCA ROUSSELETI",0
1984-11-08,"NOTHOLCA MICHIGANENSIS",0
1985-02-27,"ASCOMORPHA",580.9
1985-02-27,"ASCOMORPHA ECAUDIS",2.9
1985-02-27,"BOSMINIDAE",2.2
1985-02-27,"CHYDORUS",0
1985-02-27,"KERATELLA TAUROCEPHALA",30.5
1985-02-27,"KERATELLA TICINENSIS",63.9
1985-02-27,"TROPOCYCLOPS PRASINUS MEXICANUS",11.6
1985-02-27,"ASPLANCHNA",10.2
