sampledate,wtemp,o2,o2sat,cond,frlight,chlor.int,phaeo,ph,phair,alk,dic,tic,doc,toc,no3no2,no2,nh4,totnf,totnuf,totpf,totpuf,drsif,brsif,brsiuf,tpm,cl,so4,ca,mg,na,k,fe,mn,chlor.surf,avsnow,totice,whiteice,blueice,division,taxa_name,genus,biovolume,Season
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Chlorophyta,Monoraphidium arcuatum,Monoraphidium,780.8066,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Chlorophyta,Monoraphidium griffithii,Monoraphidium,4678.9998,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Chlorophyta,Mucidosphaerium pulchellum,Mucidosphaerium,1056.7481,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Chlorophyta,Nannochloris atomus,Nannochloris,742.2975,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Chlorophyta,Pyramichlamys dissecta,Pyramichlamys,3806.6446,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Chlorophyta,Scenedesmus bijuga,Scenedesmus,314.0489,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Chlorophyta,Schroederia judayi,Schroederia,513.8973,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Chlorophyta,Tetraedron regulare,Tetraedron,654.314,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Chrysophyta,Chrysophyceae,,3730.8624,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Chrysophyta,Chrysophyceae,,38763.8435,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Chrysophyta,Chrysolykos skujai,Chrysolykos,513.8983,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Chrysophyta,Dinobryon ,Dinobryon,5762.5002,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Chrysophyta,Dinobryon cylindricum,Dinobryon,4758.3063,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Chrysophyta,Dinobryon cyst,Dinobryon,15901.1164,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Chrysophyta,Dinobryon divergens,Dinobryon,2379.1531,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Chrysophyta,Dinobryon sociale,Dinobryon,6138.2155,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Chrysophyta,Kephyrion planctonicum,Kephyrion,228.3992,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Chrysophyta,Mallomonas ,Mallomonas,24362.5258,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Chrysophyta,Ochromonas ,Ochromonas,4631.9255,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Chrysophyta,Synura ,Synura,259866.959,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Cryptophyta,Cryptomonas erosa,Cryptomonas,137518.8441,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Cryptophyta,Cryptomonas pyrenoidifera,Cryptomonas,3654.3785,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Cryptophyta,Rhodomonas minuta,Rhodomonas,8564.9527,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Cryptophyta,Rhodomonas minuta,Rhodomonas,8222.3475,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Cyanophyta,Aphanocapsa delicatissima,Aphanocapsa,856.4971,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Cyanophyta,Aphanothece nidulans,Aphanothece,4.7583,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Cyanophyta,Dactylococcopsis irregularis,Dactylococcopsis,51.8289,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Cyanophyta,Jaaginema angustissimum,Jaaginema,2141.2373,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Cyanophyta,Pseudanabaena acicularis,Pseudanabaena,6102.5272,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Cyanophyta,Pseudanabaena limnetica,Pseudanabaena,2569.4858,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Cyanophyta,Synechococcus elongatus,Synechococcus,14.275,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Cyanophyta,Synechocystis ,Synechocystis,48.1766,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Euglenophyta,Lepocinclis ,Lepocinclis,60297.2543,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Haptophyta,Chrysochromulina parva,Chrysochromulina,110485.7092,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Pyrrhophyta,Pyrrhophyta,,2316.329,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Pyrrhophyta,Gymnodinium sp. 1,Gymnodinium,22839.8688,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Pyrrhophyta,Gymnodinium sp. 2,Gymnodinium,1522.6579,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Pyrrhophyta,Peridinium ,Peridinium,5481.5687,1
4/12/10,6.7,12.28,106.62,107.62,0.15,8.78,0.48,7.68,7.93,766.75,9.51,9.65,-9.79,-9.88,5.9,NA,19.93,181.11,250.88,3.93,12.24,3518.43,NA,NA,0.24,8.94,2.24,13.4,3.54,3.51,0.73,0,0,4.8,0,0,0,0,Total,Total,Total,1358898.748,1
4/27/10,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2.2,0,0,0,0,NA,NA,NA,NA,NA
5/10/10,9.99,10.86,102.37,NA,0.2,3.29,1.38,7.68,7.89,NA,7.94,8.25,2.02,1.81,3.18,NA,4.06,185.03,285.53,6.08,11.49,3355.48,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,3.9,0,0,0,0,NA,NA,NA,NA,NA
5/24/10,NA,NA,NA,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.6,0,0,0,0,NA,NA,NA,NA,NA
6/8/10,13.75,9.11,94.73,NA,0.16,6.14,1.39,7.54,7.92,NA,8.61,8.73,2.85,2.83,9.56,NA,60.49,195.2,214.44,7.14,10.94,4020.94,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0,0,0,0,Bacillariophyta,Fragilaria delicatissima,Fragilaria,1230.4798,1
6/8/10,13.75,9.11,94.73,NA,0.16,6.14,1.39,7.54,7.92,NA,8.61,8.73,2.85,2.83,9.56,NA,60.49,195.2,214.44,7.14,10.94,4020.94,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0,0,0,0,Bacillariophyta,Fragilaria filiformis,Fragilaria,5089.1093,1
6/8/10,13.75,9.11,94.73,NA,0.16,6.14,1.39,7.54,7.92,NA,8.61,8.73,2.85,2.83,9.56,NA,60.49,195.2,214.44,7.14,10.94,4020.94,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0,0,0,0,Bacillariophyta,Synedra ulna,Synedra,9690.3658,1
6/8/10,13.75,9.11,94.73,NA,0.16,6.14,1.39,7.54,7.92,NA,8.61,8.73,2.85,2.83,9.56,NA,60.49,195.2,214.44,7.14,10.94,4020.94,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0,0,0,0,Bacillariophyta,Urosolenia longiseta,Urosolenia,10706.1882,1
6/8/10,13.75,9.11,94.73,NA,0.16,6.14,1.39,7.54,7.92,NA,8.61,8.73,2.85,2.83,9.56,NA,60.49,195.2,214.44,7.14,10.94,4020.94,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0,0,0,0,Chlorophyta,Chlorococcaceae,,12729.4181,1
6/8/10,13.75,9.11,94.73,NA,0.16,6.14,1.39,7.54,7.92,NA,8.61,8.73,2.85,2.83,9.56,NA,60.49,195.2,214.44,7.14,10.94,4020.94,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0,0,0,0,Chlorophyta,Chlamydomonas ,Chlamydomonas,13270.4386,1
6/8/10,13.75,9.11,94.73,NA,0.16,6.14,1.39,7.54,7.92,NA,8.61,8.73,2.85,2.83,9.56,NA,60.49,195.2,214.44,7.14,10.94,4020.94,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0,0,0,0,Chlorophyta,Monoraphidium arcuatum,Monoraphidium,628.7013,1
6/8/10,13.75,9.11,94.73,NA,0.16,6.14,1.39,7.54,7.92,NA,8.61,8.73,2.85,2.83,9.56,NA,60.49,195.2,214.44,7.14,10.94,4020.94,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0,0,0,0,Chlorophyta,Mucidosphaerium pulchellum,Mucidosphaerium,380.301,1
6/8/10,13.75,9.11,94.73,NA,0.16,6.14,1.39,7.54,7.92,NA,8.61,8.73,2.85,2.83,9.56,NA,60.49,195.2,214.44,7.14,10.94,4020.94,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0,0,0,0,Chlorophyta,Quadrigula lacustris,Quadrigula,171.2994,1
6/8/10,13.75,9.11,94.73,NA,0.16,6.14,1.39,7.54,7.92,NA,8.61,8.73,2.85,2.83,9.56,NA,60.49,195.2,214.44,7.14,10.94,4020.94,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0,0,0,0,Chlorophyta,Scenedesmus bijuga,Scenedesmus,76.1331,1
6/8/10,13.75,9.11,94.73,NA,0.16,6.14,1.39,7.54,7.92,NA,8.61,8.73,2.85,2.83,9.56,NA,60.49,195.2,214.44,7.14,10.94,4020.94,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0,0,0,0,Chrysophyta,Chrysophyceae,,558.7697,1
6/8/10,13.75,9.11,94.73,NA,0.16,6.14,1.39,7.54,7.92,NA,8.61,8.73,2.85,2.83,9.56,NA,60.49,195.2,214.44,7.14,10.94,4020.94,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0,0,0,0,Chrysophyta,Dinobryon ,Dinobryon,5709.9661,1
6/8/10,13.75,9.11,94.73,NA,0.16,6.14,1.39,7.54,7.92,NA,8.61,8.73,2.85,2.83,9.56,NA,60.49,195.2,214.44,7.14,10.94,4020.94,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0,0,0,0,Chrysophyta,Epipyxis epiphyticus,Epipyxis,4628.8793,1
6/8/10,13.75,9.11,94.73,NA,0.16,6.14,1.39,7.54,7.92,NA,8.61,8.73,2.85,2.83,9.56,NA,60.49,195.2,214.44,7.14,10.94,4020.94,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0,0,0,0,Chrysophyta,Mallomonas ,Mallomonas,23601.1977,1
6/8/10,13.75,9.11,94.73,NA,0.16,6.14,1.39,7.54,7.92,NA,8.61,8.73,2.85,2.83,9.56,NA,60.49,195.2,214.44,7.14,10.94,4020.94,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0,0,0,0,Chrysophyta,Uroglena ,Uroglena,75657.0504,1
6/8/10,13.75,9.11,94.73,NA,0.16,6.14,1.39,7.54,7.92,NA,8.61,8.73,2.85,2.83,9.56,NA,60.49,195.2,214.44,7.14,10.94,4020.94,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0,0,0,0,Cryptophyta,Cryptomonas erosa,Cryptomonas,43643.1833,1
6/8/10,13.75,9.11,94.73,NA,0.16,6.14,1.39,7.54,7.92,NA,8.61,8.73,2.85,2.83,9.56,NA,60.49,195.2,214.44,7.14,10.94,4020.94,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0,0,0,0,Cryptophyta,Rhodomonas minuta,Rhodomonas,6395.1592,1
6/8/10,13.75,9.11,94.73,NA,0.16,6.14,1.39,7.54,7.92,NA,8.61,8.73,2.85,2.83,9.56,NA,60.49,195.2,214.44,7.14,10.94,4020.94,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0,0,0,0,Cryptophyta,Rhodomonas minuta,Rhodomonas,856.4953,1
6/8/10,13.75,9.11,94.73,NA,0.16,6.14,1.39,7.54,7.92,NA,8.61,8.73,2.85,2.83,9.56,NA,60.49,195.2,214.44,7.14,10.94,4020.94,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0,0,0,0,Cyanophyta,Aphanocapsa delicatissima,Aphanocapsa,366.3904,1
6/8/10,13.75,9.11,94.73,NA,0.16,6.14,1.39,7.54,7.92,NA,8.61,8.73,2.85,2.83,9.56,NA,60.49,195.2,214.44,7.14,10.94,4020.94,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0,0,0,0,Cyanophyta,Pseudanabaena acicularis,Pseudanabaena,19663.7003,1
6/8/10,13.75,9.11,94.73,NA,0.16,6.14,1.39,7.54,7.92,NA,8.61,8.73,2.85,2.83,9.56,NA,60.49,195.2,214.44,7.14,10.94,4020.94,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0,0,0,0,Cyanophyta,Pseudanabaena limnetica,Pseudanabaena,1156.2683,1
6/8/10,13.75,9.11,94.73,NA,0.16,6.14,1.39,7.54,7.92,NA,8.61,8.73,2.85,2.83,9.56,NA,60.49,195.2,214.44,7.14,10.94,4020.94,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0,0,0,0,Cyanophyta,Synechocystis ,Synechocystis,208.7653,1
6/8/10,13.75,9.11,94.73,NA,0.16,6.14,1.39,7.54,7.92,NA,8.61,8.73,2.85,2.83,9.56,NA,60.49,195.2,214.44,7.14,10.94,4020.94,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0,0,0,0,Haptophyta,Chrysochromulina parva,Chrysochromulina,11543.2831,1
6/8/10,13.75,9.11,94.73,NA,0.16,6.14,1.39,7.54,7.92,NA,8.61,8.73,2.85,2.83,9.56,NA,60.49,195.2,214.44,7.14,10.94,4020.94,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0,0,0,0,Pyrrhophyta,Gymnodinium helveticum,Gymnodinium,38066.4483,1
6/8/10,13.75,9.11,94.73,NA,0.16,6.14,1.39,7.54,7.92,NA,8.61,8.73,2.85,2.83,9.56,NA,60.49,195.2,214.44,7.14,10.94,4020.94,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0,0,0,0,Pyrrhophyta,Gymnodinium sp. 2,Gymnodinium,3092.8989,1
6/8/10,13.75,9.11,94.73,NA,0.16,6.14,1.39,7.54,7.92,NA,8.61,8.73,2.85,2.83,9.56,NA,60.49,195.2,214.44,7.14,10.94,4020.94,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0,0,0,0,Pyrrhophyta,Peridinium ,Peridinium,22839.8688,1
6/8/10,13.75,9.11,94.73,NA,0.16,6.14,1.39,7.54,7.92,NA,8.61,8.73,2.85,2.83,9.56,NA,60.49,195.2,214.44,7.14,10.94,4020.94,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0,0,0,0,Pyrrhophyta,Peridinium umbonatum,Peridinium,12181.2638,1
6/8/10,13.75,9.11,94.73,NA,0.16,6.14,1.39,7.54,7.92,NA,8.61,8.73,2.85,2.83,9.56,NA,60.49,195.2,214.44,7.14,10.94,4020.94,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,3.4,0,0,0,0,Total,Total,Total,324142.0228,1
6/21/10,NA,NA,NA,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0,0,0,0,NA,NA,NA,NA,NA
6/21/10,NA,NA,NA,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA
6/22/10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0,0,0,0,NA,NA,NA,NA,NA
6/22/10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA
7/6/10,16.81,8.44,93.84,NA,0.22,3.4,1.03,7.43,8.01,NA,8.18,8.27,2.82,2.75,1.7,NA,38.47,112.68,120.57,5.64,9.27,1773.52,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Bacillariophyta,Cyclotella ocellata,Cyclotella,770.8456,1
7/6/10,16.81,8.44,93.84,NA,0.22,3.4,1.03,7.43,8.01,NA,8.18,8.27,2.82,2.75,1.7,NA,38.47,112.68,120.57,5.64,9.27,1773.52,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Bacillariophyta,Cyclotella pseudostelligera,Cyclotella,446.0913,1
7/6/10,16.81,8.44,93.84,NA,0.22,3.4,1.03,7.43,8.01,NA,8.18,8.27,2.82,2.75,1.7,NA,38.47,112.68,120.57,5.64,9.27,1773.52,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Bacillariophyta,Cyclotella sp. 1,Cyclotella,456.7975,1
7/6/10,16.81,8.44,93.84,NA,0.22,3.4,1.03,7.43,8.01,NA,8.18,8.27,2.82,2.75,1.7,NA,38.47,112.68,120.57,5.64,9.27,1773.52,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Bacillariophyta,Epithemia turgida,Epithemia,10533.0063,1
7/6/10,16.81,8.44,93.84,NA,0.22,3.4,1.03,7.43,8.01,NA,8.18,8.27,2.82,2.75,1.7,NA,38.47,112.68,120.57,5.64,9.27,1773.52,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Bacillariophyta,Fragilaria filiformis,Fragilaria,13120.3598,1
7/6/10,16.81,8.44,93.84,NA,0.22,3.4,1.03,7.43,8.01,NA,8.18,8.27,2.82,2.75,1.7,NA,38.47,112.68,120.57,5.64,9.27,1773.52,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Bacillariophyta,Synedra ulna,Synedra,1685.281,1
