"sampledate","species_code","species_name","lakeid","density","individuals_measured","avg_length"
1981-07-27,70052,"",NA,0,NA,NA
1981-07-27,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",NA,0,NA,NA
1981-07-27,61804,"KERATELLA EARLINAE",NA,0,NA,NA
1981-07-27,63004,"POLYARTHRA REMATA",NA,0,NA,NA
1981-07-27,69915,"UNKNOWN",NA,0,NA,NA
1981-07-27,60900,"CONOCHILUS",NA,0,NA,NA
1981-07-27,69935,"",NA,0,NA,NA
1981-07-27,69936,"",NA,0,NA,NA
1981-07-27,61402,"FILINIA TERMINALIS",NA,0,NA,NA
1981-07-27,61502,"GASTROPUS STYLIFER",NA,0,NA,NA
1981-07-27,69990,"",NA,0,NA,NA
1981-07-27,69991,"",NA,0,NA,NA
1981-07-27,69992,"UNKNOWN ROTIFER",NA,0,NA,NA
1981-07-27,69932,"",NA,0,NA,NA
1981-07-27,20300,"DIACYCLOPS",NA,0,NA,NA
1981-07-27,70057,"",NA,0,NA,NA
1981-07-27,70058,"",NA,0,NA,NA
1981-07-27,70059,"",NA,0,NA,NA
1981-07-27,70060,"",NA,0,NA,NA
1981-07-27,30400,"DIAPTOMID",NA,0,NA,NA
1981-07-27,51202,"DIAPHANOSOMA BIRGEI",NA,0,NA,NA
1981-07-27,60901,"CONOCHILUS HIPPOCREPIS",NA,0,NA,NA
1981-07-27,70061,"",NA,0,NA,NA
1981-07-27,70062,"",NA,0,NA,NA
1981-07-27,70063,"",NA,0,NA,NA
1981-07-27,63603,"TRICHOCERCA CYLINDRICA",NA,0,NA,NA
1981-07-27,60200,"ASCOMORPHA",NA,0,NA,NA
1981-07-27,61501,"GASTROPUS HYPTOPUS",NA,0,NA,NA
1981-07-27,69928,"UNKNOWN",NA,0,NA,NA
1981-07-27,61802,"KERATELLA COCHLEARIS F. TECTA",NA,0,NA,NA
1981-07-27,69930,"UNKNOWN",NA,0,NA,NA
1981-07-27,69931,"UNKNOWN",NA,0,NA,NA
1981-07-27,60202,"ASCOMORPHA OVALIS",NA,0,NA,NA
1981-07-27,60203,"ASCOMORPHA SALTANS",NA,0,NA,NA
1981-07-27,69921,"UNKNOWN",NA,0,NA,NA
1981-07-27,61807,"KERATELLA SERRULATA",NA,0,NA,NA
1981-07-27,20101,"ACANTHOCYCLOPS VERNALIS",NA,0,NA,NA
1981-07-27,51102,"DAPHNIA DUBIA",NA,0,NA,NA
1981-07-27,69922,"UNKNOWN",NA,0,NA,NA
1981-07-27,61809,"KERATELLA TESTUDO",NA,0,NA,NA
1981-07-27,69918,"UNKNOWN",NA,0,NA,NA
1981-07-27,60100,"ANURAEOPSIS",NA,0,NA,NA
1981-07-27,63612,"TRICHOCERCA MULTICRINIS",NA,0,NA,NA
1981-07-27,69919,"UNKNOWN",NA,0,NA,NA
1981-07-27,69920,"UNKNOWN",NA,0,NA,NA
1981-07-27,30201,"EPISCHURA LACUSTRIS",NA,0,NA,NA
1981-07-27,62406,"MONOSTYLA LUNARIS",NA,0,NA,NA
1981-07-27,70029,"UNKNOWN",NA,0,NA,NA
1981-07-27,70030,"UNKNOWN",NA,0,NA,NA
1981-07-27,20601,"MESOCYCLOPS EDAX",NA,0,NA,NA
1981-07-27,69958,"UNKNOWN",NA,0,NA,NA
1981-07-27,60600,"COLLOTHECA",NA,0,NA,NA
1981-07-27,61911,"LECANE MIRA",NA,0,NA,NA
1981-07-27,70028,"UNKNOWN",NA,0,NA,NA
1981-07-27,60201,"ASCOMORPHA ECAUDIS",NA,0,NA,NA
1981-07-27,60601,"COLLOTHECA MUTABILIS",NA,0,NA,NA
1981-07-27,88888,"UNKNOWN ROTIFER",NA,0,NA,NA
1981-07-27,63602,"TRICHOCERCA BIROSTRIS",NA,0,NA,NA
1981-07-27,61810,"KERATELLA TICINENSIS",NA,0,NA,NA
1981-07-27,62901,"PLOESOMA HUDSONI",NA,0,NA,NA
1981-07-27,50300,"ALONA",NA,0,NA,NA
1981-07-27,60500,"CEPHALODELLA",NA,0,NA,NA
1981-07-27,62902,"PLOESOMA LENTICULARE",NA,0,NA,NA
1981-07-27,61300,"EUCHLANIS",NA,0,NA,NA
1981-07-27,63700,"TRICHOTRIA",NA,0,NA,NA
1981-07-27,62407,"MONOSTYLA OBTUSA",NA,0,NA,NA
1981-07-27,61918,"LECANE TENUISETA",NA,0,NA,NA
1981-07-27,63002,"POLYARTHRA EURYPTERA",NA,0,NA,NA
1981-07-27,51101,"DAPHNIA AMBIGUA",NA,0,NA,NA
1981-07-27,51105,"DAPHNIA PARVULA",NA,0,NA,NA
1981-07-27,62000,"LEPADELLA",NA,0,NA,NA
1981-07-27,50900,"CERIODAPHNIA",NA,0,NA,NA
1981-08-11,10000,"COPEPOD NAUPLII","SP",2.07,NA,NA
1981-08-11,20000,"CYCLOPOID","SP",1.16,NA,NA
1981-08-11,20302,"DIACYCLOPS THOMASI",NA,0,NA,NA
1981-08-11,30000,"CALANOID","SP",0.21,NA,NA
1981-08-11,30402,"LEPTODIAPTOMUS MINUTUS",NA,0,NA,NA
1981-08-11,30801,"SKISTODIAPTOMUS OREGONENSIS",NA,0,NA,NA
1981-08-11,51103,"DAPHNIA MENDOTAE","SP",0.09,NA,NA
1981-08-11,51104,"DAPHNIA LONGIREMIS",NA,0,NA,NA
1981-08-11,51130,"DAPHNIA PULICARIA",NA,0,NA,NA
1981-08-11,51800,"HOLOPEDIUM",NA,0,NA,NA
1981-08-11,60300,"ASPLANCHNA",NA,0,NA,NA
1981-08-11,60902,"CONOCHILUS UNICORNIS",NA,0,NA,NA
1981-08-11,61400,"FILINIA",NA,0,NA,NA
1981-08-11,61701,"KELLICOTTIA BOSTONIENSIS",NA,0,NA,NA
1981-08-11,61702,"KELLICOTTIA LONGISPINA","SP",1.45,NA,NA
1981-08-11,61801,"KERATELLA COCHLEARIS","SP",0.44,NA,NA
1981-08-11,61805,"KERATELLA HIEMALIS",NA,0,NA,NA
1981-08-11,61806,"KERATELLA QUADRATA","SP",0.09,NA,NA
1981-08-11,61900,"LECANE","SP",0.21,NA,NA
1981-08-11,61904,"LECANE INERMIS",NA,0,NA,NA
1981-08-11,63001,"POLYARTHRA DOLICHOPTERA",NA,0,NA,NA
1981-08-11,63005,"POLYARTHRA VULGARIS",NA,0,NA,NA
1981-08-11,69934,"",NA,0,NA,NA
1981-08-11,50000,"CLADOCERAN",NA,0,NA,NA
1981-08-11,51100,"DAPHNIA","SP",0.09,NA,NA
1981-08-11,51108,"DAPHNIA DENTIFERA",NA,0,NA,NA
1981-08-11,51801,"HOLOPEDIUM GIBBERUM",NA,0,NA,NA
1981-08-11,61803,"KERATELLA CRASSA","SP",1.26,NA,NA
1981-08-11,61808,"KERATELLA TAUROCEPHALA",NA,0,NA,NA
1981-08-11,63000,"POLYARTHRA","SP",0.22,NA,NA
1981-08-11,63400,"SYNCHAETA","SP",0.23,NA,NA
1981-08-11,69901,"","SP",0.14,NA,NA
1981-08-11,69902,"",NA,0,NA,NA
1981-08-11,70038,"",NA,0,NA,NA
1981-08-11,50700,"BOSMINIDAE","SP",4.76,NA,NA
1981-08-11,51200,"DIAPHANOSOMA","SP",1.29,NA,NA
1981-08-11,70051,"",NA,0,NA,NA
1981-08-11,60700,"COLURELLA",NA,0,NA,NA
1981-08-11,70039,"","SP",0.18,NA,NA
1981-08-11,70065,"",NA,0,NA,NA
1981-08-11,51000,"CHYDORUS","SP",0.29,NA,NA
1981-08-11,51107,"DAPHNIA RETROCURVA","SP",0.09,NA,NA
1981-08-11,60800,"CONOCHILOIDES","SP",0.09,NA,NA
1981-08-11,61500,"GASTROPUS","SP",0.95,NA,NA
1981-08-11,62700,"NOTOMMATA","SP",0.09,NA,NA
1981-08-11,62900,"PLOESOMA","SP",0.7,NA,NA
1981-08-11,63003,"POLYARTHRA MAJOR","SP",0.56,NA,NA
1981-08-11,63600,"TRICHOCERCA","SP",0.09,NA,NA
1981-08-11,63616,"TRICHOCERCA ROUSSELETI","SP",0.2,NA,NA
1981-08-11,70064,"","SP",0.18,NA,NA
1981-08-11,62400,"MONOSTYLA",NA,0,NA,NA
1981-08-11,70041,"",NA,0,NA,NA
1981-08-11,70052,"",NA,0,NA,NA
1981-08-11,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",NA,0,NA,NA
1981-08-11,61804,"KERATELLA EARLINAE",NA,0,NA,NA
1981-08-11,63004,"POLYARTHRA REMATA",NA,0,NA,NA
1981-08-11,69915,"UNKNOWN",NA,0,NA,NA
1981-08-11,60900,"CONOCHILUS",NA,0,NA,NA
1981-08-11,69935,"",NA,0,NA,NA
1981-08-11,69936,"",NA,0,NA,NA
1981-08-11,61402,"FILINIA TERMINALIS",NA,0,NA,NA
1981-08-11,61502,"GASTROPUS STYLIFER",NA,0,NA,NA
1981-08-11,69990,"",NA,0,NA,NA
1981-08-11,69991,"",NA,0,NA,NA
1981-08-11,69992,"UNKNOWN ROTIFER",NA,0,NA,NA
1981-08-11,69932,"",NA,0,NA,NA
1981-08-11,20300,"DIACYCLOPS",NA,0,NA,NA
1981-08-11,70057,"",NA,0,NA,NA
1981-08-11,70058,"",NA,0,NA,NA
1981-08-11,70059,"",NA,0,NA,NA
1981-08-11,70060,"",NA,0,NA,NA
1981-08-11,30400,"DIAPTOMID",NA,0,NA,NA
1981-08-11,51202,"DIAPHANOSOMA BIRGEI",NA,0,NA,NA
1981-08-11,60901,"CONOCHILUS HIPPOCREPIS",NA,0,NA,NA
1981-08-11,70061,"",NA,0,NA,NA
1981-08-11,70062,"",NA,0,NA,NA
1981-08-11,70063,"",NA,0,NA,NA
1981-08-11,63603,"TRICHOCERCA CYLINDRICA",NA,0,NA,NA
1981-08-11,60200,"ASCOMORPHA",NA,0,NA,NA
1981-08-11,61501,"GASTROPUS HYPTOPUS",NA,0,NA,NA
1981-08-11,69928,"UNKNOWN",NA,0,NA,NA
1981-08-11,61802,"KERATELLA COCHLEARIS F. TECTA",NA,0,NA,NA
1981-08-11,69930,"UNKNOWN",NA,0,NA,NA
1981-08-11,69931,"UNKNOWN",NA,0,NA,NA
1981-08-11,60202,"ASCOMORPHA OVALIS",NA,0,NA,NA
1981-08-11,60203,"ASCOMORPHA SALTANS",NA,0,NA,NA
1981-08-11,69921,"UNKNOWN",NA,0,NA,NA
1981-08-11,61807,"KERATELLA SERRULATA",NA,0,NA,NA
1981-08-11,20101,"ACANTHOCYCLOPS VERNALIS",NA,0,NA,NA
1981-08-11,51102,"DAPHNIA DUBIA",NA,0,NA,NA
1981-08-11,69922,"UNKNOWN",NA,0,NA,NA
1981-08-11,61809,"KERATELLA TESTUDO",NA,0,NA,NA
1981-08-11,69918,"UNKNOWN",NA,0,NA,NA
1981-08-11,60100,"ANURAEOPSIS",NA,0,NA,NA
1981-08-11,63612,"TRICHOCERCA MULTICRINIS",NA,0,NA,NA
1981-08-11,69919,"UNKNOWN",NA,0,NA,NA
1981-08-11,69920,"UNKNOWN",NA,0,NA,NA
1981-08-11,30201,"EPISCHURA LACUSTRIS",NA,0,NA,NA
1981-08-11,62406,"MONOSTYLA LUNARIS",NA,0,NA,NA
1981-08-11,70029,"UNKNOWN",NA,0,NA,NA
1981-08-11,70030,"UNKNOWN",NA,0,NA,NA
1981-08-11,20601,"MESOCYCLOPS EDAX",NA,0,NA,NA
1981-08-11,69958,"UNKNOWN",NA,0,NA,NA
1981-08-11,60600,"COLLOTHECA",NA,0,NA,NA
1981-08-11,61911,"LECANE MIRA",NA,0,NA,NA
1981-08-11,70028,"UNKNOWN",NA,0,NA,NA
1981-08-11,60201,"ASCOMORPHA ECAUDIS",NA,0,NA,NA
1981-08-11,60601,"COLLOTHECA MUTABILIS",NA,0,NA,NA
1981-08-11,88888,"UNKNOWN ROTIFER",NA,0,NA,NA
1981-08-11,63602,"TRICHOCERCA BIROSTRIS",NA,0,NA,NA
1981-08-11,61810,"KERATELLA TICINENSIS",NA,0,NA,NA
1981-08-11,62901,"PLOESOMA HUDSONI",NA,0,NA,NA
1981-08-11,50300,"ALONA",NA,0,NA,NA
1981-08-11,60500,"CEPHALODELLA",NA,0,NA,NA
1981-08-11,62902,"PLOESOMA LENTICULARE",NA,0,NA,NA
1981-08-11,61300,"EUCHLANIS",NA,0,NA,NA
1981-08-11,63700,"TRICHOTRIA",NA,0,NA,NA
1981-08-11,62407,"MONOSTYLA OBTUSA",NA,0,NA,NA
1981-08-11,61918,"LECANE TENUISETA",NA,0,NA,NA
1981-08-11,63002,"POLYARTHRA EURYPTERA",NA,0,NA,NA
1981-08-11,51101,"DAPHNIA AMBIGUA",NA,0,NA,NA
1981-08-11,51105,"DAPHNIA PARVULA",NA,0,NA,NA
1981-08-11,62000,"LEPADELLA",NA,0,NA,NA
1981-08-11,50900,"CERIODAPHNIA",NA,0,NA,NA
1981-08-25,10000,"COPEPOD NAUPLII","SP",2.26,NA,NA
1981-08-25,20000,"CYCLOPOID","SP",1.4,NA,NA
1981-08-25,20302,"DIACYCLOPS THOMASI",NA,0,NA,NA
1981-08-25,30000,"CALANOID","SP",1.03,NA,NA
1981-08-25,30402,"LEPTODIAPTOMUS MINUTUS",NA,0,NA,NA
1981-08-25,30801,"SKISTODIAPTOMUS OREGONENSIS",NA,0,NA,NA
1981-08-25,51103,"DAPHNIA MENDOTAE","SP",0.39,NA,NA
1981-08-25,51104,"DAPHNIA LONGIREMIS","SP",0.78,NA,NA
1981-08-25,51130,"DAPHNIA PULICARIA",NA,0,NA,NA
1981-08-25,51800,"HOLOPEDIUM",NA,0,NA,NA
1981-08-25,60300,"ASPLANCHNA",NA,0,NA,NA
1981-08-25,60902,"CONOCHILUS UNICORNIS",NA,0,NA,NA
1981-08-25,61400,"FILINIA",NA,0,NA,NA
1981-08-25,61701,"KELLICOTTIA BOSTONIENSIS",NA,0,NA,NA
1981-08-25,61702,"KELLICOTTIA LONGISPINA","SP",1.03,NA,NA
1981-08-25,61801,"KERATELLA COCHLEARIS","SP",1.63,NA,NA
1981-08-25,61805,"KERATELLA HIEMALIS",NA,0,NA,NA
1981-08-25,61806,"KERATELLA QUADRATA",NA,0,NA,NA
1981-08-25,61900,"LECANE","SP",0.39,NA,NA
1981-08-25,61904,"LECANE INERMIS",NA,0,NA,NA
1981-08-25,63001,"POLYARTHRA DOLICHOPTERA",NA,0,NA,NA
1981-08-25,63005,"POLYARTHRA VULGARIS",NA,0,NA,NA
1981-08-25,69934,"",NA,0,NA,NA
1981-08-25,50000,"CLADOCERAN",NA,0,NA,NA
1981-08-25,51100,"DAPHNIA",NA,0,NA,NA
1981-08-25,51108,"DAPHNIA DENTIFERA",NA,0,NA,NA
1981-08-25,51801,"HOLOPEDIUM GIBBERUM",NA,0,NA,NA
1981-08-25,61803,"KERATELLA CRASSA",NA,0,NA,NA
1981-08-25,61808,"KERATELLA TAUROCEPHALA",NA,0,NA,NA
1981-08-25,63000,"POLYARTHRA","SP",0.68,NA,NA
1981-08-25,63400,"SYNCHAETA","SP",0.39,NA,NA
1981-08-25,69901,"","SP",0.39,NA,NA
1981-08-25,69902,"",NA,0,NA,NA
1981-08-25,70038,"",NA,0,NA,NA
1981-08-25,50700,"BOSMINIDAE","SP",2.33,NA,NA
1981-08-25,51200,"DIAPHANOSOMA","SP",0.68,NA,NA
1981-08-25,70051,"",NA,0,NA,NA
1981-08-25,60700,"COLURELLA",NA,0,NA,NA
1981-08-25,70039,"","SP",0.9,NA,NA
1981-08-25,70065,"",NA,0,NA,NA
1981-08-25,51000,"CHYDORUS","SP",0.39,NA,NA
1981-08-25,51107,"DAPHNIA RETROCURVA",NA,0,NA,NA
1981-08-25,60800,"CONOCHILOIDES",NA,0,NA,NA
1981-08-25,61500,"GASTROPUS","SP",0.58,NA,NA
1981-08-25,62700,"NOTOMMATA",NA,0,NA,NA
1981-08-25,62900,"PLOESOMA",NA,0,NA,NA
1981-08-25,63003,"POLYARTHRA MAJOR",NA,0,NA,NA
1981-08-25,63600,"TRICHOCERCA","SP",0.39,NA,NA
1981-08-25,63616,"TRICHOCERCA ROUSSELETI",NA,0,NA,NA
1981-08-25,70064,"",NA,0,NA,NA
1981-08-25,62400,"MONOSTYLA","SP",0.39,NA,NA
1981-08-25,70041,"",NA,0,NA,NA
1981-08-25,70052,"",NA,0,NA,NA
1981-08-25,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",NA,0,NA,NA
1981-08-25,61804,"KERATELLA EARLINAE",NA,0,NA,NA
1981-08-25,63004,"POLYARTHRA REMATA",NA,0,NA,NA
1981-08-25,69915,"UNKNOWN",NA,0,NA,NA
1981-08-25,60900,"CONOCHILUS",NA,0,NA,NA
1981-08-25,69935,"",NA,0,NA,NA
1981-08-25,69936,"",NA,0,NA,NA
1981-08-25,61402,"FILINIA TERMINALIS",NA,0,NA,NA
1981-08-25,61502,"GASTROPUS STYLIFER",NA,0,NA,NA
1981-08-25,69990,"",NA,0,NA,NA
1981-08-25,69991,"",NA,0,NA,NA
1981-08-25,69992,"UNKNOWN ROTIFER",NA,0,NA,NA
1981-08-25,69932,"",NA,0,NA,NA
1981-08-25,20300,"DIACYCLOPS",NA,0,NA,NA
1981-08-25,70057,"",NA,0,NA,NA
1981-08-25,70058,"",NA,0,NA,NA
1981-08-25,70059,"",NA,0,NA,NA
1981-08-25,70060,"",NA,0,NA,NA
1981-08-25,30400,"DIAPTOMID",NA,0,NA,NA
1981-08-25,51202,"DIAPHANOSOMA BIRGEI",NA,0,NA,NA
1981-08-25,60901,"CONOCHILUS HIPPOCREPIS",NA,0,NA,NA
1981-08-25,70061,"",NA,0,NA,NA
1981-08-25,70062,"",NA,0,NA,NA
1981-08-25,70063,"",NA,0,NA,NA
1981-08-25,63603,"TRICHOCERCA CYLINDRICA",NA,0,NA,NA
1981-08-25,60200,"ASCOMORPHA",NA,0,NA,NA
1981-08-25,61501,"GASTROPUS HYPTOPUS",NA,0,NA,NA
1981-08-25,69928,"UNKNOWN",NA,0,NA,NA
1981-08-25,61802,"KERATELLA COCHLEARIS F. TECTA",NA,0,NA,NA
1981-08-25,69930,"UNKNOWN",NA,0,NA,NA
1981-08-25,69931,"UNKNOWN",NA,0,NA,NA
1981-08-25,60202,"ASCOMORPHA OVALIS",NA,0,NA,NA
1981-08-25,60203,"ASCOMORPHA SALTANS",NA,0,NA,NA
1981-08-25,69921,"UNKNOWN",NA,0,NA,NA
1981-08-25,61807,"KERATELLA SERRULATA",NA,0,NA,NA
1981-08-25,20101,"ACANTHOCYCLOPS VERNALIS",NA,0,NA,NA
1981-08-25,51102,"DAPHNIA DUBIA",NA,0,NA,NA
1981-08-25,69922,"UNKNOWN",NA,0,NA,NA
1981-08-25,61809,"KERATELLA TESTUDO",NA,0,NA,NA
1981-08-25,69918,"UNKNOWN",NA,0,NA,NA
1981-08-25,60100,"ANURAEOPSIS",NA,0,NA,NA
1981-08-25,63612,"TRICHOCERCA MULTICRINIS",NA,0,NA,NA
1981-08-25,69919,"UNKNOWN",NA,0,NA,NA
1981-08-25,69920,"UNKNOWN",NA,0,NA,NA
1981-08-25,30201,"EPISCHURA LACUSTRIS",NA,0,NA,NA
1981-08-25,62406,"MONOSTYLA LUNARIS",NA,0,NA,NA
1981-08-25,70029,"UNKNOWN",NA,0,NA,NA
1981-08-25,70030,"UNKNOWN",NA,0,NA,NA
1981-08-25,20601,"MESOCYCLOPS EDAX",NA,0,NA,NA
1981-08-25,69958,"UNKNOWN",NA,0,NA,NA
1981-08-25,60600,"COLLOTHECA",NA,0,NA,NA
1981-08-25,61911,"LECANE MIRA",NA,0,NA,NA
1981-08-25,70028,"UNKNOWN",NA,0,NA,NA
1981-08-25,60201,"ASCOMORPHA ECAUDIS",NA,0,NA,NA
1981-08-25,60601,"COLLOTHECA MUTABILIS",NA,0,NA,NA
1981-08-25,88888,"UNKNOWN ROTIFER",NA,0,NA,NA
1981-08-25,63602,"TRICHOCERCA BIROSTRIS",NA,0,NA,NA
1981-08-25,61810,"KERATELLA TICINENSIS",NA,0,NA,NA
1981-08-25,62901,"PLOESOMA HUDSONI",NA,0,NA,NA
1981-08-25,50300,"ALONA",NA,0,NA,NA
1981-08-25,60500,"CEPHALODELLA",NA,0,NA,NA
1981-08-25,62902,"PLOESOMA LENTICULARE",NA,0,NA,NA
1981-08-25,61300,"EUCHLANIS",NA,0,NA,NA
1981-08-25,63700,"TRICHOTRIA",NA,0,NA,NA
1981-08-25,62407,"MONOSTYLA OBTUSA",NA,0,NA,NA
1981-08-25,61918,"LECANE TENUISETA",NA,0,NA,NA
1981-08-25,63002,"POLYARTHRA EURYPTERA",NA,0,NA,NA
1981-08-25,51101,"DAPHNIA AMBIGUA",NA,0,NA,NA
1981-08-25,51105,"DAPHNIA PARVULA",NA,0,NA,NA
1981-08-25,62000,"LEPADELLA",NA,0,NA,NA
1981-08-25,50900,"CERIODAPHNIA",NA,0,NA,NA
1981-09-15,10000,"COPEPOD NAUPLII","SP",3.29,NA,NA
1981-09-15,20000,"CYCLOPOID","SP",2.87,NA,NA
1981-09-15,20302,"DIACYCLOPS THOMASI",NA,0,NA,NA
1981-09-15,30000,"CALANOID","SP",0.58,NA,NA
1981-09-15,30402,"LEPTODIAPTOMUS MINUTUS",NA,0,NA,NA
1981-09-15,30801,"SKISTODIAPTOMUS OREGONENSIS",NA,0,NA,NA
1981-09-15,51103,"DAPHNIA MENDOTAE",NA,0,NA,NA
1981-09-15,51104,"DAPHNIA LONGIREMIS",NA,0,NA,NA
1981-09-15,51130,"DAPHNIA PULICARIA",NA,0,NA,NA
1981-09-15,51800,"HOLOPEDIUM",NA,0,NA,NA
1981-09-15,60300,"ASPLANCHNA",NA,0,NA,NA
1981-09-15,60902,"CONOCHILUS UNICORNIS",NA,0,NA,NA
1981-09-15,61400,"FILINIA","SP",0.39,NA,NA
1981-09-15,61701,"KELLICOTTIA BOSTONIENSIS",NA,0,NA,NA
1981-09-15,61702,"KELLICOTTIA LONGISPINA","SP",0.71,NA,NA
1981-09-15,61801,"KERATELLA COCHLEARIS","SP",3.88,NA,NA
1981-09-15,61805,"KERATELLA HIEMALIS",NA,0,NA,NA
1981-09-15,61806,"KERATELLA QUADRATA","SP",0.39,NA,NA
1981-09-15,61900,"LECANE","SP",0.39,NA,NA
1981-09-15,61904,"LECANE INERMIS",NA,0,NA,NA
1981-09-15,63001,"POLYARTHRA DOLICHOPTERA",NA,0,NA,NA
1981-09-15,63005,"POLYARTHRA VULGARIS",NA,0,NA,NA
1981-09-15,69934,"",NA,0,NA,NA
1981-09-15,50000,"CLADOCERAN",NA,0,NA,NA
1981-09-15,51100,"DAPHNIA",NA,0,NA,NA
1981-09-15,51108,"DAPHNIA DENTIFERA","SP",0.39,NA,NA
1981-09-15,51801,"HOLOPEDIUM GIBBERUM",NA,0,NA,NA
1981-09-15,61803,"KERATELLA CRASSA","SP",0.39,NA,NA
1981-09-15,61808,"KERATELLA TAUROCEPHALA","SP",0.39,NA,NA
1981-09-15,63000,"POLYARTHRA","SP",1.63,NA,NA
1981-09-15,63400,"SYNCHAETA","SP",0.58,NA,NA
1981-09-15,69901,"","SP",1.16,NA,NA
1981-09-15,69902,"",NA,0,NA,NA
1981-09-15,70038,"","SP",0.39,NA,NA
1981-09-15,50700,"BOSMINIDAE","SP",1.1,NA,NA
1981-09-15,51200,"DIAPHANOSOMA","SP",0.39,NA,NA
1981-09-15,70051,"","SP",0.39,NA,NA
1981-09-15,60700,"COLURELLA","SP",0.65,NA,NA
1981-09-15,70039,"","SP",0.39,NA,NA
1981-09-15,70065,"",NA,0,NA,NA
1981-09-15,51000,"CHYDORUS","SP",0.78,NA,NA
1981-09-15,51107,"DAPHNIA RETROCURVA",NA,0,NA,NA
1981-09-15,60800,"CONOCHILOIDES",NA,0,NA,NA
1981-09-15,61500,"GASTROPUS","SP",0.58,NA,NA
1981-09-15,62700,"NOTOMMATA",NA,0,NA,NA
1981-09-15,62900,"PLOESOMA",NA,0,NA,NA
1981-09-15,63003,"POLYARTHRA MAJOR",NA,0,NA,NA
1981-09-15,63600,"TRICHOCERCA","SP",0.39,NA,NA
1981-09-15,63616,"TRICHOCERCA ROUSSELETI",NA,0,NA,NA
1981-09-15,70064,"",NA,0,NA,NA
1981-09-15,62400,"MONOSTYLA",NA,0,NA,NA
1981-09-15,70041,"","SP",0.84,NA,NA
1981-09-15,70052,"","SP",0.39,NA,NA
1981-09-15,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",NA,0,NA,NA
1981-09-15,61804,"KERATELLA EARLINAE",NA,0,NA,NA
1981-09-15,63004,"POLYARTHRA REMATA",NA,0,NA,NA
1981-09-15,69915,"UNKNOWN",NA,0,NA,NA
1981-09-15,60900,"CONOCHILUS",NA,0,NA,NA
1981-09-15,69935,"",NA,0,NA,NA
1981-09-15,69936,"",NA,0,NA,NA
1981-09-15,61402,"FILINIA TERMINALIS",NA,0,NA,NA
1981-09-15,61502,"GASTROPUS STYLIFER",NA,0,NA,NA
1981-09-15,69990,"",NA,0,NA,NA
1981-09-15,69991,"",NA,0,NA,NA
1981-09-15,69992,"UNKNOWN ROTIFER",NA,0,NA,NA
1981-09-15,69932,"",NA,0,NA,NA
1981-09-15,20300,"DIACYCLOPS",NA,0,NA,NA
1981-09-15,70057,"",NA,0,NA,NA
1981-09-15,70058,"",NA,0,NA,NA
1981-09-15,70059,"",NA,0,NA,NA
1981-09-15,70060,"",NA,0,NA,NA
1981-09-15,30400,"DIAPTOMID",NA,0,NA,NA
1981-09-15,51202,"DIAPHANOSOMA BIRGEI",NA,0,NA,NA
1981-09-15,60901,"CONOCHILUS HIPPOCREPIS",NA,0,NA,NA
1981-09-15,70061,"",NA,0,NA,NA
1981-09-15,70062,"",NA,0,NA,NA
1981-09-15,70063,"",NA,0,NA,NA
1981-09-15,63603,"TRICHOCERCA CYLINDRICA",NA,0,NA,NA
1981-09-15,60200,"ASCOMORPHA",NA,0,NA,NA
1981-09-15,61501,"GASTROPUS HYPTOPUS",NA,0,NA,NA
1981-09-15,69928,"UNKNOWN",NA,0,NA,NA
1981-09-15,61802,"KERATELLA COCHLEARIS F. TECTA",NA,0,NA,NA
1981-09-15,69930,"UNKNOWN",NA,0,NA,NA
1981-09-15,69931,"UNKNOWN",NA,0,NA,NA
1981-09-15,60202,"ASCOMORPHA OVALIS",NA,0,NA,NA
1981-09-15,60203,"ASCOMORPHA SALTANS",NA,0,NA,NA
1981-09-15,69921,"UNKNOWN",NA,0,NA,NA
1981-09-15,61807,"KERATELLA SERRULATA",NA,0,NA,NA
1981-09-15,20101,"ACANTHOCYCLOPS VERNALIS",NA,0,NA,NA
1981-09-15,51102,"DAPHNIA DUBIA",NA,0,NA,NA
1981-09-15,69922,"UNKNOWN",NA,0,NA,NA
1981-09-15,61809,"KERATELLA TESTUDO",NA,0,NA,NA
1981-09-15,69918,"UNKNOWN",NA,0,NA,NA
1981-09-15,60100,"ANURAEOPSIS",NA,0,NA,NA
1981-09-15,63612,"TRICHOCERCA MULTICRINIS",NA,0,NA,NA
1981-09-15,69919,"UNKNOWN",NA,0,NA,NA
1981-09-15,69920,"UNKNOWN",NA,0,NA,NA
1981-09-15,30201,"EPISCHURA LACUSTRIS",NA,0,NA,NA
1981-09-15,62406,"MONOSTYLA LUNARIS",NA,0,NA,NA
1981-09-15,70029,"UNKNOWN",NA,0,NA,NA
1981-09-15,70030,"UNKNOWN",NA,0,NA,NA
1981-09-15,20601,"MESOCYCLOPS EDAX",NA,0,NA,NA
1981-09-15,69958,"UNKNOWN",NA,0,NA,NA
1981-09-15,60600,"COLLOTHECA",NA,0,NA,NA
1981-09-15,61911,"LECANE MIRA",NA,0,NA,NA
1981-09-15,70028,"UNKNOWN",NA,0,NA,NA
1981-09-15,60201,"ASCOMORPHA ECAUDIS",NA,0,NA,NA
