sampledate,division,genus,taxa_name,biovolume_conc
2/22/10,Miscellaneous,Miscellaneous,Chlamydomonas ,0
2/22/10,Miscellaneous,Miscellaneous,Cryptomonas erosa,0
2/22/10,Miscellaneous,Miscellaneous,Aphanocapsa delicatissima,0
2/22/10,Miscellaneous,Miscellaneous,Synechococcus ,0
2/22/10,Miscellaneous,Miscellaneous,Euglena ,0
2/22/10,Miscellaneous,Miscellaneous,Miscellaneous,1189.5763
2/22/10,Miscellaneous,Miscellaneous,Rhodospirillum rubrum,0
2/22/10,Miscellaneous,Miscellaneous,Total,0
2/22/10,Miscellaneous,Miscellaneous,Asterionella formosa,0
2/22/10,Miscellaneous,Miscellaneous,Chlorococcaceae,0
2/22/10,Miscellaneous,Miscellaneous,Chlorophyta,0
2/22/10,Miscellaneous,Miscellaneous,Chrysophyceae,0
2/22/10,Miscellaneous,Miscellaneous,Rhodomonas minuta,0
2/22/10,Miscellaneous,Miscellaneous,Synechocystis ,0
2/22/10,Miscellaneous,Miscellaneous,Peridinium ,0
2/22/10,Miscellaneous,Miscellaneous,Coelastrum ,0
2/22/10,Miscellaneous,Miscellaneous,Monomastix minuta,0
2/22/10,Miscellaneous,Miscellaneous,Oocystis parva,0
2/22/10,Miscellaneous,Miscellaneous,Schroederia judayi,0
2/22/10,Miscellaneous,Miscellaneous,Gymnodinium sp. 2,0
2/22/10,Miscellaneous,Miscellaneous,Gymnodinium sp. 3,0
2/22/10,Miscellaneous,Miscellaneous,Lindavia intermedia,0
2/22/10,Miscellaneous,Miscellaneous,Sphaerocystis schroeteri,0
2/22/10,Miscellaneous,Miscellaneous,Dinobryon cylindricum,0
2/22/10,Miscellaneous,Miscellaneous,Monoraphidium griffithii,0
2/22/10,Miscellaneous,Miscellaneous,Kephyrion ,0
2/22/10,Miscellaneous,Miscellaneous,Chrysochromulina parva,0
2/22/10,Miscellaneous,Miscellaneous,Tabellaria flocculosa,0
2/22/10,Miscellaneous,Miscellaneous,Kephyrion planctonicum,0
2/22/10,Miscellaneous,Miscellaneous,Aphanizomenon ,0
2/22/10,Miscellaneous,Miscellaneous,Aphanothece saxicola,0
2/22/10,Miscellaneous,Miscellaneous,Tabellaria binalis,0
2/22/10,Miscellaneous,Miscellaneous,Oedogonium ,0
2/22/10,Miscellaneous,Miscellaneous,Phormidium ,0
2/22/10,Miscellaneous,Miscellaneous,Actinella punctata,0
2/22/10,Miscellaneous,Miscellaneous,Gloeococcus minor,0
2/22/10,Miscellaneous,Miscellaneous,Mallomonas ,0
2/22/10,Miscellaneous,Miscellaneous,Aphanothece nidulans,0
2/22/10,Miscellaneous,Miscellaneous,Planktothrix agardhii,0
2/22/10,Miscellaneous,Miscellaneous,Scenedesmus bijuga,0
2/22/10,Miscellaneous,Miscellaneous,Euglena acus,0
2/22/10,Miscellaneous,Miscellaneous,Mougeotia ,0
2/22/10,Miscellaneous,Miscellaneous,Stichococcus bacillaris,0
2/22/10,Miscellaneous,Miscellaneous,Dinobryon cyst,0
2/22/10,Miscellaneous,Miscellaneous,Mucidosphaerium pulchellum,0
2/22/10,Miscellaneous,Miscellaneous,Gonyostomum semen,0
2/22/10,Miscellaneous,Miscellaneous,Spinocosmarium ,0
2/22/10,Miscellaneous,Miscellaneous,Synechococcus elongatus,0
2/22/10,Miscellaneous,Miscellaneous,Cyclotella sp. 1,0
2/22/10,Miscellaneous,Miscellaneous,Stephanodiscus parvus,0
2/22/10,Miscellaneous,Miscellaneous,Cyclotella ocellata,0
2/22/10,Miscellaneous,Miscellaneous,Botryococcus braunii,0
2/22/10,Miscellaneous,Miscellaneous,Uroglena ,0
2/22/10,Miscellaneous,Miscellaneous,Peridinium inconspicuum,0
2/22/10,Miscellaneous,Miscellaneous,Gymnodinium sp. 1,0
2/22/10,Miscellaneous,Miscellaneous,Peridinium umbonatum,0
2/22/10,Miscellaneous,Miscellaneous,Lepocinclis ,0
2/22/10,Miscellaneous,Miscellaneous,Monoraphidium arcuatum,0
2/22/10,Miscellaneous,Miscellaneous,Dinobryon ,0
2/22/10,Miscellaneous,Miscellaneous,Dinobryon sociale,0
2/22/10,Miscellaneous,Miscellaneous,Trachelomonas ,0
2/22/10,Miscellaneous,Miscellaneous,Fragilaria filiformis,0
2/22/10,Miscellaneous,Miscellaneous,Cosmarium ,0
2/22/10,Miscellaneous,Miscellaneous,Monomastix astigmata,0
2/22/10,Miscellaneous,Miscellaneous,Oocystis pusilla,0
2/22/10,Miscellaneous,Miscellaneous,Staurastrum ,0
2/22/10,Miscellaneous,Miscellaneous,Staurastrum hexacerum,0
2/22/10,Miscellaneous,Miscellaneous,Teilingia granulata,0
2/22/10,Miscellaneous,Miscellaneous,Dinobryon crenulatum,0
2/22/10,Miscellaneous,Miscellaneous,Mallomonas akrokomas,0
2/22/10,Miscellaneous,Miscellaneous,Stichogloea olivacea,0
2/22/10,Miscellaneous,Miscellaneous,Peridinium cinctum,0
2/22/10,Miscellaneous,Miscellaneous,Pseudanabaena limnetica,0
2/22/10,Miscellaneous,Miscellaneous,Microspora ,0
2/22/10,Miscellaneous,Miscellaneous,Eunotia ,0
2/22/10,Miscellaneous,Miscellaneous,Aphanizomenon flos-aquae,0
2/22/10,Miscellaneous,Miscellaneous,Colonial ,0
2/22/10,Miscellaneous,Miscellaneous,Quadrigula lacustris,0
2/22/10,Miscellaneous,Miscellaneous,Aphanothece ,0
2/22/10,Miscellaneous,Miscellaneous,Stephanodiscus medius,0
2/22/10,Miscellaneous,Miscellaneous,Chrysococcus minutus,0
2/22/10,Miscellaneous,Miscellaneous,Glenodinium quadridens,0
2/22/10,Miscellaneous,Miscellaneous,Chrysocapsaceae,0
2/22/10,NA,Rhodospirillum,Chlamydomonas ,0
2/22/10,NA,Rhodospirillum,Cryptomonas erosa,0
2/22/10,NA,Rhodospirillum,Aphanocapsa delicatissima,0
2/22/10,NA,Rhodospirillum,Synechococcus ,0
2/22/10,NA,Rhodospirillum,Euglena ,0
2/22/10,NA,Rhodospirillum,Miscellaneous,0
2/22/10,NA,Rhodospirillum,Rhodospirillum rubrum,1345.3878
2/22/10,NA,Rhodospirillum,Total,0
2/22/10,NA,Rhodospirillum,Asterionella formosa,0
2/22/10,NA,Rhodospirillum,Chlorococcaceae,0
2/22/10,NA,Rhodospirillum,Chlorophyta,0
2/22/10,NA,Rhodospirillum,Chrysophyceae,0
2/22/10,NA,Rhodospirillum,Rhodomonas minuta,0
2/22/10,NA,Rhodospirillum,Synechocystis ,0
2/22/10,NA,Rhodospirillum,Peridinium ,0
2/22/10,NA,Rhodospirillum,Coelastrum ,0
2/22/10,NA,Rhodospirillum,Monomastix minuta,0
2/22/10,NA,Rhodospirillum,Oocystis parva,0
2/22/10,NA,Rhodospirillum,Schroederia judayi,0
2/22/10,NA,Rhodospirillum,Gymnodinium sp. 2,0
2/22/10,NA,Rhodospirillum,Gymnodinium sp. 3,0
2/22/10,NA,Rhodospirillum,Lindavia intermedia,0
2/22/10,NA,Rhodospirillum,Sphaerocystis schroeteri,0
2/22/10,NA,Rhodospirillum,Dinobryon cylindricum,0
2/22/10,NA,Rhodospirillum,Monoraphidium griffithii,0
2/22/10,NA,Rhodospirillum,Kephyrion ,0
2/22/10,NA,Rhodospirillum,Chrysochromulina parva,0
2/22/10,NA,Rhodospirillum,Tabellaria flocculosa,0
2/22/10,NA,Rhodospirillum,Kephyrion planctonicum,0
2/22/10,NA,Rhodospirillum,Aphanizomenon ,0
2/22/10,NA,Rhodospirillum,Aphanothece saxicola,0
2/22/10,NA,Rhodospirillum,Tabellaria binalis,0
2/22/10,NA,Rhodospirillum,Oedogonium ,0
2/22/10,NA,Rhodospirillum,Phormidium ,0
2/22/10,NA,Rhodospirillum,Actinella punctata,0
2/22/10,NA,Rhodospirillum,Gloeococcus minor,0
2/22/10,NA,Rhodospirillum,Mallomonas ,0
2/22/10,NA,Rhodospirillum,Aphanothece nidulans,0
2/22/10,NA,Rhodospirillum,Planktothrix agardhii,0
2/22/10,NA,Rhodospirillum,Scenedesmus bijuga,0
2/22/10,NA,Rhodospirillum,Euglena acus,0
2/22/10,NA,Rhodospirillum,Mougeotia ,0
2/22/10,NA,Rhodospirillum,Stichococcus bacillaris,0
2/22/10,NA,Rhodospirillum,Dinobryon cyst,0
2/22/10,NA,Rhodospirillum,Mucidosphaerium pulchellum,0
2/22/10,NA,Rhodospirillum,Gonyostomum semen,0
2/22/10,NA,Rhodospirillum,Spinocosmarium ,0
2/22/10,NA,Rhodospirillum,Synechococcus elongatus,0
2/22/10,NA,Rhodospirillum,Cyclotella sp. 1,0
2/22/10,NA,Rhodospirillum,Stephanodiscus parvus,0
2/22/10,NA,Rhodospirillum,Cyclotella ocellata,0
2/22/10,NA,Rhodospirillum,Botryococcus braunii,0
2/22/10,NA,Rhodospirillum,Uroglena ,0
2/22/10,NA,Rhodospirillum,Peridinium inconspicuum,0
2/22/10,NA,Rhodospirillum,Gymnodinium sp. 1,0
2/22/10,NA,Rhodospirillum,Peridinium umbonatum,0
2/22/10,NA,Rhodospirillum,Lepocinclis ,0
2/22/10,NA,Rhodospirillum,Monoraphidium arcuatum,0
2/22/10,NA,Rhodospirillum,Dinobryon ,0
2/22/10,NA,Rhodospirillum,Dinobryon sociale,0
2/22/10,NA,Rhodospirillum,Trachelomonas ,0
2/22/10,NA,Rhodospirillum,Fragilaria filiformis,0
2/22/10,NA,Rhodospirillum,Cosmarium ,0
2/22/10,NA,Rhodospirillum,Monomastix astigmata,0
2/22/10,NA,Rhodospirillum,Oocystis pusilla,0
2/22/10,NA,Rhodospirillum,Staurastrum ,0
2/22/10,NA,Rhodospirillum,Staurastrum hexacerum,0
2/22/10,NA,Rhodospirillum,Teilingia granulata,0
2/22/10,NA,Rhodospirillum,Dinobryon crenulatum,0
2/22/10,NA,Rhodospirillum,Mallomonas akrokomas,0
2/22/10,NA,Rhodospirillum,Stichogloea olivacea,0
2/22/10,NA,Rhodospirillum,Peridinium cinctum,0
2/22/10,NA,Rhodospirillum,Pseudanabaena limnetica,0
2/22/10,NA,Rhodospirillum,Microspora ,0
2/22/10,NA,Rhodospirillum,Eunotia ,0
2/22/10,NA,Rhodospirillum,Aphanizomenon flos-aquae,0
2/22/10,NA,Rhodospirillum,Colonial ,0
2/22/10,NA,Rhodospirillum,Quadrigula lacustris,0
2/22/10,NA,Rhodospirillum,Aphanothece ,0
2/22/10,NA,Rhodospirillum,Stephanodiscus medius,0
2/22/10,NA,Rhodospirillum,Chrysococcus minutus,0
2/22/10,NA,Rhodospirillum,Glenodinium quadridens,0
2/22/10,NA,Rhodospirillum,Chrysocapsaceae,0
2/22/10,Total,Total,Chlamydomonas ,0
2/22/10,Total,Total,Cryptomonas erosa,0
2/22/10,Total,Total,Aphanocapsa delicatissima,0
2/22/10,Total,Total,Synechococcus ,0
2/22/10,Total,Total,Euglena ,0
2/22/10,Total,Total,Miscellaneous,0
2/22/10,Total,Total,Rhodospirillum rubrum,0
2/22/10,Total,Total,Total,121008.08
2/22/10,Total,Total,Asterionella formosa,0
2/22/10,Total,Total,Chlorococcaceae,0
2/22/10,Total,Total,Chlorophyta,0
2/22/10,Total,Total,Chrysophyceae,0
2/22/10,Total,Total,Rhodomonas minuta,0
2/22/10,Total,Total,Synechocystis ,0
2/22/10,Total,Total,Peridinium ,0
2/22/10,Total,Total,Coelastrum ,0
2/22/10,Total,Total,Monomastix minuta,0
2/22/10,Total,Total,Oocystis parva,0
2/22/10,Total,Total,Schroederia judayi,0
2/22/10,Total,Total,Gymnodinium sp. 2,0
2/22/10,Total,Total,Gymnodinium sp. 3,0
2/22/10,Total,Total,Lindavia intermedia,0
2/22/10,Total,Total,Sphaerocystis schroeteri,0
2/22/10,Total,Total,Dinobryon cylindricum,0
2/22/10,Total,Total,Monoraphidium griffithii,0
2/22/10,Total,Total,Kephyrion ,0
2/22/10,Total,Total,Chrysochromulina parva,0
2/22/10,Total,Total,Tabellaria flocculosa,0
2/22/10,Total,Total,Kephyrion planctonicum,0
2/22/10,Total,Total,Aphanizomenon ,0
2/22/10,Total,Total,Aphanothece saxicola,0
2/22/10,Total,Total,Tabellaria binalis,0
2/22/10,Total,Total,Oedogonium ,0
2/22/10,Total,Total,Phormidium ,0
2/22/10,Total,Total,Actinella punctata,0
2/22/10,Total,Total,Gloeococcus minor,0
2/22/10,Total,Total,Mallomonas ,0
2/22/10,Total,Total,Aphanothece nidulans,0
2/22/10,Total,Total,Planktothrix agardhii,0
2/22/10,Total,Total,Scenedesmus bijuga,0
2/22/10,Total,Total,Euglena acus,0
2/22/10,Total,Total,Mougeotia ,0
2/22/10,Total,Total,Stichococcus bacillaris,0
2/22/10,Total,Total,Dinobryon cyst,0
2/22/10,Total,Total,Mucidosphaerium pulchellum,0
2/22/10,Total,Total,Gonyostomum semen,0
2/22/10,Total,Total,Spinocosmarium ,0
2/22/10,Total,Total,Synechococcus elongatus,0
2/22/10,Total,Total,Cyclotella sp. 1,0
2/22/10,Total,Total,Stephanodiscus parvus,0
2/22/10,Total,Total,Cyclotella ocellata,0
2/22/10,Total,Total,Botryococcus braunii,0
2/22/10,Total,Total,Uroglena ,0
2/22/10,Total,Total,Peridinium inconspicuum,0
2/22/10,Total,Total,Gymnodinium sp. 1,0
2/22/10,Total,Total,Peridinium umbonatum,0
2/22/10,Total,Total,Lepocinclis ,0
2/22/10,Total,Total,Monoraphidium arcuatum,0
2/22/10,Total,Total,Dinobryon ,0
2/22/10,Total,Total,Dinobryon sociale,0
2/22/10,Total,Total,Trachelomonas ,0
2/22/10,Total,Total,Fragilaria filiformis,0
2/22/10,Total,Total,Cosmarium ,0
2/22/10,Total,Total,Monomastix astigmata,0
2/22/10,Total,Total,Oocystis pusilla,0
2/22/10,Total,Total,Staurastrum ,0
2/22/10,Total,Total,Staurastrum hexacerum,0
2/22/10,Total,Total,Teilingia granulata,0
2/22/10,Total,Total,Dinobryon crenulatum,0
2/22/10,Total,Total,Mallomonas akrokomas,0
2/22/10,Total,Total,Stichogloea olivacea,0
2/22/10,Total,Total,Peridinium cinctum,0
2/22/10,Total,Total,Pseudanabaena limnetica,0
2/22/10,Total,Total,Microspora ,0
2/22/10,Total,Total,Eunotia ,0
2/22/10,Total,Total,Aphanizomenon flos-aquae,0
2/22/10,Total,Total,Colonial ,0
2/22/10,Total,Total,Quadrigula lacustris,0
2/22/10,Total,Total,Aphanothece ,0
2/22/10,Total,Total,Stephanodiscus medius,0
2/22/10,Total,Total,Chrysococcus minutus,0
2/22/10,Total,Total,Glenodinium quadridens,0
2/22/10,Total,Total,Chrysocapsaceae,0
4/13/10,Bacillariophyta,Asterionella,Chlamydomonas ,0
4/13/10,Bacillariophyta,Asterionella,Cryptomonas erosa,0
4/13/10,Bacillariophyta,Asterionella,Aphanocapsa delicatissima,0
4/13/10,Bacillariophyta,Asterionella,Synechococcus ,0
4/13/10,Bacillariophyta,Asterionella,Euglena ,0
4/13/10,Bacillariophyta,Asterionella,Miscellaneous,0
4/13/10,Bacillariophyta,Asterionella,Rhodospirillum rubrum,0
4/13/10,Bacillariophyta,Asterionella,Total,0
4/13/10,Bacillariophyta,Asterionella,Asterionella formosa,1281.7498
4/13/10,Bacillariophyta,Asterionella,Chlorococcaceae,0
4/13/10,Bacillariophyta,Asterionella,Chlorophyta,0
4/13/10,Bacillariophyta,Asterionella,Chrysophyceae,0
4/13/10,Bacillariophyta,Asterionella,Rhodomonas minuta,0
4/13/10,Bacillariophyta,Asterionella,Synechocystis ,0
4/13/10,Bacillariophyta,Asterionella,Peridinium ,0
4/13/10,Bacillariophyta,Asterionella,Coelastrum ,0
4/13/10,Bacillariophyta,Asterionella,Monomastix minuta,0
4/13/10,Bacillariophyta,Asterionella,Oocystis parva,0
4/13/10,Bacillariophyta,Asterionella,Schroederia judayi,0
4/13/10,Bacillariophyta,Asterionella,Gymnodinium sp. 2,0
4/13/10,Bacillariophyta,Asterionella,Gymnodinium sp. 3,0
4/13/10,Bacillariophyta,Asterionella,Lindavia intermedia,0
4/13/10,Bacillariophyta,Asterionella,Sphaerocystis schroeteri,0
4/13/10,Bacillariophyta,Asterionella,Dinobryon cylindricum,0
4/13/10,Bacillariophyta,Asterionella,Monoraphidium griffithii,0
4/13/10,Bacillariophyta,Asterionella,Kephyrion ,0
4/13/10,Bacillariophyta,Asterionella,Chrysochromulina parva,0
4/13/10,Bacillariophyta,Asterionella,Tabellaria flocculosa,0
4/13/10,Bacillariophyta,Asterionella,Kephyrion planctonicum,0
4/13/10,Bacillariophyta,Asterionella,Aphanizomenon ,0
4/13/10,Bacillariophyta,Asterionella,Aphanothece saxicola,0
4/13/10,Bacillariophyta,Asterionella,Tabellaria binalis,0
4/13/10,Bacillariophyta,Asterionella,Oedogonium ,0
4/13/10,Bacillariophyta,Asterionella,Phormidium ,0
4/13/10,Bacillariophyta,Asterionella,Actinella punctata,0
4/13/10,Bacillariophyta,Asterionella,Gloeococcus minor,0
4/13/10,Bacillariophyta,Asterionella,Mallomonas ,0
4/13/10,Bacillariophyta,Asterionella,Aphanothece nidulans,0
4/13/10,Bacillariophyta,Asterionella,Planktothrix agardhii,0
4/13/10,Bacillariophyta,Asterionella,Scenedesmus bijuga,0
4/13/10,Bacillariophyta,Asterionella,Euglena acus,0
4/13/10,Bacillariophyta,Asterionella,Mougeotia ,0
4/13/10,Bacillariophyta,Asterionella,Stichococcus bacillaris,0
4/13/10,Bacillariophyta,Asterionella,Dinobryon cyst,0
4/13/10,Bacillariophyta,Asterionella,Mucidosphaerium pulchellum,0
4/13/10,Bacillariophyta,Asterionella,Gonyostomum semen,0
4/13/10,Bacillariophyta,Asterionella,Spinocosmarium ,0
4/13/10,Bacillariophyta,Asterionella,Synechococcus elongatus,0
4/13/10,Bacillariophyta,Asterionella,Cyclotella sp. 1,0
4/13/10,Bacillariophyta,Asterionella,Stephanodiscus parvus,0
4/13/10,Bacillariophyta,Asterionella,Cyclotella ocellata,0
4/13/10,Bacillariophyta,Asterionella,Botryococcus braunii,0
4/13/10,Bacillariophyta,Asterionella,Uroglena ,0
4/13/10,Bacillariophyta,Asterionella,Peridinium inconspicuum,0
4/13/10,Bacillariophyta,Asterionella,Gymnodinium sp. 1,0
4/13/10,Bacillariophyta,Asterionella,Peridinium umbonatum,0
4/13/10,Bacillariophyta,Asterionella,Lepocinclis ,0
4/13/10,Bacillariophyta,Asterionella,Monoraphidium arcuatum,0
4/13/10,Bacillariophyta,Asterionella,Dinobryon ,0
4/13/10,Bacillariophyta,Asterionella,Dinobryon sociale,0
4/13/10,Bacillariophyta,Asterionella,Trachelomonas ,0
4/13/10,Bacillariophyta,Asterionella,Fragilaria filiformis,0
4/13/10,Bacillariophyta,Asterionella,Cosmarium ,0
4/13/10,Bacillariophyta,Asterionella,Monomastix astigmata,0
4/13/10,Bacillariophyta,Asterionella,Oocystis pusilla,0
4/13/10,Bacillariophyta,Asterionella,Staurastrum ,0
4/13/10,Bacillariophyta,Asterionella,Staurastrum hexacerum,0
4/13/10,Bacillariophyta,Asterionella,Teilingia granulata,0
4/13/10,Bacillariophyta,Asterionella,Dinobryon crenulatum,0
4/13/10,Bacillariophyta,Asterionella,Mallomonas akrokomas,0
4/13/10,Bacillariophyta,Asterionella,Stichogloea olivacea,0
4/13/10,Bacillariophyta,Asterionella,Peridinium cinctum,0
4/13/10,Bacillariophyta,Asterionella,Pseudanabaena limnetica,0
4/13/10,Bacillariophyta,Asterionella,Microspora ,0
4/13/10,Bacillariophyta,Asterionella,Eunotia ,0
4/13/10,Bacillariophyta,Asterionella,Aphanizomenon flos-aquae,0
4/13/10,Bacillariophyta,Asterionella,Colonial ,0
4/13/10,Bacillariophyta,Asterionella,Quadrigula lacustris,0
4/13/10,Bacillariophyta,Asterionella,Aphanothece ,0
4/13/10,Bacillariophyta,Asterionella,Stephanodiscus medius,0
4/13/10,Bacillariophyta,Asterionella,Chrysococcus minutus,0
4/13/10,Bacillariophyta,Asterionella,Glenodinium quadridens,0
4/13/10,Bacillariophyta,Asterionella,Chrysocapsaceae,0
4/13/10,Chlorophyta,Chlamydomonas,Chlamydomonas ,184764.1653
4/13/10,Chlorophyta,Chlamydomonas,Cryptomonas erosa,0
4/13/10,Chlorophyta,Chlamydomonas,Aphanocapsa delicatissima,0
4/13/10,Chlorophyta,Chlamydomonas,Synechococcus ,0
4/13/10,Chlorophyta,Chlamydomonas,Euglena ,0
4/13/10,Chlorophyta,Chlamydomonas,Miscellaneous,0
4/13/10,Chlorophyta,Chlamydomonas,Rhodospirillum rubrum,0
4/13/10,Chlorophyta,Chlamydomonas,Total,0
4/13/10,Chlorophyta,Chlamydomonas,Asterionella formosa,0
4/13/10,Chlorophyta,Chlamydomonas,Chlorococcaceae,0
4/13/10,Chlorophyta,Chlamydomonas,Chlorophyta,0
4/13/10,Chlorophyta,Chlamydomonas,Chrysophyceae,0
4/13/10,Chlorophyta,Chlamydomonas,Rhodomonas minuta,0
4/13/10,Chlorophyta,Chlamydomonas,Synechocystis ,0
4/13/10,Chlorophyta,Chlamydomonas,Peridinium ,0
4/13/10,Chlorophyta,Chlamydomonas,Coelastrum ,0
4/13/10,Chlorophyta,Chlamydomonas,Monomastix minuta,0
4/13/10,Chlorophyta,Chlamydomonas,Oocystis parva,0
4/13/10,Chlorophyta,Chlamydomonas,Schroederia judayi,0
4/13/10,Chlorophyta,Chlamydomonas,Gymnodinium sp. 2,0
4/13/10,Chlorophyta,Chlamydomonas,Gymnodinium sp. 3,0
4/13/10,Chlorophyta,Chlamydomonas,Lindavia intermedia,0
4/13/10,Chlorophyta,Chlamydomonas,Sphaerocystis schroeteri,0
4/13/10,Chlorophyta,Chlamydomonas,Dinobryon cylindricum,0
4/13/10,Chlorophyta,Chlamydomonas,Monoraphidium griffithii,0
4/13/10,Chlorophyta,Chlamydomonas,Kephyrion ,0
4/13/10,Chlorophyta,Chlamydomonas,Chrysochromulina parva,0
4/13/10,Chlorophyta,Chlamydomonas,Tabellaria flocculosa,0
4/13/10,Chlorophyta,Chlamydomonas,Kephyrion planctonicum,0
4/13/10,Chlorophyta,Chlamydomonas,Aphanizomenon ,0
4/13/10,Chlorophyta,Chlamydomonas,Aphanothece saxicola,0
4/13/10,Chlorophyta,Chlamydomonas,Tabellaria binalis,0
4/13/10,Chlorophyta,Chlamydomonas,Oedogonium ,0
4/13/10,Chlorophyta,Chlamydomonas,Phormidium ,0
4/13/10,Chlorophyta,Chlamydomonas,Actinella punctata,0
4/13/10,Chlorophyta,Chlamydomonas,Gloeococcus minor,0
4/13/10,Chlorophyta,Chlamydomonas,Mallomonas ,0
4/13/10,Chlorophyta,Chlamydomonas,Aphanothece nidulans,0
4/13/10,Chlorophyta,Chlamydomonas,Planktothrix agardhii,0
4/13/10,Chlorophyta,Chlamydomonas,Scenedesmus bijuga,0
4/13/10,Chlorophyta,Chlamydomonas,Euglena acus,0
4/13/10,Chlorophyta,Chlamydomonas,Mougeotia ,0
4/13/10,Chlorophyta,Chlamydomonas,Stichococcus bacillaris,0
4/13/10,Chlorophyta,Chlamydomonas,Dinobryon cyst,0
4/13/10,Chlorophyta,Chlamydomonas,Mucidosphaerium pulchellum,0
4/13/10,Chlorophyta,Chlamydomonas,Gonyostomum semen,0
4/13/10,Chlorophyta,Chlamydomonas,Spinocosmarium ,0
4/13/10,Chlorophyta,Chlamydomonas,Synechococcus elongatus,0
4/13/10,Chlorophyta,Chlamydomonas,Cyclotella sp. 1,0
4/13/10,Chlorophyta,Chlamydomonas,Stephanodiscus parvus,0
4/13/10,Chlorophyta,Chlamydomonas,Cyclotella ocellata,0
4/13/10,Chlorophyta,Chlamydomonas,Botryococcus braunii,0
4/13/10,Chlorophyta,Chlamydomonas,Uroglena ,0
4/13/10,Chlorophyta,Chlamydomonas,Peridinium inconspicuum,0
4/13/10,Chlorophyta,Chlamydomonas,Gymnodinium sp. 1,0
4/13/10,Chlorophyta,Chlamydomonas,Peridinium umbonatum,0
4/13/10,Chlorophyta,Chlamydomonas,Lepocinclis ,0
4/13/10,Chlorophyta,Chlamydomonas,Monoraphidium arcuatum,0
4/13/10,Chlorophyta,Chlamydomonas,Dinobryon ,0
4/13/10,Chlorophyta,Chlamydomonas,Dinobryon sociale,0
4/13/10,Chlorophyta,Chlamydomonas,Trachelomonas ,0
4/13/10,Chlorophyta,Chlamydomonas,Fragilaria filiformis,0
4/13/10,Chlorophyta,Chlamydomonas,Cosmarium ,0
4/13/10,Chlorophyta,Chlamydomonas,Monomastix astigmata,0
4/13/10,Chlorophyta,Chlamydomonas,Oocystis pusilla,0
4/13/10,Chlorophyta,Chlamydomonas,Staurastrum ,0
4/13/10,Chlorophyta,Chlamydomonas,Staurastrum hexacerum,0
4/13/10,Chlorophyta,Chlamydomonas,Teilingia granulata,0
4/13/10,Chlorophyta,Chlamydomonas,Dinobryon crenulatum,0
4/13/10,Chlorophyta,Chlamydomonas,Mallomonas akrokomas,0
4/13/10,Chlorophyta,Chlamydomonas,Stichogloea olivacea,0
4/13/10,Chlorophyta,Chlamydomonas,Peridinium cinctum,0
4/13/10,Chlorophyta,Chlamydomonas,Pseudanabaena limnetica,0
4/13/10,Chlorophyta,Chlamydomonas,Microspora ,0
4/13/10,Chlorophyta,Chlamydomonas,Eunotia ,0
4/13/10,Chlorophyta,Chlamydomonas,Aphanizomenon flos-aquae,0
4/13/10,Chlorophyta,Chlamydomonas,Colonial ,0
4/13/10,Chlorophyta,Chlamydomonas,Quadrigula lacustris,0
4/13/10,Chlorophyta,Chlamydomonas,Aphanothece ,0
4/13/10,Chlorophyta,Chlamydomonas,Stephanodiscus medius,0
4/13/10,Chlorophyta,Chlamydomonas,Chrysococcus minutus,0
4/13/10,Chlorophyta,Chlamydomonas,Glenodinium quadridens,0
4/13/10,Chlorophyta,Chlamydomonas,Chrysocapsaceae,0
4/13/10,Chlorophyta,NA,Chlamydomonas ,0
4/13/10,Chlorophyta,NA,Cryptomonas erosa,0
4/13/10,Chlorophyta,NA,Aphanocapsa delicatissima,0
4/13/10,Chlorophyta,NA,Synechococcus ,0
4/13/10,Chlorophyta,NA,Euglena ,0
4/13/10,Chlorophyta,NA,Miscellaneous,0
4/13/10,Chlorophyta,NA,Rhodospirillum rubrum,0
4/13/10,Chlorophyta,NA,Total,0
4/13/10,Chlorophyta,NA,Asterionella formosa,0
4/13/10,Chlorophyta,NA,Chlorococcaceae,25980.3572
4/13/10,Chlorophyta,NA,Chlorophyta,5995.466
4/13/10,Chlorophyta,NA,Chrysophyceae,0
4/13/10,Chlorophyta,NA,Rhodomonas minuta,0
4/13/10,Chlorophyta,NA,Synechocystis ,0
4/13/10,Chlorophyta,NA,Peridinium ,0
4/13/10,Chlorophyta,NA,Coelastrum ,0
4/13/10,Chlorophyta,NA,Monomastix minuta,0
4/13/10,Chlorophyta,NA,Oocystis parva,0
4/13/10,Chlorophyta,NA,Schroederia judayi,0
4/13/10,Chlorophyta,NA,Gymnodinium sp. 2,0
4/13/10,Chlorophyta,NA,Gymnodinium sp. 3,0
4/13/10,Chlorophyta,NA,Lindavia intermedia,0
4/13/10,Chlorophyta,NA,Sphaerocystis schroeteri,0
4/13/10,Chlorophyta,NA,Dinobryon cylindricum,0
4/13/10,Chlorophyta,NA,Monoraphidium griffithii,0
4/13/10,Chlorophyta,NA,Kephyrion ,0
4/13/10,Chlorophyta,NA,Chrysochromulina parva,0
4/13/10,Chlorophyta,NA,Tabellaria flocculosa,0
4/13/10,Chlorophyta,NA,Kephyrion planctonicum,0
4/13/10,Chlorophyta,NA,Aphanizomenon ,0
4/13/10,Chlorophyta,NA,Aphanothece saxicola,0
4/13/10,Chlorophyta,NA,Tabellaria binalis,0
4/13/10,Chlorophyta,NA,Oedogonium ,0
