"sampledate","division","genus","taxa_name","lakeid","year4","relative_total_biovolume","cells_per_nu","nu_per_ml","cells_per_ml","biovolume_conc","biomass_conc"
2010-06-10,"Chrysophyta","Stichogloea","Stichogloea olivacea",NA,NA,0,NA,NA,NA,0,NA
2010-06-10,"Pyrrhophyta","Peridinium","Peridinium cinctum",NA,NA,0,NA,NA,NA,0,NA
2010-06-10,"Cyanophyta","Pseudanabaena","Pseudanabaena limnetica",NA,NA,0,NA,NA,NA,0,NA
2010-06-10,"Chlorophyta","Microspora","Microspora ",NA,NA,0,NA,NA,NA,0,NA
2010-06-10,"Bacillariophyta","Eunotia","Eunotia ",NA,NA,0,NA,NA,NA,0,NA
2010-06-10,"Cyanophyta","Aphanizomenon","Aphanizomenon flos-aquae",NA,NA,0,NA,NA,NA,0,NA
2010-06-10,"Chlorophyta","Colonial","Colonial ",NA,NA,0,NA,NA,NA,0,NA
2010-06-10,"Chlorophyta","Quadrigula","Quadrigula lacustris",NA,NA,0,NA,NA,NA,0,NA
2010-06-10,"Cyanophyta","Aphanothece","Aphanothece ",NA,NA,0,NA,NA,NA,0,NA
2010-06-10,"Bacillariophyta","Stephanodiscus","Stephanodiscus medius",NA,NA,0,NA,NA,NA,0,NA
2010-06-10,"Chrysophyta","Chrysococcus","Chrysococcus minutus",NA,NA,0,NA,NA,NA,0,NA
2010-06-10,"Pyrrhophyta","Glenodinium","Glenodinium quadridens",NA,NA,0,NA,NA,NA,0,NA
2010-06-10,"Chrysophyta","NA","Chrysocapsaceae",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"NA","Rhodospirillum","Rhodospirillum rubrum","TB",2010,0.337723,1,3907.7089,3907.7089,3580.6337,0.00358063
2010-07-07,"Chlorophyta","Chlamydomonas","Chlamydomonas ","TB",2010,9.352923,1,484.6771,484.6771,99162.2636,0.09916226
2010-07-07,"Cryptophyta","Cryptomonas","Cryptomonas erosa","TB",2010,78.431172,1,848.1849,848.1849,831548.8353,0.83154884
2010-07-07,"Cyanophyta","Aphanocapsa","Aphanocapsa delicatissima",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Cyanophyta","Synechococcus","Synechococcus ","TB",2010,0.02992,1,151.4616,151.4616,317.2211,0.00031722
2010-07-07,"Euglenophyta","Euglena","Euglena ","TB",2010,4.216928,1,272.6309,272.6309,44709.0336,0.04470903
2010-07-07,"Miscellaneous","Miscellaneous","Miscellaneous",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Total","Total","Total","TB",2010,100.000002,25,10516.0058,10723.3608,1060227.48,1.06022748
2010-07-07,"Bacillariophyta","Asterionella","Asterionella formosa","TB",2010,0.543131,8,3.6573,29.2584,5758.4179,0.00575842
2010-07-07,"Chlorophyta","NA","Chlorophyta","TB",2010,0.230025,1,90.877,90.877,2438.792,0.00243879
2010-07-07,"Chlorophyta","NA","Chlorococcaceae","TB",2010,0.592791,1,151.4616,151.4616,6284.9288,0.00628493
2010-07-07,"Chrysophyta","NA","Chrysophyceae","TB",2010,2.622529,1,4271.2167,4271.2167,27804.7666,0.02780477
2010-07-07,"Cryptophyta","Rhodomonas","Rhodomonas minuta",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Cyanophyta","Synechocystis","Synechocystis ","TB",2010,0.015147,1,90.877,90.877,160.5887,0.00016059
2010-07-07,"Pyrrhophyta","Peridinium","Peridinium ",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Chlorophyta","Coelastrum","Coelastrum ",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Chlorophyta","Monomastix","Monomastix minuta","TB",2010,0.011968,1,30.2923,30.2923,126.8885,0.00012689
2010-07-07,"Chlorophyta","Oocystis","Oocystis parva",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Chlorophyta","Schroederia","Schroederia judayi","TB",2010,0.095745,1,121.1693,121.1693,1015.1077,0.00101511
2010-07-07,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 2",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 3",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Bacillariophyta","Lindavia","Lindavia intermedia","TB",2010,0.743421,1,0.9143,0.9143,7881.953,0.00788195
2010-07-07,"Chlorophyta","Sphaerocystis","Sphaerocystis schroeteri","TB",2010,2.585091,4,60.5846,242.3385,27407.8403,0.02740784
2010-07-07,"Chrysophyta","Dinobryon","Dinobryon cylindricum","TB",2010,0.191488,1,30.2923,30.2923,2030.2093,0.00203021
2010-07-07,"Chlorophyta","Monoraphidium","Monoraphidium griffithii",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Chrysophyta","Kephyrion","Kephyrion ",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Haptophyta","Chrysochromulina","Chrysochromulina parva",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Bacillariophyta","Tabellaria","Tabellaria flocculosa",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Chrysophyta","Kephyrion","Kephyrion planctonicum",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Cyanophyta","Aphanizomenon","Aphanizomenon ",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Cyanophyta","Aphanothece","Aphanothece saxicola",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Bacillariophyta","Tabellaria","Tabellaria binalis",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Chlorophyta","Oedogonium","Oedogonium ",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Cyanophyta","Phormidium","Phormidium ",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Bacillariophyta","Actinella","Actinella punctata",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Chlorophyta","Gloeococcus","Gloeococcus minor",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Chrysophyta","Mallomonas","Mallomonas ",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Cyanophyta","Aphanothece","Aphanothece nidulans",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Cyanophyta","Planktothrix","Planktothrix agardhii",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Chlorophyta","Scenedesmus","Scenedesmus bijuga",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Euglenophyta","Euglena","Euglena acus",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Chlorophyta","","Chlorococcaceae",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Chlorophyta","Mougeotia","Mougeotia ",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Chlorophyta","Stichococcus","Stichococcus bacillaris",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Chrysophyta","Dinobryon","Dinobryon cyst",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Chlorophyta","","Chlorophyta",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Chlorophyta","Mucidosphaerium","Mucidosphaerium pulchellum",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Chrysophyta","Gonyostomum","Gonyostomum semen",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Chlorophyta","Spinocosmarium","Spinocosmarium ",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Cyanophyta","Synechococcus","Synechococcus elongatus",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Bacillariophyta","Cyclotella","Cyclotella sp. 1",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Bacillariophyta","Stephanodiscus","Stephanodiscus parvus",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Bacillariophyta","Cyclotella","Cyclotella ocellata",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Chlorophyta","Botryococcus","Botryococcus braunii",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Chrysophyta","Uroglena","Uroglena ",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Pyrrhophyta","Peridinium","Peridinium inconspicuum",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 1",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Pyrrhophyta","Peridinium","Peridinium umbonatum",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Euglenophyta","Lepocinclis","Lepocinclis ",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Chlorophyta","Monoraphidium","Monoraphidium arcuatum",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Chrysophyta","Dinobryon","Dinobryon ",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Chrysophyta","Dinobryon","Dinobryon sociale",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Euglenophyta","Trachelomonas","Trachelomonas ",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Bacillariophyta","Fragilaria","Fragilaria filiformis",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Chlorophyta","Cosmarium","Cosmarium ",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Chlorophyta","Monomastix","Monomastix astigmata",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Chlorophyta","Oocystis","Oocystis pusilla",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Chlorophyta","Staurastrum","Staurastrum ",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Chlorophyta","Staurastrum","Staurastrum hexacerum",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Chlorophyta","Teilingia","Teilingia granulata",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Chrysophyta","Dinobryon","Dinobryon crenulatum",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Chrysophyta","Mallomonas","Mallomonas akrokomas",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Chrysophyta","Stichogloea","Stichogloea olivacea",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Pyrrhophyta","Peridinium","Peridinium cinctum",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Cyanophyta","Pseudanabaena","Pseudanabaena limnetica",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Chlorophyta","Microspora","Microspora ",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Bacillariophyta","Eunotia","Eunotia ",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Cyanophyta","Aphanizomenon","Aphanizomenon flos-aquae",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Chlorophyta","Colonial","Colonial ",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Chlorophyta","Quadrigula","Quadrigula lacustris",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Cyanophyta","Aphanothece","Aphanothece ",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Bacillariophyta","Stephanodiscus","Stephanodiscus medius",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Chrysophyta","Chrysococcus","Chrysococcus minutus",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Pyrrhophyta","Glenodinium","Glenodinium quadridens",NA,NA,0,NA,NA,NA,0,NA
2010-07-07,"Chrysophyta","NA","Chrysocapsaceae",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"NA","Rhodospirillum","Rhodospirillum rubrum","TB",2010,0.352879,1,2908.0624,2908.0624,2569.564,0.00256956
2010-08-03,"Chlorophyta","Chlamydomonas","Chlamydomonas ","TB",2010,9.783337,1,318.0693,318.0693,71239.4509,0.07123945
2010-08-03,"Cryptophyta","Cryptomonas","Cryptomonas erosa","TB",2010,74.630326,1,727.0156,727.0156,543436.608,0.54343661
2010-08-03,"Cyanophyta","Aphanocapsa","Aphanocapsa delicatissima",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Cyanophyta","Synechococcus","Synechococcus ","TB",2010,0.006534,1,15.1462,15.1462,47.5832,4.76e-05
2010-08-03,"Euglenophyta","Euglena","Euglena ","TB",2010,9.572461,1,242.3385,242.3385,69703.9061,0.06970391
2010-08-03,"Miscellaneous","Miscellaneous","Miscellaneous",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Total","Total","Total","TB",2010,99.999999,24,6785.4791,6861.2098,728171.29,0.72817127
2010-08-03,"Bacillariophyta","Asterionella","Asterionella formosa",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Chlorophyta","NA","Chlorophyta","TB",2010,0.008368,1,15.1462,15.1462,60.9315,6.09e-05
2010-08-03,"Chlorophyta","NA","Chlorococcaceae","TB",2010,0.272275,1,30.2923,30.2923,1982.6261,0.00198263
2010-08-03,"Chrysophyta","NA","Chrysophyceae","TB",2010,1.178429,1,2090.1699,2090.1699,8580.9834,0.00858098
2010-08-03,"Cryptophyta","Rhodomonas","Rhodomonas minuta","TB",2010,0.069702,1,15.1462,15.1462,507.5523,0.00050755
2010-08-03,"Cyanophyta","Synechocystis","Synechocystis ","TB",2010,0.011026,1,45.4385,45.4385,80.2943,8.03e-05
2010-08-03,"Pyrrhophyta","Peridinium","Peridinium ",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Chlorophyta","Coelastrum","Coelastrum ",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Chlorophyta","Monomastix","Monomastix minuta","TB",2010,0.049009,1,75.7308,75.7308,356.8738,0.00035687
2010-08-03,"Chlorophyta","Oocystis","Oocystis parva","TB",2010,0.21782,1,15.1462,15.1462,1586.1027,0.0015861
2010-08-03,"Chlorophyta","Schroederia","Schroederia judayi","TB",2010,0.174256,1,60.5846,60.5846,1268.8846,0.00126888
2010-08-03,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 2","TB",2010,0.348511,1,15.1462,15.1462,2537.7631,0.00253776
2010-08-03,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 3",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Bacillariophyta","Lindavia","Lindavia intermedia",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Chlorophyta","Sphaerocystis","Sphaerocystis schroeteri","TB",2010,0.940982,4,15.1462,60.5846,6851.9601,0.00685196
2010-08-03,"Chrysophyta","Dinobryon","Dinobryon cylindricum","TB",2010,0.98019,1,60.5846,60.5846,7137.4576,0.00713746
2010-08-03,"Chrysophyta","Dinobryon","Dinobryon cylindricum","TB",2010,0.95623,2,30.2923,60.5846,6962.989,0.00696299
2010-08-03,"Chlorophyta","Monoraphidium","Monoraphidium griffithii","TB",2010,0.15683,1,30.2923,30.2923,1141.9931,0.00114199
2010-08-03,"Chrysophyta","Kephyrion","Kephyrion ","TB",2010,0.039208,1,15.1462,15.1462,285.499,0.0002855
2010-08-03,"Haptophyta","Chrysochromulina","Chrysochromulina parva","TB",2010,0.251626,1,60.5846,60.5846,1832.2672,0.00183227
2010-08-03,"Bacillariophyta","Tabellaria","Tabellaria flocculosa",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Chrysophyta","Kephyrion","Kephyrion planctonicum",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Cyanophyta","Aphanizomenon","Aphanizomenon ",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Cyanophyta","Aphanothece","Aphanothece saxicola",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Bacillariophyta","Tabellaria","Tabellaria binalis",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Chlorophyta","Oedogonium","Oedogonium ",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Cyanophyta","Phormidium","Phormidium ",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Bacillariophyta","Actinella","Actinella punctata",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Chlorophyta","Gloeococcus","Gloeococcus minor",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Chrysophyta","Mallomonas","Mallomonas ",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Cyanophyta","Aphanothece","Aphanothece nidulans",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Cyanophyta","Planktothrix","Planktothrix agardhii",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Chlorophyta","Scenedesmus","Scenedesmus bijuga",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Euglenophyta","Euglena","Euglena acus",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Chlorophyta","","Chlorococcaceae",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Chlorophyta","Mougeotia","Mougeotia ",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Chlorophyta","Stichococcus","Stichococcus bacillaris",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Chrysophyta","Dinobryon","Dinobryon cyst",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Chlorophyta","","Chlorophyta",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Chlorophyta","Mucidosphaerium","Mucidosphaerium pulchellum",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Chrysophyta","Gonyostomum","Gonyostomum semen",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Chlorophyta","Spinocosmarium","Spinocosmarium ",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Cyanophyta","Synechococcus","Synechococcus elongatus",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Bacillariophyta","Cyclotella","Cyclotella sp. 1",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Bacillariophyta","Stephanodiscus","Stephanodiscus parvus",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Bacillariophyta","Cyclotella","Cyclotella ocellata",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Chlorophyta","Botryococcus","Botryococcus braunii",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Chrysophyta","Uroglena","Uroglena ",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Pyrrhophyta","Peridinium","Peridinium inconspicuum",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 1",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Pyrrhophyta","Peridinium","Peridinium umbonatum",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Euglenophyta","Lepocinclis","Lepocinclis ",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Chlorophyta","Monoraphidium","Monoraphidium arcuatum",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Chrysophyta","Dinobryon","Dinobryon ",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Chrysophyta","Dinobryon","Dinobryon sociale",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Euglenophyta","Trachelomonas","Trachelomonas ",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Bacillariophyta","Fragilaria","Fragilaria filiformis",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Chlorophyta","Cosmarium","Cosmarium ",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Chlorophyta","Monomastix","Monomastix astigmata",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Chlorophyta","Oocystis","Oocystis pusilla",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Chlorophyta","Staurastrum","Staurastrum ",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Chlorophyta","Staurastrum","Staurastrum hexacerum",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Chlorophyta","Teilingia","Teilingia granulata",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Chrysophyta","Dinobryon","Dinobryon crenulatum",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Chrysophyta","Mallomonas","Mallomonas akrokomas",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Chrysophyta","Stichogloea","Stichogloea olivacea",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Pyrrhophyta","Peridinium","Peridinium cinctum",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Cyanophyta","Pseudanabaena","Pseudanabaena limnetica",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Chlorophyta","Microspora","Microspora ",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Bacillariophyta","Eunotia","Eunotia ",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Cyanophyta","Aphanizomenon","Aphanizomenon flos-aquae",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Chlorophyta","Colonial","Colonial ",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Chlorophyta","Quadrigula","Quadrigula lacustris",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Cyanophyta","Aphanothece","Aphanothece ",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Bacillariophyta","Stephanodiscus","Stephanodiscus medius",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Chrysophyta","Chrysococcus","Chrysococcus minutus",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Pyrrhophyta","Glenodinium","Glenodinium quadridens",NA,NA,0,NA,NA,NA,0,NA
2010-08-03,"Chrysophyta","NA","Chrysocapsaceae",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"NA","Rhodospirillum","Rhodospirillum rubrum","TB",2010,2.291902,1,7088.4022,7088.4022,6958.6844,0.00695868
2010-11-15,"Chlorophyta","Chlamydomonas","Chlamydomonas ","TB",2010,58.935367,1,954.208,954.208,178939.7615,0.17893976
2010-11-15,"Cryptophyta","Cryptomonas","Cryptomonas erosa",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Cyanophyta","Aphanocapsa","Aphanocapsa delicatissima",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Cyanophyta","Synechococcus","Synechococcus ",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Euglenophyta","Euglena","Euglena ",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Miscellaneous","Miscellaneous","Miscellaneous",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Total","Total","Total","TB",2010,100.000002,46.3333,13796.2185,14002.6036,303620.3351,0.30362034
2010-11-15,"Bacillariophyta","Asterionella","Asterionella formosa",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Chlorophyta","NA","Chlorophyta","TB",2010,0.77648,1,136.3154,136.3154,2357.548,0.00235755
2010-11-15,"Chlorophyta","NA","Chlorococcaceae","TB",2010,0.037613,1,27.2631,27.2631,114.1996,0.0001142
2010-11-15,"Chrysophyta","NA","Chrysophyceae","TB",2010,26.321192,1,4498.4091,4498.4091,79916.4867,0.07991649
2010-11-15,"Cryptophyta","Rhodomonas","Rhodomonas minuta",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Cyanophyta","Synechocystis","Synechocystis ","TB",2010,0.031734,1,54.5262,54.5262,96.3532,9.64e-05
2010-11-15,"Pyrrhophyta","Peridinium","Peridinium ",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Chlorophyta","Coelastrum","Coelastrum ",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Chlorophyta","Monomastix","Monomastix minuta",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Chlorophyta","Oocystis","Oocystis parva",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Chlorophyta","Schroederia","Schroederia judayi",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 2",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 3",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Bacillariophyta","Lindavia","Lindavia intermedia",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Chlorophyta","Sphaerocystis","Sphaerocystis schroeteri",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Chrysophyta","Dinobryon","Dinobryon cylindricum",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Chlorophyta","Monoraphidium","Monoraphidium griffithii",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Chrysophyta","Kephyrion","Kephyrion ",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Haptophyta","Chrysochromulina","Chrysochromulina parva","TB",2010,9.776265,1,981.4711,981.4711,29682.7278,0.02968273
2010-11-15,"Bacillariophyta","Tabellaria","Tabellaria flocculosa","TB",2010,1.110123,1,0.5486,0.5486,3370.562,0.00337056
2010-11-15,"Chrysophyta","Kephyrion","Kephyrion planctonicum","TB",2010,0.169257,1,27.2631,27.2631,513.8983,0.0005139
2010-11-15,"Cyanophyta","Aphanizomenon","Aphanizomenon ","TB",2010,0.399618,29.3333,0.5486,16.0921,1213.3152,0.00121332
2010-11-15,"Cyanophyta","Aphanothece","Aphanothece saxicola","TB",2010,0.150451,8,27.2631,218.1047,456.7984,0.0004568
2010-11-15,"Bacillariophyta","Tabellaria","Tabellaria binalis",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Chlorophyta","Oedogonium","Oedogonium ",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Cyanophyta","Phormidium","Phormidium ",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Bacillariophyta","Actinella","Actinella punctata",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Chlorophyta","Gloeococcus","Gloeococcus minor",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Chrysophyta","Mallomonas","Mallomonas ",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Cyanophyta","Aphanothece","Aphanothece nidulans",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Cyanophyta","Planktothrix","Planktothrix agardhii",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Chlorophyta","Scenedesmus","Scenedesmus bijuga",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Euglenophyta","Euglena","Euglena acus",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Chlorophyta","","Chlorococcaceae",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Chlorophyta","Mougeotia","Mougeotia ",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Chlorophyta","Stichococcus","Stichococcus bacillaris",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Chrysophyta","Dinobryon","Dinobryon cyst",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Chlorophyta","","Chlorophyta",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Chlorophyta","Mucidosphaerium","Mucidosphaerium pulchellum",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Chrysophyta","Gonyostomum","Gonyostomum semen",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Chlorophyta","Spinocosmarium","Spinocosmarium ",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Cyanophyta","Synechococcus","Synechococcus elongatus",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Bacillariophyta","Cyclotella","Cyclotella sp. 1",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Bacillariophyta","Stephanodiscus","Stephanodiscus parvus",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Bacillariophyta","Cyclotella","Cyclotella ocellata",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Chlorophyta","Botryococcus","Botryococcus braunii",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Chrysophyta","Uroglena","Uroglena ",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Pyrrhophyta","Peridinium","Peridinium inconspicuum",NA,NA,0,NA,NA,NA,0,NA
2010-11-15,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 1",NA,NA,0,NA,NA,NA,0,NA
