"sampledate","division","genus","taxa_name","lakeid","year4","relative_total_biovolume","cells_per_nu","nu_per_ml","cells_per_ml","biovolume_conc","biomass_conc"
2010-04-12,"Bacillariophyta","Nitzschia","Nitzschia palea",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chlorophyta","Sphaerocystis","Sphaerocystis schroeteri",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chrysophyta","Dinobryon","Dinobryon bavaricum",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Euglenophyta","Trachelomonas","Trachelomonas volvocina",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Bacillariophyta","Cyclostephanos","Cyclostephanos damasii",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chrysophyta","Chrysococcus","Chrysococcus minutus",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chrysophyta","Mallomonas","Mallomonas caudata",NA,NA,0,NA,NA,0,0,0
2010-04-12,"","Rhodospirillum","Rhodospirillum rubrum",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Cyanophyta","Planktothrix","Planktothrix agardhii",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Bacillariophyta","Ulnaria","Ulnaria ulna",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chrysophyta","Polygoniochloris","Polygoniochloris circularis",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Cyanophyta","Chroococcus","Chroococcus limneticus",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Miscellaneous","","Miscellaneous",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Bacillariophyta","Fragilaria","Fragilaria crotonensis",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Bacillariophyta","Navicula","Navicula ",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chrysophyta","Kephyrion","Kephyrion petasatum",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Cyanophyta","Aphanocapsa","Aphanocapsa parasitica",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Pyrrhophyta","Peridinium","Peridinium bipes",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Pyrrhophyta","Peridinium","Peridinium inconspicuum",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chlorophyta","Monoraphidium","Monoraphidium capricornutum",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Cryptophyta","Chroomonas","Chroomonas ",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chlorophyta","Cosmarium","Cosmarium ",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chlorophyta","Crucigenia","Crucigenia rectangularis",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Cyanophyta","Aphanocapsa","Aphanocapsa elachista",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Cyanophyta","Dolichospermum","Dolichospermum circinale",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Bacillariophyta","Cyclostephanos","Cyclostephanos tholiformis",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Bacillariophyta","Cyclotella","Cyclotella atomus",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Bacillariophyta","Cymatopleura","Cymatopleura solea",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Bacillariophyta","Lindavia","Lindavia intermedia",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Bacillariophyta","Nitzschia","Nitzschia ",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chlorophyta","Scenedesmus","Scenedesmus serratus",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chrysophyta","Mallomonas","Mallomonas akrokomas",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 3",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chrysophyta","","Chrysocapsaceae",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Cyanophyta","Cyanogranis","Cyanogranis ferruginea",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Euglenophyta","Euglena","Euglena ",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Bacillariophyta","Stephanodiscus","Stephanodiscus parvus",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chlorophyta","Selenastrum","Selenastrum minutum",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Cyanophyta","Chroococcus","Chroococcus minutus",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Cyanophyta","Rhabdoderma","Rhabdoderma lineare",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chlorophyta","Oocystis","Oocystis pusilla",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Cyanophyta","Snowella","Snowella litoralis",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chlorophyta","","Chlorophyta",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chlorophyta","Paulschulzia","Paulschulzia tenera",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chlorophyta","Staurastrum","Staurastrum dejectum",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Cyanophyta","Arthrospira","Arthrospira ",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Euglenophyta","Trachelomonas","Trachelomonas ",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Bacillariophyta","Cymbella","Cymbella ",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Bacillariophyta","Fragilaria","Fragilaria capucina",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chlorophyta","Cosmarium","Cosmarium tenue",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chlorophyta","Tetraedron","Tetraedron muticum",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chrysophyta","Bitrichia","Bitrichia chodatii",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chlorophyta","Closterium","Closterium ",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Bacillariophyta","Nitzschia","Nitzschia linearis",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Bacillariophyta","Surirella","Surirella visurgis",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chlorophyta","Chlorogonium","Chlorogonium ",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chlorophyta","Hegewaldia","Hegewaldia parvula",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chrysophyta","Chrysolykos","Chrysolykos planctonicus",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Bacillariophyta","Cyclotella","Cyclotella meneghiniana",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Bacillariophyta","Stephanodiscus","Stephanodiscus alpinus",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chlorophyta","Closterium","Closterium moniliferum",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chlorophyta","Lobomonas","Lobomonas ",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chlorophyta","Selenastrum","Selenastrum ",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chlorophyta","Treubaria","Treubaria setigera",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Cyanophyta","Microcystis","Microcystis aeruginosa",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Pyrrhophyta","Ceratium","Ceratium hirundinella",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Bacillariophyta","Cyclotella","Cyclotella distinguenda",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chrysophyta","Stichogloea","Stichogloea olivacea",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Cyanophyta","Synechococcus","Synechococcus ",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chlorophyta","Quadrigula","Quadrigula chodatti",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chrysophyta","Kephyrion","Kephyrion spirale",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Cyanophyta","Pseudanabaena","Pseudanabaena ",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chlorophyta","Scenedesmus","Scenedesmus acutus",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chlorophyta","Lagerheimia","Lagerheimia genevensis",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chrysophyta","Bitrichia","Bitrichia phaseolus",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chrysophyta","Kephyrion","Kephyrion gracile",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Bacillariophyta","Lindavia","Lindavia michiganiana",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Cyanophyta","Planktolyngbya","Planktolyngbya limnetica",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chrysophyta","Dinobryon","Dinobryon borgei",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Chrysophyta","Kephyrion","Kephyrion boreale",NA,NA,0,NA,NA,0,0,0
2010-04-12,"Cyanophyta","Gloeotrichia","Gloeotrichia echinulata",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Bacillariophyta","Fragilaria","Fragilaria filiformis","SP",2010,1.570025,1,18.1754,18.1754,5089.1093,0.00508911
2010-06-08,"Bacillariophyta","Urosolenia","Urosolenia longiseta","SP",2010,3.302932,1,9.0877,9.0877,10706.1882,0.01070619
2010-06-08,"Chlorophyta","","Chlorococcaceae","SP",2010,3.927112,1,99.9646,99.9646,12729.4181,0.01272942
2010-06-08,"Chlorophyta","Chlamydomonas","Chlamydomonas ","SP",2010,4.09402,1,45.4385,45.4385,13270.4386,0.01327044
2010-06-08,"Chlorophyta","Monomastix","Monomastix astigmata",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chlorophyta","Monomastix","Monomastix minuta",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chlorophyta","Monoraphidium","Monoraphidium arcuatum","SP",2010,0.193958,1,18.1754,18.1754,628.7013,0.0006287
2010-06-08,"Chlorophyta","Monoraphidium","Monoraphidium griffithii",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chlorophyta","Oocystis","Oocystis parva",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chlorophyta","Scenedesmus","Scenedesmus bijuga","SP",2010,0.023487,2,9.0877,18.1754,76.1331,7.61e-05
2010-06-08,"Chlorophyta","Tetraedron","Tetraedron minimum",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chrysophyta","","Chrysophyceae","SP",2010,0.172384,1,145.4031,145.4031,558.7697,0.00055877
2010-06-08,"Chrysophyta","Kephyrion","Kephyrion planctonicum",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Cryptophyta","Cryptomonas","Cryptomonas erosa","SP",2010,13.464215,1,45.4385,45.4385,43643.1833,0.04364318
2010-06-08,"Cryptophyta","Cryptomonas","Cryptomonas lucens",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Cryptophyta","Rhodomonas","Rhodomonas minuta","SP",2010,1.97295,1,190.8416,190.8416,6395.1592,0.00639516
2010-06-08,"Cryptophyta","Rhodomonas","Rhodomonas minuta","SP",2010,0.264236,1,9.0877,9.0877,856.4953,0.0008565
2010-06-08,"Cyanophyta","Aphanizomenon","Aphanizomenon flos-aquae",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Cyanophyta","Aphanocapsa","Aphanocapsa delicatissima","SP",2010,0.113034,7,99.9646,699.7525,366.3904,0.00036639
2010-06-08,"Cyanophyta","Aphanothece","Aphanothece nidulans",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Cyanophyta","Chroococcus","Chroococcus minimus",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Cyanophyta","Dactylococcopsis","Dactylococcopsis irregularis",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Cyanophyta","Merismopedia","Merismopedia warmingiana",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Cyanophyta","Pseudanabaena","Pseudanabaena acicularis","SP",2010,6.066384,30.6111,90.877,2781.8434,19663.7003,0.0196637
2010-06-08,"Cyanophyta","Pseudanabaena","Pseudanabaena limnetica","SP",2010,0.356717,18,9.0877,163.5785,1156.2683,0.00115627
2010-06-08,"Cyanophyta","Synechococcus","Synechococcus elongatus",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Cyanophyta","Synechocystis","Synechocystis ","SP",2010,0.064407,1,118.14,118.14,208.7653,0.00020877
2010-06-08,"Haptophyta","Chrysochromulina","Chrysochromulina parva","SP",2010,3.56118,1,381.6832,381.6832,11543.2831,0.01154328
2010-06-08,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 2","SP",2010,0.95418,1,9.0877,9.0877,3092.8989,0.0030929
2010-06-08,"Total","Total","Total","SP",2010,100.000002,82.6111,2429.1577,5901.6659,324142.0228,0.32414204
2010-06-08,"Bacillariophyta","Achnanthidium","Achnanthidium minutissima",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Bacillariophyta","Asterionella","Asterionella formosa",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Bacillariophyta","Fragilaria","Fragilaria tenera",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Bacillariophyta","Nitzschia","Nitzschia gracilis",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Bacillariophyta","Synedra","Synedra ulna","SP",2010,2.989544,1,2.1944,2.1944,9690.3658,0.00969037
2010-06-08,"Bacillariophyta","Tabellaria","Tabellaria flocculosa",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chlorophyta","Mucidosphaerium","Mucidosphaerium pulchellum","SP",2010,0.117325,3,9.0877,27.2631,380.301,0.0003803
2010-06-08,"Chlorophyta","Nannochloris","Nannochloris atomus",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chlorophyta","Pyramichlamys","Pyramichlamys dissecta",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chlorophyta","Schroederia","Schroederia judayi",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chlorophyta","Tetraedron","Tetraedron regulare",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chrysophyta","Chrysolykos","Chrysolykos skujai",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chrysophyta","Dinobryon","Dinobryon ","SP",2010,1.761564,1,72.7016,72.7016,5709.9661,0.00570997
2010-06-08,"Chrysophyta","Dinobryon","Dinobryon cylindricum",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chrysophyta","Dinobryon","Dinobryon cyst",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chrysophyta","Dinobryon","Dinobryon divergens",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chrysophyta","Dinobryon","Dinobryon sociale",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chrysophyta","Mallomonas","Mallomonas ","SP",2010,7.281129,1,27.2631,27.2631,23601.1977,0.0236012
2010-06-08,"Chrysophyta","Ochromonas","Ochromonas ",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chrysophyta","Synura","Synura ",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Cryptophyta","Cryptomonas","Cryptomonas pyrenoidifera",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Cyanophyta","Jaaginema","Jaaginema angustissimum",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Euglenophyta","Lepocinclis","Lepocinclis ",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Pyrrhophyta","","Pyrrhophyta",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 1",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Pyrrhophyta","Peridinium","Peridinium ","SP",2010,7.046254,1,9.0877,9.0877,22839.8688,0.02283987
2010-06-08,"Bacillariophyta","Fragilaria","Fragilaria delicatissima","SP",2010,0.379611,1,0.5486,0.5486,1230.4798,0.00123048
2010-06-08,"Chlorophyta","Quadrigula","Quadrigula lacustris","SP",2010,0.052847,1,9.0877,9.0877,171.2994,0.0001713
2010-06-08,"Chrysophyta","Epipyxis","Epipyxis epiphyticus","SP",2010,1.428041,1,18.1754,18.1754,4628.8793,0.00462888
2010-06-08,"Chrysophyta","Uroglena","Uroglena ","SP",2010,23.340709,1,963.2957,963.2957,75657.0504,0.07565705
2010-06-08,"Pyrrhophyta","Gymnodinium","Gymnodinium helveticum","SP",2010,11.743756,1,9.0877,9.0877,38066.4483,0.03806645
2010-06-08,"Pyrrhophyta","Peridinium","Peridinium umbonatum","SP",2010,3.758001,1,9.0877,9.0877,12181.2638,0.01218126
2010-06-08,"Bacillariophyta","Cyclotella","Cyclotella ocellata",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Bacillariophyta","Cyclotella","Cyclotella pseudostelligera",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Bacillariophyta","Cyclotella","Cyclotella sp. 1",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Bacillariophyta","Epithemia","Epithemia turgida",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chlorophyta","Gonium","Gonium ",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chrysophyta","Chrysosphaerella","Chrysosphaerella ",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Cryptophyta","Cryptomonas","Cryptomonas rostratiformis",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Cyanophyta","Aphanocapsa","Aphanocapsa holsatica",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Cyanophyta","Cyanonephron","Cyanonephron styloides",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Cyanophyta","Pseudanabaena","Pseudanabaena galeata",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Cyanophyta","Spirulina","Spirulina ",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Pyrrhophyta","Peridinium","Peridinium cinctum",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Bacillariophyta","Cyclotella","Cyclotella hakanssoniae",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Bacillariophyta","Nitzschia","Nitzschia palea",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chlorophyta","Sphaerocystis","Sphaerocystis schroeteri",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chrysophyta","Dinobryon","Dinobryon bavaricum",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Euglenophyta","Trachelomonas","Trachelomonas volvocina",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Bacillariophyta","Cyclostephanos","Cyclostephanos damasii",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chrysophyta","Chrysococcus","Chrysococcus minutus",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chrysophyta","Mallomonas","Mallomonas caudata",NA,NA,0,NA,NA,0,0,0
2010-06-08,"","Rhodospirillum","Rhodospirillum rubrum",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Cyanophyta","Planktothrix","Planktothrix agardhii",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Bacillariophyta","Ulnaria","Ulnaria ulna",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chrysophyta","Polygoniochloris","Polygoniochloris circularis",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Cyanophyta","Chroococcus","Chroococcus limneticus",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Miscellaneous","","Miscellaneous",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Bacillariophyta","Fragilaria","Fragilaria crotonensis",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Bacillariophyta","Navicula","Navicula ",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chrysophyta","Kephyrion","Kephyrion petasatum",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Cyanophyta","Aphanocapsa","Aphanocapsa parasitica",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Pyrrhophyta","Peridinium","Peridinium bipes",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Pyrrhophyta","Peridinium","Peridinium inconspicuum",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chlorophyta","Monoraphidium","Monoraphidium capricornutum",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Cryptophyta","Chroomonas","Chroomonas ",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chlorophyta","Cosmarium","Cosmarium ",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chlorophyta","Crucigenia","Crucigenia rectangularis",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Cyanophyta","Aphanocapsa","Aphanocapsa elachista",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Cyanophyta","Dolichospermum","Dolichospermum circinale",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Bacillariophyta","Cyclostephanos","Cyclostephanos tholiformis",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Bacillariophyta","Cyclotella","Cyclotella atomus",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Bacillariophyta","Cymatopleura","Cymatopleura solea",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Bacillariophyta","Lindavia","Lindavia intermedia",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Bacillariophyta","Nitzschia","Nitzschia ",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chlorophyta","Scenedesmus","Scenedesmus serratus",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chrysophyta","Mallomonas","Mallomonas akrokomas",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 3",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chrysophyta","","Chrysocapsaceae",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Cyanophyta","Cyanogranis","Cyanogranis ferruginea",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Euglenophyta","Euglena","Euglena ",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Bacillariophyta","Stephanodiscus","Stephanodiscus parvus",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chlorophyta","Selenastrum","Selenastrum minutum",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Cyanophyta","Chroococcus","Chroococcus minutus",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Cyanophyta","Rhabdoderma","Rhabdoderma lineare",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chlorophyta","Oocystis","Oocystis pusilla",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Cyanophyta","Snowella","Snowella litoralis",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chlorophyta","","Chlorophyta",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chlorophyta","Paulschulzia","Paulschulzia tenera",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chlorophyta","Staurastrum","Staurastrum dejectum",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Cyanophyta","Arthrospira","Arthrospira ",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Euglenophyta","Trachelomonas","Trachelomonas ",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Bacillariophyta","Cymbella","Cymbella ",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Bacillariophyta","Fragilaria","Fragilaria capucina",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chlorophyta","Cosmarium","Cosmarium tenue",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chlorophyta","Tetraedron","Tetraedron muticum",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chrysophyta","Bitrichia","Bitrichia chodatii",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chlorophyta","Closterium","Closterium ",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Bacillariophyta","Nitzschia","Nitzschia linearis",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Bacillariophyta","Surirella","Surirella visurgis",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chlorophyta","Chlorogonium","Chlorogonium ",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chlorophyta","Hegewaldia","Hegewaldia parvula",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chrysophyta","Chrysolykos","Chrysolykos planctonicus",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Bacillariophyta","Cyclotella","Cyclotella meneghiniana",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Bacillariophyta","Stephanodiscus","Stephanodiscus alpinus",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chlorophyta","Closterium","Closterium moniliferum",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chlorophyta","Lobomonas","Lobomonas ",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chlorophyta","Selenastrum","Selenastrum ",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chlorophyta","Treubaria","Treubaria setigera",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Cyanophyta","Microcystis","Microcystis aeruginosa",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Pyrrhophyta","Ceratium","Ceratium hirundinella",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Bacillariophyta","Cyclotella","Cyclotella distinguenda",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chrysophyta","Stichogloea","Stichogloea olivacea",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Cyanophyta","Synechococcus","Synechococcus ",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chlorophyta","Quadrigula","Quadrigula chodatti",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chrysophyta","Kephyrion","Kephyrion spirale",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Cyanophyta","Pseudanabaena","Pseudanabaena ",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chlorophyta","Scenedesmus","Scenedesmus acutus",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chlorophyta","Lagerheimia","Lagerheimia genevensis",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chrysophyta","Bitrichia","Bitrichia phaseolus",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chrysophyta","Kephyrion","Kephyrion gracile",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Bacillariophyta","Lindavia","Lindavia michiganiana",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Cyanophyta","Planktolyngbya","Planktolyngbya limnetica",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chrysophyta","Dinobryon","Dinobryon borgei",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Chrysophyta","Kephyrion","Kephyrion boreale",NA,NA,0,NA,NA,0,0,0
2010-06-08,"Cyanophyta","Gloeotrichia","Gloeotrichia echinulata",NA,NA,0,NA,NA,0,0,0
2010-07-06,"Bacillariophyta","Fragilaria","Fragilaria filiformis","SP",2010,2.859349,1,54.5262,54.5262,13120.3598,0.01312036
2010-07-06,"Bacillariophyta","Urosolenia","Urosolenia longiseta","SP",2010,11.666117,1,45.4385,45.4385,53530.941,0.05353094
2010-07-06,"Chlorophyta","","Chlorococcaceae","SP",2010,0.965176,1,154.4908,154.4908,4428.7883,0.00442879
2010-07-06,"Chlorophyta","Chlamydomonas","Chlamydomonas ","SP",2010,0.971315,1,45.4385,45.4385,4456.9647,0.00445696
2010-07-06,"Chlorophyta","Monomastix","Monomastix astigmata",NA,NA,0,NA,NA,0,0,0
2010-07-06,"Chlorophyta","Monomastix","Monomastix minuta",NA,NA,0,NA,NA,0,0,0
2010-07-06,"Chlorophyta","Monoraphidium","Monoraphidium arcuatum","SP",2010,1.164621,1,154.4908,154.4908,5343.961,0.00534396
2010-07-06,"Chlorophyta","Monoraphidium","Monoraphidium griffithii","SP",2010,0.049776,1,9.0877,9.0877,228.3983,0.0002284
2010-07-06,"Chlorophyta","Oocystis","Oocystis parva",NA,NA,0,NA,NA,0,0,0
2010-07-06,"Chlorophyta","Scenedesmus","Scenedesmus bijuga","SP",2010,0.020741,2,9.0877,18.1754,95.1663,9.52e-05
2010-07-06,"Chlorophyta","Tetraedron","Tetraedron minimum",NA,NA,0,NA,NA,0,0,0
