"sampledate","taxa_name","genus","division","biovolume_conc"
2010-06-10,"Gymnodinium sp. 3","Gymnodinium","Cryptophyta",0
2010-06-10,"Gymnodinium sp. 3","Gymnodinium","Cyanophyta",0
2010-06-10,"Gymnodinium sp. 3","Gymnodinium","Euglenophyta",0
2010-06-10,"Gymnodinium sp. 3","Gymnodinium","Miscellaneous",0
2010-06-10,"Gymnodinium sp. 3","Gymnodinium","NA",0
2010-06-10,"Gymnodinium sp. 3","Gymnodinium","Total",0
2010-06-10,"Gymnodinium sp. 3","Gymnodinium","Bacillariophyta",0
2010-06-10,"Gymnodinium sp. 3","Gymnodinium","Chrysophyta",0
2010-06-10,"Gymnodinium sp. 3","Gymnodinium","Pyrrhophyta",2283.9862
2010-06-10,"Gymnodinium sp. 3","Gymnodinium","Haptophyta",0
2010-06-10,"Total","Total","Chlorophyta",0
2010-06-10,"Total","Total","Cryptophyta",0
2010-06-10,"Total","Total","Cyanophyta",0
2010-06-10,"Total","Total","Euglenophyta",0
2010-06-10,"Total","Total","Miscellaneous",0
2010-06-10,"Total","Total","NA",0
2010-06-10,"Total","Total","Total",1037080.528
2010-06-10,"Total","Total","Bacillariophyta",0
2010-06-10,"Total","Total","Chrysophyta",0
2010-06-10,"Total","Total","Pyrrhophyta",0
2010-06-10,"Total","Total","Haptophyta",0
2010-07-07,"Asterionella formosa","Asterionella","Chlorophyta",0
2010-07-07,"Asterionella formosa","Asterionella","Cryptophyta",0
2010-07-07,"Asterionella formosa","Asterionella","Cyanophyta",0
2010-07-07,"Asterionella formosa","Asterionella","Euglenophyta",0
2010-07-07,"Asterionella formosa","Asterionella","Miscellaneous",0
2010-07-07,"Asterionella formosa","Asterionella","NA",0
2010-07-07,"Asterionella formosa","Asterionella","Total",0
2010-07-07,"Asterionella formosa","Asterionella","Bacillariophyta",5758.4179
2010-07-07,"Asterionella formosa","Asterionella","Chrysophyta",0
2010-07-07,"Asterionella formosa","Asterionella","Pyrrhophyta",0
2010-07-07,"Asterionella formosa","Asterionella","Haptophyta",0
2010-07-07,"Lindavia intermedia","Lindavia","Chlorophyta",0
2010-07-07,"Lindavia intermedia","Lindavia","Cryptophyta",0
2010-07-07,"Lindavia intermedia","Lindavia","Cyanophyta",0
2010-07-07,"Lindavia intermedia","Lindavia","Euglenophyta",0
2010-07-07,"Lindavia intermedia","Lindavia","Miscellaneous",0
2010-07-07,"Lindavia intermedia","Lindavia","NA",0
2010-07-07,"Lindavia intermedia","Lindavia","Total",0
2010-07-07,"Lindavia intermedia","Lindavia","Bacillariophyta",7881.953
2010-07-07,"Lindavia intermedia","Lindavia","Chrysophyta",0
2010-07-07,"Lindavia intermedia","Lindavia","Pyrrhophyta",0
2010-07-07,"Lindavia intermedia","Lindavia","Haptophyta",0
2010-07-07,"Chlamydomonas ","Chlamydomonas","Chlorophyta",99162.2636
2010-07-07,"Chlamydomonas ","Chlamydomonas","Cryptophyta",0
2010-07-07,"Chlamydomonas ","Chlamydomonas","Cyanophyta",0
2010-07-07,"Chlamydomonas ","Chlamydomonas","Euglenophyta",0
2010-07-07,"Chlamydomonas ","Chlamydomonas","Miscellaneous",0
2010-07-07,"Chlamydomonas ","Chlamydomonas","NA",0
2010-07-07,"Chlamydomonas ","Chlamydomonas","Total",0
2010-07-07,"Chlamydomonas ","Chlamydomonas","Bacillariophyta",0
2010-07-07,"Chlamydomonas ","Chlamydomonas","Chrysophyta",0
2010-07-07,"Chlamydomonas ","Chlamydomonas","Pyrrhophyta",0
2010-07-07,"Chlamydomonas ","Chlamydomonas","Haptophyta",0
2010-07-07,"Chlorococcaceae","NA","Chlorophyta",6284.9288
2010-07-07,"Chlorococcaceae","NA","Cryptophyta",0
2010-07-07,"Chlorococcaceae","NA","Cyanophyta",0
2010-07-07,"Chlorococcaceae","NA","Euglenophyta",0
2010-07-07,"Chlorococcaceae","NA","Miscellaneous",0
2010-07-07,"Chlorococcaceae","NA","NA",0
2010-07-07,"Chlorococcaceae","NA","Total",0
2010-07-07,"Chlorococcaceae","NA","Bacillariophyta",0
2010-07-07,"Chlorococcaceae","NA","Chrysophyta",0
2010-07-07,"Chlorococcaceae","NA","Pyrrhophyta",0
2010-07-07,"Chlorococcaceae","NA","Haptophyta",0
2010-07-07,"Chlorophyta","NA","Chlorophyta",2438.792
2010-07-07,"Chlorophyta","NA","Cryptophyta",0
2010-07-07,"Chlorophyta","NA","Cyanophyta",0
2010-07-07,"Chlorophyta","NA","Euglenophyta",0
2010-07-07,"Chlorophyta","NA","Miscellaneous",0
2010-07-07,"Chlorophyta","NA","NA",0
2010-07-07,"Chlorophyta","NA","Total",0
2010-07-07,"Chlorophyta","NA","Bacillariophyta",0
2010-07-07,"Chlorophyta","NA","Chrysophyta",0
2010-07-07,"Chlorophyta","NA","Pyrrhophyta",0
2010-07-07,"Chlorophyta","NA","Haptophyta",0
2010-07-07,"Monomastix minuta","Monomastix","Chlorophyta",126.8885
2010-07-07,"Monomastix minuta","Monomastix","Cryptophyta",0
2010-07-07,"Monomastix minuta","Monomastix","Cyanophyta",0
2010-07-07,"Monomastix minuta","Monomastix","Euglenophyta",0
2010-07-07,"Monomastix minuta","Monomastix","Miscellaneous",0
2010-07-07,"Monomastix minuta","Monomastix","NA",0
2010-07-07,"Monomastix minuta","Monomastix","Total",0
2010-07-07,"Monomastix minuta","Monomastix","Bacillariophyta",0
2010-07-07,"Monomastix minuta","Monomastix","Chrysophyta",0
2010-07-07,"Monomastix minuta","Monomastix","Pyrrhophyta",0
2010-07-07,"Monomastix minuta","Monomastix","Haptophyta",0
2010-07-07,"Schroederia judayi","Schroederia","Chlorophyta",1015.1077
2010-07-07,"Schroederia judayi","Schroederia","Cryptophyta",0
2010-07-07,"Schroederia judayi","Schroederia","Cyanophyta",0
2010-07-07,"Schroederia judayi","Schroederia","Euglenophyta",0
2010-07-07,"Schroederia judayi","Schroederia","Miscellaneous",0
2010-07-07,"Schroederia judayi","Schroederia","NA",0
2010-07-07,"Schroederia judayi","Schroederia","Total",0
2010-07-07,"Schroederia judayi","Schroederia","Bacillariophyta",0
2010-07-07,"Schroederia judayi","Schroederia","Chrysophyta",0
2010-07-07,"Schroederia judayi","Schroederia","Pyrrhophyta",0
2010-07-07,"Schroederia judayi","Schroederia","Haptophyta",0
2010-07-07,"Sphaerocystis schroeteri","Sphaerocystis","Chlorophyta",27407.8403
2010-07-07,"Sphaerocystis schroeteri","Sphaerocystis","Cryptophyta",0
2010-07-07,"Sphaerocystis schroeteri","Sphaerocystis","Cyanophyta",0
2010-07-07,"Sphaerocystis schroeteri","Sphaerocystis","Euglenophyta",0
2010-07-07,"Sphaerocystis schroeteri","Sphaerocystis","Miscellaneous",0
2010-07-07,"Sphaerocystis schroeteri","Sphaerocystis","NA",0
2010-07-07,"Sphaerocystis schroeteri","Sphaerocystis","Total",0
2010-07-07,"Sphaerocystis schroeteri","Sphaerocystis","Bacillariophyta",0
2010-07-07,"Sphaerocystis schroeteri","Sphaerocystis","Chrysophyta",0
2010-07-07,"Sphaerocystis schroeteri","Sphaerocystis","Pyrrhophyta",0
2010-07-07,"Sphaerocystis schroeteri","Sphaerocystis","Haptophyta",0
2010-07-07,"Chrysophyceae","NA","Chlorophyta",0
2010-07-07,"Chrysophyceae","NA","Cryptophyta",0
2010-07-07,"Chrysophyceae","NA","Cyanophyta",0
2010-07-07,"Chrysophyceae","NA","Euglenophyta",0
2010-07-07,"Chrysophyceae","NA","Miscellaneous",0
2010-07-07,"Chrysophyceae","NA","NA",0
2010-07-07,"Chrysophyceae","NA","Total",0
2010-07-07,"Chrysophyceae","NA","Bacillariophyta",0
2010-07-07,"Chrysophyceae","NA","Chrysophyta",27804.7666
2010-07-07,"Chrysophyceae","NA","Pyrrhophyta",0
2010-07-07,"Chrysophyceae","NA","Haptophyta",0
2010-07-07,"Dinobryon cylindricum","Dinobryon","Chlorophyta",0
2010-07-07,"Dinobryon cylindricum","Dinobryon","Cryptophyta",0
2010-07-07,"Dinobryon cylindricum","Dinobryon","Cyanophyta",0
2010-07-07,"Dinobryon cylindricum","Dinobryon","Euglenophyta",0
2010-07-07,"Dinobryon cylindricum","Dinobryon","Miscellaneous",0
2010-07-07,"Dinobryon cylindricum","Dinobryon","NA",0
2010-07-07,"Dinobryon cylindricum","Dinobryon","Total",0
2010-07-07,"Dinobryon cylindricum","Dinobryon","Bacillariophyta",0
2010-07-07,"Dinobryon cylindricum","Dinobryon","Chrysophyta",2030.2093
2010-07-07,"Dinobryon cylindricum","Dinobryon","Pyrrhophyta",0
2010-07-07,"Dinobryon cylindricum","Dinobryon","Haptophyta",0
2010-07-07,"Cryptomonas erosa","Cryptomonas","Chlorophyta",0
2010-07-07,"Cryptomonas erosa","Cryptomonas","Cryptophyta",831548.8353
2010-07-07,"Cryptomonas erosa","Cryptomonas","Cyanophyta",0
2010-07-07,"Cryptomonas erosa","Cryptomonas","Euglenophyta",0
2010-07-07,"Cryptomonas erosa","Cryptomonas","Miscellaneous",0
2010-07-07,"Cryptomonas erosa","Cryptomonas","NA",0
2010-07-07,"Cryptomonas erosa","Cryptomonas","Total",0
2010-07-07,"Cryptomonas erosa","Cryptomonas","Bacillariophyta",0
2010-07-07,"Cryptomonas erosa","Cryptomonas","Chrysophyta",0
2010-07-07,"Cryptomonas erosa","Cryptomonas","Pyrrhophyta",0
2010-07-07,"Cryptomonas erosa","Cryptomonas","Haptophyta",0
2010-07-07,"Synechococcus ","Synechococcus","Chlorophyta",0
2010-07-07,"Synechococcus ","Synechococcus","Cryptophyta",0
2010-07-07,"Synechococcus ","Synechococcus","Cyanophyta",317.2211
2010-07-07,"Synechococcus ","Synechococcus","Euglenophyta",0
2010-07-07,"Synechococcus ","Synechococcus","Miscellaneous",0
2010-07-07,"Synechococcus ","Synechococcus","NA",0
2010-07-07,"Synechococcus ","Synechococcus","Total",0
2010-07-07,"Synechococcus ","Synechococcus","Bacillariophyta",0
2010-07-07,"Synechococcus ","Synechococcus","Chrysophyta",0
2010-07-07,"Synechococcus ","Synechococcus","Pyrrhophyta",0
2010-07-07,"Synechococcus ","Synechococcus","Haptophyta",0
2010-07-07,"Synechocystis ","Synechocystis","Chlorophyta",0
2010-07-07,"Synechocystis ","Synechocystis","Cryptophyta",0
2010-07-07,"Synechocystis ","Synechocystis","Cyanophyta",160.5887
2010-07-07,"Synechocystis ","Synechocystis","Euglenophyta",0
2010-07-07,"Synechocystis ","Synechocystis","Miscellaneous",0
2010-07-07,"Synechocystis ","Synechocystis","NA",0
2010-07-07,"Synechocystis ","Synechocystis","Total",0
2010-07-07,"Synechocystis ","Synechocystis","Bacillariophyta",0
2010-07-07,"Synechocystis ","Synechocystis","Chrysophyta",0
2010-07-07,"Synechocystis ","Synechocystis","Pyrrhophyta",0
2010-07-07,"Synechocystis ","Synechocystis","Haptophyta",0
2010-07-07,"Euglena ","Euglena","Chlorophyta",0
2010-07-07,"Euglena ","Euglena","Cryptophyta",0
2010-07-07,"Euglena ","Euglena","Cyanophyta",0
2010-07-07,"Euglena ","Euglena","Euglenophyta",44709.0336
2010-07-07,"Euglena ","Euglena","Miscellaneous",0
2010-07-07,"Euglena ","Euglena","NA",0
2010-07-07,"Euglena ","Euglena","Total",0
2010-07-07,"Euglena ","Euglena","Bacillariophyta",0
2010-07-07,"Euglena ","Euglena","Chrysophyta",0
2010-07-07,"Euglena ","Euglena","Pyrrhophyta",0
2010-07-07,"Euglena ","Euglena","Haptophyta",0
2010-07-07,"Rhodospirillum rubrum","Rhodospirillum","Chlorophyta",0
2010-07-07,"Rhodospirillum rubrum","Rhodospirillum","Cryptophyta",0
2010-07-07,"Rhodospirillum rubrum","Rhodospirillum","Cyanophyta",0
2010-07-07,"Rhodospirillum rubrum","Rhodospirillum","Euglenophyta",0
2010-07-07,"Rhodospirillum rubrum","Rhodospirillum","Miscellaneous",0
2010-07-07,"Rhodospirillum rubrum","Rhodospirillum","NA",3580.6337
2010-07-07,"Rhodospirillum rubrum","Rhodospirillum","Total",0
2010-07-07,"Rhodospirillum rubrum","Rhodospirillum","Bacillariophyta",0
2010-07-07,"Rhodospirillum rubrum","Rhodospirillum","Chrysophyta",0
2010-07-07,"Rhodospirillum rubrum","Rhodospirillum","Pyrrhophyta",0
2010-07-07,"Rhodospirillum rubrum","Rhodospirillum","Haptophyta",0
2010-07-07,"Total","Total","Chlorophyta",0
2010-07-07,"Total","Total","Cryptophyta",0
2010-07-07,"Total","Total","Cyanophyta",0
2010-07-07,"Total","Total","Euglenophyta",0
2010-07-07,"Total","Total","Miscellaneous",0
2010-07-07,"Total","Total","NA",0
2010-07-07,"Total","Total","Total",1060227.48
2010-07-07,"Total","Total","Bacillariophyta",0
2010-07-07,"Total","Total","Chrysophyta",0
2010-07-07,"Total","Total","Pyrrhophyta",0
2010-07-07,"Total","Total","Haptophyta",0
2010-08-03,"Chlamydomonas ","Chlamydomonas","Chlorophyta",71239.4509
2010-08-03,"Chlamydomonas ","Chlamydomonas","Cryptophyta",0
2010-08-03,"Chlamydomonas ","Chlamydomonas","Cyanophyta",0
2010-08-03,"Chlamydomonas ","Chlamydomonas","Euglenophyta",0
2010-08-03,"Chlamydomonas ","Chlamydomonas","Miscellaneous",0
2010-08-03,"Chlamydomonas ","Chlamydomonas","NA",0
2010-08-03,"Chlamydomonas ","Chlamydomonas","Total",0
2010-08-03,"Chlamydomonas ","Chlamydomonas","Bacillariophyta",0
2010-08-03,"Chlamydomonas ","Chlamydomonas","Chrysophyta",0
2010-08-03,"Chlamydomonas ","Chlamydomonas","Pyrrhophyta",0
2010-08-03,"Chlamydomonas ","Chlamydomonas","Haptophyta",0
2010-08-03,"Chlorococcaceae","NA","Chlorophyta",1982.6261
2010-08-03,"Chlorococcaceae","NA","Cryptophyta",0
2010-08-03,"Chlorococcaceae","NA","Cyanophyta",0
2010-08-03,"Chlorococcaceae","NA","Euglenophyta",0
2010-08-03,"Chlorococcaceae","NA","Miscellaneous",0
2010-08-03,"Chlorococcaceae","NA","NA",0
2010-08-03,"Chlorococcaceae","NA","Total",0
2010-08-03,"Chlorococcaceae","NA","Bacillariophyta",0
2010-08-03,"Chlorococcaceae","NA","Chrysophyta",0
2010-08-03,"Chlorococcaceae","NA","Pyrrhophyta",0
2010-08-03,"Chlorococcaceae","NA","Haptophyta",0
2010-08-03,"Chlorophyta","NA","Chlorophyta",60.9315
2010-08-03,"Chlorophyta","NA","Cryptophyta",0
2010-08-03,"Chlorophyta","NA","Cyanophyta",0
2010-08-03,"Chlorophyta","NA","Euglenophyta",0
2010-08-03,"Chlorophyta","NA","Miscellaneous",0
2010-08-03,"Chlorophyta","NA","NA",0
2010-08-03,"Chlorophyta","NA","Total",0
2010-08-03,"Chlorophyta","NA","Bacillariophyta",0
2010-08-03,"Chlorophyta","NA","Chrysophyta",0
2010-08-03,"Chlorophyta","NA","Pyrrhophyta",0
2010-08-03,"Chlorophyta","NA","Haptophyta",0
2010-08-03,"Monomastix minuta","Monomastix","Chlorophyta",356.8738
2010-08-03,"Monomastix minuta","Monomastix","Cryptophyta",0
2010-08-03,"Monomastix minuta","Monomastix","Cyanophyta",0
2010-08-03,"Monomastix minuta","Monomastix","Euglenophyta",0
2010-08-03,"Monomastix minuta","Monomastix","Miscellaneous",0
2010-08-03,"Monomastix minuta","Monomastix","NA",0
2010-08-03,"Monomastix minuta","Monomastix","Total",0
2010-08-03,"Monomastix minuta","Monomastix","Bacillariophyta",0
2010-08-03,"Monomastix minuta","Monomastix","Chrysophyta",0
2010-08-03,"Monomastix minuta","Monomastix","Pyrrhophyta",0
2010-08-03,"Monomastix minuta","Monomastix","Haptophyta",0
2010-08-03,"Monoraphidium griffithii","Monoraphidium","Chlorophyta",1141.9931
2010-08-03,"Monoraphidium griffithii","Monoraphidium","Cryptophyta",0
2010-08-03,"Monoraphidium griffithii","Monoraphidium","Cyanophyta",0
2010-08-03,"Monoraphidium griffithii","Monoraphidium","Euglenophyta",0
2010-08-03,"Monoraphidium griffithii","Monoraphidium","Miscellaneous",0
2010-08-03,"Monoraphidium griffithii","Monoraphidium","NA",0
2010-08-03,"Monoraphidium griffithii","Monoraphidium","Total",0
2010-08-03,"Monoraphidium griffithii","Monoraphidium","Bacillariophyta",0
2010-08-03,"Monoraphidium griffithii","Monoraphidium","Chrysophyta",0
2010-08-03,"Monoraphidium griffithii","Monoraphidium","Pyrrhophyta",0
2010-08-03,"Monoraphidium griffithii","Monoraphidium","Haptophyta",0
2010-08-03,"Oocystis parva","Oocystis","Chlorophyta",1586.1027
2010-08-03,"Oocystis parva","Oocystis","Cryptophyta",0
2010-08-03,"Oocystis parva","Oocystis","Cyanophyta",0
2010-08-03,"Oocystis parva","Oocystis","Euglenophyta",0
2010-08-03,"Oocystis parva","Oocystis","Miscellaneous",0
2010-08-03,"Oocystis parva","Oocystis","NA",0
2010-08-03,"Oocystis parva","Oocystis","Total",0
2010-08-03,"Oocystis parva","Oocystis","Bacillariophyta",0
2010-08-03,"Oocystis parva","Oocystis","Chrysophyta",0
2010-08-03,"Oocystis parva","Oocystis","Pyrrhophyta",0
2010-08-03,"Oocystis parva","Oocystis","Haptophyta",0
2010-08-03,"Schroederia judayi","Schroederia","Chlorophyta",1268.8846
2010-08-03,"Schroederia judayi","Schroederia","Cryptophyta",0
2010-08-03,"Schroederia judayi","Schroederia","Cyanophyta",0
2010-08-03,"Schroederia judayi","Schroederia","Euglenophyta",0
2010-08-03,"Schroederia judayi","Schroederia","Miscellaneous",0
2010-08-03,"Schroederia judayi","Schroederia","NA",0
2010-08-03,"Schroederia judayi","Schroederia","Total",0
2010-08-03,"Schroederia judayi","Schroederia","Bacillariophyta",0
2010-08-03,"Schroederia judayi","Schroederia","Chrysophyta",0
2010-08-03,"Schroederia judayi","Schroederia","Pyrrhophyta",0
2010-08-03,"Schroederia judayi","Schroederia","Haptophyta",0
2010-08-03,"Sphaerocystis schroeteri","Sphaerocystis","Chlorophyta",6851.9601
2010-08-03,"Sphaerocystis schroeteri","Sphaerocystis","Cryptophyta",0
2010-08-03,"Sphaerocystis schroeteri","Sphaerocystis","Cyanophyta",0
2010-08-03,"Sphaerocystis schroeteri","Sphaerocystis","Euglenophyta",0
2010-08-03,"Sphaerocystis schroeteri","Sphaerocystis","Miscellaneous",0
2010-08-03,"Sphaerocystis schroeteri","Sphaerocystis","NA",0
2010-08-03,"Sphaerocystis schroeteri","Sphaerocystis","Total",0
2010-08-03,"Sphaerocystis schroeteri","Sphaerocystis","Bacillariophyta",0
2010-08-03,"Sphaerocystis schroeteri","Sphaerocystis","Chrysophyta",0
2010-08-03,"Sphaerocystis schroeteri","Sphaerocystis","Pyrrhophyta",0
2010-08-03,"Sphaerocystis schroeteri","Sphaerocystis","Haptophyta",0
2010-08-03,"Chrysophyceae","NA","Chlorophyta",0
2010-08-03,"Chrysophyceae","NA","Cryptophyta",0
2010-08-03,"Chrysophyceae","NA","Cyanophyta",0
2010-08-03,"Chrysophyceae","NA","Euglenophyta",0
2010-08-03,"Chrysophyceae","NA","Miscellaneous",0
2010-08-03,"Chrysophyceae","NA","NA",0
2010-08-03,"Chrysophyceae","NA","Total",0
2010-08-03,"Chrysophyceae","NA","Bacillariophyta",0
2010-08-03,"Chrysophyceae","NA","Chrysophyta",8580.9834
2010-08-03,"Chrysophyceae","NA","Pyrrhophyta",0
2010-08-03,"Chrysophyceae","NA","Haptophyta",0
2010-08-03,"Dinobryon cylindricum","Dinobryon","Chlorophyta",0
2010-08-03,"Dinobryon cylindricum","Dinobryon","Cryptophyta",0
2010-08-03,"Dinobryon cylindricum","Dinobryon","Cyanophyta",0
2010-08-03,"Dinobryon cylindricum","Dinobryon","Euglenophyta",0
2010-08-03,"Dinobryon cylindricum","Dinobryon","Miscellaneous",0
2010-08-03,"Dinobryon cylindricum","Dinobryon","NA",0
2010-08-03,"Dinobryon cylindricum","Dinobryon","Total",0
2010-08-03,"Dinobryon cylindricum","Dinobryon","Bacillariophyta",0
2010-08-03,"Dinobryon cylindricum","Dinobryon","Chrysophyta",14100.4466
2010-08-03,"Dinobryon cylindricum","Dinobryon","Pyrrhophyta",0
2010-08-03,"Dinobryon cylindricum","Dinobryon","Haptophyta",0
2010-08-03,"Kephyrion ","Kephyrion","Chlorophyta",0
2010-08-03,"Kephyrion ","Kephyrion","Cryptophyta",0
2010-08-03,"Kephyrion ","Kephyrion","Cyanophyta",0
2010-08-03,"Kephyrion ","Kephyrion","Euglenophyta",0
2010-08-03,"Kephyrion ","Kephyrion","Miscellaneous",0
2010-08-03,"Kephyrion ","Kephyrion","NA",0
2010-08-03,"Kephyrion ","Kephyrion","Total",0
2010-08-03,"Kephyrion ","Kephyrion","Bacillariophyta",0
2010-08-03,"Kephyrion ","Kephyrion","Chrysophyta",285.499
2010-08-03,"Kephyrion ","Kephyrion","Pyrrhophyta",0
2010-08-03,"Kephyrion ","Kephyrion","Haptophyta",0
2010-08-03,"Cryptomonas erosa","Cryptomonas","Chlorophyta",0
2010-08-03,"Cryptomonas erosa","Cryptomonas","Cryptophyta",543436.608
2010-08-03,"Cryptomonas erosa","Cryptomonas","Cyanophyta",0
2010-08-03,"Cryptomonas erosa","Cryptomonas","Euglenophyta",0
2010-08-03,"Cryptomonas erosa","Cryptomonas","Miscellaneous",0
2010-08-03,"Cryptomonas erosa","Cryptomonas","NA",0
2010-08-03,"Cryptomonas erosa","Cryptomonas","Total",0
2010-08-03,"Cryptomonas erosa","Cryptomonas","Bacillariophyta",0
2010-08-03,"Cryptomonas erosa","Cryptomonas","Chrysophyta",0
2010-08-03,"Cryptomonas erosa","Cryptomonas","Pyrrhophyta",0
2010-08-03,"Cryptomonas erosa","Cryptomonas","Haptophyta",0
2010-08-03,"Rhodomonas minuta","Rhodomonas","Chlorophyta",0
2010-08-03,"Rhodomonas minuta","Rhodomonas","Cryptophyta",507.5523
2010-08-03,"Rhodomonas minuta","Rhodomonas","Cyanophyta",0
2010-08-03,"Rhodomonas minuta","Rhodomonas","Euglenophyta",0
2010-08-03,"Rhodomonas minuta","Rhodomonas","Miscellaneous",0
2010-08-03,"Rhodomonas minuta","Rhodomonas","NA",0
2010-08-03,"Rhodomonas minuta","Rhodomonas","Total",0
2010-08-03,"Rhodomonas minuta","Rhodomonas","Bacillariophyta",0
2010-08-03,"Rhodomonas minuta","Rhodomonas","Chrysophyta",0
2010-08-03,"Rhodomonas minuta","Rhodomonas","Pyrrhophyta",0
2010-08-03,"Rhodomonas minuta","Rhodomonas","Haptophyta",0
2010-08-03,"Synechococcus ","Synechococcus","Chlorophyta",0
2010-08-03,"Synechococcus ","Synechococcus","Cryptophyta",0
2010-08-03,"Synechococcus ","Synechococcus","Cyanophyta",47.5832
2010-08-03,"Synechococcus ","Synechococcus","Euglenophyta",0
2010-08-03,"Synechococcus ","Synechococcus","Miscellaneous",0
2010-08-03,"Synechococcus ","Synechococcus","NA",0
2010-08-03,"Synechococcus ","Synechococcus","Total",0
2010-08-03,"Synechococcus ","Synechococcus","Bacillariophyta",0
2010-08-03,"Synechococcus ","Synechococcus","Chrysophyta",0
2010-08-03,"Synechococcus ","Synechococcus","Pyrrhophyta",0
2010-08-03,"Synechococcus ","Synechococcus","Haptophyta",0
2010-08-03,"Synechocystis ","Synechocystis","Chlorophyta",0
2010-08-03,"Synechocystis ","Synechocystis","Cryptophyta",0
2010-08-03,"Synechocystis ","Synechocystis","Cyanophyta",80.2943
2010-08-03,"Synechocystis ","Synechocystis","Euglenophyta",0
2010-08-03,"Synechocystis ","Synechocystis","Miscellaneous",0
2010-08-03,"Synechocystis ","Synechocystis","NA",0
2010-08-03,"Synechocystis ","Synechocystis","Total",0
2010-08-03,"Synechocystis ","Synechocystis","Bacillariophyta",0
2010-08-03,"Synechocystis ","Synechocystis","Chrysophyta",0
2010-08-03,"Synechocystis ","Synechocystis","Pyrrhophyta",0
2010-08-03,"Synechocystis ","Synechocystis","Haptophyta",0
2010-08-03,"Euglena ","Euglena","Chlorophyta",0
2010-08-03,"Euglena ","Euglena","Cryptophyta",0
2010-08-03,"Euglena ","Euglena","Cyanophyta",0
2010-08-03,"Euglena ","Euglena","Euglenophyta",69703.9061
