lakeid,year4,sampledate,division,taxa_name,relative_total_biovolume,genus,cells_per_nu,nu_per_ml,cells_per_ml,biovolume_conc,biomass_conc
SP,2014,7/14/14,Chrysophyta,Dinobryon sociale,0.004811,Dinobryon,1,0.6391,0.6391,42.8312,4.28E-05
SP,2014,7/14/14,Chrysophyta,Mallomonas ,0.95633,Mallomonas,1,21.1731,21.1731,8514.2074,0.00851421
SP,2014,7/14/14,Chrysophyta,Stichogloea olivacea,1.005341,Stichogloea,2,42.3462,84.6924,8950.5616,0.00895056
SP,2014,7/14/14,Cryptophyta,Cryptomonas erosa,8.507348,Cryptomonas,1,63.5193,63.5193,75740.9593,0.07574096
SP,2014,7/14/14,Cryptophyta,Rhodomonas minuta,0.079694,Rhodomonas,1,21.1731,21.1731,709.5168,0.00070952
SP,2014,7/14/14,Cyanophyta,Aphanocapsa delicatissima,0.014942,Aphanocapsa,4,63.5193,254.0771,133.0348,0.00013303
SP,2014,7/14/14,Cyanophyta,Aphanocapsa elachista,0.536255,Aphanocapsa,11.6,232.904,2701.6869,4774.2766,0.00477428
SP,2014,7/14/14,Cyanophyta,Aphanocapsa holsatica,0.062261,Aphanocapsa,50,21.1731,1058.6547,554.3095,0.00055431
SP,2014,7/14/14,Cyanophyta,Aphanothece nidulans,0.44828,Aphanothece,60,63.5193,3811.157,3991.0373,0.00399104
SP,2014,7/14/14,Cyanophyta,Arthrospira ,0.717248,Arthrospira,16,21.1731,338.7695,6385.655,0.00638566
SP,2014,7/14/14,Cyanophyta,Chroococcus minimus,0.119541,Chroococcus,6,42.3462,254.0771,1064.2741,0.00106427
SP,2014,7/14/14,Cyanophyta,Planktothrix agardhii,2.151742,Planktothrix,54,21.1731,381.1157,19156.965,0.01915697
SP,2014,7/14/14,Cyanophyta,Pseudanabaena galeata,0.089656,Pseudanabaena,3,21.1731,63.5193,798.2066,0.00079821
SP,2014,7/14/14,Cyanophyta,Snowella litoralis,0.351487,Snowella,36,21.1731,762.2314,3129.2902,0.00312929
SP,2014,7/14/14,Cyanophyta,Synechococcus ,0.756474,Synechococcus,1,1905.5785,1905.5785,6734.8861,0.00673489
SP,2014,7/14/14,Cyanophyta,Synechococcus elongatus,0.003736,Synechococcus,1,21.1731,21.1731,33.2587,3.33E-05
SP,2014,7/14/14,Cyanophyta,Synechocystis ,0.079694,Synechocystis,1,21.1731,21.1731,709.5168,0.00070952
SP,2014,7/14/14,Cyanophyta,Synechocystis ,0.504302,Synechocystis,1,2540.7713,2540.7713,4489.7971,0.0044898
SP,2014,7/14/14,Haptophyta,Chrysochromulina parva,5.034682,Chrysochromulina,1,1482.1166,1482.1166,44823.8012,0.0448238
SP,2014,7/14/14,Pyrrhophyta,Peridinium bipes,2.424679,Peridinium,1,0.6391,0.6391,21586.9276,0.02158693
SP,2014,7/14/14,Total,Total,98.392144,Total,269.2666,9509.276,18880.4832,875985.7336,0.87598574
SP,2014,8/12/14,,Rhodospirillum rubrum,0.065837,Rhodospirillum,1,317.5964,317.5964,249.4402,0.00024944
SP,2014,8/12/14,Bacillariophyta,Cyclostephanos damasii,17.556593,Cyclostephanos,1,21.1731,21.1731,66517.2394,0.06651724
SP,2014,8/12/14,Bacillariophyta,Cyclotella atomus,0.140453,Cyclotella,1,21.1731,21.1731,532.137,0.00053214
SP,2014,8/12/14,Bacillariophyta,Cyclotella sp. 1,0.385778,Cyclotella,1,1.2781,1.2781,1461.6149,0.00146161
SP,2014,8/12/14,Bacillariophyta,Fragilaria filiformis,1.7883,Fragilaria,1,21.1731,21.1731,6775.3903,0.00677539
SP,2014,8/12/14,Bacillariophyta,Stephanodiscus alpinus,0.271318,Stephanodiscus,1,0.6391,0.6391,1027.9489,0.00102795
SP,2014,8/12/14,Bacillariophyta,Tabellaria flocculosa,12.071023,Tabellaria,1.5,42.3462,63.5193,45733.8843,0.04573388
SP,2014,8/12/14,Chlorophyta,Closterium moniliferum,8.083386,Closterium,1,21.1731,21.1731,30625.7867,0.03062579
SP,2014,8/12/14,Chlorophyta,Monoraphidium capricornutum,0.04365,Monoraphidium,1,21.1731,21.1731,165.3788,0.00016538
SP,2014,8/12/14,Chlorophyta,Monoraphidium griffithii,0.046818,Monoraphidium,1,21.1731,21.1731,177.3797,0.00017738
SP,2014,8/12/14,Chlorophyta,Scenedesmus serratus,0.887584,Scenedesmus,2.3333,148.2117,345.8223,3362.8189,0.00336282
SP,2014,8/12/14,Chrysophyta,Chrysophyceae,0.825938,,1,762.2314,762.2314,3129.2648,0.00312926
SP,2014,8/12/14,Chrysophyta,Mallomonas ,16.05843,Mallomonas,1,21.1731,21.1731,60841.1011,0.0608411
SP,2014,8/12/14,Cryptophyta,Cryptomonas erosa,13.787779,Cryptomonas,1,84.6924,84.6924,52238.2081,0.05223821
SP,2014,8/12/14,Cryptophyta,Rhodomonas minuta,0.561811,Rhodomonas,1,63.5193,63.5193,2128.5503,0.00212855
SP,2014,8/12/14,Cyanophyta,Aphanocapsa delicatissima,0.118507,Aphanocapsa,12,21.1731,254.0771,448.9924,0.00044899
SP,2014,8/12/14,Cyanophyta,Aphanocapsa elachista,1.316741,Aphanocapsa,13.3333,211.7309,2823.0722,4988.7834,0.00498878
SP,2014,8/12/14,Cyanophyta,Arthrospira ,4.045039,Arthrospira,25.6,63.5193,1626.0937,15325.5707,0.01532557
SP,2014,8/12/14,Cyanophyta,Planktothrix agardhii,4.062408,Planktothrix,150.5856,3.8344,577.4128,15391.3768,0.01539138
SP,2014,8/12/14,Cyanophyta,Pseudanabaena limnetica,0.790048,Pseudanabaena,20,21.1731,423.4619,2993.2764,0.00299328
SP,2014,8/12/14,Cyanophyta,Synechococcus ,3.581554,Synechococcus,1,2159.6556,2159.6556,13569.5484,0.01356955
SP,2014,8/12/14,Cyanophyta,Synechococcus elongatus,0.023409,Synechococcus,1,42.3462,42.3462,88.6899,8.87E-05
SP,2014,8/12/14,Cyanophyta,Synechocystis ,0.681397,Synechocystis,1,1460.9435,1460.9435,2581.6333,0.00258163
SP,2014,8/12/14,Cyanophyta,Synechocystis ,0.093636,Synechocystis,1,84.6924,84.6924,354.7594,0.00035476
SP,2014,8/12/14,Euglenophyta,Trachelomonas volvocina,0.763081,Trachelomonas,1,3.1954,3.1954,2891.1064,0.00289111
SP,2014,8/12/14,Haptophyta,Chrysochromulina parva,10.140699,Chrysochromulina,1,1270.3857,1270.3857,38420.401,0.0384204
SP,2014,8/12/14,Pyrrhophyta,Gymnodinium helveticum,1.808782,Gymnodinium,1,0.6391,0.6391,6852.9929,0.00685299
SP,2014,8/12/14,Total,Total,99.999999,Total,245.3522,6912.015,12513.4856,378873.2744,0.37887327
SP,2014,11/10/14,Bacillariophyta,Asterionella formosa,7.904424,Asterionella,2.5,18.8205,47.0513,18519.4001,0.0185194
SP,2014,11/10/14,Bacillariophyta,Cyclotella sp. 1,0.591477,Cyclotella,1,28.2308,28.2308,1385.7762,0.00138578
SP,2014,11/10/14,Bacillariophyta,Stephanodiscus alpinus,1.105716,Stephanodiscus,1,0.8246,0.8246,2590.5972,0.0025906
SP,2014,11/10/14,Bacillariophyta,Tabellaria flocculosa,6.297832,Tabellaria,1,9.4103,9.4103,14755.2944,0.01475529
SP,2014,11/10/14,Bacillariophyta,Urosolenia longiseta,12.618132,Urosolenia,1,18.8205,18.8205,29563.2166,0.02956322
SP,2014,11/10/14,Chlorophyta,Chlorococcaceae,0.381175,,1,47.0513,47.0513,893.0576,0.00089306
SP,2014,11/10/14,Chlorophyta,Chlamydomonas ,5.183528,Chlamydomonas,1,56.4616,56.4616,12144.5709,0.01214457
SP,2014,11/10/14,Chlorophyta,Monoraphidium arcuatum,0.05179,Monoraphidium,1,9.4103,9.4103,121.3369,0.00012134
SP,2014,11/10/14,Chlorophyta,Monoraphidium capricornutum,0.094118,Monoraphidium,1,28.2308,28.2308,220.5051,0.00022051
SP,2014,11/10/14,Chlorophyta,Monoraphidium griffithii,0.360039,Monoraphidium,1,18.8205,18.8205,843.538,0.00084354
SP,2014,11/10/14,Chlorophyta,Quadrigula chodatti,1.507446,Quadrigula,14,9.4103,131.7437,3531.819,0.00353182
SP,2014,11/10/14,Chlorophyta,Scenedesmus serratus,0.835318,Scenedesmus,2.2,112.9232,248.431,1957.0828,0.00195708
SP,2014,11/10/14,Chrysophyta,Chrysophyceae,1.731368,,1,988.0777,988.0777,4056.4544,0.00405645
SP,2014,11/10/14,Chrysophyta,Chrysophyceae,0.485882,,1,37.6411,37.6411,1138.3823,0.00113838
SP,2014,11/10/14,Chrysophyta,Chrysococcus minutus,0.121473,Chrysococcus,1,9.4103,9.4103,284.5956,0.0002846
SP,2014,11/10/14,Chrysophyta,Kephyrion spirale,0.151418,Kephyrion,1,18.8205,18.8205,354.7594,0.00035476
SP,2014,11/10/14,Chrysophyta,Mallomonas ,4.845364,Mallomonas,1,9.4103,9.4103,11352.2756,0.01135228
SP,2014,11/10/14,Chrysophyta,Ochromonas ,6.367109,Ochromonas,1,141.154,141.154,14917.6026,0.0149176
SP,2014,11/10/14,Cryptophyta,Cryptomonas erosa,15.293175,Cryptomonas,1,18.8205,18.8205,35830.6182,0.03583062
SP,2014,11/10/14,Cryptophyta,Rhodomonas minuta,4.163982,Rhodomonas,1,103.5129,103.5129,9755.8637,0.00975586
SP,2014,11/10/14,Cryptophyta,Rhodomonas minuta,2.691868,Rhodomonas,1,188.2053,188.2053,6306.8156,0.00630682
SP,2014,11/10/14,Cyanophyta,Planktothrix agardhii,2.122974,Planktothrix,120,0.8246,98.9535,4973.9465,0.00497395
SP,2014,11/10/14,Cyanophyta,Pseudanabaena limnetica,0.709769,Pseudanabaena,12,18.8205,225.8463,1662.9311,0.00166293
SP,2014,11/10/14,Cyanophyta,Synechococcus elongatus,0.03365,Synechococcus,1,37.6411,37.6411,78.8354,7.88E-05
SP,2014,11/10/14,Cyanophyta,Synechocystis ,1.064626,Synechocystis,1,1411.5396,1411.5396,2494.3317,0.00249433
SP,2014,11/10/14,Euglenophyta,Trachelomonas volvocina,8.613976,Trachelomonas,1,9.4103,9.4103,20181.823,0.02018182
SP,2014,11/10/14,Haptophyta,Chrysochromulina parva,12.754419,Chrysochromulina,1,988.0777,988.0777,29882.5341,0.02988253
SP,2014,11/10/14,Miscellaneous,Miscellaneous,1.61512,,1,9.4103,9.4103,3784.0922,0.00378409
SP,2014,11/10/14,Pyrrhophyta,Gymnodinium sp. 3,0.302836,Gymnodinium,1,9.4103,9.4103,709.517,0.00070952
SP,2014,11/10/14,Total,Total,100.000004,Total,174.7,4358.6017,4949.8284,234291.5732,0.23429159
SP,2015,2/24/15,,Rhodospirillum rubrum,6.656898,Rhodospirillum,1,5420.3122,5420.3122,4257.1132,0.00425711
SP,2015,2/24/15,Bacillariophyta,Cyclotella atomus,0.221891,Cyclotella,1,5.6462,5.6462,141.9032,0.0001419
SP,2015,2/24/15,Bacillariophyta,Cyclotella hakanssoniae,0.433399,Cyclotella,1,5.6462,5.6462,277.1552,0.00027716
SP,2015,2/24/15,Chlorophyta,Chlorococcaceae,0.258873,,1,39.5231,39.5231,165.5544,0.00016555
SP,2015,2/24/15,Chlorophyta,Chlamydomonas ,0.739652,Chlamydomonas,1,11.2923,11.2923,473.0114,0.00047301
SP,2015,2/24/15,Chlorophyta,Closterium moniliferum,6.725389,Closterium,1,5.6462,5.6462,4300.9105,0.00430091
SP,2015,2/24/15,Chlorophyta,Schroederia judayi,0.166426,Schroederia,1,5.6462,5.6462,106.4278,0.00010643
SP,2015,2/24/15,Chrysophyta,Chrysophyceae,12.928106,,1,508.1543,508.1543,8267.5683,0.00826757
SP,2015,2/24/15,Chrysophyta,Chrysophyceae,0.933068,,1,5.6462,5.6462,596.7041,0.0005967
SP,2015,2/24/15,Chrysophyta,Ochromonas ,0.573242,Ochromonas,1,5.6462,5.6462,366.5898,0.00036659
SP,2015,2/24/15,Cryptophyta,Cryptomonas erosa,10.651028,Cryptomonas,1,11.2923,11.2923,6811.3653,0.00681137
SP,2015,2/24/15,Cryptophyta,Rhodomonas minuta,4.99267,Rhodomonas,1,33.877,33.877,3192.8281,0.00319283
SP,2015,2/24/15,Cryptophyta,Rhodomonas minuta,0.295854,Rhodomonas,1,5.6462,5.6462,189.2045,0.0001892
SP,2015,2/24/15,Cyanophyta,Aphanocapsa elachista,6.365657,Aphanocapsa,6,383.9388,2303.6327,4070.8645,0.00407086
SP,2015,2/24/15,Cyanophyta,Arthrospira ,1.331376,Arthrospira,12,5.6462,67.7539,851.4204,0.00085142
SP,2015,2/24/15,Cyanophyta,Planktothrix agardhii,0.440107,Planktothrix,27.027,0.5113,13.8178,281.4524,0.00028145
SP,2015,2/24/15,Cyanophyta,Pseudanabaena ,0.166426,Pseudanabaena,6,5.6462,33.877,106.4278,0.00010643
SP,2015,2/24/15,Cyanophyta,Synechococcus elongatus,4.056553,Synechococcus,1,1101.0009,1101.0009,2594.1784,0.00259418
SP,2015,2/24/15,Cyanophyta,Synechocystis ,0.078014,Synechocystis,1,28.2308,28.2308,49.8866,4.99E-05
SP,2015,2/24/15,Euglenophyta,Euglena ,1.381306,Euglena,1,5.6462,5.6462,883.3488,0.00088335
SP,2015,2/24/15,Euglenophyta,Trachelomonas ,18.464729,Trachelomonas,1,5.6462,5.6462,11808.2586,0.01180826
SP,2015,2/24/15,Euglenophyta,Trachelomonas volvocina,18.935141,Trachelomonas,1,5.6462,5.6462,12109.0938,0.01210909
SP,2015,2/24/15,Haptophyta,Chrysochromulina parva,3.204189,Chrysochromulina,1,67.7539,67.7539,2049.0881,0.00204909
SP,2015,2/24/15,Total,Total,99.999994,Total,70.027,7673.6413,9696.9802,63950.3552,0.06395035
SP,2015,4/23/15,Bacillariophyta,Asterionella formosa,0.067683,Asterionella,1,0.5113,0.5113,394.192,0.00039419
SP,2015,4/23/15,Bacillariophyta,Cyclotella hakanssoniae,1.116977,Cyclotella,1,67.7539,67.7539,6505.3842,0.00650538
SP,2015,4/23/15,Bacillariophyta,Cyclotella sp. 1,1.142104,Cyclotella,1,16.9385,16.9385,6651.7241,0.00665172
SP,2015,4/23/15,Bacillariophyta,Fragilaria delicatissima,0.110754,Fragilaria,1,0.5113,0.5113,645.0414,0.00064504
SP,2015,4/23/15,Bacillariophyta,Fragilaria filiformis,0.698002,Fragilaria,1,16.9385,16.9385,4065.2342,0.00406523
SP,2015,4/23/15,Bacillariophyta,Stephanodiscus alpinus,9.136838,Stephanodiscus,1,16.9385,16.9385,53213.7915,0.05321379
SP,2015,4/23/15,Bacillariophyta,Tabellaria flocculosa,0.606761,Tabellaria,1,1.0225,1.0225,3533.8281,0.00353383
SP,2015,4/23/15,Bacillariophyta,Ulnaria ulna,5.561969,Ulnaria,1,0.5113,0.5113,32393.4245,0.03239342
SP,2015,4/23/15,Chlorophyta,Chlorococcaceae,1.027894,,1,84.6924,84.6924,5986.5485,0.00598655
SP,2015,4/23/15,Chlorophyta,Chlamydomonas ,2.691956,Chlamydomonas,1,84.6924,84.6924,15678.2023,0.0156782
SP,2015,4/23/15,Chlorophyta,Monoraphidium griffithii,0.191874,Monoraphidium,1,33.877,33.877,1117.4888,0.00111749
SP,2015,4/23/15,Chlorophyta,Scenedesmus acutus,0.069231,Scenedesmus,1,16.9385,16.9385,403.2103,0.00040321
SP,2015,4/23/15,Chlorophyta,Scenedesmus serratus,0.323595,Scenedesmus,2,84.6924,169.3848,1884.651,0.00188465
SP,2015,4/23/15,Chrysophyta,Chrysophyceae,1.462503,,1,16.9385,16.9385,8517.7547,0.00851775
SP,2015,4/23/15,Chrysophyta,Chrysophyceae,0.831659,,1,931.6162,931.6162,4843.6587,0.00484366
SP,2015,4/23/15,Chrysophyta,Chrysolykos skujai,0.095175,Chrysolykos,1,33.877,33.877,554.3116,0.00055431
SP,2015,4/23/15,Chrysophyta,Dinobryon ,8.881006,Dinobryon,1,304.8926,304.8926,51723.8036,0.0517238
SP,2015,4/23/15,Chrysophyta,Dinobryon sociale,0.304561,Dinobryon,1,16.9385,16.9385,1773.7938,0.00177379
SP,2015,4/23/15,Chrysophyta,Ochromonas ,0.92209,Ochromonas,1,50.8154,50.8154,5370.3369,0.00537034
SP,2015,4/23/15,Cryptophyta,Cryptomonas erosa,7.528756,Cryptomonas,1,84.6924,84.6924,43848.1661,0.04384817
SP,2015,4/23/15,Cryptophyta,Rhodomonas minuta,4.111578,Rhodomonas,1,254.0771,254.0771,23946.211,0.02394621
SP,2015,4/23/15,Cryptophyta,Rhodomonas minuta,2.04665,Rhodomonas,1,355.708,355.708,11919.8814,0.01191988
SP,2015,4/23/15,Cyanophyta,Aphanocapsa delicatissima,0.024364,Aphanocapsa,8,33.877,271.0156,141.9038,0.0001419
SP,2015,4/23/15,Cyanophyta,Aphanocapsa elachista,0.041115,Aphanocapsa,8,16.9385,135.5078,239.4626,0.00023946
SP,2015,4/23/15,Cyanophyta,Planktothrix agardhii,0.467723,Planktothrix,106,0.5113,54.1935,2724.0647,0.00272406
SP,2015,4/23/15,Cyanophyta,Synechococcus elongatus,0.022841,Synechococcus,1,84.6924,84.6924,133.0348,0.00013303
SP,2015,4/23/15,Cyanophyta,Synechocystis ,1.259139,Synechocystis,1,4149.9265,4149.9265,7333.3352,0.00733334
SP,2015,4/23/15,Haptophyta,Chrysochromulina parva,3.254423,Chrysochromulina,1,626.7236,626.7236,18954.0645,0.01895406
SP,2015,4/23/15,Pyrrhophyta,Pyrrhophyta,27.102786,,1,16.9385,16.9385,157849.1313,0.15784913
SP,2015,4/23/15,Pyrrhophyta,Gymnodinium helveticum,2.797516,Gymnodinium,1,1.0225,1.0225,16292.9906,0.01629299
SP,2015,4/23/15,Pyrrhophyta,Gymnodinium sp. 2,0.487298,Gymnodinium,1,16.9385,16.9385,2838.0687,0.00283807
SP,2015,4/23/15,Pyrrhophyta,Gymnodinium sp. 3,0.219284,Gymnodinium,1,16.9385,16.9385,1277.1306,0.00127713
SP,2015,4/23/15,Pyrrhophyta,Peridinium umbonatum,15.393887,Peridinium,1,11.2477,11.2477,89655.4216,0.08965542
SP,2015,4/23/15,Total,Total,99.999992,Total,153,7451.3292,7945.4117,582409.2471,0.5824092
SP,2015,6/17/15,Bacillariophyta,Asterionella formosa,0.165195,Asterionella,1,2.5563,2.5563,777.115,0.00077712
SP,2015,6/17/15,Bacillariophyta,Cyclotella atomus,0.754122,Cyclotella,1,105.8655,105.8655,3547.5838,0.00354758
SP,2015,6/17/15,Bacillariophyta,Cyclotella pseudostelligera,0.783434,Cyclotella,1,63.5193,63.5193,3685.4714,0.00368547
SP,2015,6/17/15,Bacillariophyta,Fragilaria filiformis,1.548289,Fragilaria,1,21.1731,21.1731,7283.5445,0.00728354
SP,2015,6/17/15,Bacillariophyta,Lindavia intermedia,9.664561,Lindavia,1,31.7596,31.7596,45464.534,0.04546453
SP,2015,6/17/15,Bacillariophyta,Tabellaria flocculosa,1.095498,Tabellaria,1,1.2781,1.2781,5153.4994,0.0051535
SP,2015,6/17/15,Bacillariophyta,Ulnaria ulna,1.547608,Ulnaria,1,1.2781,1.2781,7280.3404,0.00728034
SP,2015,6/17/15,Bacillariophyta,Urosolenia longiseta,24.744671,Urosolenia,1,74.1058,74.1058,116405.1652,0.11640517
SP,2015,6/17/15,Chlorophyta,Chlorococcaceae,0.06363,,1,21.1731,21.1731,299.3283,0.00029933
SP,2015,6/17/15,Chlorophyta,Chlamydomonas ,4.706483,Chlamydomonas,1,10.5865,10.5865,22140.4848,0.02214048
SP,2015,6/17/15,Chlorophyta,Crucigenia rectangularis,0.452474,Crucigenia,8,10.5865,84.6924,2128.5513,0.00212855
SP,2015,6/17/15,Chlorophyta,Lagerheimia genevensis,0.018853,Lagerheimia,1,10.5865,10.5865,88.6899,8.87E-05
SP,2015,6/17/15,Chlorophyta,Monomastix minuta,0.047132,Monomastix,1,10.5865,10.5865,221.7246,0.00022172
SP,2015,6/17/15,Chlorophyta,Monoraphidium capricornutum,0.017578,Monoraphidium,1,10.5865,10.5865,82.6894,8.27E-05
SP,2015,6/17/15,Chlorophyta,Monoraphidium griffithii,1.840061,Monoraphidium,1,211.7309,211.7309,8656.1116,0.00865611
SP,2015,6/17/15,Chlorophyta,Oocystis parva,1.850902,Oocystis,1,63.5193,63.5193,8707.1091,0.00870711
SP,2015,6/17/15,Chlorophyta,Quadrigula lacustris,0.060331,Quadrigula,1,10.5865,10.5865,283.8073,0.00028381
SP,2015,6/17/15,Chlorophyta,Scenedesmus serratus,0.565027,Scenedesmus,2,190.5579,381.1157,2658.0343,0.00265803
SP,2015,6/17/15,Chlorophyta,Sphaerocystis schroeteri,1.28201,Sphaerocystis,8.5,21.1731,179.9713,6030.8956,0.0060309
SP,2015,6/17/15,Chrysophyta,Chrysophyceae,0.221733,,1,254.0771,254.0771,1043.0883,0.00104309
SP,2015,6/17/15,Chrysophyta,Bitrichia phaseolus,0.235663,Bitrichia,1,10.5865,10.5865,1108.6211,0.00110862
SP,2015,6/17/15,Chrysophyta,Dinobryon ,3.582085,Dinobryon,1,201.1444,201.1444,16851.0329,0.01685103
SP,2015,6/17/15,Chrysophyta,Dinobryon bavaricum,0.11381,Dinobryon,2.5,2.5563,6.3907,535.39,0.00053539
SP,2015,6/17/15,Chrysophyta,Dinobryon sociale,0.022762,Dinobryon,2,0.6391,1.2781,107.078,0.00010708
SP,2015,6/17/15,Chrysophyta,Kephyrion gracile,0.042419,Kephyrion,1,10.5865,10.5865,199.5522,0.00019955
SP,2015,6/17/15,Chrysophyta,Kephyrion planctonicum,0.042419,Kephyrion,1,10.5865,10.5865,199.5522,0.00019955
SP,2015,6/17/15,Chrysophyta,Mallomonas ,0.904947,Mallomonas,1,10.5865,10.5865,4257.1037,0.0042571
SP,2015,6/17/15,Chrysophyta,Mallomonas akrokomas,0.339355,Mallomonas,1,10.5865,10.5865,1596.4132,0.00159641
SP,2015,6/17/15,Chrysophyta,Stichogloea olivacea,14.053686,Stichogloea,2.2727,275.2502,625.5612,66112.0774,0.06611208
SP,2015,6/17/15,Cryptophyta,Cryptomonas erosa,13.403363,Cryptomonas,1,105.8655,105.8655,63052.7981,0.0630528
SP,2015,6/17/15,Cryptophyta,Rhodomonas minuta,1.131185,Rhodomonas,1,158.7982,158.7982,5321.3756,0.00532138
SP,2015,6/17/15,Cryptophyta,Rhodomonas minuta,0.424195,Rhodomonas,1,21.1731,21.1731,1995.5176,0.00199552
SP,2015,6/17/15,Cyanophyta,Aphanothece nidulans,0.01414,Aphanothece,24,21.1731,508.1543,66.5174,6.65E-05
SP,2015,6/17/15,Cyanophyta,Planktothrix agardhii,7.918294,Planktothrix,70,10.5865,741.0583,37249.6538,0.03724965
SP,2015,6/17/15,Cyanophyta,Pseudanabaena galeata,0.70699,Pseudanabaena,16.6667,21.1731,352.8856,3325.8612,0.00332586
SP,2015,6/17/15,Cyanophyta,Synechococcus elongatus,0.00707,Synechococcus,1,21.1731,21.1731,33.2587,3.33E-05
SP,2015,6/17/15,Cyanophyta,Synechocystis ,0.596507,Synechocystis,1,1587.9821,1587.9821,2806.1232,0.00280612
SP,2015,6/17/15,Euglenophyta,Trachelomonas ,1.968827,Trachelomonas,1,10.5865,10.5865,9261.86,0.00926186
SP,2015,6/17/15,Haptophyta,Chrysochromulina parva,3.062687,Chrysochromulina,1,476.3946,476.3946,14407.6504,0.01440765
SP,2015,6/17/15,Total,Total,99.999996,Total,165.9394,4094.7145,6422.1263,470425.2049,0.47042519
SP,2015,7/15/15,,Rhodospirillum rubrum,0.041555,Rhodospirillum,1,141.154,141.154,110.8623,0.00011086
SP,2015,7/15/15,Bacillariophyta,Asterionella formosa,1.7171,Asterionella,1.3333,11.9294,15.9055,4580.8883,0.00458089
SP,2015,7/15/15,Bacillariophyta,Cyclotella atomus,2.12764,Cyclotella,1,225.8463,225.8463,5676.1284,0.00567613
SP,2015,7/15/15,Bacillariophyta,Cyclotella hakanssoniae,0.448799,Cyclotella,1,14.1154,14.1154,1197.3103,0.00119731
SP,2015,7/15/15,Bacillariophyta,Fragilaria filiformis,5.121703,Fragilaria,1,42.3462,42.3462,13663.7051,0.01366371
SP,2015,7/15/15,Bacillariophyta,Lindavia michiganiana,5.701419,Lindavia,1,14.1154,14.1154,15210.2755,0.01521028
SP,2015,7/15/15,Bacillariophyta,Tabellaria flocculosa,7.726948,Tabellaria,1,5.1126,5.1126,20613.9974,0.020614
SP,2015,7/15/15,Bacillariophyta,Urosolenia longiseta,24.933311,Urosolenia,1,42.3462,42.3462,66517.2373,0.06651724
SP,2015,7/15/15,Chlorophyta,Chlorococcaceae,2.330342,,1,98.8078,98.8078,6216.8963,0.0062169
SP,2015,7/15/15,Chlorophyta,Chlamydomonas ,0.886519,Chlamydomonas,1,56.4616,56.4616,2365.0572,0.00236506
SP,2015,7/15/15,Chlorophyta,Cosmarium tenue,1.418428,Cosmarium,2,28.2308,56.4616,3784.0922,0.00378409
SP,2015,7/15/15,Chlorophyta,Monoraphidium griffithii,0.842194,Monoraphidium,1,112.9232,112.9232,2246.8098,0.00224681
SP,2015,7/15/15,Chlorophyta,Scenedesmus serratus,1.620669,Scenedesmus,2,254.0771,508.1543,4323.6306,0.00432363
SP,2015,7/15/15,Chlorophyta,Sphaerocystis schroeteri,1.418428,Sphaerocystis,8,14.1154,112.9232,3784.0922,0.00378409
SP,2015,7/15/15,Chrysophyta,Chrysophyceae,1.508408,,1,28.2308,28.2308,4024.1442,0.00402414
SP,2015,7/15/15,Chrysophyta,Chrysophyceae,0.847146,,1,550.5005,550.5005,2260.0246,0.00226002
SP,2015,7/15/15,Chrysophyta,Dinobryon ,2.687478,Dinobryon,1,42.3462,42.3462,7169.6714,0.00716967
SP,2015,7/15/15,Chrysophyta,Dinobryon bavaricum,2.127643,Dinobryon,3,28.2308,84.6924,5676.1368,0.00567614
SP,2015,7/15/15,Chrysophyta,Dinobryon bavaricum,1.108147,Dinobryon,1,14.1154,14.1154,2956.3216,0.00295632
SP,2015,7/15/15,Chrysophyta,Mallomonas ,0.385317,Mallomonas,1,0.8521,0.8521,1027.949,0.00102795
SP,2015,7/15/15,Cryptophyta,Cryptomonas erosa,3.98933,Cryptomonas,1,14.1154,14.1154,10642.7576,0.01064276
SP,2015,7/15/15,Cryptophyta,Rhodomonas minuta,1.773034,Rhodomonas,1,141.154,141.154,4730.1117,0.00473011
SP,2015,7/15/15,Cryptophyta,Rhodomonas minuta,1.496001,Rhodomonas,1,42.3462,42.3462,3991.0352,0.00399104
SP,2015,7/15/15,Cyanophyta,Aphanocapsa delicatissima,0.542993,Aphanocapsa,14,197.6155,2766.6177,1448.601,0.0014486
SP,2015,7/15/15,Cyanophyta,Aphanocapsa elachista,0.336599,Aphanocapsa,12,42.3462,508.1543,897.9848,0.00089798
SP,2015,7/15/15,Cyanophyta,Aphanothece nidulans,1.188025,Aphanothece,55.3333,437.5773,24212.5954,3169.4161,0.00316942
SP,2015,7/15/15,Cyanophyta,Planktothrix agardhii,0.228581,Planktothrix,35.1351,0.8521,29.9386,609.8135,0.00060981
SP,2015,7/15/15,Cyanophyta,Pseudanabaena limnetica,0.374,Pseudanabaena,10,14.1154,141.154,997.7581,0.00099776
SP,2015,7/15/15,Cyanophyta,Rhabdoderma lineare,0.049865,Rhabdoderma,24,42.3462,1016.3085,133.0348,0.00013303
SP,2015,7/15/15,Cyanophyta,Synechococcus ,0.361533,Synechococcus,1,127.0386,127.0386,964.5022,0.0009645
SP,2015,7/15/15,Cyanophyta,Synechocystis ,0.981724,Synechocystis,1,1482.1166,1482.1166,2619.0483,0.00261905
SP,2015,7/15/15,Euglenophyta,Euglena ,6.276547,Euglena,1,14.1154,14.1154,16744.6063,0.01674461
