"sampledate","Aphanothece bacilloidea","Genus","CellBioVol"
2004-07-21,0,"Epithemia",252.8982086
2004-07-21,0,"Euglena",0
2004-07-21,0,"Placoneis",0
2004-07-21,0,"Tetraedron victoriae",0
2004-07-21,0,"Flagellated Green",872.6957
2004-07-21,0,"Aulacoseira",1872.377689
2004-07-21,0,"Pseudostaurosira",0
2004-07-21,0,"Stauroforma",0
2004-07-21,0,"Stephanodiscus",0
2004-07-21,0,"Tabellaria",3449.468734
2004-07-21,0,"Achnanthidium",0
2004-07-21,0,"Segmented Green",792.6173
2004-07-21,0,"Gomphoneis",0
2004-07-21,0,"Gloeocapsa",0
2004-07-21,0,"Mallomonas",48
2004-07-21,0,"Cyclotella",0
2004-07-21,0,"Nitzschia",0
2004-07-21,0,"Synura",0
2004-07-21,0,"Discostella",0
2004-07-21,0,"Anabaena",0
2004-07-21,0,"Chroococcus",0
2004-07-21,0,"Planktolyngabia",0
2004-07-21,0,"Staurosira",0
2004-07-21,0,"Chroococcus cf. kidneys",27.73324717
2004-07-21,0,"Cosmarium",0
2004-07-21,0,"Planktothrix",0
2004-07-21,0,"Small Chroococcus",0
2004-07-21,0,"Long thin rod",0
2004-08-16,0,"Cf. Komvophoron / Trichormus",0
2004-08-16,0,"Cryptomonad",3319.0018
2004-08-16,0,"Cyclostephanos",0
2004-08-16,0,"Limnothrix",1540.476483
2004-08-16,0,"Lindavia",577.4960601
2004-08-16,0,"Microcystis",230.4214142
2004-08-16,0,"Naked Dinoflagellate",14007.08007
2004-08-16,0,"Peanut",169.9702
2004-08-16,0,"TotalBiovolume",35695.18089
2004-08-16,0,"NA",1545.356039
2004-08-16,0,"Armored Dinoflagellate",1749.72634
2004-08-16,0,"Cf. Planktolyngabia",0
2004-08-16,0,"Cocconeis",305.2842662
2004-08-16,0,"Rhoicosphenia",0
2004-08-16,0,"Diatoma mesodon",0
2004-08-16,0,"Dinobryon",3102.261
2004-08-16,0,"Elakatothrix",67.537834
2004-08-16,0,"Navicula",0
2004-08-16,0,"Sellaphora",0
2004-08-16,0,"Asterionella",0
2004-08-16,0,"Asterocapsa",0
2004-08-16,0,"Cyanobacteria",0
2004-08-16,0,"Fragilaria",0
2004-08-16,0,"Nostoc",0
2004-08-16,0,"Cf. Cavinula",0
2004-08-16,0,"Merismopedia",0
2004-08-16,0,"Diploneis",0
2004-08-16,0,"Encyonema",0
2004-08-16,0,"Planothidium",0
2004-08-16,0,"Cf. Coelosphaerium",0
2004-08-16,0,"Hippodonta",0
2004-08-16,0,"Epithemia",0
2004-08-16,0,"Euglena",0
2004-08-16,0,"Placoneis",0
2004-08-16,0,"Tetraedron victoriae",0
2004-08-16,0,"Flagellated Green",349.07828
2004-08-16,0,"Aulacoseira",0
2004-08-16,0,"Pseudostaurosira",0
2004-08-16,0,"Stauroforma",0
2004-08-16,0,"Stephanodiscus",0
2004-08-16,0,"Tabellaria",1293.550775
2004-08-16,0,"Achnanthidium",0
2004-08-16,0,"Segmented Green",1793.8181
2004-08-16,0,"Gomphoneis",0
2004-08-16,0,"Gloeocapsa",0
2004-08-16,0,"Mallomonas",24
2004-08-16,0,"Cyclotella",0
2004-08-16,0,"Nitzschia",0
2004-08-16,0,"Synura",0
2004-08-16,0,"Discostella",0
2004-08-16,0,"Anabaena",0
2004-08-16,0,"Chroococcus",0
2004-08-16,0,"Planktolyngabia",4712.388981
2004-08-16,0,"Staurosira",0
2004-08-16,0,"Chroococcus cf. kidneys",27.73324716
2004-08-16,0,"Cosmarium",880
2004-08-16,0,"Planktothrix",0
2004-08-16,0,"Small Chroococcus",0
2004-08-16,0,"Long thin rod",0
2004-11-10,0,"Cf. Komvophoron / Trichormus",0
2004-11-10,0,"Cryptomonad",4099.9434
2004-11-10,0,"Cyclostephanos",0
2004-11-10,0,"Limnothrix",231.353611
2004-11-10,0,"Lindavia",444.2277385
2004-11-10,0,"Microcystis",104.1631051
2004-11-10,0,"Naked Dinoflagellate",21010.62011
2004-11-10,0,"Peanut",0
2004-11-10,0,"TotalBiovolume",40141.8149
2004-11-10,0,"NA",0
2004-11-10,0,"Armored Dinoflagellate",0
2004-11-10,0,"Cf. Planktolyngabia",0
2004-11-10,0,"Cocconeis",0
2004-11-10,0,"Rhoicosphenia",0
2004-11-10,0,"Diatoma mesodon",0
2004-11-10,0,"Dinobryon",3102.261
2004-11-10,0,"Elakatothrix",0
2004-11-10,0,"Navicula",0
2004-11-10,0,"Sellaphora",0
2004-11-10,0,"Asterionella",0
2004-11-10,0,"Asterocapsa",0
2004-11-10,0,"Cyanobacteria",349.07828
2004-11-10,0,"Fragilaria",3733.86
2004-11-10,0,"Nostoc",0
2004-11-10,0,"Cf. Cavinula",0
2004-11-10,0,"Merismopedia",0
2004-11-10,0,"Diploneis",0
2004-11-10,0,"Encyonema",0
2004-11-10,0,"Planothidium",0
2004-11-10,0,"Cf. Coelosphaerium",0
2004-11-10,0,"Hippodonta",0
2004-11-10,0,"Epithemia",0
2004-11-10,0,"Euglena",0
2004-11-10,0,"Placoneis",0
2004-11-10,0,"Tetraedron victoriae",0
2004-11-10,0,"Flagellated Green",610.88699
2004-11-10,0,"Aulacoseira",0
2004-11-10,0,"Pseudostaurosira",0
2004-11-10,0,"Stauroforma",0
2004-11-10,0,"Stephanodiscus",0
2004-11-10,0,"Tabellaria",3880.652325
2004-11-10,0,"Achnanthidium",0
2004-11-10,0,"Segmented Green",2419.5686
2004-11-10,0,"Gomphoneis",0
2004-11-10,0,"Gloeocapsa",0
2004-11-10,0,"Mallomonas",72
2004-11-10,0,"Cyclotella",0
2004-11-10,0,"Nitzschia",0
2004-11-10,0,"Synura",0
2004-11-10,0,"Discostella",0
2004-11-10,0,"Anabaena",0
2004-11-10,0,"Chroococcus",0
2004-11-10,0,"Planktolyngabia",0
2004-11-10,0,"Staurosira",0
2004-11-10,0,"Chroococcus cf. kidneys",83.19974151
2004-11-10,0,"Cosmarium",0
2004-11-10,0,"Planktothrix",0
2004-11-10,0,"Small Chroococcus",0
2004-11-10,0,"Long thin rod",0
2005-04-20,0,"Cf. Komvophoron / Trichormus",0
2005-04-20,0,"Cryptomonad",31823.3702
2005-04-20,0,"Cyclostephanos",0
2005-04-20,0,"Limnothrix",118.498191
2005-04-20,0,"Lindavia",0
2005-04-20,0,"Microcystis",552.3801026
2005-04-20,0,"Naked Dinoflagellate",49024.78026
2005-04-20,0,"Peanut",254.9553
2005-04-20,0,"TotalBiovolume",140811.0487
2005-04-20,0,"NA",7774.027395
2005-04-20,0,"Armored Dinoflagellate",1749.72634
2005-04-20,0,"Cf. Planktolyngabia",0
2005-04-20,0,"Cocconeis",2136.989863
2005-04-20,0,"Rhoicosphenia",0
2005-04-20,0,"Diatoma mesodon",0
2005-04-20,0,"Dinobryon",35158.958
2005-04-20,0,"Elakatothrix",0
2005-04-20,0,"Navicula",0
2005-04-20,0,"Sellaphora",0
2005-04-20,0,"Asterionella",1091.1735
2005-04-20,0,"Asterocapsa",0
2005-04-20,0,"Cyanobacteria",0
2005-04-20,0,"Fragilaria",5289.635
2005-04-20,0,"Nostoc",0
2005-04-20,0,"Cf. Cavinula",0
2005-04-20,0,"Merismopedia",0
2005-04-20,0,"Diploneis",0
2005-04-20,0,"Encyonema",0
2005-04-20,0,"Planothidium",0
2005-04-20,0,"Cf. Coelosphaerium",0
2005-04-20,0,"Hippodonta",0
2005-04-20,0,"Epithemia",0
2005-04-20,0,"Euglena",0
2005-04-20,0,"Placoneis",0
2005-04-20,0,"Tetraedron victoriae",0
2005-04-20,0,"Flagellated Green",1483.58269
2005-04-20,0,"Aulacoseira",0
2005-04-20,0,"Pseudostaurosira",0
2005-04-20,0,"Stauroforma",0
2005-04-20,0,"Stephanodiscus",0
2005-04-20,0,"Tabellaria",0
2005-04-20,0,"Achnanthidium",0
2005-04-20,0,"Segmented Green",2836.7356
2005-04-20,0,"Gomphoneis",0
2005-04-20,0,"Gloeocapsa",0
2005-04-20,0,"Mallomonas",0
2005-04-20,0,"Cyclotella",0
2005-04-20,0,"Nitzschia",0
2005-04-20,0,"Synura",0
2005-04-20,0,"Discostella",350.7702735
2005-04-20,0,"Anabaena",0
2005-04-20,0,"Chroococcus",0
2005-04-20,0,"Planktolyngabia",0
2005-04-20,0,"Staurosira",0
2005-04-20,0,"Chroococcus cf. kidneys",0
2005-04-20,0,"Cosmarium",0
2005-04-20,0,"Planktothrix",1165.46596
2005-04-20,0,"Small Chroococcus",0
2005-04-20,0,"Long thin rod",0
2005-06-13,0,"Cf. Komvophoron / Trichormus",498.8235285
2005-06-13,0,"Cryptomonad",4490.4142
2005-06-13,0,"Cyclostephanos",0
2005-06-13,0,"Limnothrix",0
2005-06-13,0,"Lindavia",0
2005-06-13,0,"Microcystis",0
2005-06-13,0,"Naked Dinoflagellate",21010.62011
2005-06-13,0,"Peanut",0
2005-06-13,0,"TotalBiovolume",112841.9249
2005-06-13,0,"NA",3090.712078
2005-06-13,0,"Armored Dinoflagellate",1749.72634
2005-06-13,0,"Cf. Planktolyngabia",0
2005-06-13,0,"Cocconeis",0
2005-06-13,0,"Rhoicosphenia",0
2005-06-13,0,"Diatoma mesodon",0
2005-06-13,0,"Dinobryon",33090.784
2005-06-13,0,"Elakatothrix",0
2005-06-13,0,"Navicula",0
2005-06-13,0,"Sellaphora",0
2005-06-13,0,"Asterionella",0
2005-06-13,0,"Asterocapsa",0
2005-06-13,0,"Cyanobacteria",698.15656
2005-06-13,0,"Fragilaria",33604.74
2005-06-13,0,"Nostoc",0
2005-06-13,0,"Cf. Cavinula",0
2005-06-13,0,"Merismopedia",0
2005-06-13,0,"Diploneis",0
2005-06-13,0,"Encyonema",0
2005-06-13,0,"Planothidium",0
2005-06-13,0,"Cf. Coelosphaerium",0
2005-06-13,0,"Hippodonta",0
2005-06-13,0,"Epithemia",0
2005-06-13,0,"Euglena",0
2005-06-13,0,"Placoneis",0
2005-06-13,0,"Tetraedron victoriae",0
2005-06-13,0,"Flagellated Green",1658.12183
2005-06-13,0,"Aulacoseira",0
2005-06-13,0,"Pseudostaurosira",0
2005-06-13,0,"Stauroforma",0
2005-06-13,0,"Stephanodiscus",617.81493
2005-06-13,0,"Tabellaria",431.1835917
2005-06-13,0,"Achnanthidium",0
2005-06-13,0,"Segmented Green",1752.1014
2005-06-13,0,"Gomphoneis",0
2005-06-13,0,"Gloeocapsa",0
2005-06-13,0,"Mallomonas",0
2005-06-13,0,"Cyclotella",0
2005-06-13,0,"Nitzschia",0
2005-06-13,0,"Synura",0
2005-06-13,0,"Discostella",2455.391915
2005-06-13,0,"Anabaena",0
2005-06-13,0,"Chroococcus",0
2005-06-13,0,"Planktolyngabia",2199.114858
2005-06-13,0,"Staurosira",0
2005-06-13,0,"Chroococcus cf. kidneys",55.46649434
2005-06-13,0,"Cosmarium",0
2005-06-13,0,"Planktothrix",5937.57658
2005-06-13,0,"Small Chroococcus",0
2005-06-13,0,"Long thin rod",0
2005-07-12,0,"Cf. Komvophoron / Trichormus",1173.70242
2005-07-12,0,"Cryptomonad",11518.8886
2005-07-12,0,"Cyclostephanos",0
2005-07-12,0,"Limnothrix",169.28313
2005-07-12,0,"Lindavia",0
2005-07-12,0,"Microcystis",164.1358019
2005-07-12,0,"Naked Dinoflagellate",14007.08007
2005-07-12,0,"Peanut",424.9255
2005-07-12,0,"TotalBiovolume",66524.46203
2005-07-12,0,"NA",1545.356039
2005-07-12,0,"Armored Dinoflagellate",6998.905358
2005-07-12,0,"Cf. Planktolyngabia",0
2005-07-12,0,"Cocconeis",0
2005-07-12,0,"Rhoicosphenia",0
2005-07-12,0,"Diatoma mesodon",0
2005-07-12,0,"Dinobryon",8272.696
2005-07-12,0,"Elakatothrix",0
2005-07-12,0,"Navicula",0
2005-07-12,0,"Sellaphora",0
2005-07-12,0,"Asterionella",2727.933749
2005-07-12,0,"Asterocapsa",0
2005-07-12,0,"Cyanobacteria",261.80871
2005-07-12,0,"Fragilaria",3422.705
2005-07-12,0,"Nostoc",0
2005-07-12,0,"Cf. Cavinula",0
2005-07-12,0,"Merismopedia",0
2005-07-12,0,"Diploneis",0
2005-07-12,0,"Encyonema",0
2005-07-12,0,"Planothidium",0
2005-07-12,0,"Cf. Coelosphaerium",0
2005-07-12,0,"Hippodonta",0
2005-07-12,0,"Epithemia",0
2005-07-12,0,"Euglena",0
2005-07-12,0,"Placoneis",0
2005-07-12,0,"Tetraedron victoriae",0
2005-07-12,0,"Flagellated Green",2792.62624
2005-07-12,0,"Aulacoseira",0
2005-07-12,0,"Pseudostaurosira",0
2005-07-12,0,"Stauroforma",0
2005-07-12,0,"Stephanodiscus",0
2005-07-12,0,"Tabellaria",0
2005-07-12,0,"Achnanthidium",0
2005-07-12,0,"Segmented Green",4505.4036
2005-07-12,0,"Gomphoneis",0
2005-07-12,0,"Gloeocapsa",0
2005-07-12,0,"Mallomonas",136.8
2005-07-12,0,"Cyclotella",0
2005-07-12,0,"Nitzschia",0
2005-07-12,0,"Synura",0
2005-07-12,0,"Discostella",1403.081094
2005-07-12,0,"Anabaena",0
2005-07-12,0,"Chroococcus",0
2005-07-12,0,"Planktolyngabia",0
2005-07-12,0,"Staurosira",0
2005-07-12,0,"Chroococcus cf. kidneys",69.33311792
2005-07-12,0,"Cosmarium",0
2005-07-12,0,"Planktothrix",6929.7976
2005-07-12,0,"Small Chroococcus",0
2005-07-12,0,"Long thin rod",0
2005-08-09,0,"Cf. Komvophoron / Trichormus",0
2005-08-09,0,"Cryptomonad",1171.4124
2005-08-09,0,"Cyclostephanos",0
2005-08-09,0,"Limnothrix",0
2005-08-09,0,"Lindavia",1599.219859
2005-08-09,0,"Microcystis",0
2005-08-09,0,"Naked Dinoflagellate",0
2005-08-09,0,"Peanut",424.9255
2005-08-09,0,"TotalBiovolume",36120.08981
2005-08-09,0,"NA",0
2005-08-09,0,"Armored Dinoflagellate",6124.042189
2005-08-09,0,"Cf. Planktolyngabia",0
2005-08-09,0,"Cocconeis",0
2005-08-09,0,"Rhoicosphenia",0
2005-08-09,0,"Diatoma mesodon",0
2005-08-09,0,"Dinobryon",1034.087
2005-08-09,0,"Elakatothrix",0
2005-08-09,0,"Navicula",0
2005-08-09,0,"Sellaphora",0
2005-08-09,0,"Asterionella",0
2005-08-09,0,"Asterocapsa",0
2005-08-09,0,"Cyanobacteria",174.53914
2005-08-09,0,"Fragilaria",0
2005-08-09,0,"Nostoc",0
2005-08-09,0,"Cf. Cavinula",0
2005-08-09,0,"Merismopedia",0
2005-08-09,0,"Diploneis",0
2005-08-09,0,"Encyonema",0
2005-08-09,0,"Planothidium",0
2005-08-09,0,"Cf. Coelosphaerium",0
2005-08-09,0,"Hippodonta",0
2005-08-09,0,"Epithemia",0
2005-08-09,0,"Euglena",0
2005-08-09,0,"Placoneis",0
2005-08-09,0,"Tetraedron victoriae",0
2005-08-09,0,"Flagellated Green",1047.23484
2005-08-09,0,"Aulacoseira",0
2005-08-09,0,"Pseudostaurosira",0
2005-08-09,0,"Stauroforma",0
2005-08-09,0,"Stephanodiscus",0
2005-08-09,0,"Tabellaria",0
2005-08-09,0,"Achnanthidium",0
2005-08-09,0,"Segmented Green",750.9006
2005-08-09,0,"Gomphoneis",0
2005-08-09,0,"Gloeocapsa",0
2005-08-09,0,"Mallomonas",0
2005-08-09,0,"Cyclotella",0
2005-08-09,0,"Nitzschia",0
2005-08-09,0,"Synura",0
2005-08-09,0,"Discostella",350.7702735
2005-08-09,0,"Anabaena",0
2005-08-09,0,"Chroococcus",23320
2005-08-09,0,"Planktolyngabia",0
2005-08-09,0,"Staurosira",122.9580095
2005-08-09,0,"Chroococcus cf. kidneys",0
2005-08-09,0,"Cosmarium",440
2005-08-09,0,"Planktothrix",0
2005-08-09,0,"Small Chroococcus",0
2005-08-09,0,"Long thin rod",0
2005-11-15,0,"Cf. Komvophoron / Trichormus",0
2005-11-15,0,"Cryptomonad",5857.062
2005-11-15,0,"Cyclostephanos",0
2005-11-15,0,"Limnothrix",73.356023
2005-11-15,0,"Lindavia",7773.985425
2005-11-15,0,"Microcystis",0
2005-11-15,0,"Naked Dinoflagellate",7003.540037
2005-11-15,0,"Peanut",3314.4189
2005-11-15,0,"TotalBiovolume",37769.78604
2005-11-15,0,"NA",1545.356039
2005-11-15,0,"Armored Dinoflagellate",2624.589509
2005-11-15,0,"Cf. Planktolyngabia",0
2005-11-15,0,"Cocconeis",0
2005-11-15,0,"Rhoicosphenia",0
2005-11-15,0,"Diatoma mesodon",0
2005-11-15,0,"Dinobryon",5170.435
2005-11-15,0,"Elakatothrix",0
2005-11-15,0,"Navicula",0
2005-11-15,0,"Sellaphora",0
2005-11-15,0,"Asterionella",545.5867498
2005-11-15,0,"Asterocapsa",0
2005-11-15,0,"Cyanobacteria",0
2005-11-15,0,"Fragilaria",311.155
2005-11-15,0,"Nostoc",0
2005-11-15,0,"Cf. Cavinula",0
2005-11-15,0,"Merismopedia",0
2005-11-15,0,"Diploneis",0
2005-11-15,0,"Encyonema",0
2005-11-15,0,"Planothidium",0
2005-11-15,0,"Cf. Coelosphaerium",0
2005-11-15,0,"Hippodonta",0
2005-11-15,0,"Epithemia",0
2005-11-15,0,"Euglena",0
2005-11-15,0,"Placoneis",0
2005-11-15,0,"Tetraedron victoriae",0
2005-11-15,0,"Flagellated Green",872.6957
2005-11-15,0,"Aulacoseira",0
2005-11-15,0,"Pseudostaurosira",0
2005-11-15,0,"Stauroforma",0
2005-11-15,0,"Stephanodiscus",154.4537325
2005-11-15,0,"Tabellaria",0
2005-11-15,0,"Achnanthidium",0
2005-11-15,0,"Segmented Green",2461.2853
2005-11-15,0,"Gomphoneis",0
2005-11-15,0,"Gloeocapsa",0
2005-11-15,0,"Mallomonas",48
2005-11-15,0,"Cyclotella",0
2005-11-15,0,"Nitzschia",0
2005-11-15,0,"Synura",0
2005-11-15,0,"Discostella",0
2005-11-15,0,"Anabaena",0
2005-11-15,0,"Chroococcus",0
2005-11-15,0,"Planktolyngabia",0
2005-11-15,0,"Staurosira",0
2005-11-15,0,"Chroococcus cf. kidneys",13.86662358
2005-11-15,0,"Cosmarium",0
2005-11-15,0,"Planktothrix",0
2005-11-15,0,"Small Chroococcus",0
2005-11-15,0,"Long thin rod",0
2006-02-13,0,"Cf. Komvophoron / Trichormus",0
2006-02-13,0,"Cryptomonad",2342.8248
2006-02-13,0,"Cyclostephanos",0
2006-02-13,0,"Limnothrix",73.356023
2006-02-13,0,"Lindavia",177.6910954
2006-02-13,0,"Microcystis",12.62583092
2006-02-13,0,"Naked Dinoflagellate",7003.540037
2006-02-13,0,"Peanut",509.9106
2006-02-13,0,"TotalBiovolume",13445.22755
2006-02-13,0,"NA",0
2006-02-13,0,"Armored Dinoflagellate",1749.72634
2006-02-13,0,"Cf. Planktolyngabia",0
2006-02-13,0,"Cocconeis",0
2006-02-13,0,"Rhoicosphenia",0
2006-02-13,0,"Diatoma mesodon",0
2006-02-13,0,"Dinobryon",0
2006-02-13,0,"Elakatothrix",7.792827
2006-02-13,0,"Navicula",0
2006-02-13,0,"Sellaphora",0
2006-02-13,0,"Asterionella",1091.1735
2006-02-13,0,"Asterocapsa",0
2006-02-13,0,"Cyanobacteria",0
2006-02-13,0,"Fragilaria",0
2006-02-13,0,"Nostoc",0
2006-02-13,0,"Cf. Cavinula",0
2006-02-13,0,"Merismopedia",0
2006-02-13,0,"Diploneis",0
2006-02-13,0,"Encyonema",0
2006-02-13,0,"Planothidium",0
2006-02-13,0,"Cf. Coelosphaerium",0
2006-02-13,0,"Hippodonta",0
2006-02-13,0,"Epithemia",0
2006-02-13,0,"Euglena",0
2006-02-13,0,"Placoneis",0
2006-02-13,0,"Tetraedron victoriae",0
2006-02-13,0,"Flagellated Green",87.26957
2006-02-13,0,"Aulacoseira",0
2006-02-13,0,"Pseudostaurosira",0
2006-02-13,0,"Stauroforma",0
2006-02-13,0,"Stephanodiscus",0
2006-02-13,0,"Tabellaria",0
2006-02-13,0,"Achnanthidium",0
2006-02-13,0,"Segmented Green",375.4503
2006-02-13,0,"Gomphoneis",0
2006-02-13,0,"Gloeocapsa",0
2006-02-13,0,"Mallomonas",0
2006-02-13,0,"Cyclotella",0
2006-02-13,0,"Nitzschia",0
2006-02-13,0,"Synura",0
2006-02-13,0,"Discostella",0
2006-02-13,0,"Anabaena",0
2006-02-13,0,"Chroococcus",0
2006-02-13,0,"Planktolyngabia",0
2006-02-13,0,"Staurosira",0
2006-02-13,0,"Chroococcus cf. kidneys",13.86662358
2006-02-13,0,"Cosmarium",0
2006-02-13,0,"Planktothrix",0
2006-02-13,0,"Small Chroococcus",0
2006-02-13,0,"Long thin rod",0
2006-04-20,0,"Cf. Komvophoron / Trichormus",0
2006-04-20,0,"Cryptomonad",17766.4214
2006-04-20,0,"Cyclostephanos",0
2006-04-20,0,"Limnothrix",0
2006-04-20,0,"Lindavia",0
2006-04-20,0,"Microcystis",41.03395048
2006-04-20,0,"Naked Dinoflagellate",28014.16015
2006-04-20,0,"Peanut",1529.7318
2006-04-20,0,"TotalBiovolume",105932.2045
2006-04-20,0,"NA",1545.356039
2006-04-20,0,"Armored Dinoflagellate",41118.56898
2006-04-20,0,"Cf. Planktolyngabia",0
2006-04-20,0,"Cocconeis",1831.705597
2006-04-20,0,"Rhoicosphenia",0
2006-04-20,0,"Diatoma mesodon",0
2006-04-20,0,"Dinobryon",6204.522
2006-04-20,0,"Elakatothrix",2.597609
2006-04-20,0,"Navicula",186.6048309
2006-04-20,0,"Sellaphora",0
2006-04-20,0,"Asterionella",0
2006-04-20,0,"Asterocapsa",0
2006-04-20,0,"Cyanobacteria",0
2006-04-20,0,"Fragilaria",0
2006-04-20,0,"Nostoc",0
2006-04-20,0,"Cf. Cavinula",0
2006-04-20,0,"Merismopedia",0
2006-04-20,0,"Diploneis",0
2006-04-20,0,"Encyonema",0
2006-04-20,0,"Planothidium",0
2006-04-20,0,"Cf. Coelosphaerium",0
2006-04-20,0,"Hippodonta",0
2006-04-20,0,"Epithemia",0
2006-04-20,0,"Euglena",0
2006-04-20,0,"Placoneis",0
2006-04-20,0,"Tetraedron victoriae",47.2472
2006-04-20,0,"Flagellated Green",2530.81753
2006-04-20,0,"Aulacoseira",0
2006-04-20,0,"Pseudostaurosira",0
2006-04-20,0,"Stauroforma",0
2006-04-20,0,"Stephanodiscus",0
2006-04-20,0,"Tabellaria",0
2006-04-20,0,"Achnanthidium",0
2006-04-20,0,"Segmented Green",5089.4374
2006-04-20,0,"Gomphoneis",0
2006-04-20,0,"Gloeocapsa",0
2006-04-20,0,"Mallomonas",0
2006-04-20,0,"Cyclotella",0
2006-04-20,0,"Nitzschia",0
2006-04-20,0,"Synura",24
2006-04-20,0,"Discostella",0
2006-04-20,0,"Anabaena",0
2006-04-20,0,"Chroococcus",0
2006-04-20,0,"Planktolyngabia",0
2006-04-20,0,"Staurosira",0
2006-04-20,0,"Chroococcus cf. kidneys",0
2006-04-20,0,"Cosmarium",0
2006-04-20,0,"Planktothrix",0
2006-04-20,0,"Small Chroococcus",0
2006-04-20,0,"Long thin rod",0
2006-06-16,0,"Cf. Komvophoron / Trichormus",0
2006-06-16,0,"Cryptomonad",4685.6496
2006-06-16,0,"Cyclostephanos",0
2006-06-16,0,"Limnothrix",28.213855
2006-06-16,0,"Lindavia",932.878251
2006-06-16,0,"Microcystis",25.25166183
2006-06-16,0,"Naked Dinoflagellate",0
2006-06-16,0,"Peanut",0
2006-06-16,0,"TotalBiovolume",95564.66686
2006-06-16,0,"NA",0
2006-06-16,0,"Armored Dinoflagellate",5249.179019
2006-06-16,0,"Cf. Planktolyngabia",0
2006-06-16,0,"Cocconeis",4426.62186
2006-06-16,0,"Rhoicosphenia",0
2006-06-16,0,"Diatoma mesodon",0
2006-06-16,0,"Dinobryon",70317.916
2006-06-16,0,"Elakatothrix",0
2006-06-16,0,"Navicula",0
2006-06-16,0,"Sellaphora",0
2006-06-16,0,"Asterionella",3819.107249
2006-06-16,0,"Asterocapsa",0
2006-06-16,0,"Cyanobacteria",174.53914
2006-06-16,0,"Fragilaria",3422.705
2006-06-16,0,"Nostoc",0
2006-06-16,0,"Cf. Cavinula",0
2006-06-16,0,"Merismopedia",0
2006-06-16,0,"Diploneis",0
2006-06-16,0,"Encyonema",0
2006-06-16,0,"Planothidium",0
2006-06-16,0,"Cf. Coelosphaerium",0
2006-06-16,0,"Hippodonta",0
2006-06-16,0,"Epithemia",0
2006-06-16,0,"Euglena",0
2006-06-16,0,"Placoneis",0
2006-06-16,0,"Tetraedron victoriae",0
2006-06-16,0,"Flagellated Green",1396.31312
2006-06-16,0,"Aulacoseira",0
2006-06-16,0,"Pseudostaurosira",0
2006-06-16,0,"Stauroforma",0
2006-06-16,0,"Stephanodiscus",0
2006-06-16,0,"Tabellaria",0
2006-06-16,0,"Achnanthidium",0
2006-06-16,0,"Segmented Green",542.3171
2006-06-16,0,"Gomphoneis",0
2006-06-16,0,"Gloeocapsa",0
2006-06-16,0,"Mallomonas",441.6
2006-06-16,0,"Cyclotella",0
2006-06-16,0,"Nitzschia",102.375
2006-06-16,0,"Synura",0
2006-06-16,0,"Discostella",0
2006-06-16,0,"Anabaena",0
2006-06-16,0,"Chroococcus",0
2006-06-16,0,"Planktolyngabia",0
2006-06-16,0,"Staurosira",0
2006-06-16,0,"Chroococcus cf. kidneys",0
2006-06-16,0,"Cosmarium",0
2006-06-16,0,"Planktothrix",0
2006-06-16,0,"Small Chroococcus",0
2006-06-16,0,"Long thin rod",0
2006-07-12,0,"Cf. Komvophoron / Trichormus",244.5213375
2006-07-12,0,"Cryptomonad",4490.4142
2006-07-12,0,"Cyclostephanos",0
2006-07-12,0,"Limnothrix",287.781321
2006-07-12,0,"Lindavia",1688.065406
2006-07-12,0,"Microcystis",416.6524202
2006-07-12,0,"Naked Dinoflagellate",0
2006-07-12,0,"Peanut",84.9851
2006-07-12,0,"TotalBiovolume",76774.5854
2006-07-12,0,"NA",1545.356039
2006-07-12,0,"Armored Dinoflagellate",2624.589509
2006-07-12,0,"Cf. Planktolyngabia",0
2006-07-12,0,"Cocconeis",0
2006-07-12,0,"Rhoicosphenia",0
2006-07-12,0,"Diatoma mesodon",0
2006-07-12,0,"Dinobryon",38261.219
2006-07-12,0,"Elakatothrix",119.490014
2006-07-12,0,"Navicula",0
2006-07-12,0,"Sellaphora",0
2006-07-12,0,"Asterionella",0
2006-07-12,0,"Asterocapsa",0
2006-07-12,0,"Cyanobacteria",0
2006-07-12,0,"Fragilaria",2800.395
2006-07-12,0,"Nostoc",0
2006-07-12,0,"Cf. Cavinula",0
2006-07-12,0,"Merismopedia",0
2006-07-12,0,"Diploneis",0
2006-07-12,0,"Encyonema",0
2006-07-12,0,"Planothidium",0
2006-07-12,0,"Cf. Coelosphaerium",0
2006-07-12,0,"Hippodonta",0
2006-07-12,0,"Epithemia",0
2006-07-12,0,"Euglena",0
2006-07-12,0,"Placoneis",0
2006-07-12,0,"Tetraedron victoriae",0
2006-07-12,0,"Flagellated Green",1832.66097
2006-07-12,0,"Aulacoseira",0
2006-07-12,0,"Pseudostaurosira",0
2006-07-12,0,"Stauroforma",0
2006-07-12,0,"Stephanodiscus",0
2006-07-12,0,"Tabellaria",0
2006-07-12,0,"Achnanthidium",0
2006-07-12,0,"Segmented Green",1209.7843
2006-07-12,0,"Gomphoneis",0
2006-07-12,0,"Gloeocapsa",0
2006-07-12,0,"Mallomonas",120
2006-07-12,0,"Cyclotella",0
2006-07-12,0,"Nitzschia",0
2006-07-12,0,"Synura",0
2006-07-12,0,"Discostella",0
2006-07-12,0,"Anabaena",0
2006-07-12,0,"Chroococcus",0
2006-07-12,0,"Planktolyngabia",21048.67078
2006-07-12,0,"Staurosira",0
