"sampledate","genus","biovolume_conc"
2015-07-15,"Gloeococcus minor",0
2015-07-15,"Mallomonas ",0
2015-07-15,"Planktothrix agardhii",0
2015-07-15,"Euglena acus",0
2015-07-15,"Scenedesmus bijuga",0
2015-07-15,"Dinobryon cyst",14196.2578
2015-07-15,"Mougeotia ",0
2015-07-15,"Stichococcus bacillaris",0
2015-07-15,"Gonyostomum semen",0
2015-07-15,"Mucidosphaerium pulchellum",0
2015-07-15,"Spinocosmarium ",0
2015-07-15,"Synechococcus elongatus",1995.5218
2015-07-15,"Cyclotella sp. 1",1197.3103
2015-07-15,"Stephanodiscus parvus",0
2015-07-15,"Botryococcus braunii",0
2015-07-15,"Cyclotella ocellata",0
2015-07-15,"Peridinium inconspicuum",0
2015-07-15,"Uroglena ",0
2015-07-15,"Gymnodinium sp. 1",0
2015-07-15,"Peridinium umbonatum",0
2015-07-15,"Lepocinclis ",0
2015-07-15,"Dinobryon ",2217.2408
2015-07-15,"Dinobryon sociale",16259.7707
2015-07-15,"Monoraphidium arcuatum",0
2015-07-15,"Trachelomonas ",0
2015-07-15,"Cosmarium ",0
2015-07-15,"Dinobryon crenulatum",0
2015-07-15,"Fragilaria filiformis",0
2015-07-15,"Mallomonas akrokomas",0
2015-07-15,"Monomastix astigmata",166.2935
2015-07-15,"Oocystis pusilla",0
2015-07-15,"Peridinium cinctum",0
2015-07-15,"Staurastrum ",0
2015-07-15,"Staurastrum hexacerum",0
2015-07-15,"Stichogloea olivacea",0
2015-07-15,"Teilingia granulata",0
2015-07-15,"Pseudanabaena limnetica",0
2015-07-15,"Microspora ",0
2015-07-15,"Aphanizomenon flos-aquae",0
2015-07-15,"Eunotia ",0
2015-07-15,"Colonial ",0
2015-07-15,"Quadrigula lacustris",0
2015-07-15,"Aphanothece ",0
2015-07-15,"Chrysococcus minutus",0
2015-07-15,"Stephanodiscus medius",0
2015-07-15,"Glenodinium quadridens",18920.4594
2015-07-15,"Chrysocapsaceae",0
2015-08-11,"Aphanocapsa delicatissima",0
2015-08-11,"Chlamydomonas ",635887.748
2015-08-11,"Cryptomonas erosa",80352.8256
2015-08-11,"Euglena ",0
2015-08-11,"Miscellaneous",58269.1037
2015-08-11,"Rhodospirillum rubrum",2993.3674
2015-08-11,"Synechococcus ",6208.2901
2015-08-11,"Total",1156824.059
2015-08-11,"Asterionella formosa",0
2015-08-11,"Chlorococcaceae",1995.5218
2015-08-11,"Chlorophyta",0
2015-08-11,"Chrysophyceae",38928.6823
2015-08-11,"Peridinium ",0
2015-08-11,"Rhodomonas minuta",0
2015-08-11,"Synechocystis ",0
2015-08-11,"Coelastrum ",0
2015-08-11,"Gymnodinium sp. 2",0
2015-08-11,"Gymnodinium sp. 3",1596.4132
2015-08-11,"Monomastix minuta",2874.1057
2015-08-11,"Oocystis parva",137823.729
2015-08-11,"Schroederia judayi",2660.6852
2015-08-11,"Dinobryon cylindricum",0
2015-08-11,"Lindavia intermedia",0
2015-08-11,"Sphaerocystis schroeteri",0
2015-08-11,"Chrysochromulina parva",1921.0201
2015-08-11,"Kephyrion ",0
2015-08-11,"Monoraphidium griffithii",0
2015-08-11,"Aphanizomenon ",0
2015-08-11,"Aphanothece saxicola",0
2015-08-11,"Kephyrion planctonicum",0
2015-08-11,"Tabellaria flocculosa",0
2015-08-11,"Oedogonium ",0
2015-08-11,"Phormidium ",0
2015-08-11,"Tabellaria binalis",0
2015-08-11,"Actinella punctata",0
2015-08-11,"Aphanothece nidulans",28309.7063
2015-08-11,"Gloeococcus minor",0
2015-08-11,"Mallomonas ",8514.2074
2015-08-11,"Planktothrix agardhii",0
2015-08-11,"Euglena acus",0
2015-08-11,"Scenedesmus bijuga",0
2015-08-11,"Dinobryon cyst",0
2015-08-11,"Mougeotia ",143677.2343
2015-08-11,"Stichococcus bacillaris",0
2015-08-11,"Gonyostomum semen",0
2015-08-11,"Mucidosphaerium pulchellum",0
2015-08-11,"Spinocosmarium ",0
2015-08-11,"Synechococcus elongatus",2328.1088
2015-08-11,"Cyclotella sp. 1",0
2015-08-11,"Stephanodiscus parvus",0
2015-08-11,"Botryococcus braunii",0
2015-08-11,"Cyclotella ocellata",0
2015-08-11,"Peridinium inconspicuum",0
2015-08-11,"Uroglena ",0
2015-08-11,"Gymnodinium sp. 1",0
2015-08-11,"Peridinium umbonatum",0
2015-08-11,"Lepocinclis ",0
2015-08-11,"Dinobryon ",0
2015-08-11,"Dinobryon sociale",0
2015-08-11,"Monoraphidium arcuatum",0
2015-08-11,"Trachelomonas ",0
2015-08-11,"Cosmarium ",0
2015-08-11,"Dinobryon crenulatum",0
2015-08-11,"Fragilaria filiformis",0
2015-08-11,"Mallomonas akrokomas",0
2015-08-11,"Monomastix astigmata",0
2015-08-11,"Oocystis pusilla",0
2015-08-11,"Peridinium cinctum",0
2015-08-11,"Staurastrum ",0
2015-08-11,"Staurastrum hexacerum",0
2015-08-11,"Stichogloea olivacea",0
2015-08-11,"Teilingia granulata",0
2015-08-11,"Pseudanabaena limnetica",0
2015-08-11,"Microspora ",0
2015-08-11,"Aphanizomenon flos-aquae",0
2015-08-11,"Eunotia ",0
2015-08-11,"Colonial ",0
2015-08-11,"Quadrigula lacustris",0
2015-08-11,"Aphanothece ",88.6899
2015-08-11,"Chrysococcus minutus",0
2015-08-11,"Stephanodiscus medius",0
2015-08-11,"Glenodinium quadridens",0
2015-08-11,"Chrysocapsaceae",2394.6198
2015-11-17,"Aphanocapsa delicatissima",0
2015-11-17,"Chlamydomonas ",6811.3659
2015-11-17,"Cryptomonas erosa",0
2015-11-17,"Euglena ",0
2015-11-17,"Miscellaneous",0
2015-11-17,"Rhodospirillum rubrum",6872.3546
2015-11-17,"Synechococcus ",434.5803
2015-11-17,"Total",265331.473
2015-11-17,"Asterionella formosa",752.5745
2015-11-17,"Chlorococcaceae",141.9038
2015-11-17,"Chlorophyta",0
2015-11-17,"Chrysophyceae",170065.6563
2015-11-17,"Peridinium ",4276.2676
2015-11-17,"Rhodomonas minuta",0
2015-11-17,"Synechocystis ",0
2015-11-17,"Coelastrum ",0
2015-11-17,"Gymnodinium sp. 2",0
2015-11-17,"Gymnodinium sp. 3",0
2015-11-17,"Monomastix minuta",598.6565
2015-11-17,"Oocystis parva",57281.685
2015-11-17,"Schroederia judayi",702.4216
2015-11-17,"Dinobryon cylindricum",0
2015-11-17,"Lindavia intermedia",0
2015-11-17,"Sphaerocystis schroeteri",0
2015-11-17,"Chrysochromulina parva",0
2015-11-17,"Kephyrion ",0
2015-11-17,"Monoraphidium griffithii",0
2015-11-17,"Aphanizomenon ",0
2015-11-17,"Aphanothece saxicola",0
2015-11-17,"Kephyrion planctonicum",0
2015-11-17,"Tabellaria flocculosa",14626.122
2015-11-17,"Oedogonium ",0
2015-11-17,"Phormidium ",0
2015-11-17,"Tabellaria binalis",0
2015-11-17,"Actinella punctata",1402.0645
2015-11-17,"Aphanothece nidulans",0
2015-11-17,"Gloeococcus minor",0
2015-11-17,"Mallomonas ",0
2015-11-17,"Planktothrix agardhii",0
2015-11-17,"Euglena acus",0
2015-11-17,"Scenedesmus bijuga",0
2015-11-17,"Dinobryon cyst",0
2015-11-17,"Mougeotia ",0
2015-11-17,"Stichococcus bacillaris",0
2015-11-17,"Gonyostomum semen",0
2015-11-17,"Mucidosphaerium pulchellum",0
2015-11-17,"Spinocosmarium ",0
2015-11-17,"Synechococcus elongatus",35.4759
2015-11-17,"Cyclotella sp. 1",0
2015-11-17,"Stephanodiscus parvus",0
2015-11-17,"Botryococcus braunii",0
2015-11-17,"Cyclotella ocellata",0
2015-11-17,"Peridinium inconspicuum",0
2015-11-17,"Uroglena ",0
2015-11-17,"Gymnodinium sp. 1",0
2015-11-17,"Peridinium umbonatum",0
2015-11-17,"Lepocinclis ",0
2015-11-17,"Dinobryon ",0
2015-11-17,"Dinobryon sociale",1330.3445
2015-11-17,"Monoraphidium arcuatum",0
2015-11-17,"Trachelomonas ",0
2015-11-17,"Cosmarium ",0
2015-11-17,"Dinobryon crenulatum",0
2015-11-17,"Fragilaria filiformis",0
2015-11-17,"Mallomonas akrokomas",0
2015-11-17,"Monomastix astigmata",0
2015-11-17,"Oocystis pusilla",0
2015-11-17,"Peridinium cinctum",0
2015-11-17,"Staurastrum ",0
2015-11-17,"Staurastrum hexacerum",0
2015-11-17,"Stichogloea olivacea",0
2015-11-17,"Teilingia granulata",0
2015-11-17,"Pseudanabaena limnetica",0
2015-11-17,"Microspora ",0
2015-11-17,"Aphanizomenon flos-aquae",0
2015-11-17,"Eunotia ",0
2015-11-17,"Colonial ",0
2015-11-17,"Quadrigula lacustris",0
2015-11-17,"Aphanothece ",0
2015-11-17,"Chrysococcus minutus",0
2015-11-17,"Stephanodiscus medius",0
2015-11-17,"Glenodinium quadridens",0
2015-11-17,"Chrysocapsaceae",0
