"lakeid","year4","sampledate","taxa_name","relative_total_biovolume","genus","cells_per_nu","nu_per_ml","cells_per_ml","biomass_conc","division","biovolume_conc"
"TB",2010,2010-04-13,"Miscellaneous",1.123684,"Miscellaneous",1,90.877,90.877,0.00456798,"Haptophyta",NA
"TB",2010,2010-04-13,"Peridinium ",3.358488,"Peridinium",1,1.8286,1.8286,0.01365286,"NA",NA
"TB",2010,2010-04-13,"Peridinium ",3.358488,"Peridinium",1,1.8286,1.8286,0.01365286,"Chlorophyta",NA
"TB",2010,2010-04-13,"Peridinium ",3.358488,"Peridinium",1,1.8286,1.8286,0.01365286,"Cryptophyta",NA
"TB",2010,2010-04-13,"Peridinium ",3.358488,"Peridinium",1,1.8286,1.8286,0.01365286,"Cyanophyta",NA
"TB",2010,2010-04-13,"Peridinium ",3.358488,"Peridinium",1,1.8286,1.8286,0.01365286,"Euglenophyta",NA
"TB",2010,2010-04-13,"Peridinium ",3.358488,"Peridinium",1,1.8286,1.8286,0.01365286,"Miscellaneous",NA
"TB",2010,2010-04-13,"Peridinium ",3.358488,"Peridinium",1,1.8286,1.8286,0.01365286,"Total",NA
"TB",2010,2010-04-13,"Peridinium ",3.358488,"Peridinium",1,1.8286,1.8286,0.01365286,"Bacillariophyta",NA
"TB",2010,2010-04-13,"Peridinium ",3.358488,"Peridinium",1,1.8286,1.8286,0.01365286,"Chrysophyta",NA
"TB",2010,2010-04-13,"Peridinium ",3.358488,"Peridinium",1,1.8286,1.8286,0.01365286,"Pyrrhophyta",13652.8602
"TB",2010,2010-04-13,"Peridinium ",3.358488,"Peridinium",1,1.8286,1.8286,0.01365286,"Haptophyta",NA
"TB",2010,2010-04-13,"Total",100.000004,"Total",15,50666.6432,50669.3862,0.40651807,"NA",NA
"TB",2010,2010-04-13,"Total",100.000004,"Total",15,50666.6432,50669.3862,0.40651807,"Chlorophyta",NA
"TB",2010,2010-04-13,"Total",100.000004,"Total",15,50666.6432,50669.3862,0.40651807,"Cryptophyta",NA
"TB",2010,2010-04-13,"Total",100.000004,"Total",15,50666.6432,50669.3862,0.40651807,"Cyanophyta",NA
"TB",2010,2010-04-13,"Total",100.000004,"Total",15,50666.6432,50669.3862,0.40651807,"Euglenophyta",NA
"TB",2010,2010-04-13,"Total",100.000004,"Total",15,50666.6432,50669.3862,0.40651807,"Miscellaneous",NA
"TB",2010,2010-04-13,"Total",100.000004,"Total",15,50666.6432,50669.3862,0.40651807,"Total",406518.0542
"TB",2010,2010-04-13,"Total",100.000004,"Total",15,50666.6432,50669.3862,0.40651807,"Bacillariophyta",NA
"TB",2010,2010-04-13,"Total",100.000004,"Total",15,50666.6432,50669.3862,0.40651807,"Chrysophyta",NA
"TB",2010,2010-04-13,"Total",100.000004,"Total",15,50666.6432,50669.3862,0.40651807,"Pyrrhophyta",NA
"TB",2010,2010-04-13,"Total",100.000004,"Total",15,50666.6432,50669.3862,0.40651807,"Haptophyta",NA
"TB",2010,2010-06-10,"Rhodospirillum rubrum",0.671022,"Rhodospirillum",1,5907.0018,5907.0018,0.00695904,"NA",6959.0389
"TB",2010,2010-06-10,"Rhodospirillum rubrum",0.671022,"Rhodospirillum",1,5907.0018,5907.0018,0.00695904,"Chlorophyta",NA
"TB",2010,2010-06-10,"Rhodospirillum rubrum",0.671022,"Rhodospirillum",1,5907.0018,5907.0018,0.00695904,"Cryptophyta",NA
"TB",2010,2010-06-10,"Rhodospirillum rubrum",0.671022,"Rhodospirillum",1,5907.0018,5907.0018,0.00695904,"Cyanophyta",NA
"TB",2010,2010-06-10,"Rhodospirillum rubrum",0.671022,"Rhodospirillum",1,5907.0018,5907.0018,0.00695904,"Euglenophyta",NA
"TB",2010,2010-06-10,"Rhodospirillum rubrum",0.671022,"Rhodospirillum",1,5907.0018,5907.0018,0.00695904,"Miscellaneous",NA
"TB",2010,2010-06-10,"Rhodospirillum rubrum",0.671022,"Rhodospirillum",1,5907.0018,5907.0018,0.00695904,"Total",NA
"TB",2010,2010-06-10,"Rhodospirillum rubrum",0.671022,"Rhodospirillum",1,5907.0018,5907.0018,0.00695904,"Bacillariophyta",NA
"TB",2010,2010-06-10,"Rhodospirillum rubrum",0.671022,"Rhodospirillum",1,5907.0018,5907.0018,0.00695904,"Chrysophyta",NA
"TB",2010,2010-06-10,"Rhodospirillum rubrum",0.671022,"Rhodospirillum",1,5907.0018,5907.0018,0.00695904,"Pyrrhophyta",NA
"TB",2010,2010-06-10,"Rhodospirillum rubrum",0.671022,"Rhodospirillum",1,5907.0018,5907.0018,0.00695904,"Haptophyta",NA
"TB",2010,2010-06-10,"Asterionella formosa",17.175023,"Asterionella",5.3333,151.4616,807.7901,0.17811882,"NA",NA
"TB",2010,2010-06-10,"Asterionella formosa",17.175023,"Asterionella",5.3333,151.4616,807.7901,0.17811882,"Chlorophyta",NA
"TB",2010,2010-06-10,"Asterionella formosa",17.175023,"Asterionella",5.3333,151.4616,807.7901,0.17811882,"Cryptophyta",NA
"TB",2010,2010-06-10,"Asterionella formosa",17.175023,"Asterionella",5.3333,151.4616,807.7901,0.17811882,"Cyanophyta",NA
"TB",2010,2010-06-10,"Asterionella formosa",17.175023,"Asterionella",5.3333,151.4616,807.7901,0.17811882,"Euglenophyta",NA
"TB",2010,2010-06-10,"Asterionella formosa",17.175023,"Asterionella",5.3333,151.4616,807.7901,0.17811882,"Miscellaneous",NA
"TB",2010,2010-06-10,"Asterionella formosa",17.175023,"Asterionella",5.3333,151.4616,807.7901,0.17811882,"Total",NA
"TB",2010,2010-06-10,"Asterionella formosa",17.175023,"Asterionella",5.3333,151.4616,807.7901,0.17811882,"Bacillariophyta",178118.8246
"TB",2010,2010-06-10,"Asterionella formosa",17.175023,"Asterionella",5.3333,151.4616,807.7901,0.17811882,"Chrysophyta",NA
"TB",2010,2010-06-10,"Asterionella formosa",17.175023,"Asterionella",5.3333,151.4616,807.7901,0.17811882,"Pyrrhophyta",NA
"TB",2010,2010-06-10,"Asterionella formosa",17.175023,"Asterionella",5.3333,151.4616,807.7901,0.17811882,"Haptophyta",NA
"TB",2010,2010-06-10,"Chlorococcaceae",0.012235,"NA",1,30.2923,30.2923,0.00012689,"NA",NA
"TB",2010,2010-06-10,"Chlorococcaceae",0.012235,"NA",1,30.2923,30.2923,0.00012689,"Chlorophyta",126.8885
"TB",2010,2010-06-10,"Chlorococcaceae",0.012235,"NA",1,30.2923,30.2923,0.00012689,"Cryptophyta",NA
"TB",2010,2010-06-10,"Chlorococcaceae",0.012235,"NA",1,30.2923,30.2923,0.00012689,"Cyanophyta",NA
"TB",2010,2010-06-10,"Chlorococcaceae",0.012235,"NA",1,30.2923,30.2923,0.00012689,"Euglenophyta",NA
"TB",2010,2010-06-10,"Chlorococcaceae",0.012235,"NA",1,30.2923,30.2923,0.00012689,"Miscellaneous",NA
"TB",2010,2010-06-10,"Chlorococcaceae",0.012235,"NA",1,30.2923,30.2923,0.00012689,"Total",NA
"TB",2010,2010-06-10,"Chlorococcaceae",0.012235,"NA",1,30.2923,30.2923,0.00012689,"Bacillariophyta",NA
"TB",2010,2010-06-10,"Chlorococcaceae",0.012235,"NA",1,30.2923,30.2923,0.00012689,"Chrysophyta",NA
"TB",2010,2010-06-10,"Chlorococcaceae",0.012235,"NA",1,30.2923,30.2923,0.00012689,"Pyrrhophyta",NA
"TB",2010,2010-06-10,"Chlorococcaceae",0.012235,"NA",1,30.2923,30.2923,0.00012689,"Haptophyta",NA
"TB",2010,2010-06-10,"Chlorophyta",1.706802,"NA",1,817.8926,817.8926,0.01770091,"NA",NA
"TB",2010,2010-06-10,"Chlorophyta",1.706802,"NA",1,817.8926,817.8926,0.01770091,"Chlorophyta",17700.9126
"TB",2010,2010-06-10,"Chlorophyta",1.706802,"NA",1,817.8926,817.8926,0.01770091,"Cryptophyta",NA
"TB",2010,2010-06-10,"Chlorophyta",1.706802,"NA",1,817.8926,817.8926,0.01770091,"Cyanophyta",NA
"TB",2010,2010-06-10,"Chlorophyta",1.706802,"NA",1,817.8926,817.8926,0.01770091,"Euglenophyta",NA
"TB",2010,2010-06-10,"Chlorophyta",1.706802,"NA",1,817.8926,817.8926,0.01770091,"Miscellaneous",NA
"TB",2010,2010-06-10,"Chlorophyta",1.706802,"NA",1,817.8926,817.8926,0.01770091,"Total",NA
"TB",2010,2010-06-10,"Chlorophyta",1.706802,"NA",1,817.8926,817.8926,0.01770091,"Bacillariophyta",NA
"TB",2010,2010-06-10,"Chlorophyta",1.706802,"NA",1,817.8926,817.8926,0.01770091,"Chrysophyta",NA
"TB",2010,2010-06-10,"Chlorophyta",1.706802,"NA",1,817.8926,817.8926,0.01770091,"Pyrrhophyta",NA
"TB",2010,2010-06-10,"Chlorophyta",1.706802,"NA",1,817.8926,817.8926,0.01770091,"Haptophyta",NA
"TB",2010,2010-06-10,"Chlamydomonas ",4.47668,"Chlamydomonas",1,363.5078,363.5078,0.04642678,"NA",NA
"TB",2010,2010-06-10,"Chlamydomonas ",4.47668,"Chlamydomonas",1,363.5078,363.5078,0.04642678,"Chlorophyta",46426.7807
"TB",2010,2010-06-10,"Chlamydomonas ",4.47668,"Chlamydomonas",1,363.5078,363.5078,0.04642678,"Cryptophyta",NA
"TB",2010,2010-06-10,"Chlamydomonas ",4.47668,"Chlamydomonas",1,363.5078,363.5078,0.04642678,"Cyanophyta",NA
"TB",2010,2010-06-10,"Chlamydomonas ",4.47668,"Chlamydomonas",1,363.5078,363.5078,0.04642678,"Euglenophyta",NA
"TB",2010,2010-06-10,"Chlamydomonas ",4.47668,"Chlamydomonas",1,363.5078,363.5078,0.04642678,"Miscellaneous",NA
"TB",2010,2010-06-10,"Chlamydomonas ",4.47668,"Chlamydomonas",1,363.5078,363.5078,0.04642678,"Total",NA
"TB",2010,2010-06-10,"Chlamydomonas ",4.47668,"Chlamydomonas",1,363.5078,363.5078,0.04642678,"Bacillariophyta",NA
"TB",2010,2010-06-10,"Chlamydomonas ",4.47668,"Chlamydomonas",1,363.5078,363.5078,0.04642678,"Chrysophyta",NA
"TB",2010,2010-06-10,"Chlamydomonas ",4.47668,"Chlamydomonas",1,363.5078,363.5078,0.04642678,"Pyrrhophyta",NA
"TB",2010,2010-06-10,"Chlamydomonas ",4.47668,"Chlamydomonas",1,363.5078,363.5078,0.04642678,"Haptophyta",NA
"TB",2010,2010-06-10,"Coelastrum ",0.74127,"Coelastrum",32,0.9143,29.2584,0.00768757,"NA",NA
"TB",2010,2010-06-10,"Coelastrum ",0.74127,"Coelastrum",32,0.9143,29.2584,0.00768757,"Chlorophyta",7687.5653
"TB",2010,2010-06-10,"Coelastrum ",0.74127,"Coelastrum",32,0.9143,29.2584,0.00768757,"Cryptophyta",NA
"TB",2010,2010-06-10,"Coelastrum ",0.74127,"Coelastrum",32,0.9143,29.2584,0.00768757,"Cyanophyta",NA
"TB",2010,2010-06-10,"Coelastrum ",0.74127,"Coelastrum",32,0.9143,29.2584,0.00768757,"Euglenophyta",NA
"TB",2010,2010-06-10,"Coelastrum ",0.74127,"Coelastrum",32,0.9143,29.2584,0.00768757,"Miscellaneous",NA
"TB",2010,2010-06-10,"Coelastrum ",0.74127,"Coelastrum",32,0.9143,29.2584,0.00768757,"Total",NA
"TB",2010,2010-06-10,"Coelastrum ",0.74127,"Coelastrum",32,0.9143,29.2584,0.00768757,"Bacillariophyta",NA
"TB",2010,2010-06-10,"Coelastrum ",0.74127,"Coelastrum",32,0.9143,29.2584,0.00768757,"Chrysophyta",NA
"TB",2010,2010-06-10,"Coelastrum ",0.74127,"Coelastrum",32,0.9143,29.2584,0.00768757,"Pyrrhophyta",NA
"TB",2010,2010-06-10,"Coelastrum ",0.74127,"Coelastrum",32,0.9143,29.2584,0.00768757,"Haptophyta",NA
"TB",2010,2010-06-10,"Monomastix minuta",0.034411,"Monomastix",1,30.2923,30.2923,0.00035687,"NA",NA
"TB",2010,2010-06-10,"Monomastix minuta",0.034411,"Monomastix",1,30.2923,30.2923,0.00035687,"Chlorophyta",356.8738
"TB",2010,2010-06-10,"Monomastix minuta",0.034411,"Monomastix",1,30.2923,30.2923,0.00035687,"Cryptophyta",NA
"TB",2010,2010-06-10,"Monomastix minuta",0.034411,"Monomastix",1,30.2923,30.2923,0.00035687,"Cyanophyta",NA
"TB",2010,2010-06-10,"Monomastix minuta",0.034411,"Monomastix",1,30.2923,30.2923,0.00035687,"Euglenophyta",NA
"TB",2010,2010-06-10,"Monomastix minuta",0.034411,"Monomastix",1,30.2923,30.2923,0.00035687,"Miscellaneous",NA
"TB",2010,2010-06-10,"Monomastix minuta",0.034411,"Monomastix",1,30.2923,30.2923,0.00035687,"Total",NA
"TB",2010,2010-06-10,"Monomastix minuta",0.034411,"Monomastix",1,30.2923,30.2923,0.00035687,"Bacillariophyta",NA
"TB",2010,2010-06-10,"Monomastix minuta",0.034411,"Monomastix",1,30.2923,30.2923,0.00035687,"Chrysophyta",NA
"TB",2010,2010-06-10,"Monomastix minuta",0.034411,"Monomastix",1,30.2923,30.2923,0.00035687,"Pyrrhophyta",NA
"TB",2010,2010-06-10,"Monomastix minuta",0.034411,"Monomastix",1,30.2923,30.2923,0.00035687,"Haptophyta",NA
"TB",2010,2010-06-10,"Oocystis parva",0.550581,"Oocystis",1,30.2923,30.2923,0.00570997,"NA",NA
"TB",2010,2010-06-10,"Oocystis parva",0.550581,"Oocystis",1,30.2923,30.2923,0.00570997,"Chlorophyta",5709.9685
"TB",2010,2010-06-10,"Oocystis parva",0.550581,"Oocystis",1,30.2923,30.2923,0.00570997,"Cryptophyta",NA
"TB",2010,2010-06-10,"Oocystis parva",0.550581,"Oocystis",1,30.2923,30.2923,0.00570997,"Cyanophyta",NA
"TB",2010,2010-06-10,"Oocystis parva",0.550581,"Oocystis",1,30.2923,30.2923,0.00570997,"Euglenophyta",NA
"TB",2010,2010-06-10,"Oocystis parva",0.550581,"Oocystis",1,30.2923,30.2923,0.00570997,"Miscellaneous",NA
"TB",2010,2010-06-10,"Oocystis parva",0.550581,"Oocystis",1,30.2923,30.2923,0.00570997,"Total",NA
"TB",2010,2010-06-10,"Oocystis parva",0.550581,"Oocystis",1,30.2923,30.2923,0.00570997,"Bacillariophyta",NA
"TB",2010,2010-06-10,"Oocystis parva",0.550581,"Oocystis",1,30.2923,30.2923,0.00570997,"Chrysophyta",NA
"TB",2010,2010-06-10,"Oocystis parva",0.550581,"Oocystis",1,30.2923,30.2923,0.00570997,"Pyrrhophyta",NA
"TB",2010,2010-06-10,"Oocystis parva",0.550581,"Oocystis",1,30.2923,30.2923,0.00570997,"Haptophyta",NA
"TB",2010,2010-06-10,"Schroederia judayi",0.194538,"Schroederia",1,90.877,90.877,0.00201752,"NA",NA
"TB",2010,2010-06-10,"Schroederia judayi",0.194538,"Schroederia",1,90.877,90.877,0.00201752,"Chlorophyta",2017.5228
"TB",2010,2010-06-10,"Schroederia judayi",0.194538,"Schroederia",1,90.877,90.877,0.00201752,"Cryptophyta",NA
"TB",2010,2010-06-10,"Schroederia judayi",0.194538,"Schroederia",1,90.877,90.877,0.00201752,"Cyanophyta",NA
"TB",2010,2010-06-10,"Schroederia judayi",0.194538,"Schroederia",1,90.877,90.877,0.00201752,"Euglenophyta",NA
"TB",2010,2010-06-10,"Schroederia judayi",0.194538,"Schroederia",1,90.877,90.877,0.00201752,"Miscellaneous",NA
"TB",2010,2010-06-10,"Schroederia judayi",0.194538,"Schroederia",1,90.877,90.877,0.00201752,"Total",NA
"TB",2010,2010-06-10,"Schroederia judayi",0.194538,"Schroederia",1,90.877,90.877,0.00201752,"Bacillariophyta",NA
"TB",2010,2010-06-10,"Schroederia judayi",0.194538,"Schroederia",1,90.877,90.877,0.00201752,"Chrysophyta",NA
"TB",2010,2010-06-10,"Schroederia judayi",0.194538,"Schroederia",1,90.877,90.877,0.00201752,"Pyrrhophyta",NA
"TB",2010,2010-06-10,"Schroederia judayi",0.194538,"Schroederia",1,90.877,90.877,0.00201752,"Haptophyta",NA
"TB",2010,2010-06-10,"Chrysophyceae",5.805297,"NA",1,3453.3242,3453.3242,0.0602056,"NA",NA
"TB",2010,2010-06-10,"Chrysophyceae",5.805297,"NA",1,3453.3242,3453.3242,0.0602056,"Chlorophyta",NA
"TB",2010,2010-06-10,"Chrysophyceae",5.805297,"NA",1,3453.3242,3453.3242,0.0602056,"Cryptophyta",NA
"TB",2010,2010-06-10,"Chrysophyceae",5.805297,"NA",1,3453.3242,3453.3242,0.0602056,"Cyanophyta",NA
"TB",2010,2010-06-10,"Chrysophyceae",5.805297,"NA",1,3453.3242,3453.3242,0.0602056,"Euglenophyta",NA
"TB",2010,2010-06-10,"Chrysophyceae",5.805297,"NA",1,3453.3242,3453.3242,0.0602056,"Miscellaneous",NA
"TB",2010,2010-06-10,"Chrysophyceae",5.805297,"NA",1,3453.3242,3453.3242,0.0602056,"Total",NA
"TB",2010,2010-06-10,"Chrysophyceae",5.805297,"NA",1,3453.3242,3453.3242,0.0602056,"Bacillariophyta",NA
"TB",2010,2010-06-10,"Chrysophyceae",5.805297,"NA",1,3453.3242,3453.3242,0.0602056,"Chrysophyta",60205.5986
"TB",2010,2010-06-10,"Chrysophyceae",5.805297,"NA",1,3453.3242,3453.3242,0.0602056,"Pyrrhophyta",NA
"TB",2010,2010-06-10,"Chrysophyceae",5.805297,"NA",1,3453.3242,3453.3242,0.0602056,"Haptophyta",NA
"TB",2010,2010-06-10,"Cryptomonas erosa",52.494951,"Cryptomonas",1,636.1387,636.1387,0.54441491,"NA",NA
"TB",2010,2010-06-10,"Cryptomonas erosa",52.494951,"Cryptomonas",1,636.1387,636.1387,0.54441491,"Chlorophyta",NA
"TB",2010,2010-06-10,"Cryptomonas erosa",52.494951,"Cryptomonas",1,636.1387,636.1387,0.54441491,"Cryptophyta",544414.9075
"TB",2010,2010-06-10,"Cryptomonas erosa",52.494951,"Cryptomonas",1,636.1387,636.1387,0.54441491,"Cyanophyta",NA
"TB",2010,2010-06-10,"Cryptomonas erosa",52.494951,"Cryptomonas",1,636.1387,636.1387,0.54441491,"Euglenophyta",NA
"TB",2010,2010-06-10,"Cryptomonas erosa",52.494951,"Cryptomonas",1,636.1387,636.1387,0.54441491,"Miscellaneous",NA
"TB",2010,2010-06-10,"Cryptomonas erosa",52.494951,"Cryptomonas",1,636.1387,636.1387,0.54441491,"Total",NA
"TB",2010,2010-06-10,"Cryptomonas erosa",52.494951,"Cryptomonas",1,636.1387,636.1387,0.54441491,"Bacillariophyta",NA
"TB",2010,2010-06-10,"Cryptomonas erosa",52.494951,"Cryptomonas",1,636.1387,636.1387,0.54441491,"Chrysophyta",NA
"TB",2010,2010-06-10,"Cryptomonas erosa",52.494951,"Cryptomonas",1,636.1387,636.1387,0.54441491,"Pyrrhophyta",NA
"TB",2010,2010-06-10,"Cryptomonas erosa",52.494951,"Cryptomonas",1,636.1387,636.1387,0.54441491,"Haptophyta",NA
"TB",2010,2010-06-10,"Rhodomonas minuta",0.097881,"Rhodomonas",1,30.2923,30.2923,0.0010151,"NA",NA
"TB",2010,2010-06-10,"Rhodomonas minuta",0.097881,"Rhodomonas",1,30.2923,30.2923,0.0010151,"Chlorophyta",NA
"TB",2010,2010-06-10,"Rhodomonas minuta",0.097881,"Rhodomonas",1,30.2923,30.2923,0.0010151,"Cryptophyta",1015.1046
"TB",2010,2010-06-10,"Rhodomonas minuta",0.097881,"Rhodomonas",1,30.2923,30.2923,0.0010151,"Cyanophyta",NA
"TB",2010,2010-06-10,"Rhodomonas minuta",0.097881,"Rhodomonas",1,30.2923,30.2923,0.0010151,"Euglenophyta",NA
"TB",2010,2010-06-10,"Rhodomonas minuta",0.097881,"Rhodomonas",1,30.2923,30.2923,0.0010151,"Miscellaneous",NA
"TB",2010,2010-06-10,"Rhodomonas minuta",0.097881,"Rhodomonas",1,30.2923,30.2923,0.0010151,"Total",NA
"TB",2010,2010-06-10,"Rhodomonas minuta",0.097881,"Rhodomonas",1,30.2923,30.2923,0.0010151,"Bacillariophyta",NA
"TB",2010,2010-06-10,"Rhodomonas minuta",0.097881,"Rhodomonas",1,30.2923,30.2923,0.0010151,"Chrysophyta",NA
"TB",2010,2010-06-10,"Rhodomonas minuta",0.097881,"Rhodomonas",1,30.2923,30.2923,0.0010151,"Pyrrhophyta",NA
"TB",2010,2010-06-10,"Rhodomonas minuta",0.097881,"Rhodomonas",1,30.2923,30.2923,0.0010151,"Haptophyta",NA
"TB",2010,2010-06-10,"Aphanocapsa delicatissima",0.024471,"Aphanocapsa",16,30.2923,484.6771,0.00025378,"NA",NA
"TB",2010,2010-06-10,"Aphanocapsa delicatissima",0.024471,"Aphanocapsa",16,30.2923,484.6771,0.00025378,"Chlorophyta",NA
"TB",2010,2010-06-10,"Aphanocapsa delicatissima",0.024471,"Aphanocapsa",16,30.2923,484.6771,0.00025378,"Cryptophyta",NA
"TB",2010,2010-06-10,"Aphanocapsa delicatissima",0.024471,"Aphanocapsa",16,30.2923,484.6771,0.00025378,"Cyanophyta",253.7769
"TB",2010,2010-06-10,"Aphanocapsa delicatissima",0.024471,"Aphanocapsa",16,30.2923,484.6771,0.00025378,"Euglenophyta",NA
"TB",2010,2010-06-10,"Aphanocapsa delicatissima",0.024471,"Aphanocapsa",16,30.2923,484.6771,0.00025378,"Miscellaneous",NA
"TB",2010,2010-06-10,"Aphanocapsa delicatissima",0.024471,"Aphanocapsa",16,30.2923,484.6771,0.00025378,"Total",NA
"TB",2010,2010-06-10,"Aphanocapsa delicatissima",0.024471,"Aphanocapsa",16,30.2923,484.6771,0.00025378,"Bacillariophyta",NA
"TB",2010,2010-06-10,"Aphanocapsa delicatissima",0.024471,"Aphanocapsa",16,30.2923,484.6771,0.00025378,"Chrysophyta",NA
"TB",2010,2010-06-10,"Aphanocapsa delicatissima",0.024471,"Aphanocapsa",16,30.2923,484.6771,0.00025378,"Pyrrhophyta",NA
"TB",2010,2010-06-10,"Aphanocapsa delicatissima",0.024471,"Aphanocapsa",16,30.2923,484.6771,0.00025378,"Haptophyta",NA
"TB",2010,2010-06-10,"Synechococcus ",0.027529,"Synechococcus",1,90.877,90.877,0.0002855,"NA",NA
"TB",2010,2010-06-10,"Synechococcus ",0.027529,"Synechococcus",1,90.877,90.877,0.0002855,"Chlorophyta",NA
"TB",2010,2010-06-10,"Synechococcus ",0.027529,"Synechococcus",1,90.877,90.877,0.0002855,"Cryptophyta",NA
"TB",2010,2010-06-10,"Synechococcus ",0.027529,"Synechococcus",1,90.877,90.877,0.0002855,"Cyanophyta",285.499
"TB",2010,2010-06-10,"Synechococcus ",0.027529,"Synechococcus",1,90.877,90.877,0.0002855,"Euglenophyta",NA
"TB",2010,2010-06-10,"Synechococcus ",0.027529,"Synechococcus",1,90.877,90.877,0.0002855,"Miscellaneous",NA
"TB",2010,2010-06-10,"Synechococcus ",0.027529,"Synechococcus",1,90.877,90.877,0.0002855,"Total",NA
"TB",2010,2010-06-10,"Synechococcus ",0.027529,"Synechococcus",1,90.877,90.877,0.0002855,"Bacillariophyta",NA
"TB",2010,2010-06-10,"Synechococcus ",0.027529,"Synechococcus",1,90.877,90.877,0.0002855,"Chrysophyta",NA
"TB",2010,2010-06-10,"Synechococcus ",0.027529,"Synechococcus",1,90.877,90.877,0.0002855,"Pyrrhophyta",NA
"TB",2010,2010-06-10,"Synechococcus ",0.027529,"Synechococcus",1,90.877,90.877,0.0002855,"Haptophyta",NA
"TB",2010,2010-06-10,"Euglena ",12.193072,"Euglena",1,151.4616,151.4616,0.12645198,"NA",NA
"TB",2010,2010-06-10,"Euglena ",12.193072,"Euglena",1,151.4616,151.4616,0.12645198,"Chlorophyta",NA
"TB",2010,2010-06-10,"Euglena ",12.193072,"Euglena",1,151.4616,151.4616,0.12645198,"Cryptophyta",NA
"TB",2010,2010-06-10,"Euglena ",12.193072,"Euglena",1,151.4616,151.4616,0.12645198,"Cyanophyta",NA
"TB",2010,2010-06-10,"Euglena ",12.193072,"Euglena",1,151.4616,151.4616,0.12645198,"Euglenophyta",126451.9759
"TB",2010,2010-06-10,"Euglena ",12.193072,"Euglena",1,151.4616,151.4616,0.12645198,"Miscellaneous",NA
"TB",2010,2010-06-10,"Euglena ",12.193072,"Euglena",1,151.4616,151.4616,0.12645198,"Total",NA
"TB",2010,2010-06-10,"Euglena ",12.193072,"Euglena",1,151.4616,151.4616,0.12645198,"Bacillariophyta",NA
"TB",2010,2010-06-10,"Euglena ",12.193072,"Euglena",1,151.4616,151.4616,0.12645198,"Chrysophyta",NA
"TB",2010,2010-06-10,"Euglena ",12.193072,"Euglena",1,151.4616,151.4616,0.12645198,"Pyrrhophyta",NA
"TB",2010,2010-06-10,"Euglena ",12.193072,"Euglena",1,151.4616,151.4616,0.12645198,"Haptophyta",NA
"TB",2010,2010-06-10,"Miscellaneous",3.084599,"Miscellaneous",1,90.877,90.877,0.03198978,"NA",NA
"TB",2010,2010-06-10,"Miscellaneous",3.084599,"Miscellaneous",1,90.877,90.877,0.03198978,"Chlorophyta",NA
"TB",2010,2010-06-10,"Miscellaneous",3.084599,"Miscellaneous",1,90.877,90.877,0.03198978,"Cryptophyta",NA
"TB",2010,2010-06-10,"Miscellaneous",3.084599,"Miscellaneous",1,90.877,90.877,0.03198978,"Cyanophyta",NA
"TB",2010,2010-06-10,"Miscellaneous",3.084599,"Miscellaneous",1,90.877,90.877,0.03198978,"Euglenophyta",NA
"TB",2010,2010-06-10,"Miscellaneous",3.084599,"Miscellaneous",1,90.877,90.877,0.03198978,"Miscellaneous",31989.7774
"TB",2010,2010-06-10,"Miscellaneous",3.084599,"Miscellaneous",1,90.877,90.877,0.03198978,"Total",NA
"TB",2010,2010-06-10,"Miscellaneous",3.084599,"Miscellaneous",1,90.877,90.877,0.03198978,"Bacillariophyta",NA
"TB",2010,2010-06-10,"Miscellaneous",3.084599,"Miscellaneous",1,90.877,90.877,0.03198978,"Chrysophyta",NA
"TB",2010,2010-06-10,"Miscellaneous",3.084599,"Miscellaneous",1,90.877,90.877,0.03198978,"Pyrrhophyta",NA
"TB",2010,2010-06-10,"Miscellaneous",3.084599,"Miscellaneous",1,90.877,90.877,0.03198978,"Haptophyta",NA
"TB",2010,2010-06-10,"Gymnodinium sp. 2",0.489406,"Gymnodinium",1,30.2923,30.2923,0.00507553,"NA",NA
"TB",2010,2010-06-10,"Gymnodinium sp. 2",0.489406,"Gymnodinium",1,30.2923,30.2923,0.00507553,"Chlorophyta",NA
"TB",2010,2010-06-10,"Gymnodinium sp. 2",0.489406,"Gymnodinium",1,30.2923,30.2923,0.00507553,"Cryptophyta",NA
"TB",2010,2010-06-10,"Gymnodinium sp. 2",0.489406,"Gymnodinium",1,30.2923,30.2923,0.00507553,"Cyanophyta",NA
"TB",2010,2010-06-10,"Gymnodinium sp. 2",0.489406,"Gymnodinium",1,30.2923,30.2923,0.00507553,"Euglenophyta",NA
"TB",2010,2010-06-10,"Gymnodinium sp. 2",0.489406,"Gymnodinium",1,30.2923,30.2923,0.00507553,"Miscellaneous",NA
"TB",2010,2010-06-10,"Gymnodinium sp. 2",0.489406,"Gymnodinium",1,30.2923,30.2923,0.00507553,"Total",NA
"TB",2010,2010-06-10,"Gymnodinium sp. 2",0.489406,"Gymnodinium",1,30.2923,30.2923,0.00507553,"Bacillariophyta",NA
"TB",2010,2010-06-10,"Gymnodinium sp. 2",0.489406,"Gymnodinium",1,30.2923,30.2923,0.00507553,"Chrysophyta",NA
"TB",2010,2010-06-10,"Gymnodinium sp. 2",0.489406,"Gymnodinium",1,30.2923,30.2923,0.00507553,"Pyrrhophyta",5075.5262
"TB",2010,2010-06-10,"Gymnodinium sp. 2",0.489406,"Gymnodinium",1,30.2923,30.2923,0.00507553,"Haptophyta",NA
