"sampledate","species_code","density"
1984-08-01,"51130",0
1984-08-01,"51801",7.2
1984-08-01,"61501",0
1984-08-01,"63005",2.9
1984-08-01,"63602",0
1984-08-01,"50900",21.6
1984-08-01,"61502",15.8
1984-08-01,"20302",0
1984-08-01,"62007",0
1984-08-01,"60800",0
1984-08-01,"60900",0
1984-08-01,"51105",0
1984-08-01,"61701",0
1984-08-01,"51103",0
1984-08-01,"61805",0
1984-08-01,"20101",0
1984-08-01,"20701",0
1984-08-01,"61402",0
1984-08-01,"61806",0
1984-08-01,"63600",0
1984-08-01,"51100",0
1984-08-01,"61702",0
1984-08-01,"63004",0
1984-08-01,"61801",0
1984-08-01,"62400",0
1984-08-01,"61900",0
1984-08-01,"63612",0
1984-08-01,"30000",0
1984-08-01,"30801",0
1984-08-01,"51202",0
1984-08-01,"20601",0
1984-08-01,"51200",0
1984-08-01,"60202",0
1984-08-01,"61500",0
1984-08-01,"80000",0
1984-08-01,"63000",0
1984-08-01,"80001",0
1984-08-01,"88888",0
1984-08-01,"61904",0
1984-08-01,"63603",0
1984-08-01,"61911",0
1984-08-01,"62201",0
1984-08-01,"61803",0
1984-08-01,"60400",0
1984-08-01,"62407",0
1984-08-01,"61800",0
1984-08-01,"60203",0
1984-08-01,"30201",0
1984-08-01,"51101",0
1984-08-01,"61919",0
1984-08-01,"62000",0
1984-08-01,"60500",0
1984-08-01,"62700",0
1984-08-01,"61804",0
1984-08-01,"61809",0
1984-08-01,"62001",0
1984-08-01,"61300",0
1984-08-01,"62902",0
1984-08-01,"63700",0
1984-08-01,"63003",0
1984-08-01,"50000",0
1984-08-01,"61200",0
1984-08-01,"53200",0
1984-08-01,"51800",0
1984-08-01,"62005",0
1984-08-01,"63616",0
1984-08-01,"62607",0
1984-11-08,"20901",12.2
1984-11-08,"50700",1.2
1984-11-08,"51000",0
1984-11-08,"60200",4.7
1984-11-08,"60201",0
1984-11-08,"61808",27.9
1984-11-08,"61810",26.7
1984-11-08,"10000",0.6
1984-11-08,"20000",0
1984-11-08,"60300",0
1984-11-08,"61918",1.2
1984-11-08,"62406",0
1984-11-08,"63400",0
1984-11-08,"51130",0.6
1984-11-08,"51801",0
1984-11-08,"61501",0
1984-11-08,"63005",0
1984-11-08,"63602",1.7
1984-11-08,"50900",0
1984-11-08,"61502",0
1984-11-08,"20302",0
1984-11-08,"62007",0
1984-11-08,"60800",0
1984-11-08,"60900",0
1984-11-08,"51105",0
1984-11-08,"61701",0
1984-11-08,"51103",0
1984-11-08,"61805",0
1984-11-08,"20101",0
1984-11-08,"20701",0
1984-11-08,"61402",0
1984-11-08,"61806",0.6
1984-11-08,"63600",0.6
1984-11-08,"51100",0
1984-11-08,"61702",0
1984-11-08,"63004",0
1984-11-08,"61801",0
1984-11-08,"62400",0
1984-11-08,"61900",0
1984-11-08,"63612",0
1984-11-08,"30000",0
1984-11-08,"30801",0
1984-11-08,"51202",0
1984-11-08,"20601",0
1984-11-08,"51200",0
1984-11-08,"60202",0
1984-11-08,"61500",0
1984-11-08,"80000",0
1984-11-08,"63000",0
1984-11-08,"80001",0
1984-11-08,"88888",0
1984-11-08,"61904",0
1984-11-08,"63603",0
1984-11-08,"61911",0
1984-11-08,"62201",0
1984-11-08,"61803",0
1984-11-08,"60400",0
1984-11-08,"62407",0
1984-11-08,"61800",0
1984-11-08,"60203",0
1984-11-08,"30201",0
1984-11-08,"51101",0
1984-11-08,"61919",0
1984-11-08,"62000",0
1984-11-08,"60500",0
1984-11-08,"62700",0
1984-11-08,"61804",0
1984-11-08,"61809",0
1984-11-08,"62001",0
1984-11-08,"61300",0
1984-11-08,"62902",0
1984-11-08,"63700",0
1984-11-08,"63003",0
1984-11-08,"50000",0
1984-11-08,"61200",0
1984-11-08,"53200",0
1984-11-08,"51800",0
1984-11-08,"62005",0
1984-11-08,"63616",0
1984-11-08,"62607",0
1985-02-27,"20901",11.6
1985-02-27,"50700",2.2
1985-02-27,"51000",0
1985-02-27,"60200",580.9
1985-02-27,"60201",2.9
1985-02-27,"61808",30.5
1985-02-27,"61810",63.9
1985-02-27,"10000",1.5
1985-02-27,"20000",0
1985-02-27,"60300",10.2
1985-02-27,"61918",0
1985-02-27,"62406",0
1985-02-27,"63400",0
1985-02-27,"51130",0
1985-02-27,"51801",0
1985-02-27,"61501",0
1985-02-27,"63005",0
1985-02-27,"63602",0
1985-02-27,"50900",0
1985-02-27,"61502",0
1985-02-27,"20302",0
1985-02-27,"62007",0
1985-02-27,"60800",0
1985-02-27,"60900",0
1985-02-27,"51105",0
1985-02-27,"61701",0
1985-02-27,"51103",0
1985-02-27,"61805",0
1985-02-27,"20101",0
1985-02-27,"20701",0.7
1985-02-27,"61402",0
1985-02-27,"61806",0
1985-02-27,"63600",0
1985-02-27,"51100",0
1985-02-27,"61702",0
1985-02-27,"63004",0
1985-02-27,"61801",0
1985-02-27,"62400",0
1985-02-27,"61900",0
1985-02-27,"63612",0
1985-02-27,"30000",0
1985-02-27,"30801",0
1985-02-27,"51202",0
1985-02-27,"20601",0
1985-02-27,"51200",0
1985-02-27,"60202",0
1985-02-27,"61500",0
1985-02-27,"80000",0
1985-02-27,"63000",0
1985-02-27,"80001",0
1985-02-27,"88888",0
1985-02-27,"61904",0
1985-02-27,"63603",0
1985-02-27,"61911",0
1985-02-27,"62201",0
1985-02-27,"61803",0
1985-02-27,"60400",0
1985-02-27,"62407",0
1985-02-27,"61800",0
1985-02-27,"60203",0
1985-02-27,"30201",0
1985-02-27,"51101",0
1985-02-27,"61919",0
1985-02-27,"62000",0
1985-02-27,"60500",0
1985-02-27,"62700",0
1985-02-27,"61804",0
1985-02-27,"61809",0
1985-02-27,"62001",0
1985-02-27,"61300",0
1985-02-27,"62902",0
1985-02-27,"63700",0
1985-02-27,"63003",0
1985-02-27,"50000",0
1985-02-27,"61200",0
1985-02-27,"53200",0
1985-02-27,"51800",0
1985-02-27,"62005",0
1985-02-27,"63616",0
1985-02-27,"62607",0
1985-04-29,"20901",34.6
1985-04-29,"50700",32
1985-04-29,"51000",0
1985-04-29,"60200",105.2
1985-04-29,"60201",5.9
1985-04-29,"61808",85
1985-04-29,"61810",87.6
1985-04-29,"10000",14.4
1985-04-29,"20000",0
1985-04-29,"60300",0
1985-04-29,"61918",0
1985-04-29,"62406",2
1985-04-29,"63400",17.6
1985-04-29,"51130",0
1985-04-29,"51801",0
1985-04-29,"61501",0
1985-04-29,"63005",0
1985-04-29,"63602",0
1985-04-29,"50900",0
1985-04-29,"61502",0
1985-04-29,"20302",0
1985-04-29,"62007",0
1985-04-29,"60800",0
1985-04-29,"60900",0
1985-04-29,"51105",0
1985-04-29,"61701",0
1985-04-29,"51103",0
1985-04-29,"61805",2.6
1985-04-29,"20101",0
1985-04-29,"20701",0
1985-04-29,"61402",0
1985-04-29,"61806",0
1985-04-29,"63600",0
1985-04-29,"51100",2
1985-04-29,"61702",0
1985-04-29,"63004",0
1985-04-29,"61801",0
1985-04-29,"62400",0
1985-04-29,"61900",0
1985-04-29,"63612",0
1985-04-29,"30000",0
1985-04-29,"30801",0
1985-04-29,"51202",0
1985-04-29,"20601",0
1985-04-29,"51200",0
1985-04-29,"60202",0
1985-04-29,"61500",0
1985-04-29,"80000",0
1985-04-29,"63000",0
1985-04-29,"80001",0
1985-04-29,"88888",0
1985-04-29,"61904",0
1985-04-29,"63603",0
1985-04-29,"61911",0
1985-04-29,"62201",0
1985-04-29,"61803",0
1985-04-29,"60400",0
1985-04-29,"62407",0
1985-04-29,"61800",0
1985-04-29,"60203",0
1985-04-29,"30201",0
1985-04-29,"51101",0
1985-04-29,"61919",0
1985-04-29,"62000",0
1985-04-29,"60500",0
1985-04-29,"62700",0
1985-04-29,"61804",0
1985-04-29,"61809",0
1985-04-29,"62001",0
1985-04-29,"61300",0
1985-04-29,"62902",0
1985-04-29,"63700",0
1985-04-29,"63003",0
1985-04-29,"50000",0
1985-04-29,"61200",0
1985-04-29,"53200",0
1985-04-29,"51800",0
1985-04-29,"62005",0
1985-04-29,"63616",0
1985-04-29,"62607",0
1985-06-12,"20901",20.5
1985-06-12,"50700",15.9
1985-06-12,"51000",0
1985-06-12,"60200",1.5
1985-06-12,"60201",1.5
1985-06-12,"61808",327.7
1985-06-12,"61810",225
1985-06-12,"10000",16.6
1985-06-12,"20000",0
1985-06-12,"60300",0
1985-06-12,"61918",0
1985-06-12,"62406",9.1
1985-06-12,"63400",0
1985-06-12,"51130",4.5
1985-06-12,"51801",0.8
1985-06-12,"61501",0
1985-06-12,"63005",58.9
1985-06-12,"63602",28.7
1985-06-12,"50900",0
1985-06-12,"61502",13.6
1985-06-12,"20302",0
1985-06-12,"62007",0
1985-06-12,"60800",0
1985-06-12,"60900",0
1985-06-12,"51105",0
1985-06-12,"61701",0
1985-06-12,"51103",0
1985-06-12,"61805",0
1985-06-12,"20101",0
1985-06-12,"20701",0.8
1985-06-12,"61402",0
1985-06-12,"61806",0
1985-06-12,"63600",0
1985-06-12,"51100",0
1985-06-12,"61702",1.5
1985-06-12,"63004",22.7
1985-06-12,"61801",0
1985-06-12,"62400",0
1985-06-12,"61900",0
1985-06-12,"63612",0
1985-06-12,"30000",0
1985-06-12,"30801",0
1985-06-12,"51202",0
1985-06-12,"20601",0
1985-06-12,"51200",0
1985-06-12,"60202",0
1985-06-12,"61500",0
1985-06-12,"80000",0
1985-06-12,"63000",0
1985-06-12,"80001",0
1985-06-12,"88888",0
1985-06-12,"61904",0
1985-06-12,"63603",0
1985-06-12,"61911",0
1985-06-12,"62201",0
1985-06-12,"61803",0
1985-06-12,"60400",0
1985-06-12,"62407",0
1985-06-12,"61800",0
1985-06-12,"60203",0
1985-06-12,"30201",0
1985-06-12,"51101",0
1985-06-12,"61919",0
1985-06-12,"62000",0
1985-06-12,"60500",0
1985-06-12,"62700",0
1985-06-12,"61804",0
1985-06-12,"61809",0
1985-06-12,"62001",0
1985-06-12,"61300",0
1985-06-12,"62902",0
1985-06-12,"63700",0
1985-06-12,"63003",0
1985-06-12,"50000",0
1985-06-12,"61200",0
1985-06-12,"53200",0
1985-06-12,"51800",0
1985-06-12,"62005",0
1985-06-12,"63616",0
1985-06-12,"62607",0
1985-08-21,"20901",22.9
1985-08-21,"50700",1.9
1985-08-21,"51000",0
1985-08-21,"60200",12.3
1985-08-21,"60201",0
1985-08-21,"61808",239.5
1985-08-21,"61810",260.5
1985-08-21,"10000",118.5
1985-08-21,"20000",0
1985-08-21,"60300",1.2
1985-08-21,"61918",0
1985-08-21,"62406",0
1985-08-21,"63400",0
1985-08-21,"51130",11.7
1985-08-21,"51801",0
1985-08-21,"61501",0
1985-08-21,"63005",0
1985-08-21,"63602",0
1985-08-21,"50900",11.1
1985-08-21,"61502",25.9
1985-08-21,"20302",0
1985-08-21,"62007",0
1985-08-21,"60800",0
1985-08-21,"60900",0
1985-08-21,"51105",0
1985-08-21,"61701",0
1985-08-21,"51103",0
1985-08-21,"61805",0
1985-08-21,"20101",0
1985-08-21,"20701",0
1985-08-21,"61402",0
1985-08-21,"61806",0
1985-08-21,"63600",0
1985-08-21,"51100",1.2
1985-08-21,"61702",0
1985-08-21,"63004",0
1985-08-21,"61801",0
1985-08-21,"62400",0
1985-08-21,"61900",0
1985-08-21,"63612",0
1985-08-21,"30000",0
1985-08-21,"30801",0
1985-08-21,"51202",0
1985-08-21,"20601",0
1985-08-21,"51200",0
1985-08-21,"60202",0
1985-08-21,"61500",0
1985-08-21,"80000",0
1985-08-21,"63000",0
1985-08-21,"80001",0
1985-08-21,"88888",0
1985-08-21,"61904",0
1985-08-21,"63603",0
1985-08-21,"61911",0
1985-08-21,"62201",0
1985-08-21,"61803",0
1985-08-21,"60400",0
1985-08-21,"62407",0
1985-08-21,"61800",0
1985-08-21,"60203",0
1985-08-21,"30201",0
1985-08-21,"51101",0
1985-08-21,"61919",0
1985-08-21,"62000",0
1985-08-21,"60500",0
1985-08-21,"62700",0
1985-08-21,"61804",0
1985-08-21,"61809",0
1985-08-21,"62001",0
1985-08-21,"61300",0
1985-08-21,"62902",0
1985-08-21,"63700",0
1985-08-21,"63003",0
1985-08-21,"50000",0
1985-08-21,"61200",0
1985-08-21,"53200",0
1985-08-21,"51800",0
1985-08-21,"62005",0
1985-08-21,"63616",0
1985-08-21,"62607",0
1985-11-12,"20901",5.8
1985-11-12,"50700",2.3
1985-11-12,"51000",0
1985-11-12,"60200",3.5
1985-11-12,"60201",0
1985-11-12,"61808",251.4
1985-11-12,"61810",140.7
1985-11-12,"10000",1.2
1985-11-12,"20000",0
1985-11-12,"60300",10.4
1985-11-12,"61918",8.1
1985-11-12,"62406",0
1985-11-12,"63400",6.9
1985-11-12,"51130",0
1985-11-12,"51801",0
1985-11-12,"61501",0
1985-11-12,"63005",0
1985-11-12,"63602",0
1985-11-12,"50900",1.2
1985-11-12,"61502",0
1985-11-12,"20302",0
1985-11-12,"62007",0
1985-11-12,"60800",0
1985-11-12,"60900",0
1985-11-12,"51105",0
1985-11-12,"61701",0
1985-11-12,"51103",0
1985-11-12,"61805",0
1985-11-12,"20101",0
1985-11-12,"20701",0
1985-11-12,"61402",0
1985-11-12,"61806",0
1985-11-12,"63600",0
1985-11-12,"51100",0
1985-11-12,"61702",0
1985-11-12,"63004",0
1985-11-12,"61801",0
1985-11-12,"62400",0
1985-11-12,"61900",0
1985-11-12,"63612",0
1985-11-12,"30000",0
1985-11-12,"30801",0
1985-11-12,"51202",0
1985-11-12,"20601",0
1985-11-12,"51200",0
1985-11-12,"60202",0
1985-11-12,"61500",0
1985-11-12,"80000",0
1985-11-12,"63000",0
1985-11-12,"80001",0
1985-11-12,"88888",0
1985-11-12,"61904",0
1985-11-12,"63603",0
1985-11-12,"61911",0
1985-11-12,"62201",0
1985-11-12,"61803",0
1985-11-12,"60400",0
1985-11-12,"62407",0
1985-11-12,"61800",0
1985-11-12,"60203",0
1985-11-12,"30201",0
1985-11-12,"51101",0
1985-11-12,"61919",0
1985-11-12,"62000",0
1985-11-12,"60500",0
1985-11-12,"62700",0
1985-11-12,"61804",0
1985-11-12,"61809",0
1985-11-12,"62001",0
1985-11-12,"61300",0
1985-11-12,"62902",0
1985-11-12,"63700",0
1985-11-12,"63003",0
1985-11-12,"50000",0
1985-11-12,"61200",0
1985-11-12,"53200",0
1985-11-12,"51800",0
1985-11-12,"62005",0
1985-11-12,"63616",0
1985-11-12,"62607",0
1986-03-31,"20901",0
1986-03-31,"50700",0.1
1986-03-31,"51000",0
1986-03-31,"60200",0
1986-03-31,"60201",0
1986-03-31,"61808",0.3
1986-03-31,"61810",0
1986-03-31,"10000",0.4
1986-03-31,"20000",0
1986-03-31,"60300",0
1986-03-31,"61918",0
1986-03-31,"62406",0
1986-03-31,"63400",0
1986-03-31,"51130",0
1986-03-31,"51801",0
1986-03-31,"61501",0
1986-03-31,"63005",0
1986-03-31,"63602",0
1986-03-31,"50900",0
1986-03-31,"61502",0
1986-03-31,"20302",0.6
1986-03-31,"62007",0
1986-03-31,"60800",0
1986-03-31,"60900",0
1986-03-31,"51105",0
1986-03-31,"61701",0
1986-03-31,"51103",0
1986-03-31,"61805",0.3
1986-03-31,"20101",0
1986-03-31,"20701",0
1986-03-31,"61402",0
1986-03-31,"61806",0
1986-03-31,"63600",0
1986-03-31,"51100",0
1986-03-31,"61702",0.1
1986-03-31,"63004",0
1986-03-31,"61801",0.3
1986-03-31,"62400",0.1
1986-03-31,"61900",0
1986-03-31,"63612",0
1986-03-31,"30000",0
1986-03-31,"30801",0
1986-03-31,"51202",0
1986-03-31,"20601",0
1986-03-31,"51200",0
1986-03-31,"60202",0
1986-03-31,"61500",0
1986-03-31,"80000",0
1986-03-31,"63000",0
1986-03-31,"80001",0
1986-03-31,"88888",0
1986-03-31,"61904",0
1986-03-31,"63603",0
1986-03-31,"61911",0
1986-03-31,"62201",0
1986-03-31,"61803",0
1986-03-31,"60400",0
1986-03-31,"62407",0
1986-03-31,"61800",0
1986-03-31,"60203",0
1986-03-31,"30201",0
1986-03-31,"51101",0
1986-03-31,"61919",0
1986-03-31,"62000",0
1986-03-31,"60500",0
1986-03-31,"62700",0
1986-03-31,"61804",0
1986-03-31,"61809",0
1986-03-31,"62001",0
1986-03-31,"61300",0
1986-03-31,"62902",0
1986-03-31,"63700",0
1986-03-31,"63003",0
1986-03-31,"50000",0
1986-03-31,"61200",0
1986-03-31,"53200",0
1986-03-31,"51800",0
1986-03-31,"62005",0
1986-03-31,"63616",0
1986-03-31,"62607",0
1986-04-21,"20901",0
1986-04-21,"50700",0
1986-04-21,"51000",0
1986-04-21,"60200",0
1986-04-21,"60201",0
1986-04-21,"61808",0
1986-04-21,"61810",0
1986-04-21,"10000",0.1
1986-04-21,"20000",0
1986-04-21,"60300",0
1986-04-21,"61918",0
1986-04-21,"62406",0
1986-04-21,"63400",0
1986-04-21,"51130",0
1986-04-21,"51801",0
1986-04-21,"61501",0
1986-04-21,"63005",0
1986-04-21,"63602",0
1986-04-21,"50900",0
1986-04-21,"61502",0
1986-04-21,"20302",0
1986-04-21,"62007",0
1986-04-21,"60800",0
1986-04-21,"60900",0
1986-04-21,"51105",0
1986-04-21,"61701",0
1986-04-21,"51103",0
1986-04-21,"61805",0
1986-04-21,"20101",0
1986-04-21,"20701",0
1986-04-21,"61402",0
1986-04-21,"61806",0
1986-04-21,"63600",0
1986-04-21,"51100",0
1986-04-21,"61702",0
1986-04-21,"63004",0
1986-04-21,"61801",0
1986-04-21,"62400",0
1986-04-21,"61900",0.4
1986-04-21,"63612",0.3
1986-04-21,"30000",0
1986-04-21,"30801",0
1986-04-21,"51202",0
1986-04-21,"20601",0
1986-04-21,"51200",0
1986-04-21,"60202",0
1986-04-21,"61500",0
1986-04-21,"80000",0
1986-04-21,"63000",0
1986-04-21,"80001",0
1986-04-21,"88888",0
1986-04-21,"61904",0
1986-04-21,"63603",0
1986-04-21,"61911",0
1986-04-21,"62201",0
1986-04-21,"61803",0
1986-04-21,"60400",0
1986-04-21,"62407",0
1986-04-21,"61800",0
1986-04-21,"60203",0
1986-04-21,"30201",0
1986-04-21,"51101",0
1986-04-21,"61919",0
1986-04-21,"62000",0
1986-04-21,"60500",0
1986-04-21,"62700",0
1986-04-21,"61804",0
1986-04-21,"61809",0
1986-04-21,"62001",0
1986-04-21,"61300",0
1986-04-21,"62902",0
1986-04-21,"63700",0
1986-04-21,"63003",0
1986-04-21,"50000",0
1986-04-21,"61200",0
1986-04-21,"53200",0
1986-04-21,"51800",0
1986-04-21,"62005",0
1986-04-21,"63616",0
1986-04-21,"62607",0
1986-06-16,"20901",0
1986-06-16,"50700",0
1986-06-16,"51000",0
1986-06-16,"60200",0
1986-06-16,"60201",0
1986-06-16,"61808",173.3
1986-06-16,"61810",0.3
1986-06-16,"10000",0.5
1986-06-16,"20000",0
1986-06-16,"60300",0
1986-06-16,"61918",0
1986-06-16,"62406",0
1986-06-16,"63400",0.5
1986-06-16,"51130",0
1986-06-16,"51801",0
1986-06-16,"61501",0
1986-06-16,"63005",0
1986-06-16,"63602",0
1986-06-16,"50900",1.3
1986-06-16,"61502",1.8
1986-06-16,"20302",0
1986-06-16,"62007",0
1986-06-16,"60800",0
1986-06-16,"60900",0
1986-06-16,"51105",0
1986-06-16,"61701",0
1986-06-16,"51103",0
1986-06-16,"61805",0
1986-06-16,"20101",0
1986-06-16,"20701",0
1986-06-16,"61402",0
1986-06-16,"61806",0
1986-06-16,"63600",0.3
1986-06-16,"51100",0.3
1986-06-16,"61702",2
1986-06-16,"63004",0
1986-06-16,"61801",13.6
1986-06-16,"62400",0
1986-06-16,"61900",0
1986-06-16,"63612",2
1986-06-16,"30000",0.6
1986-06-16,"30801",0
1986-06-16,"51202",0
1986-06-16,"20601",0
1986-06-16,"51200",0
1986-06-16,"60202",0
1986-06-16,"61500",0
1986-06-16,"80000",0
1986-06-16,"63000",0
1986-06-16,"80001",0
1986-06-16,"88888",0
1986-06-16,"61904",0
1986-06-16,"63603",0
1986-06-16,"61911",0
1986-06-16,"62201",0
1986-06-16,"61803",0
1986-06-16,"60400",0
1986-06-16,"62407",0
1986-06-16,"61800",0
1986-06-16,"60203",0
1986-06-16,"30201",0
1986-06-16,"51101",0
1986-06-16,"61919",0
1986-06-16,"62000",0
1986-06-16,"60500",0
1986-06-16,"62700",0
1986-06-16,"61804",0
1986-06-16,"61809",0
1986-06-16,"62001",0
1986-06-16,"61300",0
1986-06-16,"62902",0
1986-06-16,"63700",0
1986-06-16,"63003",0
1986-06-16,"50000",0
1986-06-16,"61200",0
1986-06-16,"53200",0
1986-06-16,"51800",0
1986-06-16,"62005",0
1986-06-16,"63616",0
1986-06-16,"62607",0
1986-08-13,"20901",0
1986-08-13,"50700",7.3
1986-08-13,"51000",0
1986-08-13,"60200",0
1986-08-13,"60201",0
1986-08-13,"61808",130.9
1986-08-13,"61810",446.9
1986-08-13,"10000",9.7
1986-08-13,"20000",2.4
1986-08-13,"60300",0
1986-08-13,"61918",0
1986-08-13,"62406",0
1986-08-13,"63400",3.2
1986-08-13,"51130",0
1986-08-13,"51801",0
1986-08-13,"61501",0
1986-08-13,"63005",7.3
1986-08-13,"63602",1.6
1986-08-13,"50900",11.7
1986-08-13,"61502",0.8
1986-08-13,"20302",0
1986-08-13,"62007",0
1986-08-13,"60800",4.8
1986-08-13,"60900",1.6
1986-08-13,"51105",0
1986-08-13,"61701",0
1986-08-13,"51103",0
1986-08-13,"61805",0
1986-08-13,"20101",0
1986-08-13,"20701",0
1986-08-13,"61402",0
1986-08-13,"61806",0
1986-08-13,"63600",0
1986-08-13,"51100",0
1986-08-13,"61702",0
1986-08-13,"63004",0
1986-08-13,"61801",0
1986-08-13,"62400",0
1986-08-13,"61900",0
1986-08-13,"63612",0
1986-08-13,"30000",4.4
1986-08-13,"30801",0
1986-08-13,"51202",0
1986-08-13,"20601",0
1986-08-13,"51200",0
1986-08-13,"60202",0
1986-08-13,"61500",0
1986-08-13,"80000",0
1986-08-13,"63000",0
1986-08-13,"80001",0
1986-08-13,"88888",0
1986-08-13,"61904",0
1986-08-13,"63603",0
1986-08-13,"61911",0
1986-08-13,"62201",0
1986-08-13,"61803",0
1986-08-13,"60400",0
1986-08-13,"62407",0
1986-08-13,"61800",0
1986-08-13,"60203",0
1986-08-13,"30201",0
1986-08-13,"51101",0
1986-08-13,"61919",0
1986-08-13,"62000",0
1986-08-13,"60500",0
1986-08-13,"62700",0
1986-08-13,"61804",0
1986-08-13,"61809",0
1986-08-13,"62001",0
1986-08-13,"61300",0
1986-08-13,"62902",0
1986-08-13,"63700",0
1986-08-13,"63003",0
1986-08-13,"50000",0
1986-08-13,"61200",0
1986-08-13,"53200",0
1986-08-13,"51800",0
1986-08-13,"62005",0
1986-08-13,"63616",0
1986-08-13,"62607",0
1986-11-04,"20901",0
1986-11-04,"50700",5
1986-11-04,"51000",0
1986-11-04,"60200",0.8
1986-11-04,"60201",0
1986-11-04,"61808",351.2
1986-11-04,"61810",103.5
1986-11-04,"10000",0.8
1986-11-04,"20000",0.4
1986-11-04,"60300",0
1986-11-04,"61918",0
1986-11-04,"62406",0
1986-11-04,"63400",0
1986-11-04,"51130",0
1986-11-04,"51801",0
1986-11-04,"61501",0
1986-11-04,"63005",3.3
1986-11-04,"63602",0
1986-11-04,"50900",0.8
1986-11-04,"61502",0
1986-11-04,"20302",0
1986-11-04,"62007",0
1986-11-04,"60800",32.3
1986-11-04,"60900",0
1986-11-04,"51105",0
1986-11-04,"61701",0
1986-11-04,"51103",0
1986-11-04,"61805",0
1986-11-04,"20101",0
1986-11-04,"20701",0
1986-11-04,"61402",0
1986-11-04,"61806",0
1986-11-04,"63600",0
1986-11-04,"51100",0
1986-11-04,"61702",0
1986-11-04,"63004",0
1986-11-04,"61801",0
1986-11-04,"62400",0
1986-11-04,"61900",0
1986-11-04,"63612",1.7
1986-11-04,"30000",0
1986-11-04,"30801",4.2
1986-11-04,"51202",0
1986-11-04,"20601",0
1986-11-04,"51200",0
1986-11-04,"60202",0
1986-11-04,"61500",0
1986-11-04,"80000",0
1986-11-04,"63000",0
1986-11-04,"80001",0
1986-11-04,"88888",0
1986-11-04,"61904",0
1986-11-04,"63603",0
1986-11-04,"61911",0
1986-11-04,"62201",0
1986-11-04,"61803",0
1986-11-04,"60400",0
1986-11-04,"62407",0
1986-11-04,"61800",0
1986-11-04,"60203",0
1986-11-04,"30201",0
1986-11-04,"51101",0
1986-11-04,"61919",0
1986-11-04,"62000",0
1986-11-04,"60500",0
1986-11-04,"62700",0
1986-11-04,"61804",0
1986-11-04,"61809",0
1986-11-04,"62001",0
1986-11-04,"61300",0
1986-11-04,"62902",0
1986-11-04,"63700",0
1986-11-04,"63003",0
1986-11-04,"50000",0
1986-11-04,"61200",0
1986-11-04,"53200",0
1986-11-04,"51800",0
1986-11-04,"62005",0
1986-11-04,"63616",0
1986-11-04,"62607",0
1987-02-23,"20901",0
1987-02-23,"50700",5.7
1987-02-23,"51000",0
1987-02-23,"60200",0
1987-02-23,"60201",0
1987-02-23,"61808",103.5
1987-02-23,"61810",46.5
1987-02-23,"10000",0
1987-02-23,"20000",0
1987-02-23,"60300",0
1987-02-23,"61918",0
1987-02-23,"62406",0
1987-02-23,"63400",0
1987-02-23,"51130",0
1987-02-23,"51801",0
1987-02-23,"61501",0
1987-02-23,"63005",0
1987-02-23,"63602",1
1987-02-23,"50900",0
1987-02-23,"61502",0
1987-02-23,"20302",0.5
1987-02-23,"62007",0
1987-02-23,"60800",13.3
1987-02-23,"60900",0
1987-02-23,"51105",0
1987-02-23,"61701",0
1987-02-23,"51103",0
1987-02-23,"61805",0
1987-02-23,"20101",0
1987-02-23,"20701",0
1987-02-23,"61402",0
1987-02-23,"61806",0
1987-02-23,"63600",0
1987-02-23,"51100",0
1987-02-23,"61702",0
1987-02-23,"63004",0
1987-02-23,"61801",0
1987-02-23,"62400",0
1987-02-23,"61900",0
1987-02-23,"63612",0
1987-02-23,"30000",0
1987-02-23,"30801",5.7
1987-02-23,"51202",0
1987-02-23,"20601",0
1987-02-23,"51200",0
1987-02-23,"60202",0
1987-02-23,"61500",0
1987-02-23,"80000",0
1987-02-23,"63000",0
1987-02-23,"80001",0
1987-02-23,"88888",0
1987-02-23,"61904",0
1987-02-23,"63603",0
1987-02-23,"61911",0
1987-02-23,"62201",0
1987-02-23,"61803",0
1987-02-23,"60400",0
1987-02-23,"62407",0
1987-02-23,"61800",0
1987-02-23,"60203",0
1987-02-23,"30201",0
1987-02-23,"51101",0
1987-02-23,"61919",0
1987-02-23,"62000",0
1987-02-23,"60500",0
1987-02-23,"62700",0
1987-02-23,"61804",0
1987-02-23,"61809",0
1987-02-23,"62001",0
1987-02-23,"61300",0
1987-02-23,"62902",0
1987-02-23,"63700",0
1987-02-23,"63003",0
1987-02-23,"50000",0
1987-02-23,"61200",0
1987-02-23,"53200",0
1987-02-23,"51800",0
1987-02-23,"62005",0
1987-02-23,"63616",0
1987-02-23,"62607",0
1987-04-13,"20901",0
1987-04-13,"50700",1.3
1987-04-13,"51000",0
1987-04-13,"60200",13.2
1987-04-13,"60201",0
1987-04-13,"61808",22.3
1987-04-13,"61810",1.3
1987-04-13,"10000",0
1987-04-13,"20000",0
1987-04-13,"60300",0
1987-04-13,"61918",0
1987-04-13,"62406",0
1987-04-13,"63400",0
1987-04-13,"51130",0
1987-04-13,"51801",0
1987-04-13,"61501",0
1987-04-13,"63005",0
1987-04-13,"63602",0
1987-04-13,"50900",0
1987-04-13,"61502",0
1987-04-13,"20302",0
1987-04-13,"62007",0
1987-04-13,"60800",0
1987-04-13,"60900",0
1987-04-13,"51105",0
1987-04-13,"61701",0
1987-04-13,"51103",0
1987-04-13,"61805",0.2
1987-04-13,"20101",0
1987-04-13,"20701",0
