lakeid,sampledate,species_code,species_name,density,individuals_measured,avg_length
SP,7/8/83,20000,CYCLOPOID,10.34,,
SP,7/8/83,20302,DIACYCLOPS THOMASI,2.86,,
SP,7/8/83,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.34,,
SP,7/8/83,30000,CALANOID,2.23,,
SP,7/8/83,30801,SKISTODIAPTOMUS OREGONENSIS,0.8,,
SP,7/8/83,50700,BOSMINIDAE,1.54,,
SP,7/8/83,51103,DAPHNIA MENDOTAE,2.85,,
SP,7/8/83,51104,DAPHNIA LONGIREMIS,3.58,,
SP,7/8/83,51130,DAPHNIA PULICARIA,0.03,,
SP,7/8/83,60200,ASCOMORPHA,3.09,,
SP,7/8/83,60300,ASPLANCHNA,0.3,,
SP,7/8/83,60902,CONOCHILUS UNICORNIS,86.65,,
SP,7/8/83,61400,FILINIA,0.8,,
SP,7/8/83,61500,GASTROPUS,0.44,,
SP,7/8/83,61702,KELLICOTTIA LONGISPINA,274.16,,
SP,7/8/83,61801,KERATELLA COCHLEARIS,143.93,,
SP,7/8/83,61805,KERATELLA HIEMALIS,1.36,,
SP,7/8/83,61806,KERATELLA QUADRATA,14.66,,
SP,7/8/83,61808,KERATELLA TAUROCEPHALA,0.14,,
SP,7/8/83,61900,LECANE,0.28,,
SP,7/8/83,62900,PLOESOMA,37.46,,
SP,7/8/83,63001,POLYARTHRA DOLICHOPTERA,29.4,,
SP,7/8/83,63005,POLYARTHRA VULGARIS,82.69,,
SP,7/8/83,63600,TRICHOCERCA,0.12,,
SP,7/21/83,10000,COPEPOD NAUPLII,20.99,,
SP,7/21/83,20000,CYCLOPOID,5.08,,
SP,7/21/83,20302,DIACYCLOPS THOMASI,0.15,,
SP,7/21/83,30000,CALANOID,0.85,,
SP,7/21/83,30801,SKISTODIAPTOMUS OREGONENSIS,0.1,,
SP,7/21/83,50700,BOSMINIDAE,0.28,,
SP,7/21/83,51103,DAPHNIA MENDOTAE,1.39,,
SP,7/21/83,51104,DAPHNIA LONGIREMIS,2.83,,
SP,7/21/83,51108,DAPHNIA DENTIFERA,0.1,,
SP,7/21/83,60200,ASCOMORPHA,5.68,,
SP,7/21/83,60300,ASPLANCHNA,1.84,,
SP,7/21/83,60902,CONOCHILUS UNICORNIS,11.19,,
SP,7/21/83,61400,FILINIA,0.05,,
SP,7/21/83,61500,GASTROPUS,7.17,,
SP,7/21/83,61702,KELLICOTTIA LONGISPINA,140.07,,
SP,7/21/83,61801,KERATELLA COCHLEARIS,91.57,,
SP,7/21/83,61802,KERATELLA COCHLEARIS F. TECTA,0.55,,
SP,7/21/83,61803,KERATELLA CRASSA,0.2,,
SP,7/21/83,61806,KERATELLA QUADRATA,7.21,,
SP,7/21/83,61900,LECANE,0.35,,
SP,7/21/83,62900,PLOESOMA,2.64,,
SP,7/21/83,63001,POLYARTHRA DOLICHOPTERA,0.87,,
SP,7/21/83,63005,POLYARTHRA VULGARIS,103.38,,
SP,7/21/83,63400,SYNCHAETA,0.16,,
SP,7/21/83,69930,UNKNOWN,13.01,,
SP,7/21/83,69931,UNKNOWN,18.81,,
SP,8/16/83,10000,COPEPOD NAUPLII,14.9,,
SP,8/16/83,20302,DIACYCLOPS THOMASI,3.8,,
SP,8/16/83,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.2,,
SP,8/16/83,51104,DAPHNIA LONGIREMIS,2.3,,
SP,8/16/83,60202,ASCOMORPHA OVALIS,1.3,,
SP,8/16/83,60203,ASCOMORPHA SALTANS,3,,
SP,8/16/83,60300,ASPLANCHNA,0.2,,
SP,8/16/83,60900,CONOCHILUS,1.3,,
SP,8/16/83,61402,FILINIA TERMINALIS,0.4,,
SP,8/16/83,61502,GASTROPUS STYLIFER,4.5,,
SP,8/16/83,61702,KELLICOTTIA LONGISPINA,0.9,,
SP,8/16/83,61801,KERATELLA COCHLEARIS,72,,
SP,8/16/83,61803,KERATELLA CRASSA,86.7,,
SP,8/16/83,61804,KERATELLA EARLINAE,2.3,,
SP,8/16/83,61806,KERATELLA QUADRATA,1.1,,
SP,8/16/83,61808,KERATELLA TAUROCEPHALA,0.2,,
SP,8/16/83,61900,LECANE,0.2,,
SP,8/16/83,62900,PLOESOMA,0.6,,
SP,8/16/83,63004,POLYARTHRA REMATA,31.3,,
SP,8/16/83,63005,POLYARTHRA VULGARIS,18.1,,
SP,8/16/83,63400,SYNCHAETA,0.2,,
SP,9/27/83,10000,COPEPOD NAUPLII,34.61,,
SP,9/27/83,20302,DIACYCLOPS THOMASI,12.69,,
SP,9/27/83,50700,BOSMINIDAE,9.23,,
SP,9/27/83,51103,DAPHNIA MENDOTAE,1.15,,
SP,9/27/83,61702,KELLICOTTIA LONGISPINA,2.31,,
SP,9/27/83,61801,KERATELLA COCHLEARIS,87.68,,
SP,9/27/83,61803,KERATELLA CRASSA,4.61,,
SP,9/27/83,61804,KERATELLA EARLINAE,5.77,,
SP,9/27/83,61900,LECANE,3.46,,
SP,9/27/83,63004,POLYARTHRA REMATA,2.31,,
SP,9/27/83,63005,POLYARTHRA VULGARIS,6.92,,
SP,9/27/83,63400,SYNCHAETA,4.61,,
SP,10/17/83,10000,COPEPOD NAUPLII,51.95,,
SP,10/17/83,20302,DIACYCLOPS THOMASI,19.48,,
SP,10/17/83,20901,TROPOCYCLOPS PRASINUS MEXICANUS,2.6,,
SP,10/17/83,50700,BOSMINIDAE,10.39,,
SP,10/17/83,51104,DAPHNIA LONGIREMIS,6.49,,
SP,10/17/83,60900,CONOCHILUS,1.3,,
SP,10/17/83,61702,KELLICOTTIA LONGISPINA,1.3,,
SP,10/17/83,61801,KERATELLA COCHLEARIS,85.71,,
SP,10/17/83,61803,KERATELLA CRASSA,6.49,,
SP,10/17/83,61804,KERATELLA EARLINAE,35.06,,
SP,10/17/83,63004,POLYARTHRA REMATA,2.6,,
SP,10/17/83,63400,SYNCHAETA,1.3,,
SP,10/17/83,69915,UNKNOWN,3.9,,
SP,11/2/83,10000,COPEPOD NAUPLII,80.29,,
SP,11/2/83,20302,DIACYCLOPS THOMASI,27.22,,
SP,11/2/83,51103,DAPHNIA MENDOTAE,10.89,,
SP,11/2/83,51104,DAPHNIA LONGIREMIS,1.36,,
SP,11/2/83,61502,GASTROPUS STYLIFER,1.36,,
SP,11/2/83,61801,KERATELLA COCHLEARIS,48.99,,
SP,11/2/83,61803,KERATELLA CRASSA,4.08,,
SP,11/2/83,61804,KERATELLA EARLINAE,25.85,,
SP,11/2/83,63004,POLYARTHRA REMATA,2.72,,
SP,11/2/83,63005,POLYARTHRA VULGARIS,6.8,,
SP,11/29/83,10000,COPEPOD NAUPLII,79.9,,
SP,11/29/83,20302,DIACYCLOPS THOMASI,15.32,,
SP,11/29/83,51103,DAPHNIA MENDOTAE,2.19,,
SP,11/29/83,51104,DAPHNIA LONGIREMIS,9.85,,
SP,11/29/83,60900,CONOCHILUS,1.09,,
SP,11/29/83,61502,GASTROPUS STYLIFER,3.28,,
SP,11/29/83,61702,KELLICOTTIA LONGISPINA,5.47,,
SP,11/29/83,61801,KERATELLA COCHLEARIS,125.87,,
SP,11/29/83,61803,KERATELLA CRASSA,9.85,,
SP,11/29/83,61804,KERATELLA EARLINAE,42.69,,
SP,11/29/83,61805,KERATELLA HIEMALIS,1.09,,
SP,11/29/83,63004,POLYARTHRA REMATA,14.23,,
SP,11/29/83,63005,POLYARTHRA VULGARIS,17.51,,
SP,11/29/83,63400,SYNCHAETA,1.09,,
SP,1/6/84,10000,COPEPOD NAUPLII,102.71,,
SP,1/6/84,20302,DIACYCLOPS THOMASI,15.74,,
SP,1/6/84,51103,DAPHNIA MENDOTAE,0.83,,
SP,1/6/84,51104,DAPHNIA LONGIREMIS,0.83,,
SP,1/6/84,60900,CONOCHILUS,0.83,,
SP,1/6/84,61502,GASTROPUS STYLIFER,0.83,,
SP,1/6/84,61702,KELLICOTTIA LONGISPINA,4.97,,
SP,1/6/84,61801,KERATELLA COCHLEARIS,61.29,,
SP,1/6/84,61803,KERATELLA CRASSA,2.48,,
SP,1/6/84,61804,KERATELLA EARLINAE,23.19,,
SP,1/6/84,63004,POLYARTHRA REMATA,5.8,,
SP,1/6/84,63005,POLYARTHRA VULGARIS,24.02,,
SP,2/27/84,10000,COPEPOD NAUPLII,96.55,,
SP,2/27/84,20302,DIACYCLOPS THOMASI,9.2,,
SP,2/27/84,60300,ASPLANCHNA,1.15,,
SP,2/27/84,60900,CONOCHILUS,2.3,,
SP,2/27/84,61702,KELLICOTTIA LONGISPINA,12.64,,
SP,2/27/84,61801,KERATELLA COCHLEARIS,9.2,,
SP,2/27/84,61804,KERATELLA EARLINAE,2.3,,
SP,2/27/84,63001,POLYARTHRA DOLICHOPTERA,2.3,,
SP,2/27/84,63005,POLYARTHRA VULGARIS,47.13,,
SP,2/27/84,69921,UNKNOWN,6.9,,
SP,4/10/84,10000,COPEPOD NAUPLII,44.97,,
SP,4/10/84,20302,DIACYCLOPS THOMASI,41.42,,
SP,4/10/84,60300,ASPLANCHNA,1.18,,
SP,4/10/84,60900,CONOCHILUS,7.1,,
SP,4/10/84,61502,GASTROPUS STYLIFER,2.37,,
SP,4/10/84,61702,KELLICOTTIA LONGISPINA,26.03,,
SP,4/10/84,61801,KERATELLA COCHLEARIS,22.48,,
SP,4/10/84,61803,KERATELLA CRASSA,1.18,,
SP,4/10/84,61804,KERATELLA EARLINAE,5.92,,
SP,4/10/84,61805,KERATELLA HIEMALIS,3.55,,
SP,4/10/84,63001,POLYARTHRA DOLICHOPTERA,2.37,,
SP,4/10/84,63003,POLYARTHRA MAJOR,29.58,,
SP,4/10/84,63004,POLYARTHRA REMATA,1.18,,
SP,4/10/84,63005,POLYARTHRA VULGARIS,34.32,,
SP,4/10/84,63400,SYNCHAETA,1.18,,
SP,5/9/84,10000,COPEPOD NAUPLII,96.2,,
SP,5/9/84,20302,DIACYCLOPS THOMASI,27.85,,
SP,5/9/84,51104,DAPHNIA LONGIREMIS,1.27,,
SP,5/9/84,60300,ASPLANCHNA,7.59,,
SP,5/9/84,60900,CONOCHILUS,53.16,,
SP,5/9/84,61500,GASTROPUS,2.53,,
SP,5/9/84,61702,KELLICOTTIA LONGISPINA,134.18,,
SP,5/9/84,61801,KERATELLA COCHLEARIS,37.97,,
SP,5/9/84,61804,KERATELLA EARLINAE,6.33,,
SP,5/9/84,61805,KERATELLA HIEMALIS,3.8,,
SP,5/9/84,61806,KERATELLA QUADRATA,1.27,,
SP,5/9/84,62900,PLOESOMA,17.72,,
SP,5/9/84,63001,POLYARTHRA DOLICHOPTERA,17.72,,
SP,5/9/84,63004,POLYARTHRA REMATA,49.37,,
SP,5/9/84,63005,POLYARTHRA VULGARIS,54.43,,
SP,5/9/84,63400,SYNCHAETA,2.53,,
SP,6/4/84,10000,COPEPOD NAUPLII,63.86,,
SP,6/4/84,20302,DIACYCLOPS THOMASI,39.76,,
SP,6/4/84,51104,DAPHNIA LONGIREMIS,2.41,,
SP,6/4/84,60900,CONOCHILUS,57.83,,
SP,6/4/84,61402,FILINIA TERMINALIS,1.2,,
SP,6/4/84,61500,GASTROPUS,21.69,,
SP,6/4/84,61702,KELLICOTTIA LONGISPINA,463.86,,
SP,6/4/84,61801,KERATELLA COCHLEARIS,619.28,,
SP,6/4/84,61803,KERATELLA CRASSA,4.82,,
SP,6/4/84,61804,KERATELLA EARLINAE,267.47,,
SP,6/4/84,61805,KERATELLA HIEMALIS,2.41,,
SP,6/4/84,61806,KERATELLA QUADRATA,7.23,,
SP,6/4/84,61807,KERATELLA SERRULATA,2.41,,
SP,6/4/84,61900,LECANE,3.61,,
SP,6/4/84,62900,PLOESOMA,1.2,,
SP,6/4/84,63001,POLYARTHRA DOLICHOPTERA,34.94,,
SP,6/4/84,63004,POLYARTHRA REMATA,302.41,,
SP,6/4/84,63005,POLYARTHRA VULGARIS,43.37,,
SP,6/4/84,63400,SYNCHAETA,2.41,,
SP,6/4/84,69915,UNKNOWN,2.41,,
SP,6/20/84,10000,COPEPOD NAUPLII,68.34,,
SP,6/20/84,20302,DIACYCLOPS THOMASI,36.03,,
SP,6/20/84,50700,BOSMINIDAE,14.91,,
SP,6/20/84,51103,DAPHNIA MENDOTAE,3.73,,
SP,6/20/84,60900,CONOCHILUS,31.06,,
SP,6/20/84,61502,GASTROPUS STYLIFER,9.94,,
SP,6/20/84,61702,KELLICOTTIA LONGISPINA,63.37,,
SP,6/20/84,61801,KERATELLA COCHLEARIS,109.34,,
SP,6/20/84,61804,KERATELLA EARLINAE,118.03,,
SP,6/20/84,61805,KERATELLA HIEMALIS,1.24,,
SP,6/20/84,61806,KERATELLA QUADRATA,2.48,,
SP,6/20/84,61900,LECANE,2.48,,
SP,6/20/84,63001,POLYARTHRA DOLICHOPTERA,22.36,,
SP,6/20/84,63003,POLYARTHRA MAJOR,6.21,,
SP,6/20/84,63004,POLYARTHRA REMATA,48.46,,
SP,6/20/84,63005,POLYARTHRA VULGARIS,57.15,,
SP,7/5/84,10000,COPEPOD NAUPLII,63.64,,
SP,7/5/84,20302,DIACYCLOPS THOMASI,38.96,,
SP,7/5/84,20901,TROPOCYCLOPS PRASINUS MEXICANUS,5.19,,
SP,7/5/84,50700,BOSMINIDAE,28.57,,
SP,7/5/84,51104,DAPHNIA LONGIREMIS,18.18,,
SP,7/5/84,51107,DAPHNIA RETROCURVA,1.3,,
SP,7/5/84,60900,CONOCHILUS,40.26,,
SP,7/5/84,61500,GASTROPUS,9.09,,
SP,7/5/84,61702,KELLICOTTIA LONGISPINA,38.96,,
SP,7/5/84,61801,KERATELLA COCHLEARIS,54.55,,
SP,7/5/84,61803,KERATELLA CRASSA,1.3,,
SP,7/5/84,61804,KERATELLA EARLINAE,28.57,,
SP,7/5/84,61806,KERATELLA QUADRATA,1.3,,
SP,7/5/84,63001,POLYARTHRA DOLICHOPTERA,16.88,,
SP,7/5/84,63004,POLYARTHRA REMATA,68.83,,
SP,7/5/84,63005,POLYARTHRA VULGARIS,38.96,,
SP,7/5/84,69915,UNKNOWN,25.97,,
SP,7/16/84,10000,COPEPOD NAUPLII,56.92,,
SP,7/16/84,20302,DIACYCLOPS THOMASI,41.53,,
SP,7/16/84,50700,BOSMINIDAE,12.31,,
SP,7/16/84,51103,DAPHNIA MENDOTAE,13.84,,
SP,7/16/84,51202,DIAPHANOSOMA BIRGEI,1.54,,
SP,7/16/84,60900,CONOCHILUS,12.31,,
SP,7/16/84,61400,FILINIA,3.08,,
SP,7/16/84,61502,GASTROPUS STYLIFER,1.54,,
SP,7/16/84,61702,KELLICOTTIA LONGISPINA,16.92,,
SP,7/16/84,61801,KERATELLA COCHLEARIS,15.38,,
SP,7/16/84,61804,KERATELLA EARLINAE,55.38,,
SP,7/16/84,61805,KERATELLA HIEMALIS,6.15,,
SP,7/16/84,61806,KERATELLA QUADRATA,23.07,,
SP,7/16/84,61900,LECANE,1.54,,
SP,7/16/84,63001,POLYARTHRA DOLICHOPTERA,4.61,,
SP,7/16/84,63004,POLYARTHRA REMATA,56.92,,
SP,7/16/84,63005,POLYARTHRA VULGARIS,38.46,,
SP,7/31/84,10000,COPEPOD NAUPLII,48,,
SP,7/31/84,20101,ACANTHOCYCLOPS VERNALIS,0.32,,
SP,7/31/84,20302,DIACYCLOPS THOMASI,22.59,,
SP,7/31/84,20901,TROPOCYCLOPS PRASINUS MEXICANUS,4.97,,
SP,7/31/84,30402,LEPTODIAPTOMUS MINUTUS,1.62,,
SP,7/31/84,30801,SKISTODIAPTOMUS OREGONENSIS,1.08,,
SP,7/31/84,50700,BOSMINIDAE,2.99,,
SP,7/31/84,51102,DAPHNIA DUBIA,5.61,,
SP,7/31/84,51104,DAPHNIA LONGIREMIS,24.3,,
SP,7/31/84,51202,DIAPHANOSOMA BIRGEI,3.47,,
SP,7/31/84,60200,ASCOMORPHA,1.89,,
SP,7/31/84,60900,CONOCHILUS,2.79,,
SP,7/31/84,61402,FILINIA TERMINALIS,0.32,,
SP,7/31/84,61702,KELLICOTTIA LONGISPINA,22.35,,
SP,7/31/84,61801,KERATELLA COCHLEARIS,23.77,,
SP,7/31/84,61804,KERATELLA EARLINAE,26.66,,
SP,7/31/84,61806,KERATELLA QUADRATA,3.19,,
SP,7/31/84,61900,LECANE,1.24,,
SP,7/31/84,63001,POLYARTHRA DOLICHOPTERA,7.08,,
SP,7/31/84,63004,POLYARTHRA REMATA,84.61,,
SP,7/31/84,63005,POLYARTHRA VULGARIS,35.75,,
SP,7/31/84,69915,UNKNOWN,4.38,,
SP,8/16/84,10000,COPEPOD NAUPLII,38.12,,
SP,8/16/84,20302,DIACYCLOPS THOMASI,24.3,,
SP,8/16/84,20901,TROPOCYCLOPS PRASINUS MEXICANUS,5.7,,
SP,8/16/84,30402,LEPTODIAPTOMUS MINUTUS,4.72,,
SP,8/16/84,30801,SKISTODIAPTOMUS OREGONENSIS,1.72,,
SP,8/16/84,50700,BOSMINIDAE,1.02,,
SP,8/16/84,51102,DAPHNIA DUBIA,1.02,,
SP,8/16/84,51104,DAPHNIA LONGIREMIS,17.77,,
SP,8/16/84,51202,DIAPHANOSOMA BIRGEI,0.51,,
SP,8/16/84,51801,HOLOPEDIUM GIBBERUM,0.7,,
SP,8/16/84,60200,ASCOMORPHA,2.05,,
SP,8/16/84,61500,GASTROPUS,4.21,,
SP,8/16/84,61702,KELLICOTTIA LONGISPINA,27.79,,
SP,8/16/84,61801,KERATELLA COCHLEARIS,21.57,,
SP,8/16/84,61804,KERATELLA EARLINAE,13.41,,
SP,8/16/84,61806,KERATELLA QUADRATA,5.71,,
SP,8/16/84,61808,KERATELLA TAUROCEPHALA,5.62,,
SP,8/16/84,63001,POLYARTHRA DOLICHOPTERA,0.51,,
SP,8/16/84,63004,POLYARTHRA REMATA,90.14,,
SP,8/16/84,63005,POLYARTHRA VULGARIS,33.1,,
SP,9/5/84,10000,COPEPOD NAUPLII,14.7,,
SP,9/5/84,20302,DIACYCLOPS THOMASI,5.6,,
SP,9/5/84,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.49,,
SP,9/5/84,30402,LEPTODIAPTOMUS MINUTUS,3.52,,
SP,9/5/84,30801,SKISTODIAPTOMUS OREGONENSIS,1.72,,
SP,9/5/84,50700,BOSMINIDAE,0.88,,
SP,9/5/84,51100,DAPHNIA,0.23,,
SP,9/5/84,51104,DAPHNIA LONGIREMIS,3.91,,
SP,9/5/84,51202,DIAPHANOSOMA BIRGEI,2.64,,
SP,9/5/84,61702,KELLICOTTIA LONGISPINA,12.92,,
SP,9/5/84,61801,KERATELLA COCHLEARIS,3.87,,
SP,9/5/84,61804,KERATELLA EARLINAE,9.31,,
SP,9/5/84,61806,KERATELLA QUADRATA,1.85,,
SP,9/5/84,63004,POLYARTHRA REMATA,32.41,,
SP,9/5/84,63005,POLYARTHRA VULGARIS,20.98,,
SP,9/5/84,69915,UNKNOWN,6.49,,
SP,9/25/84,10000,COPEPOD NAUPLII,29.2,,
SP,9/25/84,20302,DIACYCLOPS THOMASI,9.73,,
SP,9/25/84,20901,TROPOCYCLOPS PRASINUS MEXICANUS,4.17,,
SP,9/25/84,30402,LEPTODIAPTOMUS MINUTUS,2.78,,
SP,9/25/84,30801,SKISTODIAPTOMUS OREGONENSIS,12.51,,
SP,9/25/84,50700,BOSMINIDAE,5.56,,
SP,9/25/84,51103,DAPHNIA MENDOTAE,9.73,,
SP,9/25/84,61501,GASTROPUS HYPTOPUS,1.39,,
SP,9/25/84,61702,KELLICOTTIA LONGISPINA,43.1,,
SP,9/25/84,61801,KERATELLA COCHLEARIS,8.34,,
SP,9/25/84,61804,KERATELLA EARLINAE,16.68,,
SP,9/25/84,61806,KERATELLA QUADRATA,5.56,,
SP,9/25/84,61900,LECANE,5.56,,
SP,9/25/84,63003,POLYARTHRA MAJOR,4.17,,
SP,9/25/84,63004,POLYARTHRA REMATA,5.56,,
SP,9/25/84,63005,POLYARTHRA VULGARIS,23.64,,
SP,10/17/84,10000,COPEPOD NAUPLII,22.37,,
SP,10/17/84,20302,DIACYCLOPS THOMASI,15.79,,
SP,10/17/84,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.32,,
SP,10/17/84,30402,LEPTODIAPTOMUS MINUTUS,1.32,,
SP,10/17/84,30801,SKISTODIAPTOMUS OREGONENSIS,1.32,,
SP,10/17/84,50700,BOSMINIDAE,2.63,,
SP,10/17/84,51104,DAPHNIA LONGIREMIS,1.32,,
SP,10/17/84,51202,DIAPHANOSOMA BIRGEI,1.32,,
SP,10/17/84,60900,CONOCHILUS,5.26,,
SP,10/17/84,61702,KELLICOTTIA LONGISPINA,18.42,,
SP,10/17/84,61801,KERATELLA COCHLEARIS,19.74,,
SP,10/17/84,61805,KERATELLA HIEMALIS,1.32,,
SP,10/17/84,61806,KERATELLA QUADRATA,9.21,,
SP,10/17/84,63001,POLYARTHRA DOLICHOPTERA,2.63,,
SP,10/17/84,63004,POLYARTHRA REMATA,17.11,,
SP,10/17/84,63005,POLYARTHRA VULGARIS,2.63,,
SP,10/17/84,69915,UNKNOWN,3.95,,
SP,11/7/84,10000,COPEPOD NAUPLII,29.29,,
SP,11/7/84,20302,DIACYCLOPS THOMASI,6.06,,
SP,11/7/84,20901,TROPOCYCLOPS PRASINUS MEXICANUS,3.03,,
SP,11/7/84,30402,LEPTODIAPTOMUS MINUTUS,4.04,,
SP,11/7/84,30801,SKISTODIAPTOMUS OREGONENSIS,2.02,,
SP,11/7/84,51104,DAPHNIA LONGIREMIS,1.01,,
SP,11/7/84,60900,CONOCHILUS,5.05,,
SP,11/7/84,61702,KELLICOTTIA LONGISPINA,8.08,,
SP,11/7/84,61801,KERATELLA COCHLEARIS,28.28,,
SP,11/7/84,61804,KERATELLA EARLINAE,8.08,,
SP,11/7/84,61806,KERATELLA QUADRATA,2.02,,
SP,11/7/84,63004,POLYARTHRA REMATA,21.21,,
SP,11/7/84,63005,POLYARTHRA VULGARIS,4.04,,
SP,11/7/84,63400,SYNCHAETA,5.05,,
SP,11/7/84,69915,UNKNOWN,2.02,,
SP,11/26/84,10000,COPEPOD NAUPLII,12.77,,
SP,11/26/84,20302,DIACYCLOPS THOMASI,10.64,,
SP,11/26/84,20901,TROPOCYCLOPS PRASINUS MEXICANUS,4.26,,
SP,11/26/84,30402,LEPTODIAPTOMUS MINUTUS,2.13,,
SP,11/26/84,30801,SKISTODIAPTOMUS OREGONENSIS,3.19,,
SP,11/26/84,50700,BOSMINIDAE,1.06,,
SP,11/26/84,51104,DAPHNIA LONGIREMIS,2.13,,
SP,11/26/84,60300,ASPLANCHNA,1.06,,
SP,11/26/84,60900,CONOCHILUS,9.57,,
SP,11/26/84,61702,KELLICOTTIA LONGISPINA,18.09,,
SP,11/26/84,61801,KERATELLA COCHLEARIS,34.04,,
SP,11/26/84,61900,LECANE,1.06,,
SP,11/26/84,63001,POLYARTHRA DOLICHOPTERA,1.06,,
SP,11/26/84,63004,POLYARTHRA REMATA,11.7,,
SP,11/26/84,63005,POLYARTHRA VULGARIS,5.32,,
SP,1/11/85,10000,COPEPOD NAUPLII,21.36,,
SP,1/11/85,20302,DIACYCLOPS THOMASI,14.61,,
SP,1/11/85,30801,SKISTODIAPTOMUS OREGONENSIS,1.12,,
SP,1/11/85,50700,BOSMINIDAE,1.12,,
SP,1/11/85,51103,DAPHNIA MENDOTAE,2.25,,
SP,1/11/85,51104,DAPHNIA LONGIREMIS,2.25,,
SP,1/11/85,60300,ASPLANCHNA,2.25,,
SP,1/11/85,60900,CONOCHILUS,53.96,,
SP,1/11/85,61501,GASTROPUS HYPTOPUS,2.25,,
SP,1/11/85,61702,KELLICOTTIA LONGISPINA,11.24,,
SP,1/11/85,61801,KERATELLA COCHLEARIS,46.09,,
SP,1/11/85,61805,KERATELLA HIEMALIS,4.5,,
SP,1/11/85,63001,POLYARTHRA DOLICHOPTERA,1.12,,
SP,1/11/85,63004,POLYARTHRA REMATA,3.37,,
SP,1/11/85,63005,POLYARTHRA VULGARIS,7.87,,
SP,2/27/85,10000,COPEPOD NAUPLII,7.35,,
SP,2/27/85,20302,DIACYCLOPS THOMASI,7.35,,
SP,2/27/85,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.47,,
SP,2/27/85,30801,SKISTODIAPTOMUS OREGONENSIS,1.47,,
SP,2/27/85,51104,DAPHNIA LONGIREMIS,5.88,,
SP,2/27/85,60300,ASPLANCHNA,1.47,,
SP,2/27/85,60900,CONOCHILUS,52.94,,
SP,2/27/85,61702,KELLICOTTIA LONGISPINA,7.35,,
SP,2/27/85,61801,KERATELLA COCHLEARIS,4.41,,
SP,2/27/85,61804,KERATELLA EARLINAE,1.47,,
SP,2/27/85,61806,KERATELLA QUADRATA,2.94,,
SP,2/27/85,62900,PLOESOMA,1.47,,
SP,2/27/85,63004,POLYARTHRA REMATA,1.47,,
SP,2/27/85,63005,POLYARTHRA VULGARIS,4.41,,
SP,3/26/85,10000,COPEPOD NAUPLII,38.31,,
SP,3/26/85,20302,DIACYCLOPS THOMASI,3.28,,
SP,3/26/85,30801,SKISTODIAPTOMUS OREGONENSIS,3.28,,
SP,3/26/85,51103,DAPHNIA MENDOTAE,3.28,,
SP,3/26/85,60900,CONOCHILUS,44.88,,
SP,3/26/85,61702,KELLICOTTIA LONGISPINA,15.32,,
SP,3/26/85,61801,KERATELLA COCHLEARIS,5.47,,
SP,3/26/85,61805,KERATELLA HIEMALIS,1.09,,
SP,3/26/85,63005,POLYARTHRA VULGARIS,4.38,,
SP,4/29/85,10000,COPEPOD NAUPLII,32.89,,
SP,4/29/85,51104,DAPHNIA LONGIREMIS,5.26,,
SP,4/29/85,60900,CONOCHILUS,6.58,,
SP,4/29/85,61702,KELLICOTTIA LONGISPINA,15.79,,
SP,4/29/85,61801,KERATELLA COCHLEARIS,2.63,,
SP,4/29/85,61806,KERATELLA QUADRATA,2.63,,
SP,4/29/85,63005,POLYARTHRA VULGARIS,5.26,,
SP,5/15/85,10000,COPEPOD NAUPLII,51.44,,
SP,5/15/85,20302,DIACYCLOPS THOMASI,12.51,,
SP,5/15/85,30000,CALANOID,1.39,,
SP,5/15/85,30801,SKISTODIAPTOMUS OREGONENSIS,5.56,,
SP,5/15/85,51103,DAPHNIA MENDOTAE,4.17,,
SP,5/15/85,60900,CONOCHILUS,1.39,,
SP,5/15/85,61400,FILINIA,1.39,,
SP,5/15/85,61502,GASTROPUS STYLIFER,1.39,,
SP,5/15/85,61702,KELLICOTTIA LONGISPINA,44.49,,
SP,5/15/85,61801,KERATELLA COCHLEARIS,6.95,,
SP,5/15/85,61805,KERATELLA HIEMALIS,1.39,,
SP,5/15/85,63005,POLYARTHRA VULGARIS,119.57,,
SP,5/15/85,63400,SYNCHAETA,11.12,,
SP,5/15/85,63603,TRICHOCERCA CYLINDRICA,2.78,,
SP,5/29/85,10000,COPEPOD NAUPLII,55.88,,
SP,5/29/85,20302,DIACYCLOPS THOMASI,13.24,,
SP,5/29/85,20901,TROPOCYCLOPS PRASINUS MEXICANUS,2.94,,
SP,5/29/85,30402,LEPTODIAPTOMUS MINUTUS,16.18,,
SP,5/29/85,30801,SKISTODIAPTOMUS OREGONENSIS,4.41,,
SP,5/29/85,51104,DAPHNIA LONGIREMIS,7.35,,
SP,5/29/85,60200,ASCOMORPHA,1.47,,
SP,5/29/85,60300,ASPLANCHNA,1.47,,
SP,5/29/85,60900,CONOCHILUS,13.24,,
SP,5/29/85,61402,FILINIA TERMINALIS,1.47,,
SP,5/29/85,61500,GASTROPUS,4.41,,
SP,5/29/85,61702,KELLICOTTIA LONGISPINA,110.29,,
SP,5/29/85,61801,KERATELLA COCHLEARIS,20.59,,
SP,5/29/85,61804,KERATELLA EARLINAE,1.47,,
