"year","daynum","sampledate","chlor","avsnow","totice","whiteice","blueice","perwhiteice","perblueice","light","Genus","CellBioVol"
2004,315,2004-11-10,4.8,NA,NA,NA,NA,NA,NA,NA,"Limnothrix",231.353611
2004,315,2004-11-10,4.8,NA,NA,NA,NA,NA,NA,NA,"Microcystis",104.1631051
2004,315,2004-11-10,4.8,NA,NA,NA,NA,NA,NA,NA,"Cryptomonad",4099.9434
2004,315,2004-11-10,4.8,NA,NA,NA,NA,NA,NA,NA,"Naked Dinoflagellate",21010.62011
2004,315,2004-11-10,4.8,NA,NA,NA,NA,NA,NA,NA,"Dinobryon",3102.261
2004,315,2004-11-10,4.8,NA,NA,NA,NA,NA,NA,NA,"Fragilaria crotonensis",3733.86
2004,315,2004-11-10,4.8,NA,NA,NA,NA,NA,NA,NA,"Lindavia comensis",444.2277385
2004,315,2004-11-10,4.8,NA,NA,NA,NA,NA,NA,NA,"Cyanobacteria diachloros",349.07828
2004,315,2004-11-10,4.8,NA,NA,NA,NA,NA,NA,NA,"Flagellated green",610.88699
2004,315,2004-11-10,4.8,NA,NA,NA,NA,NA,NA,NA,"Segmented green",2419.5686
2004,315,2004-11-10,4.8,NA,NA,NA,NA,NA,NA,NA,"Mallomonas",72
2004,315,2004-11-10,4.8,NA,NA,NA,NA,NA,NA,NA,"TotalBiovolume",40141.8149
2005,19,2005-01-19,15.6,11.2,43,0,43,0,100,6.59,NA,NA
2005,56,2005-02-25,5.1,10,54,5,49,9.25925925925926,90.7407407407407,15.32,NA,NA
2005,96,2005-04-06,0.5,0,42,0,42,0,100,94.08,NA,NA
2005,110,2005-04-20,4.7,NA,NA,NA,NA,NA,NA,290.53,"?11",7726.780195
2005,110,2005-04-20,4.7,NA,NA,NA,NA,NA,NA,290.53,"Cf. Tetraedron victoriae",47.2472
2005,110,2005-04-20,4.7,NA,NA,NA,NA,NA,NA,290.53,"Planktothrix cells",1165.46596
2005,110,2005-04-20,4.7,NA,NA,NA,NA,NA,NA,290.53,"Microcystis",552.3801026
2005,110,2005-04-20,4.7,NA,NA,NA,NA,NA,NA,290.53,"Limnothrix",118.498191
2005,110,2005-04-20,4.7,NA,NA,NA,NA,NA,NA,290.53,"Cryptomonad",11909.3594
2005,110,2005-04-20,4.7,NA,NA,NA,NA,NA,NA,290.53,"Naked Dinoflagellate",49024.78026
2005,110,2005-04-20,4.7,NA,NA,NA,NA,NA,NA,290.53,"Armored Dinoflagellate",1749.72634
2005,110,2005-04-20,4.7,NA,NA,NA,NA,NA,NA,290.53,"Cf. Cryptomonad (NEW CATEGORY)",19914.0108
2005,110,2005-04-20,4.7,NA,NA,NA,NA,NA,NA,290.53,"Small Cocconeis",2136.989863
2005,110,2005-04-20,4.7,NA,NA,NA,NA,NA,NA,290.53,"Dinobryon",35158.958
2005,110,2005-04-20,4.7,NA,NA,NA,NA,NA,NA,290.53,"Fragilaria",5289.635
2005,110,2005-04-20,4.7,NA,NA,NA,NA,NA,NA,290.53,"Discostella stelligera",350.7702735
2005,110,2005-04-20,4.7,NA,NA,NA,NA,NA,NA,290.53,"Flagellated green",1483.58269
2005,110,2005-04-20,4.7,NA,NA,NA,NA,NA,NA,290.53,"Asterionella",1091.1735
2005,110,2005-04-20,4.7,NA,NA,NA,NA,NA,NA,290.53,"Segmented green",2836.7356
2005,110,2005-04-20,4.7,NA,NA,NA,NA,NA,NA,290.53,"Peanut",254.9553
2005,110,2005-04-20,4.7,NA,NA,NA,NA,NA,NA,290.53,"TotalBiovolume",140811.0487
2005,110,2005-04-20,6.4,NA,NA,NA,NA,NA,NA,290.53,"?11",7726.780195
2005,110,2005-04-20,6.4,NA,NA,NA,NA,NA,NA,290.53,"Cf. Tetraedron victoriae",47.2472
2005,110,2005-04-20,6.4,NA,NA,NA,NA,NA,NA,290.53,"Planktothrix cells",1165.46596
2005,110,2005-04-20,6.4,NA,NA,NA,NA,NA,NA,290.53,"Microcystis",552.3801026
2005,110,2005-04-20,6.4,NA,NA,NA,NA,NA,NA,290.53,"Limnothrix",118.498191
2005,110,2005-04-20,6.4,NA,NA,NA,NA,NA,NA,290.53,"Cryptomonad",11909.3594
2005,110,2005-04-20,6.4,NA,NA,NA,NA,NA,NA,290.53,"Naked Dinoflagellate",49024.78026
2005,110,2005-04-20,6.4,NA,NA,NA,NA,NA,NA,290.53,"Armored Dinoflagellate",1749.72634
2005,110,2005-04-20,6.4,NA,NA,NA,NA,NA,NA,290.53,"Cf. Cryptomonad (NEW CATEGORY)",19914.0108
2005,110,2005-04-20,6.4,NA,NA,NA,NA,NA,NA,290.53,"Small Cocconeis",2136.989863
2005,110,2005-04-20,6.4,NA,NA,NA,NA,NA,NA,290.53,"Dinobryon",35158.958
2005,110,2005-04-20,6.4,NA,NA,NA,NA,NA,NA,290.53,"Fragilaria",5289.635
2005,110,2005-04-20,6.4,NA,NA,NA,NA,NA,NA,290.53,"Discostella stelligera",350.7702735
2005,110,2005-04-20,6.4,NA,NA,NA,NA,NA,NA,290.53,"Flagellated green",1483.58269
2005,110,2005-04-20,6.4,NA,NA,NA,NA,NA,NA,290.53,"Asterionella",1091.1735
2005,110,2005-04-20,6.4,NA,NA,NA,NA,NA,NA,290.53,"Segmented green",2836.7356
2005,110,2005-04-20,6.4,NA,NA,NA,NA,NA,NA,290.53,"Peanut",254.9553
2005,110,2005-04-20,6.4,NA,NA,NA,NA,NA,NA,290.53,"TotalBiovolume",140811.0487
2005,122,2005-05-02,8.5,NA,NA,NA,NA,NA,NA,1259.4,NA,NA
2005,139,2005-05-19,3,NA,NA,NA,NA,NA,NA,278.97,NA,NA
2005,152,2005-06-01,0.3,NA,NA,NA,NA,NA,NA,1241.8,NA,NA
2005,164,2005-06-13,0.7,NA,NA,NA,NA,NA,NA,447.62,"Cf. Komvophoron / Trichormus",498.8235285
2005,164,2005-06-13,0.7,NA,NA,NA,NA,NA,NA,447.62,"?17",55.46649434
2005,164,2005-06-13,0.7,NA,NA,NA,NA,NA,NA,447.62,"Planktothrix cells",5937.57658
2005,164,2005-06-13,0.7,NA,NA,NA,NA,NA,NA,447.62,"unID cilliate",0
2005,164,2005-06-13,0.7,NA,NA,NA,NA,NA,NA,447.62,"Small green filament",0
2005,164,2005-06-13,0.7,NA,NA,NA,NA,NA,NA,447.62,"Tabellaria",431.1835917
2005,164,2005-06-13,0.7,NA,NA,NA,NA,NA,NA,447.62,"Stephanodiscus hantzschii",617.81493
2005,164,2005-06-13,0.7,NA,NA,NA,NA,NA,NA,447.62,"?11",3090.712078
2005,164,2005-06-13,0.7,NA,NA,NA,NA,NA,NA,447.62,"Planktolyngabia",2199.114858
2005,164,2005-06-13,0.7,NA,NA,NA,NA,NA,NA,447.62,"Cryptomonad",3904.708
2005,164,2005-06-13,0.7,NA,NA,NA,NA,NA,NA,447.62,"Naked Dinoflagellate",21010.62011
2005,164,2005-06-13,0.7,NA,NA,NA,NA,NA,NA,447.62,"Armored Dinoflagellate",1749.72634
2005,164,2005-06-13,0.7,NA,NA,NA,NA,NA,NA,447.62,"Cf. Cryptomonad",585.7062
2005,164,2005-06-13,0.7,NA,NA,NA,NA,NA,NA,447.62,"Dinobryon",33090.784
2005,164,2005-06-13,0.7,NA,NA,NA,NA,NA,NA,447.62,"Fragilaria",33604.74
2005,164,2005-06-13,0.7,NA,NA,NA,NA,NA,NA,447.62,"Cyanobacteria diachloros",698.15656
2005,164,2005-06-13,0.7,NA,NA,NA,NA,NA,NA,447.62,"Flagellated green",1658.12183
2005,164,2005-06-13,0.7,NA,NA,NA,NA,NA,NA,447.62,"Segmented green",1752.1014
2005,164,2005-06-13,0.7,NA,NA,NA,NA,NA,NA,447.62,"Discostella stelligera",2455.391915
2005,164,2005-06-13,0.7,NA,NA,NA,NA,NA,NA,447.62,"TotalBiovolume",112841.9249
2005,178,2005-06-27,0.7,NA,NA,NA,NA,NA,NA,642.98,NA,NA
2005,193,2005-07-12,0.4,NA,NA,NA,NA,NA,NA,1600.7,"?17",69.33311792
2005,193,2005-07-12,0.4,NA,NA,NA,NA,NA,NA,1600.7,"Mallomonas colony",136.8
2005,193,2005-07-12,0.4,NA,NA,NA,NA,NA,NA,1600.7,"Planktothrix cells",6929.7976
2005,193,2005-07-12,0.4,NA,NA,NA,NA,NA,NA,1600.7,"Cf. Ulnaria",0
2005,193,2005-07-12,0.4,NA,NA,NA,NA,NA,NA,1600.7,"unID Ciliate",0
2005,193,2005-07-12,0.4,NA,NA,NA,NA,NA,NA,1600.7,"?11",1545.356039
2005,193,2005-07-12,0.4,NA,NA,NA,NA,NA,NA,1600.7,"Limnothrix",169.28313
2005,193,2005-07-12,0.4,NA,NA,NA,NA,NA,NA,1600.7,"Microcyctis",164.1358019
2005,193,2005-07-12,0.4,NA,NA,NA,NA,NA,NA,1600.7,"Cf. Komvophoron / Trichormus",1173.70242
2005,193,2005-07-12,0.4,NA,NA,NA,NA,NA,NA,1600.7,"Cryptomonad",8590.3576
2005,193,2005-07-12,0.4,NA,NA,NA,NA,NA,NA,1600.7,"Naked Dinoflagellate",14007.08007
2005,193,2005-07-12,0.4,NA,NA,NA,NA,NA,NA,1600.7,"Armored Dinoflagellate",6998.905358
2005,193,2005-07-12,0.4,NA,NA,NA,NA,NA,NA,1600.7,"Cf. Cryptomonad",2928.531
2005,193,2005-07-12,0.4,NA,NA,NA,NA,NA,NA,1600.7,"Dinobryon",8272.696
2005,193,2005-07-12,0.4,NA,NA,NA,NA,NA,NA,1600.7,"Fragilaria",3422.705
2005,193,2005-07-12,0.4,NA,NA,NA,NA,NA,NA,1600.7,"Cyanobacteria diachloros",261.80871
2005,193,2005-07-12,0.4,NA,NA,NA,NA,NA,NA,1600.7,"Flagellated green",2792.62624
2005,193,2005-07-12,0.4,NA,NA,NA,NA,NA,NA,1600.7,"Asterionella",2727.933749
2005,193,2005-07-12,0.4,NA,NA,NA,NA,NA,NA,1600.7,"Segmented green",4505.4036
2005,193,2005-07-12,0.4,NA,NA,NA,NA,NA,NA,1600.7,"Peanut",424.9255
2005,193,2005-07-12,0.4,NA,NA,NA,NA,NA,NA,1600.7,"Discostella stelligera",1403.081094
2005,193,2005-07-12,0.4,NA,NA,NA,NA,NA,NA,1600.7,"TotalBiovolume",66524.46203
2005,206,2005-07-25,1,NA,NA,NA,NA,NA,NA,900.41,NA,NA
2005,221,2005-08-09,1,NA,NA,NA,NA,NA,NA,342.45,"Chroococcus",23320
2005,221,2005-08-09,1,NA,NA,NA,NA,NA,NA,342.45,"Cosmarium",440
2005,221,2005-08-09,1,NA,NA,NA,NA,NA,NA,342.45,"Cf. Staurosira",122.9580095
2005,221,2005-08-09,1,NA,NA,NA,NA,NA,NA,342.45,"Cryptomonad",1171.4124
2005,221,2005-08-09,1,NA,NA,NA,NA,NA,NA,342.45,"Armored Dinoflagellate",6124.042189
2005,221,2005-08-09,1,NA,NA,NA,NA,NA,NA,342.45,"Dinobryon",1034.087
2005,221,2005-08-09,1,NA,NA,NA,NA,NA,NA,342.45,"Lindavia comensis",1599.219859
2005,221,2005-08-09,1,NA,NA,NA,NA,NA,NA,342.45,"Cyanobacteria diachloros",174.53914
2005,221,2005-08-09,1,NA,NA,NA,NA,NA,NA,342.45,"Flagellated green",1047.23484
2005,221,2005-08-09,1,NA,NA,NA,NA,NA,NA,342.45,"Segmented green",750.9006
2005,221,2005-08-09,1,NA,NA,NA,NA,NA,NA,342.45,"Peanut",424.9255
2005,221,2005-08-09,1,NA,NA,NA,NA,NA,NA,342.45,"Discostella ",350.7702735
2005,221,2005-08-09,1,NA,NA,NA,NA,NA,NA,342.45,"TotalBiovolume",36120.08981
2005,234,2005-08-22,1.3,NA,NA,NA,NA,NA,NA,759.14,NA,NA
2005,251,2005-09-08,0.8,NA,NA,NA,NA,NA,NA,388.57,NA,NA
2005,262,2005-09-19,0.9,NA,NA,NA,NA,NA,NA,71.71,NA,NA
2005,276,2005-10-03,1,NA,NA,NA,NA,NA,NA,160.07,NA,NA
2005,290,2005-10-17,1.4,NA,NA,NA,NA,NA,NA,1070.2,NA,NA
2005,319,2005-11-15,5.2,NA,NA,NA,NA,NA,NA,104.86,"Cf. Cymbella",0
2005,319,2005-11-15,5.2,NA,NA,NA,NA,NA,NA,104.86,"Mallomonas colony",48
2005,319,2005-11-15,5.2,NA,NA,NA,NA,NA,NA,104.86,"?11",1545.356039
2005,319,2005-11-15,5.2,NA,NA,NA,NA,NA,NA,104.86,"Stephanodiscus niagarae",154.4537325
2005,319,2005-11-15,5.2,NA,NA,NA,NA,NA,NA,104.86,"?17",13.86662358
2005,319,2005-11-15,5.2,NA,NA,NA,NA,NA,NA,104.86,"Limnothrix",73.356023
2005,319,2005-11-15,5.2,NA,NA,NA,NA,NA,NA,104.86,"Cryptomonad",5661.8266
2005,319,2005-11-15,5.2,NA,NA,NA,NA,NA,NA,104.86,"Naked Dinoflagellate",7003.540037
2005,319,2005-11-15,5.2,NA,NA,NA,NA,NA,NA,104.86,"Armored Dinoflagellate",2624.589509
2005,319,2005-11-15,5.2,NA,NA,NA,NA,NA,NA,104.86,"Cf. Cryptomonad",195.2354
2005,319,2005-11-15,5.2,NA,NA,NA,NA,NA,NA,104.86,"Dinobryon",5170.435
2005,319,2005-11-15,5.2,NA,NA,NA,NA,NA,NA,104.86,"Fragilaria",311.155
2005,319,2005-11-15,5.2,NA,NA,NA,NA,NA,NA,104.86,"Lindavia comensis",7773.985425
2005,319,2005-11-15,5.2,NA,NA,NA,NA,NA,NA,104.86,"Flagellated green",872.6957
2005,319,2005-11-15,5.2,NA,NA,NA,NA,NA,NA,104.86,"Asterionella",545.5867498
2005,319,2005-11-15,5.2,NA,NA,NA,NA,NA,NA,104.86,"Segmented green",2461.2853
2005,319,2005-11-15,5.2,NA,NA,NA,NA,NA,NA,104.86,"Peanut",3314.4189
2005,319,2005-11-15,5.2,NA,NA,NA,NA,NA,NA,104.86,"TotalBiovolume",37769.78604
2005,319,2005-11-15,4.9,NA,NA,NA,NA,NA,NA,104.86,"Cf. Cymbella",0
2005,319,2005-11-15,4.9,NA,NA,NA,NA,NA,NA,104.86,"Mallomonas colony",48
2005,319,2005-11-15,4.9,NA,NA,NA,NA,NA,NA,104.86,"?11",1545.356039
2005,319,2005-11-15,4.9,NA,NA,NA,NA,NA,NA,104.86,"Stephanodiscus niagarae",154.4537325
2005,319,2005-11-15,4.9,NA,NA,NA,NA,NA,NA,104.86,"?17",13.86662358
2005,319,2005-11-15,4.9,NA,NA,NA,NA,NA,NA,104.86,"Limnothrix",73.356023
2005,319,2005-11-15,4.9,NA,NA,NA,NA,NA,NA,104.86,"Cryptomonad",5661.8266
2005,319,2005-11-15,4.9,NA,NA,NA,NA,NA,NA,104.86,"Naked Dinoflagellate",7003.540037
2005,319,2005-11-15,4.9,NA,NA,NA,NA,NA,NA,104.86,"Armored Dinoflagellate",2624.589509
2005,319,2005-11-15,4.9,NA,NA,NA,NA,NA,NA,104.86,"Cf. Cryptomonad",195.2354
2005,319,2005-11-15,4.9,NA,NA,NA,NA,NA,NA,104.86,"Dinobryon",5170.435
2005,319,2005-11-15,4.9,NA,NA,NA,NA,NA,NA,104.86,"Fragilaria",311.155
2005,319,2005-11-15,4.9,NA,NA,NA,NA,NA,NA,104.86,"Lindavia comensis",7773.985425
2005,319,2005-11-15,4.9,NA,NA,NA,NA,NA,NA,104.86,"Flagellated green",872.6957
2005,319,2005-11-15,4.9,NA,NA,NA,NA,NA,NA,104.86,"Asterionella",545.5867498
2005,319,2005-11-15,4.9,NA,NA,NA,NA,NA,NA,104.86,"Segmented green",2461.2853
2005,319,2005-11-15,4.9,NA,NA,NA,NA,NA,NA,104.86,"Peanut",3314.4189
2005,319,2005-11-15,4.9,NA,NA,NA,NA,NA,NA,104.86,"TotalBiovolume",37769.78604
2006,17,2006-01-17,4.6,12.5,29,6,23,20.6896551724138,79.3103448275862,4.07,NA,NA
2006,44,2006-02-13,3.7,23.6,33,12,21,36.3636363636364,63.6363636363636,17.43,"Planktothrix strand",0
2006,44,2006-02-13,3.7,23.6,33,12,21,36.3636363636364,63.6363636363636,17.43,"?17",13.86662358
2006,44,2006-02-13,3.7,23.6,33,12,21,36.3636363636364,63.6363636363636,17.43,"Cf. Aphanocapsa inserta colony",0
2006,44,2006-02-13,3.7,23.6,33,12,21,36.3636363636364,63.6363636363636,17.43,"Limnothrix",73.356023
2006,44,2006-02-13,3.7,23.6,33,12,21,36.3636363636364,63.6363636363636,17.43,"Microcystis",12.62583092
2006,44,2006-02-13,3.7,23.6,33,12,21,36.3636363636364,63.6363636363636,17.43,"Cryptomonad",2342.8248
2006,44,2006-02-13,3.7,23.6,33,12,21,36.3636363636364,63.6363636363636,17.43,"Naked Dinoflagellate",7003.540037
2006,44,2006-02-13,3.7,23.6,33,12,21,36.3636363636364,63.6363636363636,17.43,"Armored Dinoflagellate",1749.72634
2006,44,2006-02-13,3.7,23.6,33,12,21,36.3636363636364,63.6363636363636,17.43,"Lindavia comensis",177.6910954
2006,44,2006-02-13,3.7,23.6,33,12,21,36.3636363636364,63.6363636363636,17.43,"Elakatothrix",7.792827
2006,44,2006-02-13,3.7,23.6,33,12,21,36.3636363636364,63.6363636363636,17.43,"Flagellated green",87.26957
2006,44,2006-02-13,3.7,23.6,33,12,21,36.3636363636364,63.6363636363636,17.43,"Asterionella",1091.1735
2006,44,2006-02-13,3.7,23.6,33,12,21,36.3636363636364,63.6363636363636,17.43,"Segmented green",375.4503
2006,44,2006-02-13,3.7,23.6,33,12,21,36.3636363636364,63.6363636363636,17.43,"Peanut",509.9106
2006,44,2006-02-13,3.7,23.6,33,12,21,36.3636363636364,63.6363636363636,17.43,"TotalBiovolume",13445.22755
2006,44,2006-02-13,3,23.6,33,12,21,36.3636363636364,63.6363636363636,17.43,"Planktothrix strand",0
2006,44,2006-02-13,3,23.6,33,12,21,36.3636363636364,63.6363636363636,17.43,"?17",13.86662358
2006,44,2006-02-13,3,23.6,33,12,21,36.3636363636364,63.6363636363636,17.43,"Cf. Aphanocapsa inserta colony",0
2006,44,2006-02-13,3,23.6,33,12,21,36.3636363636364,63.6363636363636,17.43,"Limnothrix",73.356023
2006,44,2006-02-13,3,23.6,33,12,21,36.3636363636364,63.6363636363636,17.43,"Microcystis",12.62583092
2006,44,2006-02-13,3,23.6,33,12,21,36.3636363636364,63.6363636363636,17.43,"Cryptomonad",2342.8248
2006,44,2006-02-13,3,23.6,33,12,21,36.3636363636364,63.6363636363636,17.43,"Naked Dinoflagellate",7003.540037
2006,44,2006-02-13,3,23.6,33,12,21,36.3636363636364,63.6363636363636,17.43,"Armored Dinoflagellate",1749.72634
2006,44,2006-02-13,3,23.6,33,12,21,36.3636363636364,63.6363636363636,17.43,"Lindavia comensis",177.6910954
2006,44,2006-02-13,3,23.6,33,12,21,36.3636363636364,63.6363636363636,17.43,"Elakatothrix",7.792827
2006,44,2006-02-13,3,23.6,33,12,21,36.3636363636364,63.6363636363636,17.43,"Flagellated green",87.26957
2006,44,2006-02-13,3,23.6,33,12,21,36.3636363636364,63.6363636363636,17.43,"Asterionella",1091.1735
2006,44,2006-02-13,3,23.6,33,12,21,36.3636363636364,63.6363636363636,17.43,"Segmented green",375.4503
2006,44,2006-02-13,3,23.6,33,12,21,36.3636363636364,63.6363636363636,17.43,"Peanut",509.9106
2006,44,2006-02-13,3,23.6,33,12,21,36.3636363636364,63.6363636363636,17.43,"TotalBiovolume",13445.22755
2006,90,2006-03-31,0.7,0,41,21,20,51.219512195122,48.780487804878,209.78,NA,NA
2006,90,2006-03-31,0.6,0,41,21,20,51.219512195122,48.780487804878,209.78,NA,NA
2006,122,2006-05-02,4.3,NA,NA,NA,NA,NA,NA,735.9,NA,NA
2006,138,2006-05-18,4,NA,NA,NA,NA,NA,NA,578.79,NA,NA
2006,138,2006-05-18,3.1,NA,NA,NA,NA,NA,NA,578.79,NA,NA
2006,151,2006-05-31,1.6,NA,NA,NA,NA,NA,NA,1528.1,NA,NA
2006,166,2006-06-15,2.1,NA,NA,NA,NA,NA,NA,1099,NA,NA
2006,179,2006-06-28,2.3,NA,NA,NA,NA,NA,NA,1261.2,NA,NA
2006,193,2006-07-12,0.6,NA,NA,NA,NA,NA,NA,595.79,"Mallomonas colony",120
2006,193,2006-07-12,0.6,NA,NA,NA,NA,NA,NA,595.79,"?11",1545.356039
2006,193,2006-07-12,0.6,NA,NA,NA,NA,NA,NA,595.79,"unID Naviculoid diatom",0
2006,193,2006-07-12,0.6,NA,NA,NA,NA,NA,NA,595.79,"Large Cryptomonad-esque cell husks",390.4708
2006,193,2006-07-12,0.6,NA,NA,NA,NA,NA,NA,595.79,"Limnothrix",287.781321
2006,193,2006-07-12,0.6,NA,NA,NA,NA,NA,NA,595.79,"Microcystis",416.6524202
2006,193,2006-07-12,0.6,NA,NA,NA,NA,NA,NA,595.79,"Planktolyngabia",21048.67078
2006,193,2006-07-12,0.6,NA,NA,NA,NA,NA,NA,595.79,"Cf. Komvophoron / Trichormus",244.5213375
2006,193,2006-07-12,0.6,NA,NA,NA,NA,NA,NA,595.79,"Cryptomonad",2342.8248
2006,193,2006-07-12,0.6,NA,NA,NA,NA,NA,NA,595.79,"Armored Dinoflagellate",2624.589509
2006,193,2006-07-12,0.6,NA,NA,NA,NA,NA,NA,595.79,"Cf. Cryptomonad",1757.1186
2006,193,2006-07-12,0.6,NA,NA,NA,NA,NA,NA,595.79,"Dinobryon",38261.219
2006,193,2006-07-12,0.6,NA,NA,NA,NA,NA,NA,595.79,"Fragilaria",2800.395
2006,193,2006-07-12,0.6,NA,NA,NA,NA,NA,NA,595.79,"Lindavia comensis",1688.065406
2006,193,2006-07-12,0.6,NA,NA,NA,NA,NA,NA,595.79,"Elakatothrix",119.490014
2006,193,2006-07-12,0.6,NA,NA,NA,NA,NA,NA,595.79,"Flagellated green",1832.66097
2006,193,2006-07-12,0.6,NA,NA,NA,NA,NA,NA,595.79,"Segmented green",1209.7843
2006,193,2006-07-12,0.6,NA,NA,NA,NA,NA,NA,595.79,"Peanut",84.9851
2006,193,2006-07-12,0.6,NA,NA,NA,NA,NA,NA,595.79,"TotalBiovolume",76774.5854
2006,207,2006-07-26,0.9,NA,NA,NA,NA,NA,NA,1366.3,NA,NA
2006,221,2006-08-09,-0.8,NA,NA,NA,NA,NA,NA,1480.9,"Large Cryptomonad-esque cell husks",195.2354
2006,221,2006-08-09,-0.8,NA,NA,NA,NA,NA,NA,1480.9,"Limnothrix",665.846978
2006,221,2006-08-09,-0.8,NA,NA,NA,NA,NA,NA,1480.9,"Microcystis",520.8155253
2006,221,2006-08-09,-0.8,NA,NA,NA,NA,NA,NA,1480.9,"Planktolyngabia",3455.751919
2006,221,2006-08-09,-0.8,NA,NA,NA,NA,NA,NA,1480.9,"Cf. Komvophoron / Trichormus",332.549019
2006,221,2006-08-09,-0.8,NA,NA,NA,NA,NA,NA,1480.9,"Cryptomonad",4295.1788
2006,221,2006-08-09,-0.8,NA,NA,NA,NA,NA,NA,1480.9,"Dinobryon",3102.261
2006,221,2006-08-09,-0.8,NA,NA,NA,NA,NA,NA,1480.9,"Fragilaria",1555.775
2006,221,2006-08-09,-0.8,NA,NA,NA,NA,NA,NA,1480.9,"Lindavia comensis",1465.951537
2006,221,2006-08-09,-0.8,NA,NA,NA,NA,NA,NA,1480.9,"Elakatothrix",168.844585
2006,221,2006-08-09,-0.8,NA,NA,NA,NA,NA,NA,1480.9,"Flagellated green",872.6957
2006,221,2006-08-09,-0.8,NA,NA,NA,NA,NA,NA,1480.9,"Segmented green",542.3171
2006,221,2006-08-09,-0.8,NA,NA,NA,NA,NA,NA,1480.9,"Peanut",509.9106
2006,221,2006-08-09,-0.8,NA,NA,NA,NA,NA,NA,1480.9,"Cf. Actinastrum falcatus",0
2006,221,2006-08-09,-0.8,NA,NA,NA,NA,NA,NA,1480.9,"Cf. Chlorallantus oblongus",0
2006,221,2006-08-09,-0.8,NA,NA,NA,NA,NA,NA,1480.9,"Armored Dinoflagellate",874.8631698
2006,221,2006-08-09,-0.8,NA,NA,NA,NA,NA,NA,1480.9,"TotalBiovolume",18557.99633
2006,236,2006-08-24,0.8,NA,NA,NA,NA,NA,NA,700.11,NA,NA
2006,251,2006-09-08,1.2,NA,NA,NA,NA,NA,NA,34.06,NA,NA
2006,251,2006-09-08,1.1,NA,NA,NA,NA,NA,NA,34.06,NA,NA
2006,264,2006-09-21,1.3,NA,NA,NA,NA,NA,NA,561.65,NA,NA
2006,277,2006-10-04,1.2,NA,NA,NA,NA,NA,NA,734.23,NA,NA
2006,292,2006-10-19,2.1,NA,NA,NA,NA,NA,NA,68.72,NA,NA
2006,303,2006-10-30,2.8,NA,NA,NA,NA,NA,NA,380.01,"Cf. Actinastrum falcatus",0
2006,303,2006-10-30,2.8,NA,NA,NA,NA,NA,NA,380.01,"Mallomonas colony",96
2006,303,2006-10-30,2.8,NA,NA,NA,NA,NA,NA,380.01,"Cf. Chlorallantus oblongus",0
2006,303,2006-10-30,2.8,NA,NA,NA,NA,NA,NA,380.01,"Large Cryptomonad-esque cell husks",195.2354
2006,303,2006-10-30,2.8,NA,NA,NA,NA,NA,NA,380.01,"Lindavia cf. bodanica",44.42277385
2006,303,2006-10-30,2.8,NA,NA,NA,NA,NA,NA,380.01,"Pinnularia",0
2006,303,2006-10-30,2.8,NA,NA,NA,NA,NA,NA,380.01,"Limnothrix",299.066863
2006,303,2006-10-30,2.8,NA,NA,NA,NA,NA,NA,380.01,"Microcystis",22.0952041
2006,303,2006-10-30,2.8,NA,NA,NA,NA,NA,NA,380.01,"Planktolyngabia",8168.1409
2006,303,2006-10-30,2.8,NA,NA,NA,NA,NA,NA,380.01,"Cryptomonad",4685.6496
2006,303,2006-10-30,2.8,NA,NA,NA,NA,NA,NA,380.01,"Naked Dinoflagellate",7003.540037
2006,303,2006-10-30,2.8,NA,NA,NA,NA,NA,NA,380.01,"Armored Dinoflagellate",3499.452679
2006,303,2006-10-30,2.8,NA,NA,NA,NA,NA,NA,380.01,"Dinobryon",12409.044
2006,303,2006-10-30,2.8,NA,NA,NA,NA,NA,NA,380.01,"Fragilaria",2800.395
2006,303,2006-10-30,2.8,NA,NA,NA,NA,NA,NA,380.01,"Lindavia comensis",5019.773446
2006,303,2006-10-30,2.8,NA,NA,NA,NA,NA,NA,380.01,"Cf. Elakatothrix",12.988045
2006,303,2006-10-30,2.8,NA,NA,NA,NA,NA,NA,380.01,"Flagellated green",2356.27839
2006,303,2006-10-30,2.8,NA,NA,NA,NA,NA,NA,380.01,"Segmented green",2336.1352
2006,303,2006-10-30,2.8,NA,NA,NA,NA,NA,NA,380.01,"Peanut",339.9404
2006,303,2006-10-30,2.8,NA,NA,NA,NA,NA,NA,380.01,"TotalBiovolume",49288.15794
2007,15,2007-01-15,14.6,6.8,29,8,21,27.5862068965517,72.4137931034483,10.41,NA,NA
2007,51,2007-02-20,3.6,8.7,42,5,37,11.9047619047619,88.0952380952381,25.11,"?11",4636.068117
2007,51,2007-02-20,3.6,8.7,42,5,37,11.9047619047619,88.0952380952381,25.11,"Large Cryptomonad-esque cell husks",195.2354
2007,51,2007-02-20,3.6,8.7,42,5,37,11.9047619047619,88.0952380952381,25.11,"unID Cyclotella",339.2920065
2007,51,2007-02-20,3.6,8.7,42,5,37,11.9047619047619,88.0952380952381,25.11,"Stephanodiscus hantzschii",154.4537325
2007,51,2007-02-20,3.6,8.7,42,5,37,11.9047619047619,88.0952380952381,25.11,"Limnothrix",50.784939
2007,51,2007-02-20,3.6,8.7,42,5,37,11.9047619047619,88.0952380952381,25.11,"Microcystis",148.3535133
2007,51,2007-02-20,3.6,8.7,42,5,37,11.9047619047619,88.0952380952381,25.11,"Cryptomonad",1561.8832
